municipality,group,variable,month,Nacidos muertos,TOTAL
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2012-08-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-08-01,4,4
ROBORE,atencion de partos en servicios,nacidos muertos,2012-08-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2012-08-01,2,2
SAMAIPATA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2012-08-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-08-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2012-08-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-08-01,34,34
SHINAOTA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2012-08-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-08-01,5,5
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
VILLA SERRANO,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2012-08-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2012-09-01,4,4
ATOCHA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-09-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-09-01,23,23
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-09-01,21,21
EL TORNO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
GUANAY,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
ICLA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-09-01,25,25
LAJA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-09-01,3,3
MAGDALENA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2012-09-01,5,5
OCURI,atencion de partos en servicios,nacidos muertos,2012-09-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2012-09-01,5,5
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2012-09-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2012-09-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2012-09-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2012-09-01,8,8
RAVELO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
REYES,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
ROBORE,atencion de partos en servicios,nacidos muertos,2012-09-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
SACABAMBA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
SACACA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-09-01,15,15
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2012-09-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos,2012-09-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-09-01,2,2
TUPIZA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
VIACHA,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-09-01,4,4
VILLA SERRANO,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-09-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2012-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-09-01,2,2
AIQUILE,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
BOLIVAR,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
BUENA VISTA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-10-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-10-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-10-01,32,32
COTOCA,atencion de partos en servicios,nacidos muertos,2012-10-01,3,3
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-10-01,22,22
EL TORNO,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
ESCOMA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2012-10-01,5,5
HUANUNI,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
ICLA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
INQUISIVI,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-10-01,29,29
MIZQUE,atencion de partos en servicios,nacidos muertos,2012-10-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2012-10-01,5,5
ORURO,atencion de partos en servicios,nacidos muertos,2012-10-01,7,7
POTOSI,atencion de partos en servicios,nacidos muertos,2012-10-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2012-10-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2012-10-01,2,2
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-10-01,24,24
SUCRE,atencion de partos en servicios,nacidos muertos,2012-10-01,12,12
TARABUCO,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2012-10-01,8,8
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
TURCO,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-10-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-10-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
AYO AYO,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
BAURES,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2012-11-01,3,3
BETANZOS,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-11-01,7,7
CULPINA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-11-01,22,22
EL PUENTE(TJA),atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
ESCOMA,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
HUACARETA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2012-11-01,3,3
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-11-01,27,27
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2012-11-01,3,3
OKINAWA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2012-11-01,8,8
POTOSI,atencion de partos en servicios,nacidos muertos,2012-11-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2012-11-01,3,3
PUNATA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
REYES,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-11-01,4,4
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-11-01,5,5
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
SAN RAFAEL,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-11-01,36,36
SORATA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2012-11-01,10,10
TARIJA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
TIPUANI,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-11-01,3,3
WARNES,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-11-01,2,2
YUNCHARA,atencion de partos en servicios,nacidos muertos,2012-11-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
ATOCHA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2012-12-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2012-12-01,4,4
CKOCHAS,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2012-12-01,23,23
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2012-12-01,12,12
EL PUENTE(TJA),atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2012-12-01,3,3
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2012-12-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos,2012-12-01,25,25
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2012-12-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2012-12-01,4,4
POCOATA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2012-12-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
PUNA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2012-12-01,11,11
SACABA,atencion de partos en servicios,nacidos muertos,2012-12-01,2,2
SAMAIPATA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN ANDRES,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2012-12-01,30,30
SORACACHI,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2012-12-01,12,12
TARABUCO,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2012-12-01,2,2
TARVITA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
TIAWANACU,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
TIPUANI,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2012-12-01,4,4
TUPIZA,atencion de partos en servicios,nacidos muertos,2012-12-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2012-12-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2012-12-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2012-12-01,5,5
