municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,29,29
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,180,180
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,410,410
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,28,28
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,29,29
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,24,24
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,12,12
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,28,28
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,346,346
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,14,14
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,12,12
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,28,28
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,131,131
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,84,84
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,180,180
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,20,20
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,220,220
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,31,31
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,21,21
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,188,188
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,9,9
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,67,67
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,67,67
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,32,32
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,31,31
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,49,49
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,29,29
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,13,13
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,8,8
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1915,1915
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,5,5
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,13,13
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,227,227
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,309,309
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,65,65
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,3,3
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,25,25
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,348,348
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,53,53
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,4,4
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,23,23
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,20,20
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,45,45
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,73,73
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,70,70
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,1,1
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,40,40
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,35,35
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,2,2
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,6,6
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,146,146
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-05-01,111,111
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,35,35
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,15,15
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,46,46
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,18,18
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,36,36
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,19,19
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,14,14
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,5,5
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,15,15
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,16,16
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,10,10
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,8,8
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,86,86
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,33,33
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,7,7
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,27,27
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,29,29
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,102,102
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,781,781
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,38,38
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,8,8
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,31,31
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,40,40
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,16,16
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,90,90
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,25,25
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,10,10
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,965,965
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,7,7
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,83,83
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,16,16
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,7,7
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,43,43
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,6,6
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,24,24
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,6,6
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,64,64
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1065,1065
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,54,54
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,10,10
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,17,17
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,16,16
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,34,34
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,128,128
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,407,407
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,12,12
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,23,23
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,31,31
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,15,15
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,8,8
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,23,23
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,374,374
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,9,9
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,33,33
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,125,125
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,87,87
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,163,163
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,11,11
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,13,13
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,239,239
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,27,27
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,31,31
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,195,195
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,7,7
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,64,64
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,24,24
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,70,70
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,29,29
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,25,25
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,31,31
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,11,11
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,20,20
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,15,15
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1,1
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,1740,1740
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,7,7
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,4,4
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,141,141
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,10,10
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,324,324
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,68,68
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,3,3
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,2,2
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,20,20
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,261,261
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,62,62
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,5,5
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,33,33
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,21,21
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,44,44
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,66,66
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,67,67
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,40,40
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,39,39
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,5,5
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,91,91
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,97,97
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2021-06-01,72,72
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,32,32
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,29,29
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,46,46
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,18,18
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,31,31
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,21,21
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,13,13
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,13,13
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,15,15
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,20,20
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,13,13
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,77,77
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,41,41
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,25,25
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,35,35
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,110,110
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,805,805
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,40,40
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,25,25
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,41,41
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,23,23
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,3,3
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,71,71
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,26,26
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,8,8
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1047,1047
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,8,8
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,78,78
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,5,5
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,13,13
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,7,7
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,35,35
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,23,23
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,3,3
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,7,7
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,74,74
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1062,1062
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,73,73
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,12,12
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,17,17
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,13,13
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,41,41
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,276,276
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,6,6
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,438,438
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,21,21
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,36,36
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,6,6
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,22,22
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,10,10
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,15,15
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,373,373
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,9,9
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,34,34
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,112,112
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,4,4
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,70,70
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,157,157
QUIRUSILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,1,1
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,12,12
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,230,230
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,19,19
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,37,37
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,177,177
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,12,12
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,7,7
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,61,61
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,6,6
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2021-07-01,82,82
