municipality,group,variable,month,Cesáreas,TOTAL
TUPIZA,atencion de partos en servicios,cesareas,2021-05-01,17,17
UYUNI,atencion de partos en servicios,cesareas,2021-05-01,10,10
VALLEGRANDE,atencion de partos en servicios,cesareas,2021-05-01,13,13
VIACHA,atencion de partos en servicios,cesareas,2021-05-01,18,18
VILLA MONTES,atencion de partos en servicios,cesareas,2021-05-01,40,40
VILLA TUNARI,atencion de partos en servicios,cesareas,2021-05-01,27,27
VILLAZON,atencion de partos en servicios,cesareas,2021-05-01,15,15
VINTO,atencion de partos en servicios,cesareas,2021-05-01,3,3
WARNES,atencion de partos en servicios,cesareas,2021-05-01,34,34
YACUIBA,atencion de partos en servicios,cesareas,2021-05-01,84,84
YAPACANI,atencion de partos en servicios,cesareas,2021-05-01,56,56
ACHACACHI,atencion de partos en servicios,cesareas,2021-06-01,12,12
AIQUILE,atencion de partos en servicios,cesareas,2021-06-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2021-06-01,13,13
ATOCHA,atencion de partos en servicios,cesareas,2021-06-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2021-06-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2021-06-01,28,28
CAMARGO,atencion de partos en servicios,cesareas,2021-06-01,4,4
CAMIRI,atencion de partos en servicios,cesareas,2021-06-01,51,51
CARACOLLO,atencion de partos en servicios,cesareas,2021-06-01,2,2
CARANAVI,atencion de partos en servicios,cesareas,2021-06-01,38,38
CHALLAPATA,atencion de partos en servicios,cesareas,2021-06-01,10,10
CHARAGUA,atencion de partos en servicios,cesareas,2021-06-01,9,9
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2021-06-01,10,10
CLIZA,atencion de partos en servicios,cesareas,2021-06-01,13,13
COBIJA,atencion de partos en servicios,cesareas,2021-06-01,61,61
COCHABAMBA,atencion de partos en servicios,cesareas,2021-06-01,772,772
COLCAPIRHUA,atencion de partos en servicios,cesareas,2021-06-01,18,18
COMARAPA,atencion de partos en servicios,cesareas,2021-06-01,11,11
CONCEPCION,atencion de partos en servicios,cesareas,2021-06-01,9,9
COROICO,atencion de partos en servicios,cesareas,2021-06-01,8,8
COTOCA,atencion de partos en servicios,cesareas,2021-06-01,15,15
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2021-06-01,13,13
EL ALTO,atencion de partos en servicios,cesareas,2021-06-01,381,381
EL TORNO,atencion de partos en servicios,cesareas,2021-06-01,45,45
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2021-06-01,5,5
GUAYARAMERIN,atencion de partos en servicios,cesareas,2021-06-01,45,45
HUANUNI,atencion de partos en servicios,cesareas,2021-06-01,18,18
LA GUARDIA,atencion de partos en servicios,cesareas,2021-06-01,5,5
LA PAZ,atencion de partos en servicios,cesareas,2021-06-01,590,590
LLALLAGUA,atencion de partos en servicios,cesareas,2021-06-01,26,26
MAGDALENA,atencion de partos en servicios,cesareas,2021-06-01,2,2
MAIRANA,atencion de partos en servicios,cesareas,2021-06-01,5,5
MINEROS,atencion de partos en servicios,cesareas,2021-06-01,3,3
MIZQUE,atencion de partos en servicios,cesareas,2021-06-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2021-06-01,19,19
MONTERO,atencion de partos en servicios,cesareas,2021-06-01,190,190
ORURO,atencion de partos en servicios,cesareas,2021-06-01,272,272
PADILLA,atencion de partos en servicios,cesareas,2021-06-01,7,7
PAILON,atencion de partos en servicios,cesareas,2021-06-01,6,6
PATACAMAYA,atencion de partos en servicios,cesareas,2021-06-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2021-06-01,9,9
POTOSI,atencion de partos en servicios,cesareas,2021-06-01,151,151
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2021-06-01,15,15
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2021-06-01,39,39
PUNATA,atencion de partos en servicios,cesareas,2021-06-01,66,66
QUILLACOLLO,atencion de partos en servicios,cesareas,2021-06-01,53,53
REYES,atencion de partos en servicios,cesareas,2021-06-01,1,1
RIBERALTA,atencion de partos en servicios,cesareas,2021-06-01,120,120
ROBORE,atencion de partos en servicios,cesareas,2021-06-01,12,12
RURRENABAQUE,atencion de partos en servicios,cesareas,2021-06-01,12,12
SACABA,atencion de partos en servicios,cesareas,2021-06-01,65,65
SAN BORJA,atencion de partos en servicios,cesareas,2021-06-01,14,14
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2021-06-01,6,6
SAN CARLOS,atencion de partos en servicios,cesareas,2021-06-01,11,11
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2021-06-01,41,41
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2021-06-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2021-06-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2021-06-01,17,17
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2021-06-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2021-06-01,5,5
SAN MATIAS,atencion de partos en servicios,cesareas,2021-06-01,3,3
SAN RAMON BENI,atencion de partos en servicios,cesareas,2021-06-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2021-06-01,11,11
SANTA ANA,atencion de partos en servicios,cesareas,2021-06-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2021-06-01,2004,2004
SANTA ROSA,atencion de partos en servicios,cesareas,2021-06-01,2,2
SHINAOTA,atencion de partos en servicios,cesareas,2021-06-01,23,23
SUCRE,atencion de partos en servicios,cesareas,2021-06-01,229,229
TARIJA,atencion de partos en servicios,cesareas,2021-06-01,187,187
TIQUIPAYA,atencion de partos en servicios,cesareas,2021-06-01,28,28
TOTORA(CBBA),atencion de partos en servicios,cesareas,2021-06-01,7,7
TRINIDAD,atencion de partos en servicios,cesareas,2021-06-01,130,130
TUPIZA,atencion de partos en servicios,cesareas,2021-06-01,31,31
UYUNI,atencion de partos en servicios,cesareas,2021-06-01,6,6
VALLEGRANDE,atencion de partos en servicios,cesareas,2021-06-01,13,13
VIACHA,atencion de partos en servicios,cesareas,2021-06-01,21,21
VILLA MONTES,atencion de partos en servicios,cesareas,2021-06-01,29,29
VILLA TUNARI,atencion de partos en servicios,cesareas,2021-06-01,42,42
VILLAZON,atencion de partos en servicios,cesareas,2021-06-01,7,7
VINTO,atencion de partos en servicios,cesareas,2021-06-01,3,3
WARNES,atencion de partos en servicios,cesareas,2021-06-01,38,38
YACUIBA,atencion de partos en servicios,cesareas,2021-06-01,58,58
YAPACANI,atencion de partos en servicios,cesareas,2021-06-01,33,33
ACHACACHI,atencion de partos en servicios,cesareas,2021-07-01,12,12
AIQUILE,atencion de partos en servicios,cesareas,2021-07-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2021-07-01,12,12
ATOCHA,atencion de partos en servicios,cesareas,2021-07-01,3,3
BERMEJO,atencion de partos en servicios,cesareas,2021-07-01,26,26
CAMARGO,atencion de partos en servicios,cesareas,2021-07-01,3,3
CAMIRI,atencion de partos en servicios,cesareas,2021-07-01,46,46
CARACOLLO,atencion de partos en servicios,cesareas,2021-07-01,7,7
CARANAVI,atencion de partos en servicios,cesareas,2021-07-01,30,30
CHALLAPATA,atencion de partos en servicios,cesareas,2021-07-01,19,19
CHARAGUA,atencion de partos en servicios,cesareas,2021-07-01,15,15
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2021-07-01,13,13
CLIZA,atencion de partos en servicios,cesareas,2021-07-01,16,16
COBIJA,atencion de partos en servicios,cesareas,2021-07-01,60,60
COCHABAMBA,atencion de partos en servicios,cesareas,2021-07-01,767,767
COLCAPIRHUA,atencion de partos en servicios,cesareas,2021-07-01,15,15
COMARAPA,atencion de partos en servicios,cesareas,2021-07-01,15,15
CONCEPCION,atencion de partos en servicios,cesareas,2021-07-01,5,5
COROICO,atencion de partos en servicios,cesareas,2021-07-01,17,17
COTOCA,atencion de partos en servicios,cesareas,2021-07-01,19,19
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2021-07-01,16,16
EL ALTO,atencion de partos en servicios,cesareas,2021-07-01,367,367
EL TORNO,atencion de partos en servicios,cesareas,2021-07-01,51,51
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2021-07-01,5,5
ESCOMA,atencion de partos en servicios,cesareas,2021-07-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2021-07-01,51,51
HUANUNI,atencion de partos en servicios,cesareas,2021-07-01,16,16
LA GUARDIA,atencion de partos en servicios,cesareas,2021-07-01,16,16
LA PAZ,atencion de partos en servicios,cesareas,2021-07-01,585,585
LLALLAGUA,atencion de partos en servicios,cesareas,2021-07-01,34,34
MAGDALENA,atencion de partos en servicios,cesareas,2021-07-01,3,3
MAIRANA,atencion de partos en servicios,cesareas,2021-07-01,7,7
MINEROS,atencion de partos en servicios,cesareas,2021-07-01,2,2
MIZQUE,atencion de partos en servicios,cesareas,2021-07-01,4,4
MONTEAGUDO,atencion de partos en servicios,cesareas,2021-07-01,15,15
MONTERO,atencion de partos en servicios,cesareas,2021-07-01,257,257
ORURO,atencion de partos en servicios,cesareas,2021-07-01,292,292
PADILLA,atencion de partos en servicios,cesareas,2021-07-01,8,8
PAILON,atencion de partos en servicios,cesareas,2021-07-01,13,13
PATACAMAYA,atencion de partos en servicios,cesareas,2021-07-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2021-07-01,7,7
POTOSI,atencion de partos en servicios,cesareas,2021-07-01,165,165
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2021-07-01,17,17
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2021-07-01,41,41
PUNATA,atencion de partos en servicios,cesareas,2021-07-01,44,44
QUILLACOLLO,atencion de partos en servicios,cesareas,2021-07-01,74,74
RIBERALTA,atencion de partos en servicios,cesareas,2021-07-01,118,118
ROBORE,atencion de partos en servicios,cesareas,2021-07-01,11,11
RURRENABAQUE,atencion de partos en servicios,cesareas,2021-07-01,16,16
SACABA,atencion de partos en servicios,cesareas,2021-07-01,93,93
SAN BORJA,atencion de partos en servicios,cesareas,2021-07-01,14,14
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2021-07-01,6,6
SAN CARLOS,atencion de partos en servicios,cesareas,2021-07-01,19,19
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2021-07-01,40,40
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2021-07-01,6,6
SAN JOAQUIN,atencion de partos en servicios,cesareas,2021-07-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2021-07-01,13,13
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2021-07-01,4,4
SAN JULIAN,atencion de partos en servicios,cesareas,2021-07-01,11,11
SAN MATIAS,atencion de partos en servicios,cesareas,2021-07-01,9,9
SAN RAMON BENI,atencion de partos en servicios,cesareas,2021-07-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2021-07-01,4,4
SANTA ANA,atencion de partos en servicios,cesareas,2021-07-01,7,7
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2021-07-01,1754,1754
SHINAOTA,atencion de partos en servicios,cesareas,2021-07-01,17,17
SUCRE,atencion de partos en servicios,cesareas,2021-07-01,253,253
TARABUCO,atencion de partos en servicios,cesareas,2021-07-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2021-07-01,203,203
TARVITA,atencion de partos en servicios,cesareas,2021-07-01,2,2
TIQUIPAYA,atencion de partos en servicios,cesareas,2021-07-01,20,20
TOTORA(CBBA),atencion de partos en servicios,cesareas,2021-07-01,5,5
TRINIDAD,atencion de partos en servicios,cesareas,2021-07-01,144,144
TUPIZA,atencion de partos en servicios,cesareas,2021-07-01,22,22
UYUNI,atencion de partos en servicios,cesareas,2021-07-01,13,13
VALLEGRANDE,atencion de partos en servicios,cesareas,2021-07-01,13,13
VIACHA,atencion de partos en servicios,cesareas,2021-07-01,17,17
VILLA MONTES,atencion de partos en servicios,cesareas,2021-07-01,29,29
VILLA TUNARI,atencion de partos en servicios,cesareas,2021-07-01,57,57
VILLAZON,atencion de partos en servicios,cesareas,2021-07-01,7,7
VINTO,atencion de partos en servicios,cesareas,2021-07-01,1,1
WARNES,atencion de partos en servicios,cesareas,2021-07-01,39,39
YACUIBA,atencion de partos en servicios,cesareas,2021-07-01,61,61
YAPACANI,atencion de partos en servicios,cesareas,2021-07-01,33,33
ACHACACHI,atencion de partos en servicios,cesareas,2021-08-01,8,8
AIQUILE,atencion de partos en servicios,cesareas,2021-08-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2021-08-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2021-08-01,2,2
CAMARGO,atencion de partos en servicios,cesareas,2021-08-01,13,13
CAMIRI,atencion de partos en servicios,cesareas,2021-08-01,39,39
CARACOLLO,atencion de partos en servicios,cesareas,2021-08-01,6,6
CARANAVI,atencion de partos en servicios,cesareas,2021-08-01,34,34
CHALLAPATA,atencion de partos en servicios,cesareas,2021-08-01,14,14
CHARAGUA,atencion de partos en servicios,cesareas,2021-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2021-08-01,8,8
CLIZA,atencion de partos en servicios,cesareas,2021-08-01,15,15
COBIJA,atencion de partos en servicios,cesareas,2021-08-01,68,68
COCHABAMBA,atencion de partos en servicios,cesareas,2021-08-01,764,764
COLCAPIRHUA,atencion de partos en servicios,cesareas,2021-08-01,11,11
COMARAPA,atencion de partos en servicios,cesareas,2021-08-01,15,15
CONCEPCION,atencion de partos en servicios,cesareas,2021-08-01,11,11
COROICO,atencion de partos en servicios,cesareas,2021-08-01,15,15
COTOCA,atencion de partos en servicios,cesareas,2021-08-01,23,23
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2021-08-01,14,14
EL ALTO,atencion de partos en servicios,cesareas,2021-08-01,364,364
EL TORNO,atencion de partos en servicios,cesareas,2021-08-01,41,41
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2021-08-01,4,4
ESCOMA,atencion de partos en servicios,cesareas,2021-08-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2021-08-01,31,31
HUANUNI,atencion de partos en servicios,cesareas,2021-08-01,19,19
LA GUARDIA,atencion de partos en servicios,cesareas,2021-08-01,13,13
LA PAZ,atencion de partos en servicios,cesareas,2021-08-01,583,583
LLALLAGUA,atencion de partos en servicios,cesareas,2021-08-01,26,26
MAGDALENA,atencion de partos en servicios,cesareas,2021-08-01,4,4
MAIRANA,atencion de partos en servicios,cesareas,2021-08-01,13,13
MINEROS,atencion de partos en servicios,cesareas,2021-08-01,1,1
MIZQUE,atencion de partos en servicios,cesareas,2021-08-01,7,7
MONTEAGUDO,atencion de partos en servicios,cesareas,2021-08-01,13,13
MONTERO,atencion de partos en servicios,cesareas,2021-08-01,206,206
ORURO,atencion de partos en servicios,cesareas,2021-08-01,304,304
PADILLA,atencion de partos en servicios,cesareas,2021-08-01,7,7
PAILON,atencion de partos en servicios,cesareas,2021-08-01,6,6
PATACAMAYA,atencion de partos en servicios,cesareas,2021-08-01,3,3
PORTACHUELO,atencion de partos en servicios,cesareas,2021-08-01,14,14
POTOSI,atencion de partos en servicios,cesareas,2021-08-01,172,172
PUCARANI,atencion de partos en servicios,cesareas,2021-08-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2021-08-01,16,16
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2021-08-01,48,48
PUNATA,atencion de partos en servicios,cesareas,2021-08-01,45,45
QUILLACOLLO,atencion de partos en servicios,cesareas,2021-08-01,88,88
REYES,atencion de partos en servicios,cesareas,2021-08-01,2,2
RIBERALTA,atencion de partos en servicios,cesareas,2021-08-01,119,119
ROBORE,atencion de partos en servicios,cesareas,2021-08-01,10,10
RURRENABAQUE,atencion de partos en servicios,cesareas,2021-08-01,16,16
SACABA,atencion de partos en servicios,cesareas,2021-08-01,107,107
SAN BORJA,atencion de partos en servicios,cesareas,2021-08-01,15,15
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2021-08-01,10,10
SAN CARLOS,atencion de partos en servicios,cesareas,2021-08-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2021-08-01,38,38
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2021-08-01,6,6
SAN JOAQUIN,atencion de partos en servicios,cesareas,2021-08-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2021-08-01,14,14
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2021-08-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2021-08-01,22,22
SAN MATIAS,atencion de partos en servicios,cesareas,2021-08-01,4,4
SAN RAMON BENI,atencion de partos en servicios,cesareas,2021-08-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2021-08-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2021-08-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2021-08-01,1853,1853
SHINAOTA,atencion de partos en servicios,cesareas,2021-08-01,7,7
SUCRE,atencion de partos en servicios,cesareas,2021-08-01,249,249
TARIJA,atencion de partos en servicios,cesareas,2021-08-01,198,198
TARVITA,atencion de partos en servicios,cesareas,2021-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2021-08-01,26,26
TOTORA(CBBA),atencion de partos en servicios,cesareas,2021-08-01,4,4
TRINIDAD,atencion de partos en servicios,cesareas,2021-08-01,140,140
TUPIZA,atencion de partos en servicios,cesareas,2021-08-01,22,22
UNCIA,atencion de partos en servicios,cesareas,2021-08-01,2,2
UYUNI,atencion de partos en servicios,cesareas,2021-08-01,13,13
VALLEGRANDE,atencion de partos en servicios,cesareas,2021-08-01,6,6
VIACHA,atencion de partos en servicios,cesareas,2021-08-01,23,23
VILLA MONTES,atencion de partos en servicios,cesareas,2021-08-01,35,35
VILLA TUNARI,atencion de partos en servicios,cesareas,2021-08-01,64,64
VILLAZON,atencion de partos en servicios,cesareas,2021-08-01,5,5
VINTO,atencion de partos en servicios,cesareas,2021-08-01,6,6
WARNES,atencion de partos en servicios,cesareas,2021-08-01,41,41
YACUIBA,atencion de partos en servicios,cesareas,2021-08-01,60,60
YAPACANI,atencion de partos en servicios,cesareas,2021-08-01,43,43
ACHACACHI,atencion de partos en servicios,cesareas,2021-09-01,9,9
AIQUILE,atencion de partos en servicios,cesareas,2021-09-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2021-09-01,22,22
ATOCHA,atencion de partos en servicios,cesareas,2021-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2021-09-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2021-09-01,23,23
CAMARGO,atencion de partos en servicios,cesareas,2021-09-01,9,9
CAMIRI,atencion de partos en servicios,cesareas,2021-09-01,51,51
CARACOLLO,atencion de partos en servicios,cesareas,2021-09-01,4,4
CARANAVI,atencion de partos en servicios,cesareas,2021-09-01,35,35
CHALLAPATA,atencion de partos en servicios,cesareas,2021-09-01,12,12
CHARAGUA,atencion de partos en servicios,cesareas,2021-09-01,9,9
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2021-09-01,13,13
CLIZA,atencion de partos en servicios,cesareas,2021-09-01,10,10
COBIJA,atencion de partos en servicios,cesareas,2021-09-01,62,62
COCHABAMBA,atencion de partos en servicios,cesareas,2021-09-01,870,870
COLCAPIRHUA,atencion de partos en servicios,cesareas,2021-09-01,13,13
COMARAPA,atencion de partos en servicios,cesareas,2021-09-01,21,21
CONCEPCION,atencion de partos en servicios,cesareas,2021-09-01,7,7
COROICO,atencion de partos en servicios,cesareas,2021-09-01,13,13
COTOCA,atencion de partos en servicios,cesareas,2021-09-01,29,29
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2021-09-01,10,10
EL ALTO,atencion de partos en servicios,cesareas,2021-09-01,386,386
EL TORNO,atencion de partos en servicios,cesareas,2021-09-01,42,42
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2021-09-01,10,10
ESCOMA,atencion de partos en servicios,cesareas,2021-09-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2021-09-01,29,29
HUANUNI,atencion de partos en servicios,cesareas,2021-09-01,19,19
LA GUARDIA,atencion de partos en servicios,cesareas,2021-09-01,14,14
LA PAZ,atencion de partos en servicios,cesareas,2021-09-01,666,666
LLALLAGUA,atencion de partos en servicios,cesareas,2021-09-01,20,20
MAGDALENA,atencion de partos en servicios,cesareas,2021-09-01,1,1
MAIRANA,atencion de partos en servicios,cesareas,2021-09-01,9,9
MINEROS,atencion de partos en servicios,cesareas,2021-09-01,1,1
MIZQUE,atencion de partos en servicios,cesareas,2021-09-01,13,13
MONTEAGUDO,atencion de partos en servicios,cesareas,2021-09-01,16,16
MONTERO,atencion de partos en servicios,cesareas,2021-09-01,270,270
ORURO,atencion de partos en servicios,cesareas,2021-09-01,307,307
PADILLA,atencion de partos en servicios,cesareas,2021-09-01,1,1
PAILON,atencion de partos en servicios,cesareas,2021-09-01,13,13
PATACAMAYA,atencion de partos en servicios,cesareas,2021-09-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2021-09-01,16,16
POTOSI,atencion de partos en servicios,cesareas,2021-09-01,203,203
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2021-09-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2021-09-01,16,16
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2021-09-01,30,30
PUNATA,atencion de partos en servicios,cesareas,2021-09-01,40,40
QUILLACOLLO,atencion de partos en servicios,cesareas,2021-09-01,74,74
RIBERALTA,atencion de partos en servicios,cesareas,2021-09-01,107,107
ROBORE,atencion de partos en servicios,cesareas,2021-09-01,13,13
RURRENABAQUE,atencion de partos en servicios,cesareas,2021-09-01,13,13
SACABA,atencion de partos en servicios,cesareas,2021-09-01,120,120
SAN BORJA,atencion de partos en servicios,cesareas,2021-09-01,19,19
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2021-09-01,8,8
SAN CARLOS,atencion de partos en servicios,cesareas,2021-09-01,15,15
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2021-09-01,41,41
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2021-09-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2021-09-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2021-09-01,23,23
SAN JULIAN,atencion de partos en servicios,cesareas,2021-09-01,9,9
SAN MATIAS,atencion de partos en servicios,cesareas,2021-09-01,3,3
SAN RAMON BENI,atencion de partos en servicios,cesareas,2021-09-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2021-09-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2021-09-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2021-09-01,1983,1983
SHINAOTA,atencion de partos en servicios,cesareas,2021-09-01,21,21
SUCRE,atencion de partos en servicios,cesareas,2021-09-01,270,270
TARABUCO,atencion de partos en servicios,cesareas,2021-09-01,6,6
TARIJA,atencion de partos en servicios,cesareas,2021-09-01,189,189
TIQUIPAYA,atencion de partos en servicios,cesareas,2021-09-01,25,25
TOTORA(CBBA),atencion de partos en servicios,cesareas,2021-09-01,7,7
TRINIDAD,atencion de partos en servicios,cesareas,2021-09-01,132,132
TUPIZA,atencion de partos en servicios,cesareas,2021-09-01,25,25
UNCIA,atencion de partos en servicios,cesareas,2021-09-01,10,10
UYUNI,atencion de partos en servicios,cesareas,2021-09-01,14,14
VALLEGRANDE,atencion de partos en servicios,cesareas,2021-09-01,13,13
VIACHA,atencion de partos en servicios,cesareas,2021-09-01,22,22
VILLA MONTES,atencion de partos en servicios,cesareas,2021-09-01,33,33
VILLA TUNARI,atencion de partos en servicios,cesareas,2021-09-01,61,61
VILLAZON,atencion de partos en servicios,cesareas,2021-09-01,9,9
VINTO,atencion de partos en servicios,cesareas,2021-09-01,6,6
WARNES,atencion de partos en servicios,cesareas,2021-09-01,30,30
YACUIBA,atencion de partos en servicios,cesareas,2021-09-01,49,49
YAPACANI,atencion de partos en servicios,cesareas,2021-09-01,45,45
ACHACACHI,atencion de partos en servicios,cesareas,2021-10-01,13,13
AIQUILE,atencion de partos en servicios,cesareas,2021-10-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2021-10-01,23,23
ATOCHA,atencion de partos en servicios,cesareas,2021-10-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2021-10-01,21,21
CAMARGO,atencion de partos en servicios,cesareas,2021-10-01,13,13
CAMIRI,atencion de partos en servicios,cesareas,2021-10-01,55,55
CARACOLLO,atencion de partos en servicios,cesareas,2021-10-01,4,4
CARANAVI,atencion de partos en servicios,cesareas,2021-10-01,23,23
CHALLAPATA,atencion de partos en servicios,cesareas,2021-10-01,22,22
CHARAGUA,atencion de partos en servicios,cesareas,2021-10-01,9,9
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2021-10-01,8,8
CLIZA,atencion de partos en servicios,cesareas,2021-10-01,19,19
COBIJA,atencion de partos en servicios,cesareas,2021-10-01,63,63
COCHABAMBA,atencion de partos en servicios,cesareas,2021-10-01,820,820
COLCAPIRHUA,atencion de partos en servicios,cesareas,2021-10-01,18,18
COMARAPA,atencion de partos en servicios,cesareas,2021-10-01,11,11
CONCEPCION,atencion de partos en servicios,cesareas,2021-10-01,13,13
COROICO,atencion de partos en servicios,cesareas,2021-10-01,14,14
COTOCA,atencion de partos en servicios,cesareas,2021-10-01,32,32
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2021-10-01,11,11
EL ALTO,atencion de partos en servicios,cesareas,2021-10-01,393,393
EL TORNO,atencion de partos en servicios,cesareas,2021-10-01,58,58
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2021-10-01,5,5
ESCOMA,atencion de partos en servicios,cesareas,2021-10-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2021-10-01,38,38
HUANUNI,atencion de partos en servicios,cesareas,2021-10-01,12,12
LA GUARDIA,atencion de partos en servicios,cesareas,2021-10-01,23,23
LA PAZ,atencion de partos en servicios,cesareas,2021-10-01,642,642
LLALLAGUA,atencion de partos en servicios,cesareas,2021-10-01,26,26
MAGDALENA,atencion de partos en servicios,cesareas,2021-10-01,1,1
MAIRANA,atencion de partos en servicios,cesareas,2021-10-01,12,12
MINEROS,atencion de partos en servicios,cesareas,2021-10-01,1,1
MIZQUE,atencion de partos en servicios,cesareas,2021-10-01,15,15
MONTEAGUDO,atencion de partos en servicios,cesareas,2021-10-01,17,17
MONTERO,atencion de partos en servicios,cesareas,2021-10-01,216,216
ORURO,atencion de partos en servicios,cesareas,2021-10-01,297,297
PADILLA,atencion de partos en servicios,cesareas,2021-10-01,4,4
PAILON,atencion de partos en servicios,cesareas,2021-10-01,1,1
PATACAMAYA,atencion de partos en servicios,cesareas,2021-10-01,3,3
PORTACHUELO,atencion de partos en servicios,cesareas,2021-10-01,8,8
POTOSI,atencion de partos en servicios,cesareas,2021-10-01,152,152
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2021-10-01,14,14
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2021-10-01,11,11
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2021-10-01,26,26
