,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,20,13,2,2,22,15,37
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,14,10,0,1,14,11,25
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2017-01-01,64,50,10,7,74,57,131
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2017-01-01,32,34,0,0,32,34,66
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,78,83,3,3,81,86,167
SENA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,112,111,2,0,114,111,225
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,475,430,61,57,536,487,1023
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2017-01-01,138,121,6,5,144,126,270
SICAYA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,38,59,2,0,40,59,99
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2017-01-01,416,383,70,54,486,437,923
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2017-01-01,140,137,4,5,144,142,286
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,84,84,1,1,85,85,170
SORATA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,174,122,10,12,184,134,318
SUCRE,consulta externa,ninos  de 1 a 4 anos,2017-01-01,3261,2816,511,492,3772,3308,7080
TACACHI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,16,9,0,2,16,11,27
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,92,92,0,2,92,94,186
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,60,70,0,0,60,70,130
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,62,73,0,0,62,73,135
TAHUA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,15,7,0,1,15,8,23
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,190,192,5,4,195,196,391
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,213,209,3,1,216,210,426
TARACO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,18,26,6,8,24,34,58
TARATA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,111,70,19,11,130,81,211
TARIJA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,2564,2310,723,685,3287,2995,6282
TARVITA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,370,342,1,8,371,350,721
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2017-01-01,227,228,77,72,304,300,604
TIAWANACU,consulta externa,ninos  de 1 a 4 anos,2017-01-01,42,38,10,11,52,49,101
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,131,126,0,1,131,127,258
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,166,151,6,11,172,162,334
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,573,521,230,242,803,763,1566
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2017-01-01,127,126,8,10,135,136,271
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2017-01-01,12,3,0,0,12,3,15
TOCO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,60,49,10,13,70,62,132
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2017-01-01,7,4,0,0,7,4,11
TOLATA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,88,56,32,22,120,78,198
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,33,31,0,0,33,31,64
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2017-01-01,120,100,0,0,120,100,220
TOMINA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,185,176,5,1,190,177,367
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,98,109,0,0,98,109,207
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2017-01-01,108,128,2,2,110,130,240
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2017-01-01,46,43,1,1,47,44,91
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2017-01-01,26,28,2,1,28,29,57
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2017-01-01,2136,1846,378,331,2514,2177,4691
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,642,506,35,46,677,552,1229
TURCO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,35,39,1,1,36,40,76
UMALA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,45,69,4,1,49,70,119
UNCIA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,253,203,4,3,257,206,463
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2017-01-01,227,238,29,22,256,260,516
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,92,106,0,0,92,106,198
UYUNI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,263,269,7,13,270,282,552
VACAS,consulta externa,ninos  de 1 a 4 anos,2017-01-01,63,54,14,14,77,68,145
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2017-01-01,156,178,21,25,177,203,380
VIACHA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,533,520,197,235,730,755,1485
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,72,64,1,0,73,64,137
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2017-01-01,187,170,9,1,196,171,367
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2017-01-01,594,571,22,20,616,591,1207
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2017-01-01,77,45,1,0,78,45,123
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,91,74,19,28,110,102,212
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,191,211,59,71,250,282,532
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,2072,1777,94,67,2166,1844,4010
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2017-01-01,149,159,3,5,152,164,316
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2017-01-01,512,433,37,39,549,472,1021
VINTO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,489,443,223,186,712,629,1341
VITICHI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,81,69,2,2,83,71,154
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2017-01-01,23,7,2,1,25,8,33
WARNES,consulta externa,ninos  de 1 a 4 anos,2017-01-01,1315,1013,116,106,1431,1119,2550
YACO,consulta externa,ninos  de 1 a 4 anos,2017-01-01,60,90,0,1,60,91,151
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,1720,1589,141,126,1861,1715,3576
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2017-01-01,59,49,1,0,60,49,109
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,76,85,1,2,77,87,164
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2017-01-01,828,771,95,66,923,837,1760
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,51,47,3,0,54,47,101
YOTALA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,104,66,12,3,116,69,185
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2017-01-01,152,130,1,2,153,132,285
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2017-01-01,1,4,0,0,1,4,5
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2017-01-01,108,76,0,8,108,84,192
ACACIO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,35,34,0,1,35,35,70
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,179,158,114,87,293,245,538
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,113,99,5,0,118,99,217
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,209,206,21,5,230,211,441
ALALAY,consulta externa,ninos  de 1 a 4 anos,2017-02-01,26,13,1,1,27,14,41
ALCALA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,39,29,1,4,40,33,73
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,242,196,4,9,246,205,451
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2017-02-01,33,41,2,4,35,45,80
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,28,28,0,6,28,34,62
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,15,21,2,0,17,21,38
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,72,61,5,8,77,69,146
APOLO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,201,198,83,83,284,281,565
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,73,50,0,0,73,50,123
ARANI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,45,40,18,15,63,55,118
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,219,190,10,8,229,198,427
ARQUE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,97,75,1,0,98,75,173
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,362,244,10,12,372,256,628
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,223,201,20,12,243,213,456
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,36,31,0,0,36,31,67
AYATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,61,50,3,0,64,50,114
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,27,32,0,0,27,32,59
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,237,232,4,11,241,243,484
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2017-02-01,213,206,0,1,213,207,420
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,71,54,1,1,72,55,127
BAURES,consulta externa,ninos  de 1 a 4 anos,2017-02-01,101,70,5,6,106,76,182
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,16,11,0,1,16,12,28
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,19,10,0,0,19,10,29
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2017-02-01,66,57,2,1,68,58,126
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,607,590,35,42,642,632,1274
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,209,211,7,8,216,219,435
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2017-02-01,63,40,1,2,64,42,106
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,25,18,0,5,25,23,48
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,48,56,0,3,48,59,107
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,189,162,27,29,216,191,407
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,314,351,55,48,369,399,768
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,100,116,25,32,125,148,273
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2017-02-01,94,73,5,6,99,79,178
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,155,159,0,0,155,159,314
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,29,35,0,0,29,35,64
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,79,58,0,1,79,59,138
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,105,100,12,16,117,116,233
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,30,36,1,3,31,39,70
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,563,503,86,65,649,568,1217
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,184,185,47,55,231,240,471
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,45,31,2,2,47,33,80
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,218,156,16,8,234,164,398
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,666,654,35,26,701,680,1381
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,179,174,2,2,181,176,357
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,54,46,0,0,54,46,100
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2017-02-01,54,58,4,5,58,63,121
CATACORA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,13,21,3,5,16,26,42
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,13,16,1,1,14,17,31
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,614,565,25,12,639,577,1216
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,63,54,1,2,64,56,120
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,506,479,18,13,524,492,1016
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,9,11,0,0,9,11,20
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,114,90,0,0,114,90,204
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,589,547,6,6,595,553,1148
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,12,6,0,0,12,6,18
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,3,4,0,0,3,4,7
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,4,6,8,11,12,17,29
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2017-02-01,211,194,26,3,237,197,434
CHUMA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,46,41,0,1,46,42,88
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,42,41,0,1,42,42,84
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,105,99,4,1,109,100,209
CLIZA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,119,111,15,10,134,121,255
COBIJA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,551,466,38,44,589,510,1099
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,378,357,2,1,380,358,738
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,6295,5732,2056,1969,8351,7701,16052
COIPASA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,12,10,0,0,12,10,22
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,415,361,191,138,606,499,1105
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2017-02-01,175,195,14,26,189,221,410
COLLANA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,18,26,3,2,21,28,49
COLOMI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,160,138,5,2,165,140,305
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,74,99,45,58,119,157,276
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,246,280,2,2,248,282,530
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,59,59,2,13,61,72,133
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,146,116,8,4,154,120,274
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,3,10,0,0,3,10,13
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,167,147,30,13,197,160,357
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,17,11,0,0,17,11,28
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2017-02-01,257,239,34,38,291,277,568
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,46,53,4,2,50,55,105
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,238,166,22,15,260,181,441
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,32,42,3,3,35,45,80
COROICO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,136,135,13,20,149,155,304
CORQUE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,38,41,1,2,39,43,82
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,198,194,13,19,211,213,424
COTOCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,687,657,40,38,727,695,1422
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,344,344,28,37,372,381,753
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2017-02-01,17,15,3,0,20,15,35
CUEVO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,49,60,27,22,76,82,158
CULPINA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,180,156,0,0,180,156,336
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,17,37,0,1,17,38,55
CURVA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,24,26,0,0,24,26,50
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,27,15,1,0,28,15,43
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,5978,5459,1838,1884,7816,7343,15159
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,25,22,0,0,25,22,47
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2017-02-01,181,137,13,18,194,155,349
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,109,125,10,2,119,127,246
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,845,825,202,186,1047,1011,2058
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2017-02-01,51,33,0,0,51,33,84
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2017-02-01,203,189,0,1,203,190,393
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,595,512,56,34,651,546,1197
ESCARA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,4,5,0,0,4,5,9
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,42,26,10,11,52,37,89
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,6,4,0,0,6,4,10
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,49,29,2,0,51,29,80
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2017-02-01,9,23,0,0,9,23,32
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2017-02-01,35,32,3,1,38,33,71
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,184,176,60,72,244,248,492
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,148,131,5,0,153,131,284
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,225,182,41,54,266,236,502
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2017-02-01,94,61,4,4,98,65,163
GUANAY,consulta externa,ninos  de 1 a 4 anos,2017-02-01,276,230,3,4,279,234,513
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,24,24,1,1,25,25,50
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2017-02-01,507,459,16,27,523,486,1009
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2017-02-01,319,346,9,24,328,370,698
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,126,128,8,7,134,135,269
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,50,56,14,13,64,69,133
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,20,11,2,0,22,11,33
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,204,167,21,12,225,179,404
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,39,58,0,1,39,59,98
HUARINA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,20,15,21,31,41,46,87
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,9,6,10,12,19,18,37
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,26,16,3,2,29,18,47
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,12,6,0,0,12,6,18
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,36,39,5,1,41,40,81
ICLA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,199,175,7,7,206,182,388
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,214,208,1,0,215,208,423
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,24,31,0,1,24,32,56
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,69,87,3,13,72,100,172
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,220,172,29,18,249,190,439
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,169,144,0,5,169,149,318
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,69,68,68,63,137,131,268
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,539,518,8,18,547,536,1083
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,1111,848,147,138,1258,986,2244
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2017-02-01,6276,5586,1809,1611,8085,7197,15282
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,0,1,0,1,0,2,2
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,102,114,16,6,118,120,238
LAJA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,76,66,6,3,82,69,151
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,36,28,0,0,36,28,64
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,28,34,8,12,36,46,82
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,467,424,5,8,472,432,904
LLICA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,38,49,1,3,39,52,91
LORETO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,37,30,5,5,42,35,77
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2017-02-01,57,55,8,11,65,66,131
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,49,27,5,1,54,28,82
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,99,94,1,2,100,96,196
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,123,160,7,4,130,164,294
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,136,123,6,11,142,134,276
MALLA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,11,13,0,1,11,14,25
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,179,208,10,6,189,214,403
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,81,80,12,17,93,97,190
MINEROS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,290,275,73,68,363,343,706
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,333,270,12,9,345,279,624
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,53,49,2,1,55,50,105
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,13,5,1,4,14,9,23
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,66,40,33,35,99,75,174
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,286,276,30,41,316,317,633
MONTERO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,1836,1701,316,258,2152,1959,4111
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,13,20,2,0,15,20,35
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,112,106,1,2,113,108,221
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,56,58,2,2,58,60,118
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2017-02-01,1,1,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,45,22,1,0,46,22,68
OCURI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,170,146,0,0,170,146,316
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,177,146,11,15,188,161,349
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,125,89,2,3,127,92,219
ORURO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,2560,2345,392,315,2952,2660,5612
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,249,216,14,9,263,225,488
PADILLA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,197,148,6,10,203,158,361
PAILON,consulta externa,ninos  de 1 a 4 anos,2017-02-01,266,263,32,15,298,278,576
PALCA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,162,90,6,4,168,94,262
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,436,407,80,47,516,454,970
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2017-02-01,12,17,0,0,12,17,29
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,104,90,0,1,104,91,195
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,64,45,0,0,64,45,109
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,37,23,5,4,42,27,69
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,170,180,1,3,171,183,354
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,48,60,12,19,60,79,139
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,84,66,0,1,84,67,151
POCOATA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,159,157,5,1,164,158,322
POCONA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,110,101,2,4,112,105,217
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2017-02-01,97,97,18,13,115,110,225
POOPO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,42,32,2,0,44,32,76
PORCO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,96,75,2,1,98,76,174
POROMA,consulta externa,ninos  de 1 a 4 anos,2017-02-01,237,217,0,1,237,218,455
PORONGO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,114,94,15,3,129,97,226
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,333,293,4,0,337,293,630
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2017-02-01,96,101,4,5,100,106,206
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2017-02-01,11,21,4,2,15,23,38
POTOSI,consulta externa,ninos  de 1 a 4 anos,2017-02-01,2299,1764,170,138,2469,1902,4371
PRESTO,consulta externa,ninos  de 1 a 4 anos,2017-02-01,105,99,2,0,107,99,206
