municipality,group,variable,month,Nacidos vivos,TOTAL
SENA,atencion de partos en servicio,nacidos vivos,2005-06-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2005-06-01,12,12
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2005-06-01,38,38
SOPACHUY,atencion de partos en servicio,nacidos vivos,2005-06-01,7,7
SORACACHI,atencion de partos en servicio,nacidos vivos,2005-06-01,2,2
SORATA,atencion de partos en servicio,nacidos vivos,2005-06-01,11,11
SUCRE,atencion de partos en servicio,nacidos vivos,2005-06-01,432,432
TACACHI,atencion de partos en servicio,nacidos vivos,2005-06-01,2,2
TACACOMA,atencion de partos en servicio,nacidos vivos,2005-06-01,5,5
TACOPAYA,atencion de partos en servicio,nacidos vivos,2005-06-01,3,3
TAPACARI,atencion de partos en servicio,nacidos vivos,2005-06-01,20,20
TARABUCO,atencion de partos en servicio,nacidos vivos,2005-06-01,27,27
TARATA,atencion de partos en servicio,nacidos vivos,2005-06-01,6,6
TARIJA,atencion de partos en servicio,nacidos vivos,2005-06-01,263,263
TARVITA,atencion de partos en servicio,nacidos vivos,2005-06-01,18,18
TEOPONTE,atencion de partos en servicio,nacidos vivos,2005-06-01,3,3
TIAWANACU,atencion de partos en servicio,nacidos vivos,2005-06-01,7,7
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2005-06-01,3,3
TIPUANI,atencion de partos en servicio,nacidos vivos,2005-06-01,23,23
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2005-06-01,56,56
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2005-06-01,75,75
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,nacidos vivos,2005-06-01,1,1
TOCO,atencion de partos en servicio,nacidos vivos,2005-06-01,5,5
TOLATA,atencion de partos en servicio,nacidos vivos,2005-06-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos,2005-06-01,4,4
TOMINA,atencion de partos en servicio,nacidos vivos,2005-06-01,5,5
TORO TORO,atencion de partos en servicio,nacidos vivos,2005-06-01,5,5
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2005-06-01,20,20
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2005-06-01,3,3
TRINIDAD,atencion de partos en servicio,nacidos vivos,2005-06-01,249,249
TUPIZA,atencion de partos en servicio,nacidos vivos,2005-06-01,48,48
UNCIA,atencion de partos en servicio,nacidos vivos,2005-06-01,43,43
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2005-06-01,5,5
URUBICHA,atencion de partos en servicio,nacidos vivos,2005-06-01,13,13
UYUNI,atencion de partos en servicio,nacidos vivos,2005-06-01,31,31
VACAS,atencion de partos en servicio,nacidos vivos,2005-06-01,16,16
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2005-06-01,27,27
VIACHA,atencion de partos en servicio,nacidos vivos,2005-06-01,30,30
VILA VILA,atencion de partos en servicio,nacidos vivos,2005-06-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2005-06-01,49,49
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,nacidos vivos,2005-06-01,1,1
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2005-06-01,7,7
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2005-06-01,7,7
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2005-06-01,81,81
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2005-06-01,10,10
VILLAZON,atencion de partos en servicio,nacidos vivos,2005-06-01,44,44
VINTO,atencion de partos en servicio,nacidos vivos,2005-06-01,29,29
VITICHI,atencion de partos en servicio,nacidos vivos,2005-06-01,7,7
WARNES,atencion de partos en servicio,nacidos vivos,2005-06-01,78,78
YACO,atencion de partos en servicio,nacidos vivos,2005-06-01,2,2
YACUIBA,atencion de partos en servicio,nacidos vivos,2005-06-01,107,107
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2005-06-01,13,13
YANACACHI,atencion de partos en servicio,nacidos vivos,2005-06-01,3,3
YAPACANI,atencion de partos en servicio,nacidos vivos,2005-06-01,60,60
YOTALA,atencion de partos en servicio,nacidos vivos,2005-06-01,14,14
YUNCHARA,atencion de partos en servicio,nacidos vivos,2005-06-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2005-06-01,7,7
ACACIO,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
ACHACACHI,atencion de partos en servicio,nacidos vivos,2005-07-01,20,20
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
AIQUILE,atencion de partos en servicio,nacidos vivos,2005-07-01,31,31
ALALAY,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
ALCALA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
ANZALDO,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
APOLO,atencion de partos en servicio,nacidos vivos,2005-07-01,9,9
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
ARANI,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
ARBIETO,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
ARQUE,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2005-07-01,40,40
ATOCHA,atencion de partos en servicio,nacidos vivos,2005-07-01,25,25
AYATA,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
AYO AYO,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2005-07-01,23,23
AZURDUY,atencion de partos en servicio,nacidos vivos,2005-07-01,18,18
BATALLAS,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
BAURES,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2005-07-01,60,60
BETANZOS,atencion de partos en servicio,nacidos vivos,2005-07-01,21,21
BOLIVAR,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
BOLPEBRA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
BOYUIBE,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2005-07-01,25,25
CABEZAS,atencion de partos en servicio,nacidos vivos,2005-07-01,17,17
CAIROMA,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
CAJUATA,atencion de partos en servicio,nacidos vivos,2005-07-01,10,10
CALAMARCA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
CAMARGO,atencion de partos en servicio,nacidos vivos,2005-07-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos,2005-07-01,89,89
CAPINOTA,atencion de partos en servicio,nacidos vivos,2005-07-01,30,30
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
CARACOLLO,atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
CARANAVI,atencion de partos en servicio,nacidos vivos,2005-07-01,47,47
CARAPARI,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
CARIPUYO,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2005-07-01,27,27
CHAQUI,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos vivos,2005-07-01,42,42
CHARAÑA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
CHAYANTA,atencion de partos en servicio,nacidos vivos,2005-07-01,9,9
CHIMORE,atencion de partos en servicio,nacidos vivos,2005-07-01,21,21
CHIPAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2005-07-01,19,19
CHUMA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
CLIZA,atencion de partos en servicio,nacidos vivos,2005-07-01,25,25
COBIJA,atencion de partos en servicio,nacidos vivos,2005-07-01,75,75
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2005-07-01,1242,1242
COIPASA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2005-07-01,35,35
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
COLLANA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
COLOMI,atencion de partos en servicio,nacidos vivos,2005-07-01,36,36
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2005-07-01,20,20
COLQUIRI,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
COMARAPA,atencion de partos en servicio,nacidos vivos,2005-07-01,26,26
CONCEPCION,atencion de partos en servicio,nacidos vivos,2005-07-01,30,30
COPACABANA,atencion de partos en servicio,nacidos vivos,2005-07-01,13,13
CORIPATA,atencion de partos en servicio,nacidos vivos,2005-07-01,26,26
COROICO,atencion de partos en servicio,nacidos vivos,2005-07-01,9,9
CORQUE,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
COTAGAITA,atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
COTOCA,atencion de partos en servicio,nacidos vivos,2005-07-01,65,65
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2005-07-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
CUEVO,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
CULPINA,atencion de partos en servicio,nacidos vivos,2005-07-01,20,20
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
EL ALTO,atencion de partos en servicio,nacidos vivos,2005-07-01,1002,1002
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
EL TORNO,atencion de partos en servicio,nacidos vivos,2005-07-01,53,53
EL VILLAR,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2005-07-01,11,11
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2005-07-01,27,27
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2005-07-01,35,35
FILADELFIA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2005-07-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
GUANAY,atencion de partos en servicio,nacidos vivos,2005-07-01,20,20
GUAQUI,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2005-07-01,81,81
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2005-07-01,9,9
HUACARETA,atencion de partos en servicio,nacidos vivos,2005-07-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
HUACHACALLA,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos,2005-07-01,32,32
HUARACAJE,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
ICLA,atencion de partos en servicio,nacidos vivos,2005-07-01,10,10
INCAHUASI,atencion de partos en servicio,nacidos vivos,2005-07-01,26,26
INQUISIVI,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2005-07-01,9,9
IXIAMAS,atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2005-07-01,15,15
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2005-07-01,46,46
LA PAZ,atencion de partos en servicio,nacidos vivos,2005-07-01,1394,1394
LA RIVERA,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
LAJA,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2005-07-01,46,46
LLICA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
LORETO,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
LURIBAY,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
MACHARETI,atencion de partos en servicio,nacidos vivos,2005-07-01,10,10
MAGDALENA,atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
MAIRANA,atencion de partos en servicio,nacidos vivos,2005-07-01,29,29
MALLA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
MAPIRI,atencion de partos en servicio,nacidos vivos,2005-07-01,11,11
MECAPACA,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
MINEROS,atencion de partos en servicio,nacidos vivos,2005-07-01,35,35
MIZQUE,atencion de partos en servicio,nacidos vivos,2005-07-01,18,18
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2005-07-01,57,57
MONTERO,atencion de partos en servicio,nacidos vivos,2005-07-01,280,280
MORO MORO,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
MOROCHATA,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
OCURI,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
OKINAWA,atencion de partos en servicio,nacidos vivos,2005-07-01,14,14
OMEREQUE,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
ORURO,atencion de partos en servicio,nacidos vivos,2005-07-01,415,415
PADCAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,18,18
PADILLA,atencion de partos en servicio,nacidos vivos,2005-07-01,23,23
PAILON,atencion de partos en servicio,nacidos vivos,2005-07-01,19,19
PALCA,atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2005-07-01,29,29
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
PASORAPA,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,22,22
PAZÑA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
POCOATA,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
POCONA,atencion de partos en servicio,nacidos vivos,2005-07-01,18,18
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2005-07-01,15,15
POOPO,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
PORCO,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
POROMA,atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
PORONGO,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2005-07-01,35,35
PORVENIR,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
POTOSI,atencion de partos en servicio,nacidos vivos,2005-07-01,344,344
PRESTO,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
PUCARANI,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2005-07-01,13,13
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2005-07-01,10,10
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
PUERTO SILES,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2005-07-01,31,31
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2005-07-01,77,77
PUNA,atencion de partos en servicio,nacidos vivos,2005-07-01,22,22
PUNATA,atencion de partos en servicio,nacidos vivos,2005-07-01,64,64
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2005-07-01,138,138
QUIME,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
QUIRUSILLAS,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
RAVELO,atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
REYES,atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
RIBERALTA,atencion de partos en servicio,nacidos vivos,2005-07-01,182,182
ROBORE,atencion de partos en servicio,nacidos vivos,2005-07-01,29,29
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2005-07-01,32,32
SABAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
SACABA,atencion de partos en servicio,nacidos vivos,2005-07-01,159,159
SACABAMBA,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
SACACA,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
SAIPINA,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
SAN AGUSTIN,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2005-07-01,10,10
SAN BENITO,atencion de partos en servicio,nacidos vivos,2005-07-01,10,10
SAN BORJA,atencion de partos en servicio,nacidos vivos,2005-07-01,49,49
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2005-07-01,49,49
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2005-07-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2005-07-01,95,95
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2005-07-01,32,32
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2005-07-01,85,85
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2005-07-01,38,38
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2005-07-01,25,25
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2005-07-01,35,35
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2005-07-01,11,11
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
SAN RAMON,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
SAN RAMON,atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
SANTA ANA,atencion de partos en servicio,nacidos vivos,2005-07-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2005-07-01,2535,2535
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2005-07-01,33,33
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
SENA,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2005-07-01,7,7
SICAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2005-07-01,23,23
SOPACHUY,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
SORACACHI,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
SORATA,atencion de partos en servicio,nacidos vivos,2005-07-01,8,8
SUCRE,atencion de partos en servicio,nacidos vivos,2005-07-01,451,451
TACACOMA,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
TACOPAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
TAPACARI,atencion de partos en servicio,nacidos vivos,2005-07-01,30,30
TARABUCO,atencion de partos en servicio,nacidos vivos,2005-07-01,27,27
TARACO,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
TARATA,atencion de partos en servicio,nacidos vivos,2005-07-01,11,11
TARIJA,atencion de partos en servicio,nacidos vivos,2005-07-01,309,309
TARVITA,atencion de partos en servicio,nacidos vivos,2005-07-01,23,23
TEOPONTE,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
TIAWANACU,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
TIPUANI,atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2005-07-01,47,47
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2005-07-01,83,83
TOCO,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
TOLATA,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
TOLEDO,atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
TOMAVE,atencion de partos en servicio,nacidos vivos,2005-07-01,5,5
TOMINA,atencion de partos en servicio,nacidos vivos,2005-07-01,14,14
TORO TORO,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2005-07-01,18,18
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2005-07-01,4,4
TRIGAL,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos,2005-07-01,220,220
TUPIZA,atencion de partos en servicio,nacidos vivos,2005-07-01,32,32
TURCO,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
UMALA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
UNCIA,atencion de partos en servicio,nacidos vivos,2005-07-01,44,44
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2005-07-01,16,16
URUBICHA,atencion de partos en servicio,nacidos vivos,2005-07-01,13,13
UYUNI,atencion de partos en servicio,nacidos vivos,2005-07-01,36,36
VACAS,atencion de partos en servicio,nacidos vivos,2005-07-01,9,9
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2005-07-01,37,37
VIACHA,atencion de partos en servicio,nacidos vivos,2005-07-01,23,23
VILA VILA,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2005-07-01,62,62
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2005-07-01,10,10
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2005-07-01,84,84
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
VILLAZON,atencion de partos en servicio,nacidos vivos,2005-07-01,60,60
VINTO,atencion de partos en servicio,nacidos vivos,2005-07-01,46,46
VITICHI,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
WARNES,atencion de partos en servicio,nacidos vivos,2005-07-01,62,62
YACO,atencion de partos en servicio,nacidos vivos,2005-07-01,2,2
YACUIBA,atencion de partos en servicio,nacidos vivos,2005-07-01,134,134
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
YANACACHI,atencion de partos en servicio,nacidos vivos,2005-07-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos,2005-07-01,62,62
YOCALLA,atencion de partos en servicio,nacidos vivos,2005-07-01,6,6
YOTALA,atencion de partos en servicio,nacidos vivos,2005-07-01,12,12
YUNCHARA,atencion de partos en servicio,nacidos vivos,2005-07-01,3,3
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2005-07-01,17,17
ACACIO,atencion de partos en servicio,nacidos vivos,2005-08-01,7,7
ACHACACHI,atencion de partos en servicio,nacidos vivos,2005-08-01,27,27
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2005-08-01,7,7
AIQUILE,atencion de partos en servicio,nacidos vivos,2005-08-01,39,39
ALALAY,atencion de partos en servicio,nacidos vivos,2005-08-01,4,4
ALCALA,atencion de partos en servicio,nacidos vivos,2005-08-01,4,4
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2005-08-01,2,2
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2005-08-01,2,2
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2005-08-01,6,6
ANZALDO,atencion de partos en servicio,nacidos vivos,2005-08-01,1,1
APOLO,atencion de partos en servicio,nacidos vivos,2005-08-01,12,12
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2005-08-01,2,2
ARANI,atencion de partos en servicio,nacidos vivos,2005-08-01,2,2
ARQUE,atencion de partos en servicio,nacidos vivos,2005-08-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2005-08-01,51,51
ATOCHA,atencion de partos en servicio,nacidos vivos,2005-08-01,26,26
AYO AYO,atencion de partos en servicio,nacidos vivos,2005-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2005-08-01,19,19
AZURDUY,atencion de partos en servicio,nacidos vivos,2005-08-01,16,16
BATALLAS,atencion de partos en servicio,nacidos vivos,2005-08-01,7,7
BAURES,atencion de partos en servicio,nacidos vivos,2005-08-01,4,4
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2005-08-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2005-08-01,47,47
BETANZOS,atencion de partos en servicio,nacidos vivos,2005-08-01,20,20
BOLIVAR,atencion de partos en servicio,nacidos vivos,2005-08-01,1,1
