municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,27,27
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,24,24
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,63,63
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,5,5
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,7,7
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,28,28
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,13,13
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,95,95
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,5,5
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,16,16
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,64,64
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,13,13
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,5,5
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,32,32
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,9,9
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,9,9
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,1,1
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,8,8
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,1191,1191
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,6,6
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,30,30
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,11,11
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,5,5
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,11,11
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,5,5
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,9,9
SENA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,9,9
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,36,36
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,6,6
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,43,43
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,10,10
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,12,12
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,17,17
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,324,324
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,3,3
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,6,6
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,8,8
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,23,23
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,1,1
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,53,53
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,53,53
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,3,3
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,7,7
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,178,178
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,42,42
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,12,12
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,48,48
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,16,16
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,33,33
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,88,88
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,3,3
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,2,2
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,17,17
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,25,25
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,19,19
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,27,27
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,1,1
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,248,248
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,42,42
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,3,3
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,57,57
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,14,14
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,8,8
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,23,23
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,27,27
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,32,32
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,7,7
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,24,24
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,7,7
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,11,11
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,85,85
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,15,15
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,54,54
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,22,22
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,30,30
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,3,3
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,50,50
YACO,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,4,4
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,98,98
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,13,13
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,2,2
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,65,65
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,8,8
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,14,14
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,11,11
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2005-07-01,22,22
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,62,62
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,30,30
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,16,16
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,22,22
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,9,9
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,22,22
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,50,50
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,18,18
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,10,10
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,40,40
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,31,31
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,23,23
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1,1
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,31,31
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,52,52
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,15,15
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1,1
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,19,19
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,14,14
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,9,9
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,16,16
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,33,33
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,45,45
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,35,35
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,25,25
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,138,138
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,57,57
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,30,30
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,28,28
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,9,9
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,49,49
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,677,677
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,31,31
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,10,10
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1,1
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,24,24
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,90,90
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,8,8
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,23,23
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,30,30
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1,1
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,22,22
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,13,13
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,16,16
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,34,34
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,58,58
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1,1
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,2,2
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,27,27
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,913,913
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1,1
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,15,15
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,94,94
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,13,13
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,35,35
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,37,37
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,23,23
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,9,9
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,84,84
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,14,14
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,19,19
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,22,22
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,8,8
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,16,16
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,41,41
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,19,19
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,18,18
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,60,60
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,69,69
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1405,1405
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,9,9
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,18,18
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,8,8
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,35,35
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,2,2
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,10,10
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,14,14
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,24,24
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,20,20
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,14,14
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,61,61
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,128,128
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,49,49
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,2,2
NAZACARA DE PACAJES,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,37,37
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,395,395
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,19,19
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,28,28
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,17,17
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,13,13
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,44,44
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,15,15
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,30,30
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,15,15
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,39,39
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,25,25
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,18,18
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,14,14
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,22,22
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,5,5
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,19,19
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,317,317
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,34,34
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,24,24
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,13,13
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,15,15
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,29,29
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,109,109
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,50,50
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,24,24
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,9,9
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,44,44
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,20,20
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,2,2
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,70,70
REYES,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,15,15
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,165,165
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,7,7
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,14,14
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,15,15
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,9,9
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,12,12
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,6,6
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,11,11
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,20,20
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,69,69
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,13,13
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,29,29
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,38,38
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,56,56
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,10,10
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,16,16
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,83,83
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,10,10
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,13,13
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,77,77
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2005-08-01,21,21
