municipality,group,variable,month,Nacidos muertos,TOTAL
CHARAÑA,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2005-07-01,19,19
CONCEPCION,atencion de partos en servicio,nacidos muertos,2005-07-01,2,2
CULPINA,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
DESAGUADERO,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2005-07-01,16,16
ENTRE RIOS,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
EUCALIPTUS,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
HUANUNI,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
JESUS DE MACHACA,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2005-07-01,20,20
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2005-07-01,5,5
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2005-07-01,9,9
MORO MORO,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2005-07-01,18,18
PADILLA,atencion de partos en servicio,nacidos muertos,2005-07-01,2,2
PAILON,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2005-07-01,7,7
PUERTO QUIJARRO,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2005-07-01,3,3
RAVELO,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
REYES,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2005-07-01,3,3
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2005-07-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2005-07-01,27,27
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
SOPACHUY,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2005-07-01,7,7
TARABUCO,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2005-07-01,5,5
TIRAQUE (CBBA),atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
TORO TORO,atencion de partos en servicio,nacidos muertos,2005-07-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
UNCIA,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2005-07-01,3,3
YANACACHI,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos muertos,2005-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
AZURDUY,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
BERMEJO,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2005-08-01,5,5
COBIJA,atencion de partos en servicio,nacidos muertos,2005-08-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2005-08-01,14,14
COLQUECHACA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
COPACABANA,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
CORO CORO,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
CULPINA,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos,2005-08-01,13,13
HUANUNI,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
HUARACAJE,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2005-08-01,13,13
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2005-08-01,4,4
MOJOCOYA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2005-08-01,6,6
ORURO,atencion de partos en servicio,nacidos muertos,2005-08-01,10,10
PADCAYA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
PAILON,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
POCOATA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
POROMA,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
POTOSI,atencion de partos en servicio,nacidos muertos,2005-08-01,11,11
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2005-08-01,4,4
ROBORE,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
SACABA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2005-08-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2005-08-01,14,14
SIPE SIPE,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2005-08-01,17,17
TACOPAYA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
TARABUCO,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2005-08-01,3,3
TARVITA,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
TIQUIPAYA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
TOMAVE,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
TUPIZA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
UNCIA,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
VILLA RIVERO,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2005-08-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2005-08-01,3,3
YOTALA,atencion de partos en servicio,nacidos muertos,2005-08-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
ATOCHA,atencion de partos en servicio,nacidos muertos,2005-09-01,3,3
AZURDUY,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
BATALLAS,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
BERMEJO,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
BETANZOS,atencion de partos en servicio,nacidos muertos,2005-09-01,3,3
BUENA VISTA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
CHALLAPATA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
CHAYANTA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2005-09-01,22,22
COLQUECHACA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2005-09-01,13,13
EL TORNO,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
HUARACAJE,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
LA PAZ,atencion de partos en servicio,nacidos muertos,2005-09-01,22,22
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
MAGDALENA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2005-09-01,3,3
OCURI,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2005-09-01,16,16
PADCAYA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
PADILLA,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
PALOS BLANCOS,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2005-09-01,7,7
PUERTO CARABUCO,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
PUERTO RICO,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
PUNA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
SACABA,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2005-09-01,3,3
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
SAN MATIAS,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
SAN PEDRO,atencion de partos en servicio,nacidos muertos,2005-09-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2005-09-01,10,10
SIPE SIPE,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
SOPACHUY,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2005-09-01,13,13
TARABUCO,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
TARIJA,atencion de partos en servicio,nacidos muertos,2005-09-01,6,6
TARVITA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
TOTORA(CBBA),atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2005-09-01,2,2
TUPIZA,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2005-09-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2005-09-01,3,3
ACHACACHI,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
APOLO,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
"CAIZA ""D""",atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
CAMIRI,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2005-10-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2005-10-01,21,21
COLOMI,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
COMARAPA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
CULPINA,atencion de partos en servicio,nacidos muertos,2005-10-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos,2005-10-01,17,17
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2005-10-01,30,30
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2005-10-01,2,2
MACHACAMARCA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
MAIRANA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2005-10-01,2,2
MONTERO,atencion de partos en servicio,nacidos muertos,2005-10-01,4,4
ORURO,atencion de partos en servicio,nacidos muertos,2005-10-01,9,9
PADILLA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
PAILON,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
POCOATA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2005-10-01,8,8
PUERTO QUIJARRO,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
PUERTO RICO,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2005-10-01,2,2
PUNATA,atencion de partos en servicio,nacidos muertos,2005-10-01,4,4
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2005-10-01,5,5
ROBORE,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
SACACA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2005-10-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2005-10-01,18,18
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2005-10-01,9,9
TARIJA,atencion de partos en servicio,nacidos muertos,2005-10-01,4,4
TARVITA,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
UNCIA,atencion de partos en servicio,nacidos muertos,2005-10-01,2,2
VACAS,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2005-10-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2005-10-01,2,2
YAPACANI,atencion de partos en servicio,nacidos muertos,2005-10-01,3,3
APOLO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
ATOCHA,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
BAURES,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
BERMEJO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
CAMIRI,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
CARANAVI,atencion de partos en servicio,nacidos muertos,2005-11-01,7,7
COBIJA,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2005-11-01,20,20
COMARAPA,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos,2005-11-01,6,6
EL PUENTE(STC),atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
HUARACAJE,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2005-11-01,23,23
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
MAIRANA,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
OKINAWA,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2005-11-01,7,7
PAILON,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
POCOATA,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2005-11-01,9,9
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
PUNATA,atencion de partos en servicio,nacidos muertos,2005-11-01,4,4
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
ROBORE,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
SAN MATIAS,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2005-11-01,26,26
SUCRE,atencion de partos en servicio,nacidos muertos,2005-11-01,9,9
TARABUCO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2005-11-01,3,3
TARVITA,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
UNCIA,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
VILLA SERRANO,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
YACUIBA,atencion de partos en servicio,nacidos muertos,2005-11-01,3,3
YAMPARAEZ,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
YAPACANI,atencion de partos en servicio,nacidos muertos,2005-11-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos muertos,2005-11-01,2,2
ACACIO,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
ARQUE,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
ATOCHA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
BERMEJO,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
CABEZAS,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
CAIROMA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
CALAMARCA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2005-12-01,28,28
COLQUIRI,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
COMARAPA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
COTAGAITA,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
CUATRO CAÑADAS,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2005-12-01,24,24
GUANAY,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2005-12-01,22,22
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2005-12-01,4,4
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
MORO MORO,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2005-12-01,17,17
PADILLA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
POCONA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2005-12-01,3,3
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
RIBERALTA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2005-12-01,3,3
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2005-12-01,3,3
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2005-12-01,3,3
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2005-12-01,28,28
SUCRE,atencion de partos en servicio,nacidos muertos,2005-12-01,8,8
TARIJA,atencion de partos en servicio,nacidos muertos,2005-12-01,12,12
TRINIDAD,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
UNCIA,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
URUBICHA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2005-12-01,3,3
WALDO BALLIVIAN,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2005-12-01,2,2
YACUIBA,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
YAPACANI,atencion de partos en servicio,nacidos muertos,2005-12-01,1,1
