municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,23,23
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,101,101
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,40,40
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,5,5
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,380,380
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,230,230
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,32,32
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,85,85
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,47,47
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,764,764
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2,2
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,48,48
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,71,71
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,98,98
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,255,255
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1097,1097
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,107,107
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,11,11
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,376,376
CARIPUYO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,31,31
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,361,361
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,222,222
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,51,51
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,211,211
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,4,4
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,95,95
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1973,1973
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,36095,36095
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,280,280
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,5,5
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,25,25
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
COLQUENCHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,186,186
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,134,134
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,210,210
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,48,48
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,733,733
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,113,113
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,12,12
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,89,89
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,12219,12219
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,43,43
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,501,501
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,4,4
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,60,60
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,39,39
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,32,32
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,3,3
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,45,45
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2,2
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,80,80
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,21,21
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1067,1067
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,62,62
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,70,70
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,639,639
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,50,50
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,12,12
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,50,50
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,46,46
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,72,72
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,485,485
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,54662,54662
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,9,9
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,493,493
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,15,15
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,102,102
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,44,44
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,66,66
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,34,34
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,147,147
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,5,5
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,734,734
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,3481,3481
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2,2
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,11,11
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2,2
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,16,16
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,19836,19836
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,391,391
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,188,188
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,48,48
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2,2
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,5,5
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,3,3
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,12,12
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,684,684
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,3,3
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,8426,8426
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,19,19
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,3,3
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,494,494
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,39,39
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,453,453
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,700,700
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,636,636
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,512,512
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,3,3
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,40,40
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2149,2149
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,359,359
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,329,329
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,810,810
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,25,25
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,8,8
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,37,37
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,40,40
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,538,538
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,157,157
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,219,219
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,856,856
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,76,76
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,79,79
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,372,372
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,736,736
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,139,139
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,85,85
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,23,23
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,77,77
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,40,40
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,26,26
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,48,48
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,129,129
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,38061,38061
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,91,91
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,165,165
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,86,86
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,77,77
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,8,8
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,28455,28455
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,394,394
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,11002,11002
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,52,52
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,4,4
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,54,54
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,17,17
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,3,3
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,37,37
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2956,2956
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,1506,1506
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,6,6
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,5,5
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,402,402
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,392,392
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,646,646
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,4,4
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,499,499
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,784,784
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,16,16
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,523,523
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,135,135
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,588,588
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,2236,2236
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,731,731
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,7,7
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-04-01,24,24
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,10,10
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,102,102
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,2,2
ALCALA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
ANCORAIMES,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,37,37
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,14,14
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,419,419
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,33,33
AUCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,19,19
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,68,68
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,72,72
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,588,588
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,3,3
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,92,92
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,183,183
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,69,69
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,3,3
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,215,215
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,878,878
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,75,75
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,13,13
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,373,373
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,36,36
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,300,300
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,206,206
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,37,37
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,154,154
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,5,5
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,61,61
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,2317,2317
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,36211,36211
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,296,296
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,10,10
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,138,138
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,80,80
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,161,161
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,38,38
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,669,669
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,144,144
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,64,64
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,12024,12024
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,35,35
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,367,367
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,3,3
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,60,60
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,8,8
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,31,31
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,36,36
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,5,5
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,39,39
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,114,114
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1184,1184
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,177,177
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,75,75
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,12,12
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,768,768
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,42,42
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,3,3
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,25,25
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,29,29
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,37,37
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,57,57
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,69,69
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,488,488
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,57448,57448
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,28,28
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,643,643
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,15,15
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,154,154
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,45,45
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,81,81
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,75,75
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,164,164
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,5,5
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,508,508
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,3130,3130
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,7,7
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,21578,21578
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,166,166
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,176,176
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,141,141
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,1,1
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,9,9
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,6,6
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,3,3
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,13,13
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,5,5
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,647,647
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,7,7
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,8850,8850
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,4,4
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,6,6
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,149,149
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,55,55
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,316,316
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,588,588
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,758,758
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,746,746
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,3,3
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,72,72
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,2617,2617
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,269,269
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,518,518
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,758,758
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,4,4
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,34,34
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,10,10
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,17,17
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,18,18
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,228,228
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,95,95
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,203,203
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,943,943
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,74,74
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,300,300
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,22,22
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,701,701
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,41,41
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,51,51
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,46,46
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,79,79
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,53,53
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,39,39
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,58,58
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,111,111
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,36255,36255
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,79,79
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,163,163
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,2,2
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,98,98
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,98,98
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2019-05-01,26,26
