municipality,group,variable,month,N° de perros y gatos con vacuna antirrábica,TOTAL
PORTACHUELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,20,20
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,237,237
PUERTO VILLARROEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,207,207
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,1490,1490
RAQAYPAMPA(ETA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,40,40
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,276,276
SACACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,144,144
SAN IGNACIO DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,118,118
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,25,25
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,3318,3318
SANTIVAÑES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,41,41
SHINAOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,120,120
SICAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,10,10
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,833,833
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,1027,1027
TACOPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,161,161
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,682,682
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,9,9
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,126,126
VILLA TUNARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,140,140
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,150,150
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,707,707
YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-06-01,15,15
AIQUILE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,59,59
ARQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,5,5
BOLIVAR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,16,16
CAPINOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,177,177
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,1289,1289
CARIPUYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,86,86
CHIMORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,30,30
COCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,710,710
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,234,234
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,1236,1236
CORO CORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,200,200
COTOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,78,78
CUATRO CAÑADAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,13,13
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,1050,1050
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,37,37
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,653,653
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,255,255
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,65,65
MOROCHATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,712,712
OKINAWA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,3,3
OMEREQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,239,239
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,5,5
PASORAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,10,10
POROMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,199,199
PORONGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,86,86
PORTACHUELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,49,49
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,716,716
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,282,282
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,1731,1731
SACACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,90,90
SAN IGNACIO DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,133,133
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,9,9
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,5453,5453
SANTIVAÑES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,772,772
SHINAOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,60,60
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,92,92
SORACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,1,1
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,23,23
TACOPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,109,109
TARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,1996,1996
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,98,98
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,550,550
VILLA TUNARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,88,88
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,90,90
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,208,208
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-07-01,1069,1069
ACACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1057,1057
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,8135,8135
ACHOCALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5590,5590
AIQUILE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6409,6409
ALALAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,408,408
ALCALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2120,2120
ALTO BENI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2100,2100
ANCORAIMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2686,2686
ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,409,409
ANTEQUERA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,600,600
ANZALDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1499,1499
APOLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3091,3091
ARAMPAMPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1000,1000
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6259,6259
ARQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1647,1647
ASCENCION DE GUARAYOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6478,6478
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2140,2140
AUCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1027,1027
AYATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1971,1971
AYO AYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1837,1837
AYOPAYA (V. DE INDEPENDENCIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4391,4391
AZURDUY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4110,4110
BATALLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4003,4003
BAURES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,751,751
BELEN DE ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,104,104
BELEN DE URMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,179,179
BELLA FLOR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,712,712
BERMEJO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,13232,13232
BETANZOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7580,7580
BOLIVAR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,556,556
BOLPEBRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,646,646
BOYUIBE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1584,1584
BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4380,4380
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7844,7844
CAIROMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1985,1985
"CAIZA ""D""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2809,2809
CAJUATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2500,2500
CALACOTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1670,1670
CALAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2391,2391
CAMARGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2287,2287
CAMATAQUI (C. VILLA ABECIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,811,811
CAMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,8609,8609
CAPINOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4451,4451
CAQUIAVIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2730,2730
CARACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4233,4233
CARANAVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,11883,11883
CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,32,32
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4012,4012
CARIPUYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1479,1479
CARMEN RIVERO TORREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1518,1518
CATACORA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,455,455
CHACARILLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,380,380
CHALLAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5657,5657
CHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2743,2743
CHARAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,9025,9025
CHARAÑA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,460,460
CHAYANTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2853,2853
CHIMORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3233,3233
CHIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,140,140
CHOQUE COTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,217,217
CHUA COCANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,900,900
CHULUMANI (V. DE LA LIBERTAD),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2566,2566
CHUMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2212,2212
CHUQUIHUTA AYLLU JUCUMANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1196,1196
CKOCHAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4660,4660
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7205,7205
COBIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,13141,13141
COCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,129,129
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,216729,216729
COIPASA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,45,45
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,15753,15753
"COLCHA ""K""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2133,2133
COLLANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,763,763
COLOMI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4876,4876
COLPA BELGICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1623,1623
COLQUECHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4729,4729
COLQUENCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1814,1814
COLQUIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4028,4028
COMANCHE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1347,1347
COMARAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5282,5282
COMBAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,658,658
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5466,5466
COPACABANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2810,2810
CORIPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2912,2912
CORO CORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1930,1930
COROICO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3367,3367
CORQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,984,984
COTAGAITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6911,6911
COTOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,14340,14340
CRUZ DE MACHACAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,20,20
CUATRO CAÑADAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7179,7179
CUEVO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,664,664
CULPINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4464,4464
CURAHUARA DE CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,358,358
CURVA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,541,541
DESAGUADERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1649,1649
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,288563,288563
EL CHORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1220,1220
EL PUENTE(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2668,2668
EL PUENTE(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3543,3543
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,16831,16831
EL VILLAR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2500,2500
ENTRE RIOS TRJ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7004,7004
ENTRE RIOS CBBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5335,5335
ESCARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,40,40
ESCOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1240,1240
ESMERALDA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,47,47
EUCALIPTUS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1139,1139
EUREKA (SANTOS MERCADO),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,255,255
EXALTACION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,395,395
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3752,3752
FILADELFIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,998,998
GENERAL SAAVEDRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2655,2655
GRAL. J.J. PEREZ (CHARAZANI),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1852,1852
GUANAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2780,2780
GUAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1750,1750
GUAYARAMERIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7459,7459
GUTIERREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3771,3771
HUACARETA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1263,1263
HUACAYA (VILLA DE HUACAYA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,930,930
HUACHACALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,196,196
HUANUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5874,5874
HUARACAJE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,768,768
HUARINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1600,1600
HUATAJATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,546,546
HUAYLLAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,881,881
HUMANATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1160,1160
ICHOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1700,1700
ICLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3034,3034
INCAHUASI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2530,2530
INGAVI (HUMAITA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,211,211
INQUISIVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2790,2790
IRUPANA (VILLA DE LANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3181,3181
IXIAMAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2342,2342
JESUS DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3530,3530
LA ASUNTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,6685,6685
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,37514,37514
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,193758,193758
LA RIVERA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,30,30
LAGUNILLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1887,1887
LAJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,5636,5636
LAS CARRERAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,908,908
LICOMA PAMPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,700,700
LLALLAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,11720,11720
LLICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,664,664
LORETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,401,401
LURIBAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2123,2123
MACHACAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,993,993
MACHARETI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2062,2062
MAGDALENA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,1848,1848
MAIRANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3540,3540
MALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,902,902
MAPIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2500,2500
MECAPACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,3779,3779
MINEROS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,7112,7112
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4602,4602
MOCOMOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2792,2792
MOJINETE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,108,108
MOJOCOYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2503,2503
MONTEAGUDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,4422,4422
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,37951,37951
MORO MORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,955,955
MOROCHATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,416,416
NACEBE (SANTA ROSA DEL ABUNA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,500,500
NAZACARA DE PACAJES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,137,137
NUEVO MANOA (NUEVA ESPERANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,250,250
OCURI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2018-08-01,2912,2912
