municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,28,28
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,84,84
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,17,17
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,27,27
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,55,55
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,40,40
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,26,26
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,44,44
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,122,122
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,35,35
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,234,234
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,82,82
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,28,28
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,32,32
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,63,63
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,24,24
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,18,18
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,24,24
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,35,35
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,20,20
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,19,19
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,33,33
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,141,141
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,25,25
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,7,7
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,27,27
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,5,5
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1034,1034
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,7,7
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,19,19
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,66,66
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,46,46
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,89,89
ESCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,2,2
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,20,20
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,14,14
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,63,63
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,33,33
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,20,20
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,31,31
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,18,18
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,22,22
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,70,70
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,131,131
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,927,927
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,30,30
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,99,99
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,11,11
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,30,30
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,33,33
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,29,29
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,23,23
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,42,42
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,19,19
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,52,52
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,259,259
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,27,27
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,432,432
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,17,17
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,88,88
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,42,42
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,62,62
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,25,25
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,27,27
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,2,2
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,26,26
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,19,19
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,7,7
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,37,37
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,20,20
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,25,25
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,32,32
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,341,341
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,45,45
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,10,10
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,23,23
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,21,21
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,32,32
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,25,25
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,7,7
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,71,71
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,27,27
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,49,49
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,264,264
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,18,18
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,33,33
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,26,26
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,191,191
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,36,36
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,5,5
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,201,201
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,42,42
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,18,18
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,16,16
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,24,24
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,5,5
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,111,111
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,14,14
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,43,43
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,49,49
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,82,82
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,17,17
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,30,30
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,42,42
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,110,110
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,34,34
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,31,31
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,42,42
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,26,26
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,23,23
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,59,59
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,11,11
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,39,39
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,735,735
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,32,32
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,21,21
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,10,10
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,43,43
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,27,27
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,106,106
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,34,34
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,565,565
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,15,15
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,21,21
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,30,30
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,14,14
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,320,320
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,24,24
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,21,21
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,30,30
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,47,47
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,117,117
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,23,23
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,11,11
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,7,7
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,11,11
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,20,20
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,30,30
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,40,40
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,69,69
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,45,45
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,23,23
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,10,10
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,23,23
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,22,22
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,28,28
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,86,86
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,18,18
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,67,67
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,24,24
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,217,217
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,14,14
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,34,34
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,74,74
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,12,12
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,6,6
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,209,209
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,13,13
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,186,186
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,9,9
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2017-04-01,8,8
