municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,50,50
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,5,5
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,49,49
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,25,25
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,18,18
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,38,38
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,26,26
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,16,16
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,19,19
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,40,40
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,11,11
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,13,13
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,898,898
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,13,13
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,20,20
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,7,7
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,18,18
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,7,7
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,12,12
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,16,16
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,22,22
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,16,16
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,21,21
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,63,63
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,19,19
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,20,20
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,517,517
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,9,9
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,9,9
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,12,12
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,27,27
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,24,24
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,3,3
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,15,15
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,264,264
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,11,11
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,18,18
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,37,37
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,15,15
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,74,74
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,27,27
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,17,17
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,7,7
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,8,8
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,33,33
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,11,11
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,11,11
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,39,39
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,77,77
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,50,50
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,12,12
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,40,40
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,31,31
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,7,7
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,37,37
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,12,12
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,27,27
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,67,67
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,16,16
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,81,81
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,14,14
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,17,17
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,112,112
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,9,9
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,64,64
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,87,87
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,12,12
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,196,196
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,4,4
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,115,115
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,13,13
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,7,7
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,66,66
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,6,6
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,9,9
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,11,11
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-06-01,9,9
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,8,8
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,49,49
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,21,21
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,32,32
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,5,5
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,14,14
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,13,13
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,28,28
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,16,16
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,35,35
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,18,18
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,38,38
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,13,13
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,47,47
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,34,34
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,12,12
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,5,5
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,9,9
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,70,70
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,16,16
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,11,11
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,7,7
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,36,36
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,29,29
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,7,7
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,26,26
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,64,64
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,26,26
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,2,2
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,5,5
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,41,41
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,12,12
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,33,33
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,22,22
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,43,43
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,27,27
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,19,19
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,23,23
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,96,96
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,27,27
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,333,333
COIPASA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,63,63
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,9,9
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,6,6
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,5,5
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,58,58
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,13,13
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,14,14
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,26,26
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,31,31
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,13,13
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,8,8
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,19,19
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,36,36
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,64,64
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,28,28
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,5,5
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,5,5
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,979,979
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,7,7
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,24,24
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,21,21
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,57,57
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,31,31
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,75,75
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,7,7
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,27,27
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,8,8
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,15,15
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,76,76
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,17,17
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,21,21
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,7,7
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,23,23
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,6,6
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,8,8
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,2,2
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,9,9
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,12,12
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,24,24
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,12,12
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,71,71
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,249,249
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,639,639
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,8,8
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,29,29
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,8,8
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,76,76
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,11,11
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,9,9
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,12,12
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,16,16
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,26,26
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,16,16
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,57,57
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,54,54
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,16,16
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,13,13
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,38,38
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,214,214
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2017-07-01,2,2
