municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,51,51
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,318,318
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,115,115
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,89,89
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,263,263
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,78,78
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,4,4
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,20,20
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,99,99
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,223,223
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,34,34
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,10,10
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,41,41
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,25,25
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,5,5
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,17,17
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,1445,1445
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,69,69
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,19,19
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,39,39
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,14,14
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,27,27
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,46,46
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,35,35
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,46,46
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,51,51
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,101,101
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,10,10
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,40,40
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,341,341
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,40,40
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,77,77
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,35,35
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,1915,1915
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,8,8
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,35,35
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,61,61
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,52,52
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,8,8
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,214,214
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,97,97
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,17,17
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,44,44
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,966,966
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,102,102
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,26,26
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,27,27
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,137,137
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,28,28
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,191,191
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,142,142
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,47,47
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,43,43
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,31,31
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,101,101
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,56,56
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,85,85
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,147,147
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,22,22
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,11,11
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,419,419
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,142,142
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,17,17
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,41,41
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,1,1
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,3,3
URUBICHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,7,7
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,153,153
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,74,74
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,111,111
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,195,195
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,40,40
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,27,27
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,15,15
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,80,80
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,59,59
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,526,526
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,33,33
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,321,321
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,342,342
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,62,62
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,18,18
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,28,28
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,36,36
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,536,536
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,55,55
YANACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,27,27
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,300,300
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,72,72
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,45,45
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,54,54
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-06-01,49,49
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,41,41
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,146,146
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,12,12
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,180,180
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,16,16
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,26,26
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,87,87
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,20,20
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,19,19
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,34,34
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,28,28
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,34,34
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,85,85
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,160,160
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,90,90
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,140,140
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,23,23
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,19,19
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,2,2
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,186,186
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,94,94
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,19,19
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,12,12
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,9,9
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,10,10
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,24,24
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,220,220
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,35,35
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,17,17
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,41,41
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,147,147
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,78,78
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,44,44
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,70,70
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,49,49
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,64,64
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,121,121
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,36,36
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,206,206
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,155,155
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,121,121
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,19,19
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,2,2
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,71,71
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,52,52
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,27,27
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,7,7
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,6,6
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,257,257
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,58,58
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,29,29
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,7,7
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,87,87
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,205,205
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,12,12
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,8,8
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,10,10
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,11,11
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,46,46
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,59,59
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,92,92
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,130,130
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,199,199
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,1786,1786
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,226,226
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,70,70
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,21,21
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,182,182
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,31,31
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,292,292
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,46,46
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,77,77
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,101,101
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,7,7
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,16,16
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,46,46
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,60,60
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,4,4
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,30,30
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,25,25
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,146,146
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,199,199
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,58,58
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,17,17
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,22,22
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,119,119
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,26,26
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,13,13
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,25,25
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,275,275
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,22,22
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,105,105
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,74,74
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,26,26
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,19,19
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,185,185
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,318,318
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,4,4
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,1,1
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,31,31
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,8,8
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,70,70
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,57,57
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,122,122
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,57,57
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,37,37
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,1,1
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,35,35
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,21,21
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,4,4
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,4,4
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,113,113
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,25,25
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,20,20
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,26,26
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,23,23
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,51,51
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,98,98
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,80,80
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,11,11
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,6,6
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,48,48
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,743,743
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,180,180
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,6,6
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,117,117
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,24,24
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,9,9
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,380,380
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,18,18
LORETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,19,19
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,35,35
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,22,22
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,28,28
MAIRANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,126,126
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,12,12
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,8,8
MECAPACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,3,3
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,100,100
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,198,198
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,62,62
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,4,4
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,48,48
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,170,170
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,621,621
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,17,17
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,55,55
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,18,18
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,123,123
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,1,1
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,37,37
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,1122,1122
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,77,77
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,141,141
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,59,59
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,29,29
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,18,18
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,5,5
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,39,39
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,15,15
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,197,197
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,68,68
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,9,9
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2017-07-01,41,41
