municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,10,10
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,12,12
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,187,187
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,9,9
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,6,6
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,122,122
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,6,6
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,7,7
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,20,20
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,21,21
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,70,70
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,11,11
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,68,68
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,6,6
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,9,9
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,25,25
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,18,18
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,24,24
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,25,25
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,12,12
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,10,10
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,10,10
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,185,185
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,10,10
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,52,52
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,11,11
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,30,30
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,3,3
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,14,14
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,9,9
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,7,7
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,9,9
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,5,5
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,10,10
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,4,4
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,15,15
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,15,15
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-07-01,1,1
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,7,7
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,6,6
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,6,6
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,5,5
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,13,13
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,6,6
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,21,21
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,12,12
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,10,10
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,9,9
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,5,5
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,7,7
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,9,9
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,91,91
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,5,5
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,9,9
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,134,134
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,7,7
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,4,4
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,222,222
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,8,8
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,5,5
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,6,6
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,6,6
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,76,76
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,2,2
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2017-08-01,1,1
