municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,22,22
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,11,11
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,12,12
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,14,14
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,31,31
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,19,19
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,19,19
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,12,12
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,48,48
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,46,46
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,814,814
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,16,16
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,52,52
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,15,15
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,27,27
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,26,26
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,58,58
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,41,41
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,84,84
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,16,16
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,43,43
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,422,422
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,12,12
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,12,12
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,26,26
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,40,40
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,22,22
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,13,13
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,12,12
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,21,21
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,27,27
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
POSTRER VALLE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,259,259
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,12,12
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,18,18
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,20,20
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,130,130
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,35,35
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,187,187
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,13,13
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,23,23
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,23,23
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,15,15
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,26,26
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,144,144
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,22,22
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,7,7
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,42,42
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,31,31
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,39,39
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,86,86
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,27,27
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,12,12
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,10,10
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,46,46
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,37,37
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,17,17
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,44,44
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1285,1285
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,14,14
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,13,13
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,11,11
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,54,54
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,37,37
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,19,19
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,307,307
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,9,9
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,14,14
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,16,16
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,14,14
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,168,168
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,16,16
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,18,18
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,16,16
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,18,18
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,107,107
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,25,25
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,15,15
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,15,15
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,532,532
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,15,15
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,21,21
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,7,7
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,7,7
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,11,11
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,32,32
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,46,46
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,23,23
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,49,49
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,85,85
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,18,18
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,40,40
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,5,5
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,1,1
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,132,132
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,138,138
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,3,3
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,11,11
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,17,17
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,8,8
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-06-01,6,6
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,10,10
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,60,60
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,7,7
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,31,31
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,2,2
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,5,5
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,7,7
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,3,3
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,4,4
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,2,2
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,5,5
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,15,15
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,9,9
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,10,10
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,12,12
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,8,8
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,48,48
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,18,18
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,7,7
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,11,11
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,33,33
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,17,17
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,16,16
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,13,13
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,4,4
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,21,21
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,36,36
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,9,9
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,2,2
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,8,8
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,73,73
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,4,4
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,8,8
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,15,15
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,7,7
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,11,11
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,12,12
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,43,43
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,24,24
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,6,6
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,25,25
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,100,100
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,14,14
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,4,4
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,2,2
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,56,56
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,5,5
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,30,30
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,20,20
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,24,24
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,6,6
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,27,27
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,8,8
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,18,18
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,2,2
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,52,52
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,18,18
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,529,529
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,29,29
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,5,5
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,1,1
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,45,45
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,63,63
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,9,9
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,21,21
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,32,32
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,1,1
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,32,32
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,4,4
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,14,14
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,3,3
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,4,4
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,8,8
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,20,20
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,62,62
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,15,15
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,2,2
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2017-07-01,6,6
