municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,19,19
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,7,7
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,541,541
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,27,27
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,46,46
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,43,43
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,45,45
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,62,62
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,11,11
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,18,18
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,32,32
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,19,19
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,18,18
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,7,7
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,15,15
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,31,31
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,18,18
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,39,39
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,1,1
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,653,653
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,12,12
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,2,2
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,49,49
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,24,24
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,10,10
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,8,8
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,8,8
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,194,194
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,23,23
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,51,51
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,3,3
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,248,248
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,1,1
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,41,41
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,229,229
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,31,31
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,7,7
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,264,264
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,33,33
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,19,19
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,11,11
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,5,5
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,19,19
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,4,4
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,18,18
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,102,102
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,5,5
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,32,32
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,47,47
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,112,112
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,5,5
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,41,41
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,39,39
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,8,8
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,94,94
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,37,37
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,23,23
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,54,54
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,38,38
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,6,6
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,28,28
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,56,56
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,11,11
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,7,7
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,54,54
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,1076,1076
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,3,3
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,33,33
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,13,13
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,15,15
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,13,13
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,35,35
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,32,32
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,22,22
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,8,8
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,96,96
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,3,3
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,7,7
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,30,30
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,669,669
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,12,12
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,50,50
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,1,1
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,37,37
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,393,393
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,30,30
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,11,11
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,34,34
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,124,124
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,32,32
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,19,19
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,12,12
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,6,6
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,29,29
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,18,18
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,34,34
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,2,2
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,55,55
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,52,52
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,8,8
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,13,13
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,46,46
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,23,23
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,7,7
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,39,39
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,19,19
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,77,77
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,32,32
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,94,94
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,17,17
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,15,15
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,165,165
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,28,28
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,84,84
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,107,107
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,5,5
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,74,74
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,21,21
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,164,164
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,10,10
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,102,102
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,18,18
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,12,12
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,9,9
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-03-01,14,14
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,10,10
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,41,41
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,12,12
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,41,41
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,4,4
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,4,4
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,21,21
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,20,20
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,4,4
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,3,3
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,11,11
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,4,4
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,11,11
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,27,27
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,22,22
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,61,61
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,17,17
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,5,5
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,8,8
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,42,42
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,17,17
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,20,20
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,1,1
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,6,6
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,53,53
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,50,50
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,9,9
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,1,1
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,11,11
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,12,12
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,42,42
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,12,12
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,19,19
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,13,13
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,2,2
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,20,20
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,17,17
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,5,5
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,44,44
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,36,36
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,5,5
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,24,24
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,73,73
CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,1,1
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,31,31
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,8,8
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,3,3
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,52,52
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,16,16
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,29,29
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,4,4
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,20,20
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,38,38
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,29,29
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,11,11
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,15,15
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,29,29
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,68,68
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,39,39
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,171,171
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,69,69
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,26,26
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,3,3
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,34,34
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,6,6
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,48,48
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,13,13
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,21,21
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,26,26
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,2,2
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,45,45
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,14,14
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,33,33
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,6,6
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,28,28
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,5,5
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,10,10
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,96,96
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,26,26
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,5,5
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,4,4
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,8,8
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,1,1
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,7,7
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,822,822
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,5,5
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,13,13
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,11,11
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,65,65
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2017-04-01,31,31
