municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,16,16
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,7,7
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,3,3
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,6,6
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,5,5
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,8,8
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,16,16
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,61,61
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,18,18
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,36,36
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,6,6
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,6,6
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,18,18
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,429,429
TACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,10,10
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,7,7
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,9,9
TAHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,1,1
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,18,18
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,19,19
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,3,3
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,12,12
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,332,332
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,20,20
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,10,10
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,13,13
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,29,29
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,8,8
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,98,98
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,15,15
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,2,2
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,5,5
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,1,1
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,10,10
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,9,9
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,11,11
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,19,19
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,2,2
TRIGAL,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,419,419
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,256,256
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,3,3
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,5,5
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,24,24
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,2,2
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,6,6
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,43,43
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,7,7
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,38,38
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,94,94
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,2,2
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,21,21
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,56,56
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,5,5
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,5,5
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,8,8
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,132,132
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,8,8
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,54,54
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,77,77
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,16,16
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,203,203
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,8,8
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,182,182
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,3,3
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,7,7
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,100,100
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,4,4
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,12,12
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-03-01,8,8
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,43,43
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,26,26
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,14,14
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,29,29
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,11,11
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,12,12
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,69,69
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,35,35
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,14,14
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,15,15
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
BELLA FLOR,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,49,49
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,41,41
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,11,11
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,14,14
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,36,36
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,12,12
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,15,15
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,77,77
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,22,22
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,21,21
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,57,57
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,15,15
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,12,12
CATACORA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,51,51
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,49,49
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,20,20
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,31,31
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,39,39
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,15,15
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,15,15
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,32,32
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,158,158
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,25,25
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,189,189
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,39,39
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,20,20
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,50,50
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,15,15
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,18,18
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,30,30
COMBAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,20,20
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,16,16
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,26,26
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,22,22
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,110,110
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,16,16
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,11,11
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1477,1477
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,123,123
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,19,19
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,44,44
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,11,11
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,20,20
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,161,161
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,23,23
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,5,5
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,21,21
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,5,5
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,5,5
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,16,16
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,16,16
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,57,57
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,72,72
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,733,733
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,19,19
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,74,74
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,5,5
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,27,27
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,21,21
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,22,22
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,43,43
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
MOJINETE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,5,5
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,49,49
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,75,75
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,12,12
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,386,386
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,21,21
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,26,26
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,11,11
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,39,39
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,38,38
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,29,29
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,8,8
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,14,14
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,16,16
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,35,35
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,307,307
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,38,38
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,28,28
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,11,11
PUERTO SILES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,51,51
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,110,110
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,13,13
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,71,71
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,4,4
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,187,187
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,14,14
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,18,18
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,19,19
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,168,168
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,28,28
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,51,51
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,219,219
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,31,31
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,10,10
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,7,7
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,107,107
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,9,9
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,32,32
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,43,43
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,153,153
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,3,3
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,28,28
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,39,39
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,6,6
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2017-04-01,71,71
