municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,17,17
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,17,17
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,8,8
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,11,11
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,26,26
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,68,68
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,10,10
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,38,38
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,11,11
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,7,7
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,54,54
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,34,34
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,21,21
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,62,62
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,18,18
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,11,11
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,7,7
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,21,21
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,36,36
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,56,56
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,30,30
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,7,7
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,32,32
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,93,93
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,27,27
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,8,8
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,55,55
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,51,51
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,21,21
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,64,64
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,11,11
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,13,13
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,19,19
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,31,31
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,96,96
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,35,35
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,650,650
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,75,75
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,23,23
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,24,24
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,53,53
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,18,18
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,23,23
COMANCHE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,56,56
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,26,26
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,39,39
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,136,136
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,25,25
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,10,10
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,1396,1396
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,30,30
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,17,17
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,88,88
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,32,32
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,81,81
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,25,25
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,33,33
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,91,91
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,26,26
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,17,17
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,32,32
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,9,9
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,31,31
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,27,27
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,111,111
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,236,236
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,889,889
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,43,43
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,7,7
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,78,78
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,4,4
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,18,18
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,18,18
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,19,19
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,28,28
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,21,21
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,60,60
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,47,47
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
MOJINETE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,38,38
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,269,269
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,20,20
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,15,15
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,486,486
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,30,30
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,47,47
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,39,39
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,46,46
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,20,20
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,9,9
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,30,30
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,39,39
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,18,18
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,21,21
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,11,11
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,26,26
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,27,27
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,32,32
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,17,17
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,366,366
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,7,7
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,54,54
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,16,16
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,15,15
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,13,13
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,21,21
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,26,26
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,103,103
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,21,21
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,42,42
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,171,171
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,13,13
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,15,15
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,20,20
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,258,258
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,46,46
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,24,24
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,2,2
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,248,248
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,29,29
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,28,28
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,20,20
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,23,23
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,17,17
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,97,97
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,25,25
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,36,36
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,68,68
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,128,128
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,35,35
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,36,36
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,20,20
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,105,105
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,18,18
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,30,30
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,39,39
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,20,20
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,15,15
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,35,35
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,1911,1911
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,23,23
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,22,22
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,19,19
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,15,15
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2017-07-01,14,14
