municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,12,12
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,24,24
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,145,145
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,13,13
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,18,18
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,8,8
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,13,13
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,14,14
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,57,57
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,63,63
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,963,963
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,21,21
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,72,72
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,13,13
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,21,21
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,18,18
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,44,44
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,18,18
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,55,55
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,110,110
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,17,17
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,38,38
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,365,365
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,25,25
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,28,28
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,31,31
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,31,31
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,33,33
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,14,14
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,8,8
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,21,21
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,42,42
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,381,381
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,19,19
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,8,8
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,17,17
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,14,14
PUERTO SILES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,41,41
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,117,117
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,12,12
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,62,62
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,201,201
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,17,17
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,255,255
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,27,27
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,42,42
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,222,222
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,26,26
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,14,14
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,99,99
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,24,24
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,29,29
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,35,35
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,122,122
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,26,26
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,52,52
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,61,61
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,43,43
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,58,58
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,49,49
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,1624,1624
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,22,22
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,28,28
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,38,38
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,16,16
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,43,43
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,16,16
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,485,485
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,47,47
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,20,20
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,7,7
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,406,406
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,26,26
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,104,104
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,24,24
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,12,12
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,27,27
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,19,19
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
TRIGAL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,241,241
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,11,11
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,4,4
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,8,8
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,22,22
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,14,14
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,47,47
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,34,34
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,64,64
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,8,8
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,35,35
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,106,106
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,14,14
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,35,35
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,52,52
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,15,15
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,2,2
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,173,173
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,10,10
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,140,140
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,5,5
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,3,3
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,86,86
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,9,9
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-07-01,6,6
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,12,12
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,43,43
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,6,6
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,32,32
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,6,6
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,6,6
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,18,18
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,2,2
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,2,2
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,6,6
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,24,24
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,10,10
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,7,7
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,6,6
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,4,4
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,11,11
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,7,7
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,9,9
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,26,26
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,10,10
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,15,15
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,14,14
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,3,3
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,1,1
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,48,48
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,36,36
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,7,7
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,8,8
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,13,13
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,42,42
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,10,10
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,8,8
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,16,16
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,2,2
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,14,14
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,24,24
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,87,87
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,10,10
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,9,9
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,22,22
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,89,89
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,13,13
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,7,7
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,46,46
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,44,44
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,21,21
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,24,24
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,5,5
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,30,30
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,12,12
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,17,17
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,42,42
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,134,134
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,25,25
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,961,961
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,45,45
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2017-08-01,11,11
