municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,29,29
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,18,18
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,2,2
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,9,9
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,5,5
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,12,12
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,20,20
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,28,28
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,18,18
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,5,5
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,181,181
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,54,54
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,5,5
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,12,12
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,50,50
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,21,21
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,11,11
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,1,1
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,28,28
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,92,92
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,11,11
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,21,21
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,50,50
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,6,6
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,16,16
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,15,15
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,150,150
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,21,21
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,68,68
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,86,86
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,12,12
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,2,2
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,127,127
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,10,10
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,81,81
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,5,5
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,3,3
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,104,104
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,7,7
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,9,9
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,9,9
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-02-01,11,11
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,70,70
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,39,39
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,43,43
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,6,6
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,7,7
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,15,15
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,25,25
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,7,7
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,40,40
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,16,16
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,72,72
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,20,20
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,9,9
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,51,51
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,19,19
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,25,25
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,10,10
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,116,116
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,61,61
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,10,10
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,9,9
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,29,29
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,52,52
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,7,7
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,17,17
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,9,9
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,56,56
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,57,57
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,82,82
CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,28,28
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,16,16
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,73,73
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,61,61
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,3,3
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,31,31
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,49,49
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,34,34
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,42,42
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,131,131
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,33,33
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,492,492
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,117,117
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,20,20
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,42,42
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,47,47
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,22,22
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,19,19
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,10,10
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,8,8
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,20,20
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,38,38
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,84,84
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,44,44
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,9,9
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,45,45
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,6,6
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,6,6
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1002,1002
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,26,26
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,25,25
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,122,122
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,45,45
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,65,65
ESCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,6,6
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,28,28
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,15,15
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,22,22
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,57,57
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,3,3
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,39,39
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,7,7
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,8,8
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,10,10
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,31,31
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,23,23
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,37,37
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,17,17
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,101,101
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,291,291
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,948,948
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,16,16
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,26,26
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,95,95
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,8,8
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,8,8
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,39,39
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,3,3
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,34,34
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,50,50
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,76,76
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,177,177
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,85,85
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,20,20
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,15,15
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,563,563
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,31,31
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,16,16
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,27,27
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,42,42
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,63,63
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,23,23
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,8,8
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,35,35
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,20,20
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,11,11
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,35,35
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,19,19
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,33,33
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,13,13
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,505,505
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,41,41
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,18,18
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,16,16
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,17,17
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,19,19
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,33,33
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,172,172
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,31,31
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,60,60
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,39,39
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,1,1
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,33,33
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,200,200
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,7,7
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,4,4
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,10,10
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,285,285
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,6,6
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,16,16
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,19,19
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,30,30
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,14,14
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,22,22
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,126,126
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2016-03-01,15,15
