municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,44,44
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,23,23
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,39,39
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,24,24
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,36,36
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,102,102
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,37,37
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,25,25
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,18,18
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2006,2006
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,16,16
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,18,18
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,109,109
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,5,5
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,46,46
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,67,67
ESCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,15,15
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,19,19
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,20,20
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,22,22
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,12,12
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,143,143
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,24,24
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,5,5
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,46,46
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,5,5
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,4,4
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,20,20
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,14,14
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,25,25
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,23,23
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,20,20
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,11,11
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,107,107
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,194,194
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1951,1951
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,31,31
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,136,136
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,12,12
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,6,6
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,5,5
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,36,36
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,20,20
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,18,18
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,16,16
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,43,43
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,60,60
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,13,13
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,253,253
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,41,41
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,15,15
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,14,14
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,631,631
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,18,18
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,6,6
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,58,58
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,35,35
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,52,52
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,12,12
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,6,6
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,68,68
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,12,12
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,45,45
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,27,27
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,24,24
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,20,20
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,6,6
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,473,473
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,13,13
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,51,51
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,13,13
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,18,18
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,12,12
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,28,28
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,22,22
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,23,23
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,77,77
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,27,27
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,65,65
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,302,302
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,14,14
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,34,34
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,27,27
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,316,316
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,26,26
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,11,11
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,345,345
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,45,45
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,15,15
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,13,13
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,46,46
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,14,14
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,118,118
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,17,17
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,36,36
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,44,44
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,150,150
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,5,5
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,27,27
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,56,56
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,11,11
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,82,82
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,13,13
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,26,26
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,53,53
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,17,17
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,32,32
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,49,49
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,27,27
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,127,127
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3306,3306
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,34,34
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,6,6
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,3,3
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,4,4
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,14,14
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,25,25
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,41,41
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,37,37
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,6,6
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,129,129
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,16,16
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,42,42
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,730,730
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,7,7
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,19,19
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,36,36
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,17,17
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,331,331
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,23,23
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,16,16
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,31,31
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,16,16
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,128,128
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,48,48
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,11,11
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,62,62
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,17,17
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,31,31
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,27,27
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,464,464
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,80,80
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,8,8
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,13,13
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,46,46
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,19,19
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,6,6
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,41,41
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,15,15
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,34,34
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,135,135
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,4,4
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,23,23
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,78,78
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,4,4
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,24,24
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,14,14
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,153,153
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,13,13
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,109,109
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,104,104
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,21,21
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,2,2
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,73,73
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,17,17
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,127,127
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,10,10
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,11,11
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,139,139
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,11,11
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,9,9
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,16,16
YUNGUYO DE LITORAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,1,1
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-03-01,17,17
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,80,80
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,39,39
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,41,41
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,1,1
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,1,1
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,14,14
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,23,23
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,9,9
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,10,10
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,42,42
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,12,12
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,27,27
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,27,27
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,20,20
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,41,41
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,39,39
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,3,3
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,9,9
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,18,18
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,48,48
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,20,20
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,25,25
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,10,10
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,3,3
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,2,2
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,47,47
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,49,49
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,9,9
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,3,3
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,11,11
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,21,21
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,79,79
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,22,22
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,3,3
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,27,27
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,1,1
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,17,17
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,40,40
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,3,3
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,292,292
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,48,48
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,18,18
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,25,25
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2016-04-01,96,96
