municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,6,6
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,35,35
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,15,15
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,15,15
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,20,20
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,2,2
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,40,40
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,2,2
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,358,358
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,34,34
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,10,10
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,10,10
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,13,13
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,33,33
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,125,125
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,15,15
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,78,78
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,169,169
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,6,6
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,21,21
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,14,14
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,182,182
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,24,24
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,46,46
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,3,3
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,220,220
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,2,2
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,45,45
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,7,7
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,3,3
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,70,70
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,25,25
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,18,18
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,34,34
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,192,192
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,32,32
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,45,45
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,61,61
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,43,43
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,26,26
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1,1
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,47,47
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,20,20
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,38,38
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1001,1001
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,14,14
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,12,12
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,6,6
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,10,10
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,39,39
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,20,20
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,44,44
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,7,7
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,13,13
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,561,561
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,20,20
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,24,24
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,15,15
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,3,3
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,317,317
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,20,20
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,11,11
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,12,12
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,6,6
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,114,114
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,16,16
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1,1
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1,1
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,3,3
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,13,13
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,6,6
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,22,22
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,18,18
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,282,282
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,16,16
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,2,2
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,13,13
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,25,25
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,52,52
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,12,12
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,37,37
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,57,57
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,7,7
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,19,19
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,54,54
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,6,6
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,141,141
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,10,10
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,53,53
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,54,54
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,166,166
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,11,11
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,135,135
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,8,8
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,2,2
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,80,80
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,4,4
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,10,10
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,9,9
YUNGUYO DE LITORAL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,1,1
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-07-01,5,5
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,39,39
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,20,20
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,45,45
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,4,4
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,16,16
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,31,31
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,14,14
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,19,19
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,20,20
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,64,64
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,11,11
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,32,32
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,19,19
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,16,16
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,10,10
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,46,46
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,40,40
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,9,9
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,10,10
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,39,39
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,21,21
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,12,12
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,7,7
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,14,14
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,39,39
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,5,5
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,82,82
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,16,16
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,13,13
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,27,27
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,110,110
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,9,9
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,5,5
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,55,55
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,8,8
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,55,55
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,16,16
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,16,16
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,34,34
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,7,7
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,14,14
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,47,47
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,121,121
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,29,29
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1066,1066
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,33,33
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,15,15
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,21,21
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,8,8
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,55,55
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,11,11
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,22,22
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,37,37
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,26,26
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,10,10
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,9,9
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,7,7
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,25,25
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,5,5
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,19,19
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,101,101
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,16,16
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,4,4
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,23,23
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,5,5
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,5,5
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1472,1472
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,9,9
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,10,10
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,7,7
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,101,101
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,25,25
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,31,31
ESCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,8,8
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,10,10
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,8,8
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,22,22
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,5,5
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,176,176
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,14,14
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,26,26
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,9,9
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,4,4
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,13,13
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,14,14
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,15,15
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,23,23
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,12,12
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,9,9
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,66,66
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,49,49
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1093,1093
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,6,6
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,13,13
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,1,1
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,66,66
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,8,8
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,3,3
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,2,2
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2016-08-01,37,37
