municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,27,27
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,146,146
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,12,12
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,71,71
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,169,169
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,14,14
QUIRUSILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,18,18
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,25,25
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,48,48
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,21,21
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,24,24
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,187,187
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,26,26
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,12,12
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,10,10
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,20,20
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,8,8
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,51,51
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,27,27
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,21,21
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,45,45
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,24,24
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,23,23
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,21,21
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,12,12
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,33,33
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,15,15
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,18,18
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,47,47
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,8,8
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,35,35
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,1063,1063
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,10,10
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,11,11
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,5,5
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,7,7
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,34,34
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,5,5
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,38,38
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,8,8
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,14,14
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,255,255
TACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,1,1
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,16,16
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,8,8
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,25,25
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,16,16
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,36,36
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,108,108
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,15,15
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,8,8
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,16,16
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,20,20
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,6,6
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,85,85
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,24,24
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,5,5
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,5,5
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,5,5
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,15,15
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,21,21
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,52,52
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,39,39
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,40,40
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,10,10
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,29,29
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,68,68
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,38,38
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,11,11
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,6,6
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,1,1
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,61,61
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,5,5
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,2,2
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,21,21
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,145,145
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,6,6
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,3,3
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,6,6
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,6,6
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,17,17
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-06-01,9,9
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,42,42
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,9,9
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,40,40
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,11,11
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,13,13
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,15,15
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,10,10
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,19,19
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,62,62
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,7,7
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,18,18
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,14,14
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,17,17
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,29,29
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,32,32
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
BOLPEBRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,10,10
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,17,17
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,10,10
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,9,9
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,21,21
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,13,13
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,28,28
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,48,48
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,20,20
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,18,18
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,22,22
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,9,9
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,44,44
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,20,20
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,38,38
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,21,21
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,22,22
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,37,37
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,14,14
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,34,34
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,65,65
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,26,26
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,314,314
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,75,75
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,9,9
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,26,26
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,46,46
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,15,15
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,19,19
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,31,31
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,15,15
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,16,16
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,21,21
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,5,5
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,25,25
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,5,5
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,9,9
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,701,701
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,13,13
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,34,34
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,11,11
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,35,35
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,7,7
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,11,11
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,15,15
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,27,27
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,7,7
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,19,19
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,9,9
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,56,56
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,110,110
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,692,692
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,19,19
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,49,49
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,25,25
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,22,22
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,10,10
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,40,40
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,18,18
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,3,3
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,22,22
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,58,58
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,19,19
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,11,11
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,503,503
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,12,12
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,27,27
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,21,21
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,10,10
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,12,12
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,6,6
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,8,8
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,7,7
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2016-07-01,2,2
