municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,16,16
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,6,6
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,1,1
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,1,1
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,3,3
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,3,3
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,3,3
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,1,1
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,1,1
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,4,4
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,33,33
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,5,5
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,2,2
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,8,8
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,7,7
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,3,3
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,1,1
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-06-01,1,1
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,8,8
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,11,11
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,6,6
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,6,6
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,11,11
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,9,9
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,11,11
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,9,9
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,72,72
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,15,15
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,10,10
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,91,91
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,7,7
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,41,41
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,7,7
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,292,292
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,9,9
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,8,8
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,7,7
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,8,8
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,48,48
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,23,23
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,71,71
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,6,6
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,29,29
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,57,57
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,10,10
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,26,26
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,8,8
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,7,7
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,8,8
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,8,8
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,283,283
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,10,10
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,37,37
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,7,7
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,6,6
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,32,32
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,5,5
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,28,28
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,8,8
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,6,6
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,9,9
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,7,7
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,15,15
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,6,6
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,22,22
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,4,4
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,9,9
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,23,23
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,3,3
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,2,2
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-07-01,1,1
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,2,2
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,5,5
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,3,3
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,3,3
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,1,1
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,7,7
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,3,3
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,3,3
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,1,1
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,1,1
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,4,4
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,8,8
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,2,2
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,2,2
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,15,15
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2016-08-01,2,2
