municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,9,9
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,463,463
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,11,11
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,3,3
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,29,29
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,25,25
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,208,208
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,27,27
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,2,2
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,5,5
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,216,216
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,10,10
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,37,37
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,15,15
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,21,21
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,12,12
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,17,17
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,22,22
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,100,100
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,35,35
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,46,46
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,54,54
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,85,85
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,22,22
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,33,33
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,16,16
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,29,29
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,17,17
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,69,69
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,17,17
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,41,41
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,54,54
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,49,49
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,22,22
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,13,13
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,22,22
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,65,65
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,21,21
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,20,20
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,1833,1833
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,2,2
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,40,40
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,15,15
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,13,13
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,12,12
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,16,16
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,26,26
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,44,44
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,23,23
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,145,145
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,14,14
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,9,9
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,40,40
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,722,722
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,8,8
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,19,19
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,81,81
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,4,4
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,41,41
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,26,26
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,10,10
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,14,14
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,243,243
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,20,20
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,23,23
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,51,51
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,22,22
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,111,111
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,65,65
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,17,17
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,8,8
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,3,3
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,23,23
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,23,23
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,27,27
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,3,3
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,6,6
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,128,128
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,61,61
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,12,12
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,78,78
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,31,31
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,15,15
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,6,6
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,31,31
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,92,92
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,8,8
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,18,18
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,129,129
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,9,9
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,16,16
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,16,16
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,189,189
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,17,17
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,99,99
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,104,104
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,180,180
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,8,8
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,223,223
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,14,14
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,9,9
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,143,143
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,6,6
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,13,13
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,5,5
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-06-01,15,15
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,29,29
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,31,31
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,31,31
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,7,7
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,18,18
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,22,22
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,6,6
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,6,6
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,32,32
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,6,6
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,34,34
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,42,42
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,12,12
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,41,41
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,10,10
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,15,15
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,18,18
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,43,43
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,16,16
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,30,30
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,11,11
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,6,6
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,72,72
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,36,36
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,11,11
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,8,8
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,22,22
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,40,40
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,18,18
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,18,18
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,12,12
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,17,17
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,29,29
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,3,3
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,23,23
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,58,58
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,8,8
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,32,32
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,125,125
CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,31,31
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,10,10
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,72,72
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,10,10
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,64,64
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,21,21
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,38,38
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,4,4
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,3,3
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,35,35
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,20,20
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,32,32
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,21,21
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,207,207
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,34,34
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,464,464
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,80,80
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,12,12
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,7,7
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,34,34
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,11,11
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,78,78
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,15,15
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,34,34
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,21,21
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,9,9
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,47,47
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,16,16
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,43,43
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,15,15
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,26,26
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,7,7
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,13,13
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,114,114
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,35,35
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,9,9
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,37,37
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,7,7
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1177,1177
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,8,8
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,49,49
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,16,16
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,97,97
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,26,26
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,66,66
ESCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,10,10
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,10,10
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,8,8
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,9,9
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,19,19
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,14,14
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,41,41
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,17,17
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,25,25
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,12,12
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,61,61
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,18,18
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,22,22
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,65,65
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,10,10
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,10,10
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,9,9
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,12,12
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,24,24
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,26,26
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,21,21
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,14,14
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,17,17
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,82,82
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,132,132
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,755,755
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,7,7
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,45,45
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,6,6
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,82,82
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,9,9
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,15,15
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,5,5
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,35,35
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,14,14
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,1,1
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2016-07-01,2,2
