municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,24,24
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,14,14
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,451,451
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,31,31
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,14,14
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,65,65
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,19,19
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,54,54
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,19,19
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,3,3
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,36,36
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,3,3
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,22,22
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,37,37
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,17,17
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,20,20
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,10,10
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,30,30
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,23,23
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,19,19
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,26,26
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1,1
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,375,375
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,13,13
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,38,38
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,19,19
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,16,16
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,27,27
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,26,26
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,39,39
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,136,136
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,33,33
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,52,52
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,3,3
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,276,276
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,11,11
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1,1
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,17,17
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,27,27
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,226,226
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,26,26
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,33,33
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,2,2
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,222,222
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,6,6
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,35,35
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,9,9
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,12,12
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,10,10
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,3,3
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,21,21
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,7,7
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,24,24
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,112,112
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,23,23
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,42,42
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,58,58
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,66,66
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,10,10
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,23,23
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,84,84
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,13,13
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,79,79
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,25,25
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,31,31
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,52,52
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,8,8
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,14,14
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,53,53
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,8,8
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,8,8
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,16,16
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,16,16
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1953,1953
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,34,34
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,31,31
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,13,13
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,14,14
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,16,16
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,21,21
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,23,23
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,29,29
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,9,9
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,92,92
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,9,9
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,26,26
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,22,22
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,656,656
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,5,5
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,14,14
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,13,13
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,10,10
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,27,27
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,26,26
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,6,6
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,9,9
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,338,338
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,18,18
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,17,17
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,48,48
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,20,20
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,115,115
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,38,38
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,13,13
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,9,9
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,7,7
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,19,19
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,17,17
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,24,24
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,28,28
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,7,7
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,135,135
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,66,66
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,5,5
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,42,42
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,37,37
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,8,8
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,33,33
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,26,26
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,80,80
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,9,9
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,26,26
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,95,95
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,16,16
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,23,23
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,129,129
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,16,16
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,91,91
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,80,80
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,17,17
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,8,8
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,163,163
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,8,8
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,188,188
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,10,10
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,3,3
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,74,74
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,11,11
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,11,11
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,13,13
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-06-01,15,15
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,5,5
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,61,61
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,35,35
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,45,45
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,5,5
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,15,15
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,16,16
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,3,3
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,10,10
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,27,27
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,4,4
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,19,19
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,42,42
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,32,32
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,48,48
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,26,26
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,4,4
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,10,10
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,48,48
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,11,11
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,23,23
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,9,9
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,5,5
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,53,53
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,43,43
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,7,7
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,4,4
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,13,13
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,21,21
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,65,65
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,22,22
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,19,19
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,5,5
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,16,16
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,21,21
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,6,6
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,56,56
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,45,45
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,11,11
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,34,34
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,91,91
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,27,27
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,8,8
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,2,2
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,2,2
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,60,60
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,15,15
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,49,49
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,17,17
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,51,51
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,35,35
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,20,20
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,25,25
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,20,20
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,155,155
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,44,44
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,696,696
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,72,72
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,17,17
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,6,6
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,34,34
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,12,12
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,65,65
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,20,20
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,31,31
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,5,5
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,36,36
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,40,40
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,28,28
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,27,27
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,7,7
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,28,28
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,6,6
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,33,33
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,97,97
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2016-07-01,1,1
