municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,241,241
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,24,24
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,4,4
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,47,47
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,203,203
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,668,668
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,16,16
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,42,42
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,5,5
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,16,16
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,121,121
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,6,6
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,56,56
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1076,1076
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,143,143
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,80,80
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,103,103
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,96,96
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,24,24
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,33,33
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,21,21
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,19,19
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,4,4
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,25,25
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,25,25
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,203,203
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,114,114
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,76,76
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,44,44
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,108,108
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,131,131
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,11,11
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,65,65
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,9,9
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1490,1490
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,56,56
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,10,10
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,43,43
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,23,23
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,63,63
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,18,18
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,31,31
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,70,70
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,421,421
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,158,158
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,178,178
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,18,18
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,822,822
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,5,5
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,111,111
REYES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,89,89
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,222,222
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1,1
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,40,40
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,16,16
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1017,1017
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,25,25
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,74,74
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,19,19
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,75,75
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,63,63
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,11,11
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,43,43
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,99,99
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,8,8
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,169,169
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,100,100
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,455,455
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,46,46
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,56,56
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,253,253
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,44,44
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,38,38
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,297,297
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,16,16
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,94,94
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,20,20
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,84,84
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,300,300
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,29,29
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,31,31
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,34,34
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,34,34
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,61,61
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1822,1822
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,133,133
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,18,18
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,60,60
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,21,21
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,40,40
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,73,73
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,72,72
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,87,87
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,89,89
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,39,39
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,372,372
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,66,66
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,92,92
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,87,87
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1550,1550
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,7,7
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,2,2
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,70,70
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,63,63
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,8,8
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,182,182
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,2,2
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,31,31
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,54,54
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1049,1049
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,47,47
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,76,76
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,63,63
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,193,193
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,54,54
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,180,180
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,164,164
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,57,57
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,2,2
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,31,31
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,25,25
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,114,114
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,75,75
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,112,112
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,114,114
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,24,24
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,184,184
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,10,10
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,23,23
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,47,47
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,210,210
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,70,70
URUBICHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,6,6
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,100,100
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,58,58
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,96,96
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,230,230
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,58,58
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,106,106
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,20,20
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,63,63
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,68,68
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,622,622
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,15,15
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,360,360
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,320,320
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,78,78
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,21,21
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,52,52
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,45,45
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,1,1
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,37,37
YANACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,24,24
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,296,296
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,62,62
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,67,67
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,50,50
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-06-01,94,94
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,5,5
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,149,149
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,127,127
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,152,152
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,19,19
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,24,24
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,78,78
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,35,35
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,19,19
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,24,24
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,54,54
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,29,29
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,22,22
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,154,154
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,71,71
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,225,225
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,48,48
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,31,31
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,55,55
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,54,54
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,144,144
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,92,92
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,105,105
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,11,11
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,37,37
BERMEJO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,3,3
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,250,250
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,62,62
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,11,11
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,45,45
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,97,97
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,125,125
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,65,65
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,62,62
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,5,5
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,30,30
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,8,8
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,133,133
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,19,19
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,171,171
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,156,156
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,34,34
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,82,82
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,368,368
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,69,69
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,60,60
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,11,11
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,16,16
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,291,291
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,68,68
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,27,27
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,15,15
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,94,94
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,169,169
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,10,10
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,66,66
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,63,63
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,69,69
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,104,104
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,111,111
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,457,457
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,167,167
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,1393,1393
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,209,209
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,78,78
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,14,14
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,179,179
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,21,21
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,342,342
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,74,74
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,69,69
COMANCHE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,17,17
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,74,74
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,7,7
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,95,95
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,1,1
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,29,29
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,135,135
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,123,123
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,4,4
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,138,138
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,7,7
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,9,9
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,141,141
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,30,30
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,20,20
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,25,25
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,564,564
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,17,17
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,105,105
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,91,91
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,104,104
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,29,29
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,184,184
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,378,378
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,4,4
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,18,18
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2016-07-01,23,23
