municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,46,46
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,15,15
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,17,17
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,28,28
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,47,47
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,35,35
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,24,24
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,15,15
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,19,19
CATACORA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
CHACARILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,45,45
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,29,29
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,20,20
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,23,23
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,39,39
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,31,31
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,105,105
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,25,25
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,422,422
COIPASA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,41,41
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,20,20
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,61,61
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
COMBAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,14,14
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,11,11
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,8,8
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,28,28
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,11,11
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
CURVA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,961,961
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,56,56
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,9,9
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,61,61
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,30,30
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,15,15
ESCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,9,9
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
EXALTACION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,53,53
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,56,56
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,32,32
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,25,25
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,23,23
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,19,19
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,55,55
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,97,97
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,714,714
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,14,14
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,122,122
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,8,8
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,16,16
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,36,36
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,29,29
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,34,34
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,148,148
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,9,9
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,371,371
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,18,18
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,62,62
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,21,21
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,140,140
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,45,45
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,9,9
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,31,31
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,25,25
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,28,28
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,375,375
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,27,27
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,15,15
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,82,82
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,45,45
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,111,111
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,28,28
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,24,24
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,352,352
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,8,8
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,31,31
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,22,22
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,272,272
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,50,50
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,15,15
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,252,252
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,23,23
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
SAN AGUSTIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,29,29
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,51,51
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,40,40
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,62,62
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,83,83
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,21,21
SAN JOAQUIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,22,22
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,11,11
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,42,42
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,22,22
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,36,36
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,54,54
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,19,19
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2051,2051
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,19,19
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,84,84
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,53,53
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,399,399
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,14,14
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
TAHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,27,27
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,18,18
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,18,18
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,271,271
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,14,14
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
TIAWANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,97,97
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,32,32
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,7,7
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,9,9
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,21,21
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,44,44
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,302,302
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,68,68
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,38,38
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,12,12
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,6,6
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,28,28
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,53,53
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,5,5
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,29,29
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,46,46
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,83,83
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,27,27
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,34,34
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,57,57
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,18,18
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,8,8
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,8,8
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,135,135
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
YANACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,2,2
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,50,50
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,35,35
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,3,3
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-03-01,10,10
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,15,15
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,46,46
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,6,6
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,32,32
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,2,2
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,9,9
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,2,2
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2016-04-01,2,2
