municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,110,110
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,239,239
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,134,134
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,187,187
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,20,20
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,23,23
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,47,47
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,5,5
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,432,432
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,102,102
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,17,17
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,59,59
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,179,179
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,143,143
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,130,130
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,120,120
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,17,17
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,32,32
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,10,10
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,213,213
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,33,33
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,228,228
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,207,207
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,73,73
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,132,132
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,783,783
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,3,3
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,105,105
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,99,99
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,24,24
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,13,13
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,511,511
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,142,142
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,42,42
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,25,25
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,180,180
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,277,277
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,18,18
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,15,15
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,103,103
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,101,101
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,87,87
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,175,175
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,195,195
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,700,700
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,295,295
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,2087,2087
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,7,7
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,319,319
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,131,131
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,21,21
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,295,295
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,14,14
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,593,593
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,132,132
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,107,107
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,29,29
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,116,116
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,15,15
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,165,165
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,55,55
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,214,214
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,189,189
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,8,8
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,194,194
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,25,25
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,8,8
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,250,250
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,61,61
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,40,40
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,42,42
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,716,716
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,50,50
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,151,151
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,159,159
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,163,163
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,66,66
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,376,376
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,477,477
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,52,52
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,71,71
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,11,11
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,34,34
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,143,143
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,107,107
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,36,36
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,116,116
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,63,63
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,57,57
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,86,86
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,2,2
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,12,12
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,199,199
HUARACAJE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1,1
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,58,58
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,52,52
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,46,46
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,38,38
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,115,115
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,203,203
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,132,132
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,98,98
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,422,422
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,895,895
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,44,44
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,5,5
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,29,29
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,224,224
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,49,49
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,29,29
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,34,34
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,31,31
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,99,99
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,37,37
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,60,60
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,4,4
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,7,7
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,26,26
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,159,159
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,88,88
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,106,106
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,408,408
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,136,136
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,10,10
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,98,98
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,308,308
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,998,998
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,29,29
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,156,156
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,11,11
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,27,27
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,199,199
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,48,48
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1900,1900
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,240,240
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,138,138
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,125,125
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,201,201
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,64,64
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,38,38
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,62,62
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,36,36
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,33,33
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,69,69
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,4,4
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,335,335
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,184,184
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,71,71
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,49,49
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,171,171
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,181,181
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,61,61
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,76,76
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,80,80
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,11,11
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,2539,2539
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,133,133
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,18,18
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,146,146
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,69,69
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,93,93
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,121,121
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,30,30
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,87,87
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,4,4
PUERTO SILES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,3,3
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,618,618
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,237,237
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,281,281
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,36,36
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1235,1235
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,82,82
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,19,19
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,244,244
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,135,135
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,200,200
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,96,96
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,7,7
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,30,30
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1682,1682
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,50,50
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,171,171
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,56,56
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,149,149
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,124,124
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,17,17
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,18,18
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,102,102
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,101,101
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,26,26
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,266,266
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,679,679
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,2,2
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,98,98
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,49,49
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,576,576
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,43,43
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,46,46
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,512,512
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,57,57
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,180,180
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,22,22
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,179,179
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,532,532
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,75,75
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,10,10
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,38,38
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,18,18
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,94,94
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,16,16
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,7,7
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,116,116
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1401,1401
SANTA ROSA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,2,2
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,212,212
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,40,40
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,107,107
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,44,44
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,53,53
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,59,59
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,96,96
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,108,108
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,118,118
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,199,199
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,70,70
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,627,627
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,101,101
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,140,140
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,123,123
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,2464,2464
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,11,11
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1,1
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,138,138
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,126,126
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,13,13
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,427,427
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,201,201
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,48,48
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,129,129
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,1579,1579
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,30,30
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,141,141
TIAWANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,125,125
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,276,276
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,100,100
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,341,341
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,265,265
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,86,86
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,7,7
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,49,49
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,50,50
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,185,185
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,127,127
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,160,160
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,252,252
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,46,46
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,13,13
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,393,393
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,3,3
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,14,14
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,94,94
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,372,372
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,109,109
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,251,251
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,115,115
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,148,148
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,456,456
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,81,81
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,217,217
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,27,27
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-07-01,99,99
