municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,10,10
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,10,10
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,17,17
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,12,12
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,34,34
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,102,102
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,23,23
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,13,13
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,10,10
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,44,44
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,23,23
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,16,16
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,65,65
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,52,52
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,12,12
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,18,18
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,60,60
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,22,22
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,20,20
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,18,18
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,25,25
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,83,83
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,38,38
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,37,37
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,101,101
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,9,9
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,71,71
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,70,70
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,25,25
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,42,42
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,4,4
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,3,3
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,35,35
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,20,20
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,30,30
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,131,131
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,28,28
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,617,617
COIPASA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,83,83
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,24,24
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,4,4
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,37,37
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,66,66
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,27,27
COMANCHE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,3,3
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,34,34
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,64,64
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,19,19
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,34,34
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,13,13
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,41,41
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,118,118
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,43,43
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,10,10
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,30,30
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1337,1337
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,8,8
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,27,27
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,92,92
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,28,28
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,81,81
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,9,9
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,8,8
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,12,12
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,36,36
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,21,21
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,27,27
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,90,90
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,45,45
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,3,3
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,42,42
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,4,4
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,9,9
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,31,31
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,23,23
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,21,21
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,92,92
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,238,238
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1023,1023
LA RIVERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,9,9
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,32,32
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,73,73
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,8,8
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,28,28
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,28,28
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,30,30
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,21,21
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,39,39
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,50,50
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,18,18
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,43,43
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,246,246
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,3,3
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,30,30
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,25,25
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,456,456
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,27,27
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,19,19
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,61,61
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,34,34
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,67,67
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,9,9
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,21,21
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,8,8
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,4,4
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,53,53
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,40,40
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,20,20
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,20,20
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,13,13
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,21,21
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,18,18
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,25,25
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,23,23
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,10,10
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,393,393
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,12,12
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,47,47
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,24,24
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,24,24
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,154,154
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,35,35
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,66,66
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,9,9
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,260,260
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,28,28
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,26,26
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,263,263
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,24,24
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,29,29
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,229,229
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,13,13
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,37,37
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,15,15
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,18,18
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,23,23
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,17,17
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,21,21
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,107,107
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,28,28
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,41,41
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,55,55
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,176,176
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,20,20
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,33,33
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,16,16
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,80,80
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,16,16
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,61,61
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,25,25
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,34,34
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,43,43
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,19,19
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,23,23
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,27,27
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,24,24
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,67,67
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,22,22
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,11,11
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,23,23
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,22,22
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,2009,2009
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,38,38
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,33,33
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,14,14
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2016-06-01,13,13
