municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,7,7
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1066,1066
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,20,20
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,86,86
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,7,7
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,47,47
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,36,36
ESCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,32,32
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,7,7
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,17,17
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,63,63
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,40,40
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,19,19
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,10,10
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,28,28
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,11,11
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,7,7
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,12,12
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,21,21
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,18,18
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,59,59
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,118,118
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,672,672
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,26,26
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,88,88
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,24,24
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,15,15
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,38,38
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,27,27
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,48,48
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,12,12
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,15,15
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,38,38
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,198,198
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,19,19
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,20,20
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,314,314
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,23,23
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,22,22
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,31,31
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,17,17
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,44,44
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,22,22
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,34,34
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,19,19
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,28,28
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,285,285
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,20,20
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,46,46
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,20,20
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,11,11
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,15,15
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,76,76
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,20,20
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,47,47
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,187,187
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,32,32
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,30,30
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,161,161
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,17,17
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,7,7
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,166,166
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,37,37
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,22,22
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,20,20
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,11,11
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,88,88
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,25,25
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,34,34
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,63,63
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,52,52
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,32,32
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,30,30
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,15,15
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,64,64
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,24,24
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,27,27
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,51,51
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,15,15
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,15,15
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,73,73
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,7,7
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,16,16
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,17,17
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1137,1137
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,26,26
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,28,28
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,12,12
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,16,16
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,29,29
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,15,15
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,78,78
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,11,11
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,16,16
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,22,22
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,606,606
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,29,29
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,23,23
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,12,12
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,12,12
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,322,322
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,21,21
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,19,19
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,54,54
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,11,11
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,75,75
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,32,32
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,22,22
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,21,21
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,17,17
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,3,3
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,77,77
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,55,55
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,43,43
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,22,22
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,27,27
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,21,21
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,77,77
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,9,9
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,22,22
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,108,108
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,10,10
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,134,134
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,20,20
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,62,62
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,52,52
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,21,21
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,141,141
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,10,10
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,140,140
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,70,70
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,6,6
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,14,14
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,13,13
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-06-01,11,11
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,10,10
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,32,32
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,21,21
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,21,21
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,7,7
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,27,27
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,15,15
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,4,4
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,11,11
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,17,17
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,38,38
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,19,19
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,25,25
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,16,16
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,2,2
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,11,11
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2016-07-01,35,35
