municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,109,109
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1054,1054
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,32,32
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,20,20
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,36,36
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,12,12
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,12,12
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,72,72
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,12,12
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1051,1051
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,81,81
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,26,26
ESCARA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,66,66
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
HUACHACALLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,16,16
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,84,84
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,703,703
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,70,70
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,9,9
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,13,13
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,18,18
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,37,37
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,366,366
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,7,7
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,476,476
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,21,21
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,39,39
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,32,32
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,9,9
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,27,27
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,423,423
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,13,13
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,9,9
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,127,127
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,6,6
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,91,91
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,212,212
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,6,6
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,14,14
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,253,253
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,14,14
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,34,34
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,91,91
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,11,11
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,68,68
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,18,18
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,20,20
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,90,90
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,43,43
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,54,54
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,18,18
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2,2
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,21,21
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,2066,2066
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,9,9
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,11,11
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
SORACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,309,309
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,16,16
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,225,225
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,58,58
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,5,5
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,15,15
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,255,255
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,16,16
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,31,31
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,30,30
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,45,45
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,63,63
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,102,102
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,32,32
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,36,36
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,3,3
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,103,103
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,91,91
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-05-01,88,88
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,28,28
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,26,26
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,46,46
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,8,8
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
BELEN DE ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,29,29
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,18,18
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,5,5
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,21,21
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,5,5
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,8,8
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,14,14
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,63,63
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,38,38
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,5,5
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,23,23
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,32,32
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,85,85
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1081,1081
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,23,23
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,18,18
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,24,24
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,46,46
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,24,24
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,957,957
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,62,62
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,19,19
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,8,8
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,68,68
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,21,21
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,74,74
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,881,881
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,53,53
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,18,18
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,5,5
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,15,15
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,24,24
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,80,80
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,486,486
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,15,15
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,20,20
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,26,26
PAZÑA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,9,9
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,17,17
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,397,397
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,10,10
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,120,120
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,5,5
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,69,69
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,188,188
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,210,210
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,38,38
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,74,74
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,8,8
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,56,56
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,20,20
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,19,19
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,78,78
SAN JAVIER(BNI),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,27,27
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,54,54
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,20,20
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,10,10
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,10,10
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1850,1850
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,6,6
SORACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,332,332
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,7,7
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,294,294
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,63,63
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,7,7
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,13,13
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,184,184
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,15,15
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,44,44
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,24,24
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,58,58
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,54,54
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,83,83
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,45,45
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,46,46
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,8,8
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,69,69
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,137,137
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2022-06-01,70,70
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,35,35
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,54,54
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,5,5
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,30,30
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,27,27
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,11,11
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,12,12
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,11,11
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,10,10
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,77,77
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,8,8
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,29,29
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,4,4
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,11,11
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,23,23
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,86,86
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,1066,1066
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,34,34
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,6,6
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,21,21
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,28,28
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,16,16
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,7,7
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,68,68
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,15,15
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,940,940
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,10,10
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,76,76
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2022-07-01,9,9
