municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,94,94
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,58,58
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,26,26
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,10,10
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,10,10
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,36,36
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,1937,1937
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,2,2
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,5,5
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,4,4
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,33,33
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,376,376
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,320,320
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,12,12
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,94,94
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,26,26
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,6,6
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,2,2
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,23,23
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,307,307
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,61,61
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,15,15
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,10,10
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,40,40
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,28,28
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,46,46
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,101,101
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,2,2
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,88,88
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,3,3
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,48,48
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,29,29
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,1,1
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,49,49
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,105,105
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,2,2
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2018-04-01,6,6
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,25,25
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,27,27
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,13,13
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
BELEN DE URMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,72,72
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,25,25
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,12,12
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,9,9
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,19,19
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,61,61
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,29,29
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,35,35
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,7,7
CHOQUE COTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,26,26
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,49,49
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,115,115
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,955,955
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,57,57
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,26,26
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,13,13
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,75,75
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
CURVA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1327,1327
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,85,85
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,8,8
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,26,26
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,12,12
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,59,59
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,723,723
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,39,39
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,11,11
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,18,18
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,18,18
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,48,48
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,34,34
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,613,613
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,14,14
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,60,60
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,24,24
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,34,34
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,10,10
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,10,10
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,14,14
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,35,35
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,402,402
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,26,26
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,113,113
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,8,8
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,68,68
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,201,201
QUIRUSILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,17,17
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,218,218
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,43,43
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,22,22
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,167,167
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,13,13
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,9,9
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,7,7
SAN BENITO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,55,55
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,25,25
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,29,29
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,32,32
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,41,41
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,52,52
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,12,12
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1562,1562
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,8,8
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,33,33
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,8,8
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,409,409
TACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
TACOBAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,338,338
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,16,16
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,100,100
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,23,23
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,7,7
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,6,6
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,19,19
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,270,270
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,52,52
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,14,14
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,3,3
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,41,41
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,24,24
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,59,59
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,90,90
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,7,7
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,84,84
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,8,8
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,53,53
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,25,25
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,2,2
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,64,64
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,105,105
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,1,1
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2018-05-01,5,5
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,13,13
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,30,30
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,10,10
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,38,38
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,6,6
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,9,9
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,60,60
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,24,24
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,19,19
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,5,5
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,12,12
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,12,12
CAQUIAVIRI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,73,73
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,35,35
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,6,6
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,29,29
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,9,9
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,19,19
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,5,5
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,38,38
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,109,109
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1050,1050
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,73,73
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,5,5
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,27,27
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,36,36
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,25,25
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,59,59
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1261,1261
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,60,60
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,17,17
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
EXALTACION,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,4,4
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,11,11
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,18,18
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,8,8
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,48,48
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,804,804
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,62,62
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,15,15
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,10,10
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,25,25
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,28,28
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,29,29
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,608,608
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,6,6
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,10,10
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2018-06-01,61,61
