municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,60,60
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,12,12
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,16,16
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,123,123
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,15,15
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,155,155
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,11,11
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,6,6
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,98,98
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,3,3
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,11,11
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-03-01,8,8
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,55,55
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,9,9
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,54,54
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,8,8
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,22,22
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,8,8
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,35,35
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,26,26
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,6,6
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,36,36
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,27,27
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,35,35
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,34,34
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,14,14
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,13,13
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,19,19
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,29,29
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,75,75
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,27,27
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,9,9
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,19,19
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,36,36
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,14,14
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,57,57
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,45,45
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,29,29
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,17,17
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,45,45
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,23,23
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,27,27
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,139,139
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,21,21
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1078,1078
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,61,61
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,26,26
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,9,9
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,46,46
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,13,13
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,27,27
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,43,43
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,33,33
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,8,8
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,20,20
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,9,9
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,26,26
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,13,13
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,21,21
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,150,150
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,27,27
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,24,24
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1297,1297
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,19,19
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,74,74
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,21,21
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,57,57
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,18,18
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,6,6
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,16,16
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,16,16
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,8,8
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,202,202
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,19,19
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,16,16
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,21,21
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,8,8
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,20,20
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,6,6
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,18,18
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,23,23
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,18,18
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,73,73
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,75,75
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1013,1013
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,6,6
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,68,68
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,6,6
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,16,16
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,24,24
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,29,29
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,21,21
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,14,14
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,31,31
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,51,51
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,18,18
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,53,53
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,391,391
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,27,27
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,29,29
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,17,17
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,469,469
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,18,18
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,19,19
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,37,37
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,44,44
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,13,13
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,23,23
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,6,6
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,31,31
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,21,21
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,29,29
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,23,23
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,13,13
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,54,54
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,271,271
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,32,32
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,9,9
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,17,17
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,16,16
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,35,35
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,127,127
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,24,24
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,99,99
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,126,126
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,19,19
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,121,121
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,33,33
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,220,220
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,29,29
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,50,50
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,180,180
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,23,23
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,16,16
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,88,88
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,31,31
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,62,62
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,50,50
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,186,186
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,25,25
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,41,41
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,9,9
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,46,46
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,68,68
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,24,24
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,28,28
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,15,15
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,26,26
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,39,39
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,613,613
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,26,26
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,31,31
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,8,8
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,77,77
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,22,22
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,4,4
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,31,31
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,12,12
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,16,16
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,26,26
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,463,463
TACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,6,6
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,8,8
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,11,11
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,3,3
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,41,41
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,26,26
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,2,2
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,10,10
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,372,372
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,24,24
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,5,5
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2011-04-01,18,18
