municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,5,5
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,4,4
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,17,17
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,20,20
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,17,17
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,18,18
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,3,3
TRIGAL,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,59,59
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,81,81
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,8,8
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,10,10
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,35,35
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,5,5
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,9,9
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,20,20
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,10,10
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,51,51
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,48,48
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,6,6
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,21,21
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,117,117
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,3,3
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,7,7
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,10,10
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,128,128
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,15,15
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,62,62
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,10,10
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,14,14
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,113,113
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,13,13
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,158,158
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,11,11
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,6,6
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,98,98
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,3,3
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,11,11
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-03-01,8,8
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,62,62
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,10,10
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,56,56
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,27,27
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
ANTEQUERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,38,38
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,26,26
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,38,38
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,27,27
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,40,40
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,31,31
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
BOLPEBRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,9,9
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,13,13
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,13,13
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,10,10
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,19,19
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,29,29
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,17,17
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,28,28
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,19,19
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,139,139
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,14,14
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
CATACORA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,52,52
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,39,39
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,23,23
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,28,28
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,52,52
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,22,22
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,29,29
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,145,145
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,24,24
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,284,284
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,22,22
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,24,24
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,9,9
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,30,30
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,13,13
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,19,19
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,40,40
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,33,33
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,20,20
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,25,25
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,10,10
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,21,21
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,139,139
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,25,25
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,24,24
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1203,1203
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,19,19
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,71,71
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,22,22
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,36,36
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,21,21
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,16,16
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,64,64
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,21,21
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,16,16
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
HUACHACALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,17,17
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,20,20
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,6,6
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,21,21
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,77,77
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,940,940
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,16,16
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,6,6
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,17,17
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,16,16
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,19,19
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,30,30
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,21,21
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,13,13
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,58,58
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
MOJINETE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,53,53
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,129,129
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,30,30
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,26,26
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,383,383
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,23,23
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,19,19
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,35,35
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,10,10
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,52,52
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,13,13
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,6,6
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,6,6
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,31,31
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,23,23
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,29,29
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,23,23
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,30,30
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,310,310
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
PUCARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,33,33
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,10,10
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,9,9
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,39,39
PUERTO SILES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,48,48
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,114,114
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,21,21
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,98,98
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,126,126
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,19,19
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,31,31
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,33,33
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,182,182
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,29,29
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,51,51
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,174,174
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,10,10
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,16,16
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,14,14
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,93,93
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,31,31
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,62,62
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,55,55
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,172,172
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,31,31
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,41,41
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,9,9
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,75,75
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,13,13
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,68,68
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,17,17
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,33,33
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,15,15
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,26,26
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,430,430
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,26,26
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,34,34
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,8,8
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,5,5
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,2,2
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,34,34
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,23,23
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,4,4
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,11,11
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,12,12
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,6,6
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2011-04-01,24,24
