municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,8,8
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,16,16
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,18,18
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,52,52
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,21,21
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,28,28
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,96,96
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,52,52
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,52,52
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,2,2
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,204,204
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,17,17
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,2,2
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,31,31
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,42,42
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,328,328
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,23,23
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,24,24
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,4,4
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,229,229
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,8,8
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,42,42
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,24,24
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,11,11
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,23,23
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,16,16
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,15,15
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,97,97
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,40,40
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,22,22
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,74,74
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,133,133
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,8,8
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,31,31
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,39,39
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,9,9
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,132,132
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,19,19
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,21,21
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,87,87
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,25,25
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,20,20
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,5,5
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,28,28
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,75,75
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,9,9
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,1,1
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,16,16
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,8,8
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,30,30
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,33,33
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,1557,1557
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,29,29
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,42,42
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,5,5
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,28,28
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,9,9
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,5,5
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,5,5
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,12,12
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,21,21
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,43,43
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,46,46
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,8,8
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,108,108
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,23,23
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,3,3
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,42,42
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,930,930
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,2,2
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,12,12
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,28,28
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,21,21
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,1,1
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,56,56
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,34,34
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,5,5
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,23,23
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,134,134
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,24,24
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,17,17
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,19,19
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,40,40
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,24,24
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,92,92
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,54,54
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,1,1
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,7,7
TODOS SANTOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,1,1
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,16,16
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,7,7
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,19,19
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,17,17
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,18,18
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,19,19
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,14,14
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,360,360
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,29,29
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,4,4
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,22,22
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,29,29
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,6,6
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,21,21
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,38,38
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,25,25
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,20,20
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,117,117
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,12,12
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,22,22
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,90,90
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,8,8
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,2,2
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,22,22
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,132,132
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,18,18
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,93,93
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,125,125
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,16,16
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,3,3
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,104,104
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,12,12
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,144,144
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,6,6
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,7,7
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,187,187
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,13,13
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,17,17
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,17,17
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-06-01,11,11
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,12,12
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,80,80
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,5,5
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,52,52
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,10,10
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,19,19
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,19,19
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,8,8
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,4,4
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,34,34
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,9,9
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,23,23
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,30,30
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,31,31
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,62,62
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,22,22
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,6,6
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,22,22
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,40,40
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,19,19
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,39,39
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,2,2
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1,1
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,80,80
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,65,65
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,20,20
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,6,6
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,34,34
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,40,40
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,16,16
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,21,21
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,19,19
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,3,3
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,17,17
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,68,68
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,11,11
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,61,61
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,23,23
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,5,5
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,56,56
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,165,165
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,25,25
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,16,16
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1,1
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1,1
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,9,9
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,67,67
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,2,2
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,21,21
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,56,56
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,7,7
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,37,37
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,21,21
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,54,54
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,44,44
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,109,109
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,16,16
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1337,1337
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,3,3
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,45,45
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,16,16
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,2,2
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,42,42
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,12,12
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,98,98
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,10,10
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,2,2
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,33,33
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,4,4
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,129,129
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,27,27
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,41,41
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,14,14
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,44,44
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,17,17
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,48,48
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,68,68
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,16,16
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,11,11
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,38,38
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,8,8
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,11,11
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,9,9
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1830,1830
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,5,5
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,6,6
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,18,18
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,88,88
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1,1
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,38,38
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,82,82
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,4,4
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,9,9
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,16,16
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,23,23
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,29,29
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,29,29
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,6,6
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,124,124
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,35,35
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,18,18
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,3,3
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,55,55
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,8,8
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,8,8
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,2,2
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,4,4
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,5,5
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,24,24
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,4,4
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,15,15
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,19,19
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,25,25
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,110,110
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,161,161
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1759,1759
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,10,10
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,24,24
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,9,9
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,3,3
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,74,74
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,8,8
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,11,11
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,13,13
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,14,14
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,20,20
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,23,23
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,28,28
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,3,3
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,41,41
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,19,19
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,54,54
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,77,77
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,30,30
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1,1
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,9,9
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,63,63
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,182,182
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,4,4
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,33,33
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,3,3
NAZACARA DE PACAJES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,2,2
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2011-07-01,56,56
