municipality,group,variable,month,Viviendas Evaluadas,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2016-06-01,56,56
VILLAZON,chagas viviendas,viviendas evaluadas,2016-06-01,263,263
VINTO,chagas viviendas,viviendas evaluadas,2016-06-01,224,224
VITICHI,chagas viviendas,viviendas evaluadas,2016-06-01,564,564
YACUIBA,chagas viviendas,viviendas evaluadas,2016-06-01,573,573
YOTALA,chagas viviendas,viviendas evaluadas,2016-06-01,36,36
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2016-06-01,328,328
ACACIO,chagas viviendas,viviendas evaluadas,2016-07-01,368,368
AIQUILE,chagas viviendas,viviendas evaluadas,2016-07-01,578,578
ALCALA,chagas viviendas,viviendas evaluadas,2016-07-01,158,158
ANZALDO,chagas viviendas,viviendas evaluadas,2016-07-01,497,497
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2016-07-01,184,184
ARBIETO,chagas viviendas,viviendas evaluadas,2016-07-01,124,124
ARQUE,chagas viviendas,viviendas evaluadas,2016-07-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2016-07-01,129,129
BETANZOS,chagas viviendas,viviendas evaluadas,2016-07-01,268,268
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2016-07-01,321,321
CAMARGO,chagas viviendas,viviendas evaluadas,2016-07-01,88,88
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2016-07-01,46,46
CAPINOTA,chagas viviendas,viviendas evaluadas,2016-07-01,1070,1070
CARAPARI,chagas viviendas,viviendas evaluadas,2016-07-01,154,154
CHAQUI,chagas viviendas,viviendas evaluadas,2016-07-01,240,240
CKOCHAS,chagas viviendas,viviendas evaluadas,2016-07-01,195,195
CLIZA,chagas viviendas,viviendas evaluadas,2016-07-01,860,860
COCHABAMBA,chagas viviendas,viviendas evaluadas,2016-07-01,785,785
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2016-07-01,316,316
COLQUECHACA,chagas viviendas,viviendas evaluadas,2016-07-01,152,152
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2016-07-01,232,232
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2016-07-01,154,154
EL TORNO,chagas viviendas,viviendas evaluadas,2016-07-01,69,69
EL VILLAR,chagas viviendas,viviendas evaluadas,2016-07-01,780,780
GUTIERREZ,chagas viviendas,viviendas evaluadas,2016-07-01,573,573
ICLA,chagas viviendas,viviendas evaluadas,2016-07-01,350,350
LA GUARDIA,chagas viviendas,viviendas evaluadas,2016-07-01,10,10
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2016-07-01,31,31
LURIBAY,chagas viviendas,viviendas evaluadas,2016-07-01,342,342
MAIRANA,chagas viviendas,viviendas evaluadas,2016-07-01,485,485
MOJOCOYA,chagas viviendas,viviendas evaluadas,2016-07-01,182,182
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2016-07-01,415,415
OCURI,chagas viviendas,viviendas evaluadas,2016-07-01,234,234
OMEREQUE,chagas viviendas,viviendas evaluadas,2016-07-01,217,217
PADCAYA,chagas viviendas,viviendas evaluadas,2016-07-01,147,147
PADILLA,chagas viviendas,viviendas evaluadas,2016-07-01,872,872
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2016-07-01,555,555
PASORAPA,chagas viviendas,viviendas evaluadas,2016-07-01,227,227
POCONA,chagas viviendas,viviendas evaluadas,2016-07-01,438,438
POJO (CBBA),chagas viviendas,viviendas evaluadas,2016-07-01,216,216
POROMA,chagas viviendas,viviendas evaluadas,2016-07-01,385,385
PRESTO,chagas viviendas,viviendas evaluadas,2016-07-01,190,190
PUCARA,chagas viviendas,viviendas evaluadas,2016-07-01,51,51
PUNATA,chagas viviendas,viviendas evaluadas,2016-07-01,541,541
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2016-07-01,423,423
RAVELO,chagas viviendas,viviendas evaluadas,2016-07-01,463,463
SACABAMBA,chagas viviendas,viviendas evaluadas,2016-07-01,120,120
SAIPINA,chagas viviendas,viviendas evaluadas,2016-07-01,73,73
SAN BENITO,chagas viviendas,viviendas evaluadas,2016-07-01,292,292
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2016-07-01,193,193
SAN LUCAS,chagas viviendas,viviendas evaluadas,2016-07-01,576,576
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2016-07-01,1051,1051
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2016-07-01,542,542
SICAYA,chagas viviendas,viviendas evaluadas,2016-07-01,137,137
SIPE SIPE,chagas viviendas,viviendas evaluadas,2016-07-01,279,279
SOPACHUY,chagas viviendas,viviendas evaluadas,2016-07-01,1777,1777
SUCRE,chagas viviendas,viviendas evaluadas,2016-07-01,335,335
TACACHI,chagas viviendas,viviendas evaluadas,2016-07-01,164,164
TACOPAYA,chagas viviendas,viviendas evaluadas,2016-07-01,210,210
TAPACARI,chagas viviendas,viviendas evaluadas,2016-07-01,107,107
TARABUCO,chagas viviendas,viviendas evaluadas,2016-07-01,268,268
TARATA,chagas viviendas,viviendas evaluadas,2016-07-01,284,284
TARIJA,chagas viviendas,viviendas evaluadas,2016-07-01,78,78
TARVITA,chagas viviendas,viviendas evaluadas,2016-07-01,410,410
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2016-07-01,315,315
TOCO,chagas viviendas,viviendas evaluadas,2016-07-01,35,35
TOLATA,chagas viviendas,viviendas evaluadas,2016-07-01,38,38
TOMAVE,chagas viviendas,viviendas evaluadas,2016-07-01,408,408
TORO TORO,chagas viviendas,viviendas evaluadas,2016-07-01,437,437
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2016-07-01,28,28
TUPIZA,chagas viviendas,viviendas evaluadas,2016-07-01,329,329
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2016-07-01,602,602
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2016-07-01,313,313
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2016-07-01,369,369
VILLA MONTES,chagas viviendas,viviendas evaluadas,2016-07-01,228,228
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2016-07-01,235,235
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2016-07-01,905,905
VITICHI,chagas viviendas,viviendas evaluadas,2016-07-01,40,40
YACUIBA,chagas viviendas,viviendas evaluadas,2016-07-01,490,490
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2016-07-01,112,112
YUNCHARA,chagas viviendas,viviendas evaluadas,2016-07-01,504,504
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2016-07-01,376,376
ACACIO,chagas viviendas,viviendas evaluadas,2016-08-01,311,311
AIQUILE,chagas viviendas,viviendas evaluadas,2016-08-01,1100,1100
ALCALA,chagas viviendas,viviendas evaluadas,2016-08-01,194,194
ANZALDO,chagas viviendas,viviendas evaluadas,2016-08-01,68,68
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2016-08-01,189,189
ARANI,chagas viviendas,viviendas evaluadas,2016-08-01,311,311
ARBIETO,chagas viviendas,viviendas evaluadas,2016-08-01,393,393
ARQUE,chagas viviendas,viviendas evaluadas,2016-08-01,151,151
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2016-08-01,176,176
AZURDUY,chagas viviendas,viviendas evaluadas,2016-08-01,166,166
BETANZOS,chagas viviendas,viviendas evaluadas,2016-08-01,369,369
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2016-08-01,240,240
CAMARGO,chagas viviendas,viviendas evaluadas,2016-08-01,904,904
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2016-08-01,147,147
CAPINOTA,chagas viviendas,viviendas evaluadas,2016-08-01,263,263
CHAQUI,chagas viviendas,viviendas evaluadas,2016-08-01,270,270
CKOCHAS,chagas viviendas,viviendas evaluadas,2016-08-01,101,101
CLIZA,chagas viviendas,viviendas evaluadas,2016-08-01,441,441
COCHABAMBA,chagas viviendas,viviendas evaluadas,2016-08-01,304,304
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2016-08-01,378,378
COLQUECHACA,chagas viviendas,viviendas evaluadas,2016-08-01,164,164
COTAGAITA,chagas viviendas,viviendas evaluadas,2016-08-01,851,851
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2016-08-01,194,194
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2016-08-01,135,135
EL TORNO,chagas viviendas,viviendas evaluadas,2016-08-01,105,105
EL VILLAR,chagas viviendas,viviendas evaluadas,2016-08-01,222,222
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2016-08-01,238,238
ICLA,chagas viviendas,viviendas evaluadas,2016-08-01,401,401
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2016-08-01,10,10
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2016-08-01,27,27
LURIBAY,chagas viviendas,viviendas evaluadas,2016-08-01,936,936
MECAPACA,chagas viviendas,viviendas evaluadas,2016-08-01,405,405
MIZQUE,chagas viviendas,viviendas evaluadas,2016-08-01,736,736
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2016-08-01,437,437
MORO MORO,chagas viviendas,viviendas evaluadas,2016-08-01,287,287
OCURI,chagas viviendas,viviendas evaluadas,2016-08-01,233,233
OMEREQUE,chagas viviendas,viviendas evaluadas,2016-08-01,210,210
PADCAYA,chagas viviendas,viviendas evaluadas,2016-08-01,198,198
PADILLA,chagas viviendas,viviendas evaluadas,2016-08-01,509,509
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2016-08-01,226,226
PASORAPA,chagas viviendas,viviendas evaluadas,2016-08-01,12,12
POCOATA,chagas viviendas,viviendas evaluadas,2016-08-01,51,51
POCONA,chagas viviendas,viviendas evaluadas,2016-08-01,758,758
POJO (CBBA),chagas viviendas,viviendas evaluadas,2016-08-01,264,264
POROMA,chagas viviendas,viviendas evaluadas,2016-08-01,421,421
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2016-08-01,71,71
PUCARA,chagas viviendas,viviendas evaluadas,2016-08-01,49,49
PUNA,chagas viviendas,viviendas evaluadas,2016-08-01,512,512
PUNATA,chagas viviendas,viviendas evaluadas,2016-08-01,500,500
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2016-08-01,443,443
RAVELO,chagas viviendas,viviendas evaluadas,2016-08-01,438,438
SACABA,chagas viviendas,viviendas evaluadas,2016-08-01,500,500
SACABAMBA,chagas viviendas,viviendas evaluadas,2016-08-01,150,150
SAIPINA,chagas viviendas,viviendas evaluadas,2016-08-01,132,132
SAN BENITO,chagas viviendas,viviendas evaluadas,2016-08-01,273,273
SAN JULIAN,chagas viviendas,viviendas evaluadas,2016-08-01,30,30
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2016-08-01,222,222
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2016-08-01,1236,1236
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2016-08-01,681,681
SICAYA,chagas viviendas,viviendas evaluadas,2016-08-01,111,111
SIPE SIPE,chagas viviendas,viviendas evaluadas,2016-08-01,286,286
SOPACHUY,chagas viviendas,viviendas evaluadas,2016-08-01,101,101
SUCRE,chagas viviendas,viviendas evaluadas,2016-08-01,322,322
TACACHI,chagas viviendas,viviendas evaluadas,2016-08-01,139,139
TACOBAMBA,chagas viviendas,viviendas evaluadas,2016-08-01,190,190
TACOPAYA,chagas viviendas,viviendas evaluadas,2016-08-01,238,238
TAPACARI,chagas viviendas,viviendas evaluadas,2016-08-01,80,80
TARABUCO,chagas viviendas,viviendas evaluadas,2016-08-01,378,378
TARATA,chagas viviendas,viviendas evaluadas,2016-08-01,295,295
TARIJA,chagas viviendas,viviendas evaluadas,2016-08-01,516,516
TARVITA,chagas viviendas,viviendas evaluadas,2016-08-01,86,86
TINGUIPAYA,chagas viviendas,viviendas evaluadas,2016-08-01,6,6
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2016-08-01,300,300
TOCO,chagas viviendas,viviendas evaluadas,2016-08-01,233,233
TOLATA,chagas viviendas,viviendas evaluadas,2016-08-01,66,66
TOMAVE,chagas viviendas,viviendas evaluadas,2016-08-01,272,272
TOMINA,chagas viviendas,viviendas evaluadas,2016-08-01,155,155
TORO TORO,chagas viviendas,viviendas evaluadas,2016-08-01,542,542
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2016-08-01,315,315
TUPIZA,chagas viviendas,viviendas evaluadas,2016-08-01,106,106
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2016-08-01,551,551
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2016-08-01,207,207
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2016-08-01,205,205
VILLA MONTES,chagas viviendas,viviendas evaluadas,2016-08-01,242,242
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2016-08-01,345,345
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2016-08-01,301,301
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2016-08-01,173,173
VILLAZON,chagas viviendas,viviendas evaluadas,2016-08-01,319,319
VINTO,chagas viviendas,viviendas evaluadas,2016-08-01,353,353
VITICHI,chagas viviendas,viviendas evaluadas,2016-08-01,542,542
YACUIBA,chagas viviendas,viviendas evaluadas,2016-08-01,256,256
YOTALA,chagas viviendas,viviendas evaluadas,2016-08-01,349,349
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2016-08-01,503,503
ACACIO,chagas viviendas,viviendas evaluadas,2016-09-01,363,363
AIQUILE,chagas viviendas,viviendas evaluadas,2016-09-01,814,814
ALCALA,chagas viviendas,viviendas evaluadas,2016-09-01,82,82
ANZALDO,chagas viviendas,viviendas evaluadas,2016-09-01,118,118
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2016-09-01,196,196
ARANI,chagas viviendas,viviendas evaluadas,2016-09-01,297,297
ARBIETO,chagas viviendas,viviendas evaluadas,2016-09-01,109,109
ARQUE,chagas viviendas,viviendas evaluadas,2016-09-01,240,240
BETANZOS,chagas viviendas,viviendas evaluadas,2016-09-01,374,374
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2016-09-01,233,233
CAJUATA,chagas viviendas,viviendas evaluadas,2016-09-01,190,190
CAMARGO,chagas viviendas,viviendas evaluadas,2016-09-01,261,261
CAPINOTA,chagas viviendas,viviendas evaluadas,2016-09-01,656,656
CARAPARI,chagas viviendas,viviendas evaluadas,2016-09-01,109,109
CHARAGUA,chagas viviendas,viviendas evaluadas,2016-09-01,840,840
CLIZA,chagas viviendas,viviendas evaluadas,2016-09-01,320,320
COCAPATA,chagas viviendas,viviendas evaluadas,2016-09-01,165,165
COCHABAMBA,chagas viviendas,viviendas evaluadas,2016-09-01,529,529
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2016-09-01,225,225
COLQUECHACA,chagas viviendas,viviendas evaluadas,2016-09-01,64,64
COMARAPA,chagas viviendas,viviendas evaluadas,2016-09-01,201,201
COTAGAITA,chagas viviendas,viviendas evaluadas,2016-09-01,499,499
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2016-09-01,325,325
CULPINA,chagas viviendas,viviendas evaluadas,2016-09-01,294,294
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2016-09-01,188,188
EL TORNO,chagas viviendas,viviendas evaluadas,2016-09-01,158,158
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2016-09-01,319,319
ICLA,chagas viviendas,viviendas evaluadas,2016-09-01,284,284
LA GUARDIA,chagas viviendas,viviendas evaluadas,2016-09-01,74,74
LURIBAY,chagas viviendas,viviendas evaluadas,2016-09-01,266,266
MAIRANA,chagas viviendas,viviendas evaluadas,2016-09-01,22,22
MECAPACA,chagas viviendas,viviendas evaluadas,2016-09-01,289,289
MIZQUE,chagas viviendas,viviendas evaluadas,2016-09-01,838,838
MOJOCOYA,chagas viviendas,viviendas evaluadas,2016-09-01,554,554
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2016-09-01,47,47
MONTERO,chagas viviendas,viviendas evaluadas,2016-09-01,1,1
MOROCHATA,chagas viviendas,viviendas evaluadas,2016-09-01,82,82
OCURI,chagas viviendas,viviendas evaluadas,2016-09-01,96,96
OMEREQUE,chagas viviendas,viviendas evaluadas,2016-09-01,92,92
PADCAYA,chagas viviendas,viviendas evaluadas,2016-09-01,182,182
PADILLA,chagas viviendas,viviendas evaluadas,2016-09-01,79,79
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2016-09-01,175,175
PASORAPA,chagas viviendas,viviendas evaluadas,2016-09-01,119,119
POCONA,chagas viviendas,viviendas evaluadas,2016-09-01,203,203
POJO (CBBA),chagas viviendas,viviendas evaluadas,2016-09-01,183,183
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2016-09-01,19,19
PUNATA,chagas viviendas,viviendas evaluadas,2016-09-01,412,412
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2016-09-01,437,437
RAVELO,chagas viviendas,viviendas evaluadas,2016-09-01,535,535
SACABA,chagas viviendas,viviendas evaluadas,2016-09-01,638,638
SACABAMBA,chagas viviendas,viviendas evaluadas,2016-09-01,443,443
SAIPINA,chagas viviendas,viviendas evaluadas,2016-09-01,277,277
SAN BENITO,chagas viviendas,viviendas evaluadas,2016-09-01,306,306
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2016-09-01,307,307
SAN LUCAS,chagas viviendas,viviendas evaluadas,2016-09-01,618,618
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2016-09-01,1360,1360
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2016-09-01,245,245
SICAYA,chagas viviendas,viviendas evaluadas,2016-09-01,178,178
SIPE SIPE,chagas viviendas,viviendas evaluadas,2016-09-01,262,262
SOPACHUY,chagas viviendas,viviendas evaluadas,2016-09-01,248,248
SUCRE,chagas viviendas,viviendas evaluadas,2016-09-01,670,670
TACACHI,chagas viviendas,viviendas evaluadas,2016-09-01,195,195
TACOPAYA,chagas viviendas,viviendas evaluadas,2016-09-01,301,301
TAPACARI,chagas viviendas,viviendas evaluadas,2016-09-01,117,117
TARATA,chagas viviendas,viviendas evaluadas,2016-09-01,207,207
TARIJA,chagas viviendas,viviendas evaluadas,2016-09-01,2,2
TARVITA,chagas viviendas,viviendas evaluadas,2016-09-01,393,393
TINGUIPAYA,chagas viviendas,viviendas evaluadas,2016-09-01,5,5
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2016-09-01,295,295
TOCO,chagas viviendas,viviendas evaluadas,2016-09-01,231,231
TOLATA,chagas viviendas,viviendas evaluadas,2016-09-01,96,96
TOMAVE,chagas viviendas,viviendas evaluadas,2016-09-01,301,301
TORO TORO,chagas viviendas,viviendas evaluadas,2016-09-01,470,470
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2016-09-01,97,97
TUPIZA,chagas viviendas,viviendas evaluadas,2016-09-01,866,866
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2016-09-01,349,349
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2016-09-01,288,288
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2016-09-01,265,265
VILLA MONTES,chagas viviendas,viviendas evaluadas,2016-09-01,150,150
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2016-09-01,372,372
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2016-09-01,401,401
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2016-09-01,10,10
VILLAZON,chagas viviendas,viviendas evaluadas,2016-09-01,296,296
VINTO,chagas viviendas,viviendas evaluadas,2016-09-01,307,307
VITICHI,chagas viviendas,viviendas evaluadas,2016-09-01,462,462
YACUIBA,chagas viviendas,viviendas evaluadas,2016-09-01,575,575
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2016-09-01,328,328
YOTALA,chagas viviendas,viviendas evaluadas,2016-09-01,913,913
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2016-09-01,520,520
AIQUILE,chagas viviendas,viviendas evaluadas,2016-10-01,314,314
ANZALDO,chagas viviendas,viviendas evaluadas,2016-10-01,42,42
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2016-10-01,154,154
ARANI,chagas viviendas,viviendas evaluadas,2016-10-01,178,178
ARQUE,chagas viviendas,viviendas evaluadas,2016-10-01,86,86
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2016-10-01,173,173
AZURDUY,chagas viviendas,viviendas evaluadas,2016-10-01,19,19
CAIROMA,chagas viviendas,viviendas evaluadas,2016-10-01,235,235
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2016-10-01,131,131
CAPINOTA,chagas viviendas,viviendas evaluadas,2016-10-01,447,447
CARAPARI,chagas viviendas,viviendas evaluadas,2016-10-01,124,124
CLIZA,chagas viviendas,viviendas evaluadas,2016-10-01,325,325
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2016-10-01,174,174
COMARAPA,chagas viviendas,viviendas evaluadas,2016-10-01,292,292
COTAGAITA,chagas viviendas,viviendas evaluadas,2016-10-01,467,467
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2016-10-01,245,245
CULPINA,chagas viviendas,viviendas evaluadas,2016-10-01,51,51
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2016-10-01,232,232
EL TORNO,chagas viviendas,viviendas evaluadas,2016-10-01,46,46
EL VILLAR,chagas viviendas,viviendas evaluadas,2016-10-01,366,366
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2016-10-01,16,16
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2016-10-01,10,10
MIZQUE,chagas viviendas,viviendas evaluadas,2016-10-01,262,262
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2016-10-01,384,384
OCURI,chagas viviendas,viviendas evaluadas,2016-10-01,170,170
OMEREQUE,chagas viviendas,viviendas evaluadas,2016-10-01,211,211
PADCAYA,chagas viviendas,viviendas evaluadas,2016-10-01,112,112
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2016-10-01,351,351
PASORAPA,chagas viviendas,viviendas evaluadas,2016-10-01,127,127
POCOATA,chagas viviendas,viviendas evaluadas,2016-10-01,375,375
POCONA,chagas viviendas,viviendas evaluadas,2016-10-01,423,423
POJO (CBBA),chagas viviendas,viviendas evaluadas,2016-10-01,228,228
POROMA,chagas viviendas,viviendas evaluadas,2016-10-01,258,258
PRESTO,chagas viviendas,viviendas evaluadas,2016-10-01,113,113
PUCARA,chagas viviendas,viviendas evaluadas,2016-10-01,93,93
PUNA,chagas viviendas,viviendas evaluadas,2016-10-01,1001,1001
PUNATA,chagas viviendas,viviendas evaluadas,2016-10-01,365,365
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2016-10-01,414,414
RAVELO,chagas viviendas,viviendas evaluadas,2016-10-01,377,377
SACABA,chagas viviendas,viviendas evaluadas,2016-10-01,720,720
SACABAMBA,chagas viviendas,viviendas evaluadas,2016-10-01,191,191
SAIPINA,chagas viviendas,viviendas evaluadas,2016-10-01,622,622
SAMAIPATA,chagas viviendas,viviendas evaluadas,2016-10-01,160,160
SAN BENITO,chagas viviendas,viviendas evaluadas,2016-10-01,404,404
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2016-10-01,310,310
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2016-10-01,906,906
SICAYA,chagas viviendas,viviendas evaluadas,2016-10-01,162,162
SIPE SIPE,chagas viviendas,viviendas evaluadas,2016-10-01,200,200
SOPACHUY,chagas viviendas,viviendas evaluadas,2016-10-01,184,184
TACACHI,chagas viviendas,viviendas evaluadas,2016-10-01,171,171
TACOPAYA,chagas viviendas,viviendas evaluadas,2016-10-01,208,208
TAPACARI,chagas viviendas,viviendas evaluadas,2016-10-01,114,114
TARABUCO,chagas viviendas,viviendas evaluadas,2016-10-01,271,271
TARATA,chagas viviendas,viviendas evaluadas,2016-10-01,247,247
TARIJA,chagas viviendas,viviendas evaluadas,2016-10-01,1,1
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2016-10-01,305,305
TOCO,chagas viviendas,viviendas evaluadas,2016-10-01,210,210
TOMAVE,chagas viviendas,viviendas evaluadas,2016-10-01,154,154
TORO TORO,chagas viviendas,viviendas evaluadas,2016-10-01,247,247
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2016-10-01,60,60
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2016-10-01,465,465
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2016-10-01,226,226
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2016-10-01,370,370
VILLA MONTES,chagas viviendas,viviendas evaluadas,2016-10-01,623,623
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2016-10-01,306,306
VILLAZON,chagas viviendas,viviendas evaluadas,2016-10-01,237,237
VINTO,chagas viviendas,viviendas evaluadas,2016-10-01,126,126
VITICHI,chagas viviendas,viviendas evaluadas,2016-10-01,178,178
YACUIBA,chagas viviendas,viviendas evaluadas,2016-10-01,124,124
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2016-10-01,475,475
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2016-10-01,313,313
ACACIO,chagas viviendas,viviendas evaluadas,2016-11-01,1501,1501
AIQUILE,chagas viviendas,viviendas evaluadas,2016-11-01,534,534
ANZALDO,chagas viviendas,viviendas evaluadas,2016-11-01,56,56
ARANI,chagas viviendas,viviendas evaluadas,2016-11-01,246,246
ARQUE,chagas viviendas,viviendas evaluadas,2016-11-01,91,91
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2016-11-01,186,186
CAMARGO,chagas viviendas,viviendas evaluadas,2016-11-01,762,762
CAPINOTA,chagas viviendas,viviendas evaluadas,2016-11-01,177,177
CARAPARI,chagas viviendas,viviendas evaluadas,2016-11-01,280,280
CKOCHAS,chagas viviendas,viviendas evaluadas,2016-11-01,180,180
CLIZA,chagas viviendas,viviendas evaluadas,2016-11-01,313,313
COTAGAITA,chagas viviendas,viviendas evaluadas,2016-11-01,380,380
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2016-11-01,132,132
CULPINA,chagas viviendas,viviendas evaluadas,2016-11-01,39,39
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2016-11-01,210,210
ICLA,chagas viviendas,viviendas evaluadas,2016-11-01,269,269
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2016-11-01,498,498
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2016-11-01,15,15
MIZQUE,chagas viviendas,viviendas evaluadas,2016-11-01,314,314
MOJOCOYA,chagas viviendas,viviendas evaluadas,2016-11-01,70,70
MONTERO,chagas viviendas,viviendas evaluadas,2016-11-01,2,2
OCURI,chagas viviendas,viviendas evaluadas,2016-11-01,146,146
OMEREQUE,chagas viviendas,viviendas evaluadas,2016-11-01,173,173
PADCAYA,chagas viviendas,viviendas evaluadas,2016-11-01,23,23
PADILLA,chagas viviendas,viviendas evaluadas,2016-11-01,145,145
PASORAPA,chagas viviendas,viviendas evaluadas,2016-11-01,231,231
POCOATA,chagas viviendas,viviendas evaluadas,2016-11-01,29,29
POCONA,chagas viviendas,viviendas evaluadas,2016-11-01,115,115
POROMA,chagas viviendas,viviendas evaluadas,2016-11-01,302,302
