municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,8,8
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,6,6
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,11,11
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,5,5
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,4,4
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,7,7
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,3,3
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,1,1
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-03-01,2,2
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,15,15
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,26,26
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,6,6
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,59,59
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,5,5
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,160,160
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,29,29
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,56,56
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,10,10
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,11,11
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,9,9
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,7,7
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,27,27
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,11,11
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,7,7
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,8,8
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,16,16
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,7,7
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,4,4
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,10,10
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,11,11
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,3,3
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,74,74
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-04-01,2,2
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,8,8
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,3,3
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,4,4
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,3,3
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,5,5
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,4,4
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,3,3
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,4,4
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,4,4
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,3,3
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,21,21
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,6,6
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,6,6
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,5,5
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,3,3
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,3,3
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,1,1
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2021-05-01,2,2
