municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,7,7
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,8,8
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,10,10
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,10,10
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,31,31
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,9,9
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,8,8
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,61,61
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,6,6
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,7,7
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,13,13
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,133,133
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,6,6
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,6,6
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,6,6
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,45,45
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,18,18
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,9,9
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,9,9
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,8,8
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,148,148
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,8,8
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,10,10
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,19,19
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
REYES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,13,13
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,22,22
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,7,7
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,14,14
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,6,6
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,7,7
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,8,8
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,54,54
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,7,7
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,16,16
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,27,27
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,13,13
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,12,12
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,19,19
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,10,10
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,15,15
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,9,9
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,5,5
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,2,2
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,7,7
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,11,11
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,4,4
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,1,1
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-07-01,3,3
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,5,5
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,11,11
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,7,7
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,7,7
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,7,7
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,14,14
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,5,5
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,7,7
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,7,7
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,14,14
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,14,14
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,54,54
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,8,8
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,16,16
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,7,7
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,5,5
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,63,63
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,9,9
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,6,6
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,86,86
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,5,5
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,5,5
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,4,4
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,3,3
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,2,2
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,7,7
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2021-08-01,1,1
