municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,29,29
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1,1
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,68,68
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,3,3
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,32,32
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,8,8
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,328,328
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,13,13
LORETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,13,13
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,35,35
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,24,24
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,36,36
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,19,19
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,119,119
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,50,50
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,109,109
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,31,31
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,5,5
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,47,47
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,18,18
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,509,509
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,11,11
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,59,59
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,3,3
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,83,83
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,37,37
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1275,1275
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,68,68
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,6,6
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,30,30
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,133,133
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,13,13
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,46,46
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,28,28
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,12,12
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,93,93
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,30,30
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,18,18
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,134,134
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,88,88
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,57,57
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,33,33
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,97,97
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,89,89
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,20,20
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,16,16
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,32,32
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,10,10
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1379,1379
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,38,38
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,10,10
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,123,123
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,43,43
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,67,67
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,28,28
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,27,27
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,63,63
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,192,192
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,107,107
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,173,173
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,13,13
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,761,761
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,29,29
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,51,51
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,107,107
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,30,30
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,90,90
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,39,39
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,30,30
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,322,322
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,16,16
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,155,155
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,46,46
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,15,15
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,27,27
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,5,5
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,59,59
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,17,17
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,20,20
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,72,72
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,7,7
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,16,16
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,11,11
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,347,347
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,110,110
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,8,8
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,306,306
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1,1
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,166,166
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,77,77
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,14,14
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,77,77
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,206,206
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,20,20
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,15,15
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,11,11
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,62,62
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,35,35
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2452,2452
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,32,32
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,17,17
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,33,33
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,20,20
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,35,35
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,16,16
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,37,37
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,28,28
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,160,160
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,35,35
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,305,305
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,45,45
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,77,77
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,74,74
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1696,1696
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,6,6
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,24,24
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,48,48
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,34,34
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,9,9
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,146,146
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,93,93
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,28,28
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,72,72
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,680,680
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,1,1
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,68,68
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,118,118
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,58,58
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,123,123
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,29,29
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,27,27
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,34,34
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,81,81
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,11,11
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,71,71
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,96,96
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,18,18
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,10,10
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,4,4
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,290,290
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,18,18
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,45,45
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,137,137
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,43,43
URUBICHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,44,44
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,143,143
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,60,60
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,94,94
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,38,38
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,83,83
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,22,22
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,55,55
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,9,9
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,87,87
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,42,42
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,296,296
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,173,173
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,20,20
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,35,35
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,432,432
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,41,41
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,43,43
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,43,43
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,43,43
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,19,19
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-04-01,45,45
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,18,18
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,151,151
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,146,146
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,12,12
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,14,14
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,52,52
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,18,18
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,19,19
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,13,13
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,31,31
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,108,108
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,36,36
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,51,51
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,166,166
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,96,96
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,34,34
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,23,23
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,10,10
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,42,42
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,189,189
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,69,69
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,13,13
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,4,4
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,23,23
BERMEJO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,13,13
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,234,234
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,36,36
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,2,2
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,27,27
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,1,1
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,27,27
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,56,56
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,7,7
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,72,72
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,58,58
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,13,13
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,66,66
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,137,137
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,29,29
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,1,1
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,2,2
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,82,82
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,3,3
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,42,42
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,3,3
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,8,8
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,215,215
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,82,82
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,9,9
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,8,8
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,109,109
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,158,158
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,11,11
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,10,10
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,13,13
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,15,15
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,43,43
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,60,60
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,93,93
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,81,81
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,50,50
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,145,145
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,1674,1674
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,127,127
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,70,70
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,11,11
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,143,143
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,28,28
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,98,98
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,71,71
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,56,56
COMANCHE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,14,14
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,2,2
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,6,6
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,37,37
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,62,62
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,38,38
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,1,1
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,3,3
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,35,35
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,272,272
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,110,110
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2021-05-01,6,6
