municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,111,111
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,8,8
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,56,56
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,4,4
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,14,14
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,6,6
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-07-01,9,9
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,36,36
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,52,52
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,12,12
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,6,6
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,26,26
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,29,29
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,47,47
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,15,15
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,37,37
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,51,51
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,23,23
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,56,56
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,15,15
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,27,27
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,25,25
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,23,23
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,61,61
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,23,23
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,16,16
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,44,44
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,11,11
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,36,36
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,35,35
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,32,32
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,6,6
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,22,22
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,31,31
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,99,99
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,38,38
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,651,651
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,34,34
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,17,17
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,34,34
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,16,16
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,30,30
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,12,12
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,30,30
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,32,32
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,37,37
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,19,19
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,103,103
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,45,45
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,19,19
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1028,1028
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,26,26
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,13,13
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,80,80
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,29,29
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,56,56
ESCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,6,6
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,11,11
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,17,17
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,29,29
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,6,6
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,45,45
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,17,17
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,7,7
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,13,13
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,29,29
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,51,51
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,139,139
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,620,620
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,12,12
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,63,63
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,26,26
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,16,16
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,27,27
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,24,24
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,17,17
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,12,12
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,17,17
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,193,193
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,20,20
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,328,328
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,19,19
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,11,11
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,55,55
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,20,20
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,34,34
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,7,7
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,31,31
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,7,7
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,30,30
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,20,20
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,16,16
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,256,256
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,33,33
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,6,6
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,11,11
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,78,78
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,20,20
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,55,55
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,3,3
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,151,151
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,9,9
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,11,11
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,16,16
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,16,16
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,208,208
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,19,19
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,170,170
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1,1
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,22,22
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,13,13
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,12,12
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,18,18
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,13,13
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,14,14
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,68,68
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,17,17
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,28,28
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,26,26
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,125,125
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,25,25
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,54,54
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,74,74
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,21,21
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,46,46
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,25,25
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,16,16
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,23,23
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,25,25
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,5,5
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,31,31
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,15,15
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,8,8
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,11,11
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,10,10
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2021-08-01,1683,1683
