municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,18,18
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,49,49
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,25,25
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,22,22
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,35,35
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,92,92
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,26,26
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,20,20
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,2,2
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,534,534
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,181,181
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,6,6
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,70,70
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,408,408
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,51,51
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,409,409
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,51,51
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,34,34
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,47,47
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,410,410
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,59,59
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,205,205
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,27,27
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,31,31
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,54,54
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,31,31
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,2216,2216
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,26,26
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,61,61
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,40,40
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,52,52
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,33,33
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,65,65
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,12,12
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,292,292
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,53,53
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,534,534
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,33,33
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,104,104
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,83,83
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,2532,2532
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,4,4
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,31,31
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,101,101
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,78,78
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,309,309
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,55,55
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,34,34
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,107,107
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,1005,1005
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,63,63
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,129,129
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,4,4
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,155,155
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,146,146
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,6,6
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,33,33
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,36,36
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,45,45
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,127,127
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,71,71
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,108,108
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,141,141
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,47,47
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,16,16
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,276,276
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,38,38
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,51,51
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,269,269
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,76,76
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,47,47
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,273,273
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,102,102
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,138,138
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,1,1
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,65,65
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,136,136
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,7,7
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,25,25
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,91,91
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,109,109
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,1117,1117
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,100,100
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,446,446
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,603,603
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,49,49
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,27,27
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,16,16
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,70,70
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,690,690
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,64,64
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,7,7
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,114,114
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,22,22
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,51,51
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,6,6
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-07-01,77,77
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,49,49
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,90,90
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,236,236
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,27,27
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,17,17
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,100,100
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,98,98
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,43,43
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,31,31
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,49,49
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,132,132
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,66,66
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,69,69
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,285,285
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,143,143
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,249,249
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,73,73
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,27,27
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,333,333
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,43,43
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,17,17
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,10,10
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,39,39
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,1,1
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,421,421
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,71,71
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,45,45
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,2,2
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,108,108
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,114,114
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,1,1
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,29,29
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,103,103
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,4,4
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,16,16
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,12,12
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,188,188
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,67,67
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,205,205
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,1,1
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,110,110
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,62,62
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,59,59
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,15,15
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,13,13
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,360,360
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,112,112
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,45,45
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,17,17
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,183,183
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,282,282
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,13,13
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,20,20
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,8,8
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,59,59
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,113,113
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,176,176
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,90,90
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,202,202
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,266,266
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,1953,1953
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,7,7
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,198,198
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,135,135
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,16,16
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,156,156
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,36,36
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,191,191
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,131,131
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,140,140
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,10,10
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,13,13
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,61,61
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,69,69
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,3,3
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,56,56
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,25,25
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,432,432
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,2,2
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,99,99
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,16,16
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,46,46
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,26,26
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,37,37
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,39,39
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,2056,2056
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,30,30
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,99,99
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,120,120
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,31,31
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,35,35
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,8,8
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,490,490
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,3,3
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,34,34
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,41,41
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,121,121
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,52,52
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,122,122
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,103,103
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,51,51
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,3,3
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,64,64
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,22,22
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,5,5
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,160,160
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,37,37
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,17,17
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,42,42
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,54,54
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,23,23
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,69,69
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,139,139
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,91,91
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,57,57
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,97,97
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,19,19
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,56,56
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,4,4
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,41,41
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,39,39
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,25,25
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,201,201
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,13,13
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,45,45
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,34,34
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,63,63
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,82,82
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,103,103
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,30,30
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,130,130
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,61,61
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,134,134
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,210,210
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,73,73
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,7,7
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,94,94
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,109,109
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,199,199
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,25,25
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,90,90
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,8,8
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,16,16
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,196,196
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,36,36
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,666,666
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,8,8
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,1,1
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,151,151
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,55,55
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,30,30
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,91,91
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,49,49
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,34,34
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,57,57
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,54,54
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,67,67
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,281,281
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,155,155
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,136,136
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,49,49
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,127,127
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,154,154
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,2,2
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,30,30
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,33,33
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,8,8
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,2199,2199
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,39,39
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,21,21
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-08-01,327,327
