municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,15,15
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,46,46
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,11,11
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,35,35
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,39,39
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,17,17
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,24,24
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,21,21
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,31,31
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,10,10
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,30,30
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,932,932
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,22,22
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,24,24
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,32,32
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,12,12
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,33,33
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,19,19
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,16,16
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,63,63
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,23,23
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,24,24
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,571,571
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,11,11
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,54,54
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,22,22
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,65,65
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,10,10
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,10,10
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,12,12
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,39,39
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,21,21
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,15,15
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,16,16
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,55,55
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,68,68
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,391,391
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,15,15
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,49,49
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,23,23
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,27,27
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,15,15
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,20,20
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,452,452
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,19,19
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,293,293
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,25,25
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,32,32
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,30,30
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,11,11
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,14,14
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,32,32
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,61,61
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,29,29
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,17,17
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,160,160
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,48,48
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,171,171
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,169,169
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,28,28
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,28,28
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,197,197
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,25,25
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,11,11
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,68,68
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,17,17
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,30,30
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,82,82
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,25,25
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,26,26
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,41,41
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,51,51
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
SAN PEDRO DE MACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,29,29
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,34,34
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1064,1064
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,14,14
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,11,11
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,38,38
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,15,15
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,42,42
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,12,12
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,130,130
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,12,12
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,19,19
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,280,280
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,20,20
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,15,15
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,69,69
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,13,13
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
TODOS SANTOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,18,18
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
TRIGAL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,10,10
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,22,22
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,8,8
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,28,28
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,60,60
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,19,19
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,50,50
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,7,7
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,156,156
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,2,2
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,44,44
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,53,53
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,5,5
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,83,83
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,9,9
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,137,137
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,94,94
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,1,1
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,3,3
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-04-01,6,6
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,8,8
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,37,37
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,6,6
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,16,16
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,7,7
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,13,13
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,3,3
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,7,7
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,16,16
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,2,2
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,3,3
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,17,17
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,42,42
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,2,2
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,3,3
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,10,10
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,33,33
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,17,17
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,9,9
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,8,8
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,2,2
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,11,11
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,23,23
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,4,4
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2021-05-01,1,1
