municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,391,391
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,17,17
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,10,10
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,15,15
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,30,30
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,14,14
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,12,12
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,134,134
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,19,19
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,18,18
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,18,18
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,13,13
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,62,62
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,27,27
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,9,9
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,10,10
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,19,19
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,8,8
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,8,8
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,8,8
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,121,121
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,43,43
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,5,5
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,12,12
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,9,9
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,16,16
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,6,6
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,26,26
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,23,23
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,54,54
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,7,7
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,7,7
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,13,13
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,144,144
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,15,15
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,45,45
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,103,103
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,11,11
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,9,9
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,47,47
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,11,11
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,103,103
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,5,5
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,7,7
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,62,62
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,13,13
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,10,10
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-02-01,11,11
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,30,30
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,29,29
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,33,33
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,27,27
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,33,33
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,57,57
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,11,11
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,50,50
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,17,17
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,23,23
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,39,39
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,46,46
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,13,13
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,16,16
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,8,8
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,19,19
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,28,28
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,23,23
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,26,26
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,21,21
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,49,49
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,28,28
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,5,5
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,55,55
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,12,12
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,73,73
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,16,16
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,44,44
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,5,5
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,17,17
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,14,14
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,33,33
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,121,121
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,34,34
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,593,593
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,49,49
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,25,25
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,30,30
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,24,24
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,10,10
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,19,19
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,63,63
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,65,65
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,14,14
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,34,34
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,8,8
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,8,8
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,28,28
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,103,103
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,32,32
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,29,29
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1047,1047
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,5,5
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,17,17
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,11,11
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,97,97
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,36,36
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,35,35
ESCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
ESMERALDA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,21,21
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,32,32
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,50,50
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,19,19
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,16,16
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,26,26
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,10,10
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,21,21
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,27,27
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,10,10
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,62,62
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,203,203
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,596,596
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,26,26
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,78,78
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,28,28
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,5,5
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,24,24
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,16,16
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,38,38
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,27,27
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,27,27
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,252,252
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,8,8
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,22,22
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,37,37
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,422,422
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,30,30
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,19,19
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,46,46
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,36,36
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,28,28
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,41,41
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,11,11
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,33,33
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,5,5
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,21,21
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,23,23
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,51,51
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,16,16
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,315,315
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,22,22
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,18,18
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,12,12
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,45,45
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,88,88
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,25,25
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,41,41
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,209,209
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,6,6
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,4,4
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,36,36
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,8,8
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,179,179
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,33,33
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,23,23
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,190,190
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,2,2
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,27,27
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,9,9
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,13,13
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,15,15
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,37,37
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,7,7
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,10,10
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,16,16
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2021-03-01,64,64
