municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,38,38
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,3,3
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,3,3
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,36,36
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,13,13
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,3,3
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,29,29
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,22,22
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,50,50
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,12,12
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,44,44
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,13,13
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,43,43
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,58,58
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,12,12
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,123,123
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,4,4
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,74,74
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,6,6
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,2,2
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,67,67
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,10,10
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,6,6
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,8,8
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-06-01,5,5
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,31,31
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,31,31
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,10,10
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,9,9
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,13,13
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,46,46
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,23,23
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,34,34
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,31,31
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,27,27
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,38,38
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,10,10
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,19,19
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,24,24
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,22,22
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,54,54
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,15,15
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,29,29
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,27,27
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,20,20
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,20,20
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,168,168
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,12,12
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,294,294
COIPASA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,44,44
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,23,23
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,34,34
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,13,13
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,24,24
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,28,28
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,9,9
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,59,59
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,24,24
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,822,822
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,10,10
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,10,10
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,70,70
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,26,26
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,45,45
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,12,12
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,10,10
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,9,9
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,30,30
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,19,19
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,9,9
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,15,15
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,28,28
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,151,151
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,510,510
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,60,60
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,27,27
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,13,13
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,15,15
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,17,17
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,17,17
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,130,130
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,22,22
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,9,9
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,310,310
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,24,24
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,46,46
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,29,29
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,24,24
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,9,9
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,25,25
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,17,17
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,10,10
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,15,15
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,281,281
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,8,8
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,51,51
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,22,22
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,15,15
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,13,13
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,11,11
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,71,71
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,25,25
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,35,35
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,168,168
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,13,13
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,21,21
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,7,7
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,122,122
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,9,9
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,5,5
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,164,164
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,28,28
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,18,18
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,16,16
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,15,15
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,29,29
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2021-07-01,6,6
