municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,923,923
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,13,13
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,30,30
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,70,70
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,10,10
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,35,35
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,4,4
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,29,29
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,17,17
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,39,39
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,21,21
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,26,26
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,225,225
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,20,20
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,21,21
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,934,934
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,19,19
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,13,13
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,52,52
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,40,40
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,40,40
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,4,4
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,17,17
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,4,4
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,47,47
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,35,35
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,10,10
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,25,25
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,13,13
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,19,19
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,17,17
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,34,34
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,374,374
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,6,6
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,48,48
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,18,18
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,134,134
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,48,48
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,10,10
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,188,188
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,10,10
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,290,290
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,44,44
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,51,51
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,4,4
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,238,238
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,4,4
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,30,30
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,11,11
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,19,19
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,12,12
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,18,18
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,86,86
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,13,13
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,29,29
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,48,48
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,105,105
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,15,15
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,83,83
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,15,15
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,56,56
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,13,13
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,40,40
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,38,38
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,16,16
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,24,24
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,20,20
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,34,34
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,6,6
SAN PEDRO DE MACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,20,20
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,6,6
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,12,12
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,22,22
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3037,3037
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,16,16
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,6,6
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,21,21
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,55,55
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,33,33
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,88,88
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,39,39
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,469,469
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,11,11
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,40,40
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,12,12
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,71,71
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,19,19
TIAHUANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,11,11
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,21,21
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,12,12
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,73,73
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,35,35
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,11,11
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,16,16
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,11,11
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,17,17
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,20,20
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,295,295
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,50,50
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,31,31
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,14,14
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,65,65
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,25,25
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,130,130
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,22,22
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,48,48
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,2,2
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,7,7
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,17,17
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,183,183
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,12,12
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,53,53
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,66,66
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,5,5
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,182,182
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,8,8
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,76,76
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,77,77
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,9,9
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,16,16
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,3,3
YUNGUYO DE LITORAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,1,1
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-06-01,6,6
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,5,5
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,66,66
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,54,54
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,28,28
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,3,3
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,3,3
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,16,16
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,9,9
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,6,6
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,10,10
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,39,39
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,3,3
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,9,9
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,36,36
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,59,59
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,27,27
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,4,4
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,6,6
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,42,42
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,8,8
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,20,20
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,6,6
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,3,3
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,10,10
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,23,23
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,39,39
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,7,7
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,8,8
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,25,25
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,45,45
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,16,16
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,14,14
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,23,23
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,2,2
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,26,26
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,24,24
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,2,2
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,52,52
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,40,40
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,9,9
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,37,37
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,89,89
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,18,18
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,14,14
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1,1
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1,1
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,64,64
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,7,7
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,130,130
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,2,2
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,18,18
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,56,56
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,27,27
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,14,14
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,12,12
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,34,34
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,123,123
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,40,40
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1146,1146
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,2,2
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,55,55
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,18,18
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1,1
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,36,36
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,9,9
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,27,27
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,16,16
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,17,17
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1,1
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,29,29
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1,1
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,56,56
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,12,12
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,32,32
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,16,16
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,20,20
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,7,7
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,28,28
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,147,147
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,36,36
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,3,3
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,6,6
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,4,4
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1,1
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,12,12
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,1471,1471
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,7,7
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,17,17
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,9,9
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,87,87
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2021-07-01,4,4
