municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,4,4
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,8,8
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,7,7
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SAN JOAQUIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
SAN MATIAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,3,3
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,5,5
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
TEOPONTE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,13,13
TOMINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,9,9
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,14,14
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-08-01,1,1
ANZALDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,6,6
AYATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
CABEZAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,5,5
CHAQUI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,17,17
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
CUEVO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
EL CHORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
HUACARETA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,5,5
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
LORETO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
PAILON,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,6,6
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,6,6
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,5,5
REYES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
ROBORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,4,4
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,8,8
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
TEOPONTE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,9,9
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,3,3
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-09-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,3,3
AYATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,5,5
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
CABEZAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
CAMIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,3,3
CAPINOTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,3,3
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,4,4
CHARAÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,7,7
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,3,3
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
MACHARETI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
ORURO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
PAILON,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
PORONGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,5,5
REYES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,10,10
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,6,6
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,4,4
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,10,10
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,2,2
TURCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,9,9
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-10-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,3,3
ATOCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,4,4
CHAQUI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,9,9
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,5,5
CULPINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,4,4
EL CHORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,5,5
LORETO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,10,10
PORCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,3,3
PORONGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,4,4
REYES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
SAN JULIAN,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
SHINAOTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,4,4
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,5,5
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,6,6
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,13,13
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,2,2
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-11-01,6,6
ALCALA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,4,4
AYATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
CABEZAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,4,4
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,3,3
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,2,2
CKOCHAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,6,6
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2012-12-01,1,1
