municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,35,35
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,6,6
SORACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,406,406
TACOBAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,9,9
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,418,418
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,13,13
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,103,103
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,23,23
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,8,8
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,24,24
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,274,274
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
UMALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,16,16
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,35,35
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,8,8
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,29,29
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,33,33
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,2,2
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,85,85
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,81,81
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,11,11
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,53,53
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,43,43
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,4,4
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,9,9
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,20,20
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,1,1
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,103,103
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,3,3
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-06-01,5,5
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,38,38
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,6,6
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,29,29
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,23,23
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,6,6
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,8,8
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,44,44
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,17,17
CALACOTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,17,17
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,12,12
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,23,23
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,18,18
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,89,89
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,42,42
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,16,16
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,13,13
CHIMORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,21,21
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,23,23
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,51,51
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,99,99
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,915,915
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,29,29
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,31,31
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,27,27
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,25,25
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,60,60
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,15,15
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1363,1363
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,72,72
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,34,34
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,15,15
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,5,5
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,18,18
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,5,5
HUAYLLAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,13,13
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,80,80
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,742,742
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,44,44
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,18,18
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,13,13
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,19,19
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,12,12
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,51,51
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,25,25
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,5,5
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1088,1088
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,6,6
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,25,25
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,44,44
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,16,16
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,25,25
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,244,244
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,11,11
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,47,47
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,108,108
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,60,60
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,217,217
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,12,12
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,220,220
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,27,27
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,33,33
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,126,126
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,8,8
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,13,13
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,8,8
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,88,88
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,22,22
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,26,26
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,69,69
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,23,23
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,61,61
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,25,25
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,22,22
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,11,11
SAN PABLO DE LIPEZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1663,1663
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,40,40
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,8,8
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,345,345
TAHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,15,15
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,440,440
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,98,98
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,22,22
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,5,5
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,9,9
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,18,18
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,239,239
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,3,3
UMALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,13,13
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,37,37
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,6,6
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,36,36
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,52,52
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,87,87
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,59,59
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,11,11
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,50,50
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,49,49
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,1,1
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,27,27
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,84,84
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,2,2
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-07-01,6,6
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,7,7
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,24,24
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,27,27
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,2,2
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,2,2
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,3,3
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,14,14
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,4,4
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,11,11
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,43,43
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,7,7
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,11,11
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,14,14
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,19,19
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,3,3
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,9,9
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,5,5
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,15,15
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,73,73
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,7,7
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,23,23
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,4,4
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,21,21
CHIMORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,20,20
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,29,29
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,10,10
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,6,6
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,37,37
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,100,100
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,16,16
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,886,886
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,43,43
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,3,3
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,7,7
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,22,22
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,3,3
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,29,29
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,67,67
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,12,12
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,2,2
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1321,1321
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,4,4
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,73,73
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,27,27
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,6,6
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,6,6
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,2,2
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,8,8
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,18,18
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,4,4
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,12,12
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,61,61
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,755,755
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,37,37
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,8,8
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,8,8
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,18,18
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,20,20
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,12,12
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,21,21
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,48,48
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,37,37
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2017-08-01,1,1
