municipality,group,variable,month,Nacidos muertos,TOTAL
MAGDALENA,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2017-09-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2017-09-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos,2017-09-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
PUNA,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2017-09-01,2,2
ROBORE,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2017-09-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2017-09-01,40,40
SHINAOTA,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2017-09-01,4,4
TORO TORO,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2017-09-01,6,6
TUPIZA,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2017-09-01,2,2
VILLA SERRANO,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
VITICHI,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2017-09-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2017-09-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
YOTALA,atencion de partos en servicios,nacidos muertos,2017-09-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2017-10-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2017-10-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2017-10-01,17,17
COROICO,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2017-10-01,12,12
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2017-10-01,8,8
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
MOROCHATA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2017-10-01,9,9
POTOSI,atencion de partos en servicios,nacidos muertos,2017-10-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2017-10-01,3,3
RAVELO,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2017-10-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2017-10-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2017-10-01,2,2
SAN JOAQUIN,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2017-10-01,38,38
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2017-10-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2017-10-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2017-10-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
VINTO,atencion de partos en servicios,nacidos muertos,2017-10-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2017-11-01,14,14
COMARAPA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2017-11-01,23,23
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
HUACARETA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
ICLA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2017-11-01,19,19
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2017-11-01,3,3
MAGDALENA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2017-11-01,12,12
PADILLA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2017-11-01,4,4
PUCARANI,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2017-11-01,4,4
RIBERALTA,atencion de partos en servicios,nacidos muertos,2017-11-01,6,6
ROBORE,atencion de partos en servicios,nacidos muertos,2017-11-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SAN JOAQUIN,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2017-11-01,18,18
SUCRE,atencion de partos en servicios,nacidos muertos,2017-11-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos muertos,2017-11-01,2,2
TUPIZA,atencion de partos en servicios,nacidos muertos,2017-11-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2017-11-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2017-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2017-11-01,5,5
CAMARGO,atencion de partos en servicios,nacidos muertos,2017-12-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2017-12-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2017-12-01,25,25
CULPINA,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2017-12-01,22,22
EL PUENTE(TJA),atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
EL TORNO,atencion de partos en servicios,nacidos muertos,2017-12-01,8,8
ESCOMA,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
EUCALIPTUS,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2017-12-01,3,3
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2017-12-01,7,7
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2017-12-01,9,9
ORURO,atencion de partos en servicios,nacidos muertos,2017-12-01,10,10
PADILLA,atencion de partos en servicios,nacidos muertos,2017-12-01,2,2
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2017-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2017-12-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2017-12-01,5,5
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2017-12-01,3,3
SAN AGUSTIN,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2017-12-01,19,19
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2017-12-01,3,3
TARVITA,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2017-12-01,4,4
UYUNI,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2017-12-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2017-12-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2017-12-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2017-12-01,4,4
YAPACANI,atencion de partos en servicios,nacidos muertos,2017-12-01,4,4
