municipality,group,variable,month,Vaginales,TOTAL
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2015-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2015-06-01,10,10
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2015-06-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2015-06-01,1,1
SANTIVAÑES,atencion de partos en servicios,vaginales,2015-06-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2015-06-01,4,4
SAPAHAQUI,atencion de partos en servicios,vaginales,2015-06-01,3,3
SENA,atencion de partos en servicios,vaginales,2015-06-01,8,8
SHINAOTA,atencion de partos en servicios,vaginales,2015-06-01,45,45
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2015-06-01,9,9
SICAYA,atencion de partos en servicios,vaginales,2015-06-01,1,1
SIPE SIPE,atencion de partos en servicios,vaginales,2015-06-01,46,46
SOPACHUY,atencion de partos en servicios,vaginales,2015-06-01,11,11
SORACACHI,atencion de partos en servicios,vaginales,2015-06-01,2,2
SORATA,atencion de partos en servicios,vaginales,2015-06-01,10,10
SUCRE,atencion de partos en servicios,vaginales,2015-06-01,350,350
TACACOMA,atencion de partos en servicios,vaginales,2015-06-01,3,3
TACOBAMBA,atencion de partos en servicios,vaginales,2015-06-01,3,3
TACOPAYA,atencion de partos en servicios,vaginales,2015-06-01,3,3
TAHUA,atencion de partos en servicios,vaginales,2015-06-01,1,1
TAPACARI,atencion de partos en servicios,vaginales,2015-06-01,5,5
TARABUCO,atencion de partos en servicios,vaginales,2015-06-01,10,10
TARACO,atencion de partos en servicios,vaginales,2015-06-01,1,1
TARATA,atencion de partos en servicios,vaginales,2015-06-01,5,5
TARIJA,atencion de partos en servicios,vaginales,2015-06-01,289,289
TARVITA,atencion de partos en servicios,vaginales,2015-06-01,7,7
TEOPONTE,atencion de partos en servicios,vaginales,2015-06-01,13,13
TIAWANACU,atencion de partos en servicios,vaginales,2015-06-01,7,7
TINGUIPAYA,atencion de partos en servicios,vaginales,2015-06-01,7,7
TIPUANI,atencion de partos en servicios,vaginales,2015-06-01,10,10
TIQUIPAYA,atencion de partos en servicios,vaginales,2015-06-01,73,73
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2015-06-01,23,23
TOCO,atencion de partos en servicios,vaginales,2015-06-01,8,8
TODOS SANTOS,atencion de partos en servicios,vaginales,2015-06-01,1,1
TOLATA,atencion de partos en servicios,vaginales,2015-06-01,2,2
TOMAVE,atencion de partos en servicios,vaginales,2015-06-01,6,6
TOMINA,atencion de partos en servicios,vaginales,2015-06-01,12,12
TORO TORO,atencion de partos en servicios,vaginales,2015-06-01,11,11
TOTORA(CBBA),atencion de partos en servicios,vaginales,2015-06-01,22,22
TOTORA(ORR),atencion de partos en servicios,vaginales,2015-06-01,4,4
TRIGAL,atencion de partos en servicios,vaginales,2015-06-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2015-06-01,147,147
TUPIZA,atencion de partos en servicios,vaginales,2015-06-01,41,41
UMALA,atencion de partos en servicios,vaginales,2015-06-01,5,5
UNCIA,atencion de partos en servicios,vaginales,2015-06-01,26,26
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2015-06-01,7,7
URUBICHA,atencion de partos en servicios,vaginales,2015-06-01,7,7
UYUNI,atencion de partos en servicios,vaginales,2015-06-01,46,46
VACAS,atencion de partos en servicios,vaginales,2015-06-01,5,5
VALLEGRANDE,atencion de partos en servicios,vaginales,2015-06-01,11,11
VIACHA,atencion de partos en servicios,vaginales,2015-06-01,40,40
VILA VILA,atencion de partos en servicios,vaginales,2015-06-01,4,4
VILLA CHARCAS,atencion de partos en servicios,vaginales,2015-06-01,16,16
VILLA MONTES,atencion de partos en servicios,vaginales,2015-06-01,51,51
VILLA RIVERO,atencion de partos en servicios,vaginales,2015-06-01,2,2
VILLA SERRANO,atencion de partos en servicios,vaginales,2015-06-01,8,8
VILLA TUNARI,atencion de partos en servicios,vaginales,2015-06-01,96,96
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2015-06-01,7,7
VILLAZON,atencion de partos en servicios,vaginales,2015-06-01,52,52
VINTO,atencion de partos en servicios,vaginales,2015-06-01,61,61
VITICHI,atencion de partos en servicios,vaginales,2015-06-01,3,3
WARNES,atencion de partos en servicios,vaginales,2015-06-01,107,107
YACO,atencion de partos en servicios,vaginales,2015-06-01,2,2
YACUIBA,atencion de partos en servicios,vaginales,2015-06-01,111,111
YAMPARAEZ,atencion de partos en servicios,vaginales,2015-06-01,6,6
YANACACHI,atencion de partos en servicios,vaginales,2015-06-01,3,3
YAPACANI,atencion de partos en servicios,vaginales,2015-06-01,65,65
YOCALLA,atencion de partos en servicios,vaginales,2015-06-01,5,5
YOTALA,atencion de partos en servicios,vaginales,2015-06-01,5,5
YUNCHARA,atencion de partos en servicios,vaginales,2015-06-01,5,5
ZUDAÑEZ,atencion de partos en servicios,vaginales,2015-06-01,6,6
ACACIO,atencion de partos en servicios,vaginales,2015-07-01,6,6
ACHACACHI,atencion de partos en servicios,vaginales,2015-07-01,29,29
ACHOCALLA,atencion de partos en servicios,vaginales,2015-07-01,5,5
AIQUILE,atencion de partos en servicios,vaginales,2015-07-01,17,17
ALALAY,atencion de partos en servicios,vaginales,2015-07-01,3,3
ALCALA,atencion de partos en servicios,vaginales,2015-07-01,4,4
ALTO BENI,atencion de partos en servicios,vaginales,2015-07-01,9,9
ANCORAIMES,atencion de partos en servicios,vaginales,2015-07-01,2,2
ANDAMARCA,atencion de partos en servicios,vaginales,2015-07-01,1,1
ANTEQUERA,atencion de partos en servicios,vaginales,2015-07-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2015-07-01,2,2
APOLO,atencion de partos en servicios,vaginales,2015-07-01,17,17
ARAMPAMPA,atencion de partos en servicios,vaginales,2015-07-01,2,2
ARANI,atencion de partos en servicios,vaginales,2015-07-01,7,7
ARBIETO,atencion de partos en servicios,vaginales,2015-07-01,19,19
ARQUE,atencion de partos en servicios,vaginales,2015-07-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2015-07-01,41,41
ATOCHA,atencion de partos en servicios,vaginales,2015-07-01,7,7
AYO AYO,atencion de partos en servicios,vaginales,2015-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2015-07-01,27,27
AZURDUY,atencion de partos en servicios,vaginales,2015-07-01,7,7
BATALLAS,atencion de partos en servicios,vaginales,2015-07-01,15,15
BAURES,atencion de partos en servicios,vaginales,2015-07-01,9,9
BERMEJO,atencion de partos en servicios,vaginales,2015-07-01,25,25
BETANZOS,atencion de partos en servicios,vaginales,2015-07-01,31,31
BOLIVAR,atencion de partos en servicios,vaginales,2015-07-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2015-07-01,4,4
BUENA VISTA,atencion de partos en servicios,vaginales,2015-07-01,4,4
CABEZAS,atencion de partos en servicios,vaginales,2015-07-01,26,26
CAIROMA,atencion de partos en servicios,vaginales,2015-07-01,9,9
"CAIZA ""D""",atencion de partos en servicios,vaginales,2015-07-01,6,6
CAJUATA,atencion de partos en servicios,vaginales,2015-07-01,17,17
CALAMARCA,atencion de partos en servicios,vaginales,2015-07-01,8,8
CAMARGO,atencion de partos en servicios,vaginales,2015-07-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2015-07-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2015-07-01,48,48
CAPINOTA,atencion de partos en servicios,vaginales,2015-07-01,19,19
CARACOLLO,atencion de partos en servicios,vaginales,2015-07-01,18,18
CARANAVI,atencion de partos en servicios,vaginales,2015-07-01,69,69
CARAPARI,atencion de partos en servicios,vaginales,2015-07-01,4,4
CARIPUYO,atencion de partos en servicios,vaginales,2015-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2015-07-01,4,4
CHALLAPATA,atencion de partos en servicios,vaginales,2015-07-01,31,31
CHAQUI,atencion de partos en servicios,vaginales,2015-07-01,6,6
CHARAGUA,atencion de partos en servicios,vaginales,2015-07-01,27,27
CHAYANTA,atencion de partos en servicios,vaginales,2015-07-01,7,7
CHIMORE,atencion de partos en servicios,vaginales,2015-07-01,14,14
CHIPAYA,atencion de partos en servicios,vaginales,2015-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2015-07-01,32,32
CHUMA,atencion de partos en servicios,vaginales,2015-07-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2015-07-01,14,14
CKOCHAS,atencion de partos en servicios,vaginales,2015-07-01,3,3
CLIZA,atencion de partos en servicios,vaginales,2015-07-01,22,22
COBIJA,atencion de partos en servicios,vaginales,2015-07-01,60,60
COCAPATA,atencion de partos en servicios,vaginales,2015-07-01,6,6
COCHABAMBA,atencion de partos en servicios,vaginales,2015-07-01,849,849
COLCAPIRHUA,atencion de partos en servicios,vaginales,2015-07-01,33,33
"COLCHA ""K""",atencion de partos en servicios,vaginales,2015-07-01,1,1
COLLANA,atencion de partos en servicios,vaginales,2015-07-01,1,1
COLOMI,atencion de partos en servicios,vaginales,2015-07-01,18,18
COLPA BELGICA,atencion de partos en servicios,vaginales,2015-07-01,4,4
COLQUECHACA,atencion de partos en servicios,vaginales,2015-07-01,6,6
COLQUENCHA,atencion de partos en servicios,vaginales,2015-07-01,8,8
COLQUIRI,atencion de partos en servicios,vaginales,2015-07-01,7,7
COMARAPA,atencion de partos en servicios,vaginales,2015-07-01,15,15
CONCEPCION,atencion de partos en servicios,vaginales,2015-07-01,22,22
COPACABANA,atencion de partos en servicios,vaginales,2015-07-01,9,9
CORIPATA,atencion de partos en servicios,vaginales,2015-07-01,9,9
CORO CORO,atencion de partos en servicios,vaginales,2015-07-01,3,3
COROICO,atencion de partos en servicios,vaginales,2015-07-01,17,17
CORQUE,atencion de partos en servicios,vaginales,2015-07-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2015-07-01,13,13
COTOCA,atencion de partos en servicios,vaginales,2015-07-01,50,50
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2015-07-01,19,19
CULPINA,atencion de partos en servicios,vaginales,2015-07-01,25,25
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2015-07-01,2,2
DESAGUADERO,atencion de partos en servicios,vaginales,2015-07-01,5,5
EL ALTO,atencion de partos en servicios,vaginales,2015-07-01,1120,1120
EL CHORO,atencion de partos en servicios,vaginales,2015-07-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2015-07-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2015-07-01,8,8
EL TORNO,atencion de partos en servicios,vaginales,2015-07-01,49,49
EL VILLAR,atencion de partos en servicios,vaginales,2015-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2015-07-01,20,20
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2015-07-01,19,19
ESCOMA,atencion de partos en servicios,vaginales,2015-07-01,4,4
EUCALIPTUS,atencion de partos en servicios,vaginales,2015-07-01,6,6
EUREKA (SANTOS MERCADO),atencion de partos en servicios,vaginales,2015-07-01,2,2
EXALTACION,atencion de partos en servicios,vaginales,2015-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2015-07-01,10,10
FILADELFIA,atencion de partos en servicios,vaginales,2015-07-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2015-07-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2015-07-01,1,1
GUANAY,atencion de partos en servicios,vaginales,2015-07-01,9,9
GUAQUI,atencion de partos en servicios,vaginales,2015-07-01,3,3
GUAYARAMERIN,atencion de partos en servicios,vaginales,2015-07-01,54,54
GUTIERREZ,atencion de partos en servicios,vaginales,2015-07-01,7,7
HUACARETA,atencion de partos en servicios,vaginales,2015-07-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2015-07-01,2,2
HUANUNI,atencion de partos en servicios,vaginales,2015-07-01,6,6
HUARACAJE,atencion de partos en servicios,vaginales,2015-07-01,4,4
HUARINA,atencion de partos en servicios,vaginales,2015-07-01,1,1
HUATAJATA,atencion de partos en servicios,vaginales,2015-07-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2015-07-01,2,2
HUMANATA,atencion de partos en servicios,vaginales,2015-07-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2015-07-01,1,1
ICLA,atencion de partos en servicios,vaginales,2015-07-01,6,6
INCAHUASI,atencion de partos en servicios,vaginales,2015-07-01,6,6
INQUISIVI,atencion de partos en servicios,vaginales,2015-07-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2015-07-01,8,8
IXIAMAS,atencion de partos en servicios,vaginales,2015-07-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2015-07-01,9,9
LA ASUNTA,atencion de partos en servicios,vaginales,2015-07-01,43,43
LA GUARDIA,atencion de partos en servicios,vaginales,2015-07-01,62,62
LA PAZ,atencion de partos en servicios,vaginales,2015-07-01,1033,1033
LAGUNILLAS,atencion de partos en servicios,vaginales,2015-07-01,2,2
LAJA,atencion de partos en servicios,vaginales,2015-07-01,9,9
LAS CARRERAS,atencion de partos en servicios,vaginales,2015-07-01,4,4
LICOMA PAMPA,atencion de partos en servicios,vaginales,2015-07-01,3,3
LLALLAGUA,atencion de partos en servicios,vaginales,2015-07-01,55,55
LLICA,atencion de partos en servicios,vaginales,2015-07-01,1,1
LORETO,atencion de partos en servicios,vaginales,2015-07-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2015-07-01,8,8
MACHARETI,atencion de partos en servicios,vaginales,2015-07-01,2,2
MAGDALENA,atencion de partos en servicios,vaginales,2015-07-01,8,8
MAIRANA,atencion de partos en servicios,vaginales,2015-07-01,7,7
MAPIRI,atencion de partos en servicios,vaginales,2015-07-01,20,20
MECAPACA,atencion de partos en servicios,vaginales,2015-07-01,7,7
MINEROS,atencion de partos en servicios,vaginales,2015-07-01,16,16
MIZQUE,atencion de partos en servicios,vaginales,2015-07-01,18,18
MOCOMOCO,atencion de partos en servicios,vaginales,2015-07-01,2,2
MOJOCOYA,atencion de partos en servicios,vaginales,2015-07-01,5,5
MONTEAGUDO,atencion de partos en servicios,vaginales,2015-07-01,30,30
MONTERO,atencion de partos en servicios,vaginales,2015-07-01,121,121
MORO MORO,atencion de partos en servicios,vaginales,2015-07-01,2,2
MOROCHATA,atencion de partos en servicios,vaginales,2015-07-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2015-07-01,4,4
OCURI,atencion de partos en servicios,vaginales,2015-07-01,5,5
OKINAWA,atencion de partos en servicios,vaginales,2015-07-01,5,5
OMEREQUE,atencion de partos en servicios,vaginales,2015-07-01,4,4
ORURO,atencion de partos en servicios,vaginales,2015-07-01,298,298
PADCAYA,atencion de partos en servicios,vaginales,2015-07-01,14,14
PADILLA,atencion de partos en servicios,vaginales,2015-07-01,9,9
PAILON,atencion de partos en servicios,vaginales,2015-07-01,24,24
PALCA,atencion de partos en servicios,vaginales,2015-07-01,4,4
PALOS BLANCOS,atencion de partos en servicios,vaginales,2015-07-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2015-07-01,2,2
PAMPA GRANDE,atencion de partos en servicios,vaginales,2015-07-01,5,5
PAPEL PAMPA,atencion de partos en servicios,vaginales,2015-07-01,4,4
PATACAMAYA,atencion de partos en servicios,vaginales,2015-07-01,29,29
PAZÑA,atencion de partos en servicios,vaginales,2015-07-01,7,7
PELECHUCO,atencion de partos en servicios,vaginales,2015-07-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2015-07-01,8,8
POCONA,atencion de partos en servicios,vaginales,2015-07-01,15,15
POJO (CBBA),atencion de partos en servicios,vaginales,2015-07-01,12,12
POOPO,atencion de partos en servicios,vaginales,2015-07-01,3,3
PORCO,atencion de partos en servicios,vaginales,2015-07-01,8,8
POROMA,atencion de partos en servicios,vaginales,2015-07-01,17,17
PORONGO,atencion de partos en servicios,vaginales,2015-07-01,1,1
PORTACHUELO,atencion de partos en servicios,vaginales,2015-07-01,11,11
PORVENIR,atencion de partos en servicios,vaginales,2015-07-01,5,5
POTOSI,atencion de partos en servicios,vaginales,2015-07-01,319,319
PRESTO,atencion de partos en servicios,vaginales,2015-07-01,4,4
PUCARA,atencion de partos en servicios,vaginales,2015-07-01,1,1
PUCARANI,atencion de partos en servicios,vaginales,2015-07-01,16,16
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2015-07-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2015-07-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2015-07-01,12,12
PUERTO RICO,atencion de partos en servicios,vaginales,2015-07-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2015-07-01,14,14
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2015-07-01,103,103
PUNA,atencion de partos en servicios,vaginales,2015-07-01,16,16
PUNATA,atencion de partos en servicios,vaginales,2015-07-01,44,44
QUIABAYA,atencion de partos en servicios,vaginales,2015-07-01,6,6
QUILLACOLLO,atencion de partos en servicios,vaginales,2015-07-01,133,133
QUIME,atencion de partos en servicios,vaginales,2015-07-01,6,6
RAVELO,atencion de partos en servicios,vaginales,2015-07-01,7,7
REYES,atencion de partos en servicios,vaginales,2015-07-01,17,17
RIBERALTA,atencion de partos en servicios,vaginales,2015-07-01,174,174
ROBORE,atencion de partos en servicios,vaginales,2015-07-01,16,16
RURRENABAQUE,atencion de partos en servicios,vaginales,2015-07-01,31,31
SACABA,atencion de partos en servicios,vaginales,2015-07-01,141,141
SACABAMBA,atencion de partos en servicios,vaginales,2015-07-01,6,6
SACACA,atencion de partos en servicios,vaginales,2015-07-01,5,5
SAIPINA,atencion de partos en servicios,vaginales,2015-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2015-07-01,6,6
SAMAIPATA,atencion de partos en servicios,vaginales,2015-07-01,6,6
SAN AGUSTIN,atencion de partos en servicios,vaginales,2015-07-01,1,1
SAN ANDRES,atencion de partos en servicios,vaginales,2015-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2015-07-01,2,2
SAN BENITO,atencion de partos en servicios,vaginales,2015-07-01,7,7
SAN BORJA,atencion de partos en servicios,vaginales,2015-07-01,32,32
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2015-07-01,18,18
SAN CARLOS,atencion de partos en servicios,vaginales,2015-07-01,38,38
SAN IGNACIO,atencion de partos en servicios,vaginales,2015-07-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2015-07-01,70,70
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2015-07-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2015-07-01,18,18
SAN JOAQUIN,atencion de partos en servicios,vaginales,2015-07-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2015-07-01,24,24
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2015-07-01,2,2
SAN JULIAN,atencion de partos en servicios,vaginales,2015-07-01,63,63
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2015-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2015-07-01,7,7
SAN LUCAS,atencion de partos en servicios,vaginales,2015-07-01,32,32
SAN MATIAS,atencion de partos en servicios,vaginales,2015-07-01,12,12
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2015-07-01,10,10
SAN PABLO DE LIPEZ,atencion de partos en servicios,vaginales,2015-07-01,1,1
SAN PEDRO,atencion de partos en servicios,vaginales,2015-07-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2015-07-01,24,24
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2015-07-01,3,3
SAN RAFAEL,atencion de partos en servicios,vaginales,2015-07-01,7,7
SAN RAMON BENI,atencion de partos en servicios,vaginales,2015-07-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2015-07-01,12,12
SANTA ANA,atencion de partos en servicios,vaginales,2015-07-01,22,22
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2015-07-01,1289,1289
SANTA ROSA,atencion de partos en servicios,vaginales,2015-07-01,10,10
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2015-07-01,8,8
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2015-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2015-07-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2015-07-01,3,3
SANTIVAÑES,atencion de partos en servicios,vaginales,2015-07-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2015-07-01,2,2
SAPAHAQUI,atencion de partos en servicios,vaginales,2015-07-01,1,1
SENA,atencion de partos en servicios,vaginales,2015-07-01,5,5
SHINAOTA,atencion de partos en servicios,vaginales,2015-07-01,23,23
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2015-07-01,7,7
SIPE SIPE,atencion de partos en servicios,vaginales,2015-07-01,35,35
SOPACHUY,atencion de partos en servicios,vaginales,2015-07-01,13,13
SORACACHI,atencion de partos en servicios,vaginales,2015-07-01,1,1
SORATA,atencion de partos en servicios,vaginales,2015-07-01,10,10
SUCRE,atencion de partos en servicios,vaginales,2015-07-01,349,349
TACACOMA,atencion de partos en servicios,vaginales,2015-07-01,5,5
TACOBAMBA,atencion de partos en servicios,vaginales,2015-07-01,2,2
TACOPAYA,atencion de partos en servicios,vaginales,2015-07-01,3,3
TAPACARI,atencion de partos en servicios,vaginales,2015-07-01,1,1
TARABUCO,atencion de partos en servicios,vaginales,2015-07-01,12,12
TARACO,atencion de partos en servicios,vaginales,2015-07-01,6,6
TARATA,atencion de partos en servicios,vaginales,2015-07-01,10,10
TARIJA,atencion de partos en servicios,vaginales,2015-07-01,263,263
TARVITA,atencion de partos en servicios,vaginales,2015-07-01,16,16
TEOPONTE,atencion de partos en servicios,vaginales,2015-07-01,14,14
TIAWANACU,atencion de partos en servicios,vaginales,2015-07-01,10,10
TINGUIPAYA,atencion de partos en servicios,vaginales,2015-07-01,2,2
TIPUANI,atencion de partos en servicios,vaginales,2015-07-01,13,13
TIQUIPAYA,atencion de partos en servicios,vaginales,2015-07-01,56,56
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2015-07-01,14,14
TOCO,atencion de partos en servicios,vaginales,2015-07-01,5,5
TOLATA,atencion de partos en servicios,vaginales,2015-07-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2015-07-01,1,1
TOMAVE,atencion de partos en servicios,vaginales,2015-07-01,8,8
TOMINA,atencion de partos en servicios,vaginales,2015-07-01,15,15
TORO TORO,atencion de partos en servicios,vaginales,2015-07-01,8,8
TOTORA(CBBA),atencion de partos en servicios,vaginales,2015-07-01,18,18
TOTORA(ORR),atencion de partos en servicios,vaginales,2015-07-01,3,3
TRIGAL,atencion de partos en servicios,vaginales,2015-07-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2015-07-01,151,151
TUPIZA,atencion de partos en servicios,vaginales,2015-07-01,58,58
TURCO,atencion de partos en servicios,vaginales,2015-07-01,2,2
UMALA,atencion de partos en servicios,vaginales,2015-07-01,4,4
UNCIA,atencion de partos en servicios,vaginales,2015-07-01,11,11
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2015-07-01,5,5
URUBICHA,atencion de partos en servicios,vaginales,2015-07-01,6,6
UYUNI,atencion de partos en servicios,vaginales,2015-07-01,36,36
VACAS,atencion de partos en servicios,vaginales,2015-07-01,3,3
VALLEGRANDE,atencion de partos en servicios,vaginales,2015-07-01,11,11
VIACHA,atencion de partos en servicios,vaginales,2015-07-01,49,49
VILA VILA,atencion de partos en servicios,vaginales,2015-07-01,1,1
VILLA CHARCAS,atencion de partos en servicios,vaginales,2015-07-01,10,10
VILLA MONTES,atencion de partos en servicios,vaginales,2015-07-01,54,54
VILLA RIVERO,atencion de partos en servicios,vaginales,2015-07-01,5,5
VILLA SERRANO,atencion de partos en servicios,vaginales,2015-07-01,9,9
VILLA TUNARI,atencion de partos en servicios,vaginales,2015-07-01,88,88
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2015-07-01,7,7
VILLAZON,atencion de partos en servicios,vaginales,2015-07-01,40,40
VINTO,atencion de partos en servicios,vaginales,2015-07-01,43,43
VITICHI,atencion de partos en servicios,vaginales,2015-07-01,7,7
WARNES,atencion de partos en servicios,vaginales,2015-07-01,110,110
YACO,atencion de partos en servicios,vaginales,2015-07-01,6,6
YACUIBA,atencion de partos en servicios,vaginales,2015-07-01,103,103
YAMPARAEZ,atencion de partos en servicios,vaginales,2015-07-01,6,6
YANACACHI,atencion de partos en servicios,vaginales,2015-07-01,2,2
YAPACANI,atencion de partos en servicios,vaginales,2015-07-01,42,42
YOCALLA,atencion de partos en servicios,vaginales,2015-07-01,7,7
YOTALA,atencion de partos en servicios,vaginales,2015-07-01,10,10
YUNCHARA,atencion de partos en servicios,vaginales,2015-07-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2015-07-01,3,3
ACACIO,atencion de partos en servicios,vaginales,2015-08-01,1,1
ACHACACHI,atencion de partos en servicios,vaginales,2015-08-01,27,27
ACHOCALLA,atencion de partos en servicios,vaginales,2015-08-01,4,4
AIQUILE,atencion de partos en servicios,vaginales,2015-08-01,24,24
ALCALA,atencion de partos en servicios,vaginales,2015-08-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2015-08-01,8,8
ANCORAIMES,atencion de partos en servicios,vaginales,2015-08-01,4,4
ANDAMARCA,atencion de partos en servicios,vaginales,2015-08-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2015-08-01,2,2
APOLO,atencion de partos en servicios,vaginales,2015-08-01,9,9
ARAMPAMPA,atencion de partos en servicios,vaginales,2015-08-01,2,2
ARANI,atencion de partos en servicios,vaginales,2015-08-01,7,7
ARBIETO,atencion de partos en servicios,vaginales,2015-08-01,13,13
ARQUE,atencion de partos en servicios,vaginales,2015-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2015-08-01,29,29
ATOCHA,atencion de partos en servicios,vaginales,2015-08-01,7,7
AUCAPATA,atencion de partos en servicios,vaginales,2015-08-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2015-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2015-08-01,20,20
AZURDUY,atencion de partos en servicios,vaginales,2015-08-01,10,10
BATALLAS,atencion de partos en servicios,vaginales,2015-08-01,5,5
BAURES,atencion de partos en servicios,vaginales,2015-08-01,6,6
BELLA FLOR,atencion de partos en servicios,vaginales,2015-08-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2015-08-01,26,26
BETANZOS,atencion de partos en servicios,vaginales,2015-08-01,22,22
BOLIVAR,atencion de partos en servicios,vaginales,2015-08-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2015-08-01,5,5
BUENA VISTA,atencion de partos en servicios,vaginales,2015-08-01,7,7
CABEZAS,atencion de partos en servicios,vaginales,2015-08-01,16,16
CAIROMA,atencion de partos en servicios,vaginales,2015-08-01,7,7
"CAIZA ""D""",atencion de partos en servicios,vaginales,2015-08-01,4,4
