municipality,group,variable,month,Cesáreas,TOTAL
VILLA MONTES,atencion de partos en servicios,cesareas,2015-05-01,43,43
VILLA TUNARI,atencion de partos en servicios,cesareas,2015-05-01,29,29
VILLAZON,atencion de partos en servicios,cesareas,2015-05-01,7,7
VINTO,atencion de partos en servicios,cesareas,2015-05-01,4,4
WARNES,atencion de partos en servicios,cesareas,2015-05-01,22,22
YACUIBA,atencion de partos en servicios,cesareas,2015-05-01,87,87
YAPACANI,atencion de partos en servicios,cesareas,2015-05-01,40,40
ACHACACHI,atencion de partos en servicios,cesareas,2015-06-01,9,9
AIQUILE,atencion de partos en servicios,cesareas,2015-06-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2015-06-01,25,25
BAURES,atencion de partos en servicios,cesareas,2015-06-01,6,6
BERMEJO,atencion de partos en servicios,cesareas,2015-06-01,33,33
BETANZOS,atencion de partos en servicios,cesareas,2015-06-01,2,2
CAMARGO,atencion de partos en servicios,cesareas,2015-06-01,5,5
CAMIRI,atencion de partos en servicios,cesareas,2015-06-01,48,48
CARACOLLO,atencion de partos en servicios,cesareas,2015-06-01,4,4
CARANAVI,atencion de partos en servicios,cesareas,2015-06-01,36,36
CHALLAPATA,atencion de partos en servicios,cesareas,2015-06-01,9,9
CHARAGUA,atencion de partos en servicios,cesareas,2015-06-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2015-06-01,7,7
CLIZA,atencion de partos en servicios,cesareas,2015-06-01,6,6
COBIJA,atencion de partos en servicios,cesareas,2015-06-01,61,61
COCHABAMBA,atencion de partos en servicios,cesareas,2015-06-01,897,897
COLCAPIRHUA,atencion de partos en servicios,cesareas,2015-06-01,7,7
COMARAPA,atencion de partos en servicios,cesareas,2015-06-01,10,10
COROICO,atencion de partos en servicios,cesareas,2015-06-01,12,12
COTOCA,atencion de partos en servicios,cesareas,2015-06-01,14,14
EL ALTO,atencion de partos en servicios,cesareas,2015-06-01,458,458
EL TORNO,atencion de partos en servicios,cesareas,2015-06-01,40,40
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2015-06-01,3,3
GUANAY,atencion de partos en servicios,cesareas,2015-06-01,5,5
GUAYARAMERIN,atencion de partos en servicios,cesareas,2015-06-01,33,33
HUANUNI,atencion de partos en servicios,cesareas,2015-06-01,6,6
HUARACAJE,atencion de partos en servicios,cesareas,2015-06-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2015-06-01,793,793
LLALLAGUA,atencion de partos en servicios,cesareas,2015-06-01,27,27
MAGDALENA,atencion de partos en servicios,cesareas,2015-06-01,6,6
MAIRANA,atencion de partos en servicios,cesareas,2015-06-01,13,13
MIZQUE,atencion de partos en servicios,cesareas,2015-06-01,3,3
MONTEAGUDO,atencion de partos en servicios,cesareas,2015-06-01,17,17
MONTERO,atencion de partos en servicios,cesareas,2015-06-01,198,198
ORURO,atencion de partos en servicios,cesareas,2015-06-01,326,326
PADILLA,atencion de partos en servicios,cesareas,2015-06-01,3,3
PAILON,atencion de partos en servicios,cesareas,2015-06-01,5,5
PATACAMAYA,atencion de partos en servicios,cesareas,2015-06-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2015-06-01,24,24
POTOSI,atencion de partos en servicios,cesareas,2015-06-01,127,127
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2015-06-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2015-06-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2015-06-01,36,36
PUNATA,atencion de partos en servicios,cesareas,2015-06-01,36,36
QUILLACOLLO,atencion de partos en servicios,cesareas,2015-06-01,73,73
REYES,atencion de partos en servicios,cesareas,2015-06-01,7,7
RIBERALTA,atencion de partos en servicios,cesareas,2015-06-01,92,92
ROBORE,atencion de partos en servicios,cesareas,2015-06-01,3,3
RURRENABAQUE,atencion de partos en servicios,cesareas,2015-06-01,19,19
SACABA,atencion de partos en servicios,cesareas,2015-06-01,51,51
SAN BORJA,atencion de partos en servicios,cesareas,2015-06-01,19,19
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2015-06-01,8,8
SAN CARLOS,atencion de partos en servicios,cesareas,2015-06-01,7,7
SAN IGNACIO,atencion de partos en servicios,cesareas,2015-06-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2015-06-01,42,42
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2015-06-01,8,8
SAN JOAQUIN,atencion de partos en servicios,cesareas,2015-06-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2015-06-01,15,15
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2015-06-01,5,5
SAN JULIAN,atencion de partos en servicios,cesareas,2015-06-01,4,4
SAN LUCAS,atencion de partos en servicios,cesareas,2015-06-01,8,8
SAN MATIAS,atencion de partos en servicios,cesareas,2015-06-01,12,12
SAN RAMON BENI,atencion de partos en servicios,cesareas,2015-06-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2015-06-01,17,17
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2015-06-01,1952,1952
SANTA ROSA,atencion de partos en servicios,cesareas,2015-06-01,2,2
SHINAOTA,atencion de partos en servicios,cesareas,2015-06-01,9,9
SUCRE,atencion de partos en servicios,cesareas,2015-06-01,273,273
TARABUCO,atencion de partos en servicios,cesareas,2015-06-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2015-06-01,206,206
TIQUIPAYA,atencion de partos en servicios,cesareas,2015-06-01,22,22
TOTORA(CBBA),atencion de partos en servicios,cesareas,2015-06-01,8,8
TRINIDAD,atencion de partos en servicios,cesareas,2015-06-01,168,168
TUPIZA,atencion de partos en servicios,cesareas,2015-06-01,20,20
UNCIA,atencion de partos en servicios,cesareas,2015-06-01,8,8
UYUNI,atencion de partos en servicios,cesareas,2015-06-01,11,11
VALLEGRANDE,atencion de partos en servicios,cesareas,2015-06-01,10,10
VIACHA,atencion de partos en servicios,cesareas,2015-06-01,6,6
VILLA MONTES,atencion de partos en servicios,cesareas,2015-06-01,35,35
VILLA TUNARI,atencion de partos en servicios,cesareas,2015-06-01,46,46
VILLAZON,atencion de partos en servicios,cesareas,2015-06-01,13,13
VINTO,atencion de partos en servicios,cesareas,2015-06-01,7,7
WARNES,atencion de partos en servicios,cesareas,2015-06-01,28,28
YACUIBA,atencion de partos en servicios,cesareas,2015-06-01,101,101
YAPACANI,atencion de partos en servicios,cesareas,2015-06-01,32,32
ACHACACHI,atencion de partos en servicios,cesareas,2015-07-01,6,6
AIQUILE,atencion de partos en servicios,cesareas,2015-07-01,18,18
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2015-07-01,12,12
BAURES,atencion de partos en servicios,cesareas,2015-07-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2015-07-01,28,28
BETANZOS,atencion de partos en servicios,cesareas,2015-07-01,1,1
CAMARGO,atencion de partos en servicios,cesareas,2015-07-01,11,11
CAMIRI,atencion de partos en servicios,cesareas,2015-07-01,45,45
CARACOLLO,atencion de partos en servicios,cesareas,2015-07-01,2,2
CARANAVI,atencion de partos en servicios,cesareas,2015-07-01,40,40
CHALLAPATA,atencion de partos en servicios,cesareas,2015-07-01,7,7
CHARAGUA,atencion de partos en servicios,cesareas,2015-07-01,10,10
CLIZA,atencion de partos en servicios,cesareas,2015-07-01,10,10
COBIJA,atencion de partos en servicios,cesareas,2015-07-01,72,72
COCHABAMBA,atencion de partos en servicios,cesareas,2015-07-01,929,929
COLCAPIRHUA,atencion de partos en servicios,cesareas,2015-07-01,5,5
COMARAPA,atencion de partos en servicios,cesareas,2015-07-01,20,20
CONCEPCION,atencion de partos en servicios,cesareas,2015-07-01,1,1
COROICO,atencion de partos en servicios,cesareas,2015-07-01,8,8
COTOCA,atencion de partos en servicios,cesareas,2015-07-01,19,19
CULPINA,atencion de partos en servicios,cesareas,2015-07-01,5,5
EL ALTO,atencion de partos en servicios,cesareas,2015-07-01,454,454
EL TORNO,atencion de partos en servicios,cesareas,2015-07-01,47,47
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2015-07-01,1,1
GUANAY,atencion de partos en servicios,cesareas,2015-07-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2015-07-01,29,29
HUANUNI,atencion de partos en servicios,cesareas,2015-07-01,10,10
HUARACAJE,atencion de partos en servicios,cesareas,2015-07-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2015-07-01,825,825
LLALLAGUA,atencion de partos en servicios,cesareas,2015-07-01,28,28
MAGDALENA,atencion de partos en servicios,cesareas,2015-07-01,6,6
MAIRANA,atencion de partos en servicios,cesareas,2015-07-01,12,12
MIZQUE,atencion de partos en servicios,cesareas,2015-07-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2015-07-01,14,14
MONTERO,atencion de partos en servicios,cesareas,2015-07-01,190,190
ORURO,atencion de partos en servicios,cesareas,2015-07-01,355,355
PADILLA,atencion de partos en servicios,cesareas,2015-07-01,7,7
PAILON,atencion de partos en servicios,cesareas,2015-07-01,9,9
PATACAMAYA,atencion de partos en servicios,cesareas,2015-07-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2015-07-01,25,25
POTOSI,atencion de partos en servicios,cesareas,2015-07-01,100,100
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2015-07-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2015-07-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2015-07-01,27,27
PUNATA,atencion de partos en servicios,cesareas,2015-07-01,37,37
QUILLACOLLO,atencion de partos en servicios,cesareas,2015-07-01,64,64
REYES,atencion de partos en servicios,cesareas,2015-07-01,7,7
RIBERALTA,atencion de partos en servicios,cesareas,2015-07-01,92,92
ROBORE,atencion de partos en servicios,cesareas,2015-07-01,14,14
RURRENABAQUE,atencion de partos en servicios,cesareas,2015-07-01,13,13
SACABA,atencion de partos en servicios,cesareas,2015-07-01,53,53
SAN BORJA,atencion de partos en servicios,cesareas,2015-07-01,24,24
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2015-07-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2015-07-01,3,3
SAN IGNACIO,atencion de partos en servicios,cesareas,2015-07-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2015-07-01,44,44
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2015-07-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2015-07-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2015-07-01,7,7
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2015-07-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2015-07-01,4,4
SAN LUCAS,atencion de partos en servicios,cesareas,2015-07-01,3,3
SAN MATIAS,atencion de partos en servicios,cesareas,2015-07-01,9,9
SAN RAMON BENI,atencion de partos en servicios,cesareas,2015-07-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2015-07-01,4,4
SANTA ANA,atencion de partos en servicios,cesareas,2015-07-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2015-07-01,2151,2151
SHINAOTA,atencion de partos en servicios,cesareas,2015-07-01,3,3
SUCRE,atencion de partos en servicios,cesareas,2015-07-01,302,302
TARABUCO,atencion de partos en servicios,cesareas,2015-07-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2015-07-01,214,214
TIQUIPAYA,atencion de partos en servicios,cesareas,2015-07-01,32,32
TOTORA(CBBA),atencion de partos en servicios,cesareas,2015-07-01,7,7
TRINIDAD,atencion de partos en servicios,cesareas,2015-07-01,118,118
TUPIZA,atencion de partos en servicios,cesareas,2015-07-01,22,22
UNCIA,atencion de partos en servicios,cesareas,2015-07-01,6,6
UYUNI,atencion de partos en servicios,cesareas,2015-07-01,16,16
VALLEGRANDE,atencion de partos en servicios,cesareas,2015-07-01,12,12
VIACHA,atencion de partos en servicios,cesareas,2015-07-01,6,6
VILLA MONTES,atencion de partos en servicios,cesareas,2015-07-01,28,28
VILLA TUNARI,atencion de partos en servicios,cesareas,2015-07-01,30,30
VILLAZON,atencion de partos en servicios,cesareas,2015-07-01,20,20
VINTO,atencion de partos en servicios,cesareas,2015-07-01,2,2
WARNES,atencion de partos en servicios,cesareas,2015-07-01,28,28
YACUIBA,atencion de partos en servicios,cesareas,2015-07-01,89,89
YAPACANI,atencion de partos en servicios,cesareas,2015-07-01,25,25
YOTALA,atencion de partos en servicios,cesareas,2015-07-01,3,3
ACHACACHI,atencion de partos en servicios,cesareas,2015-08-01,5,5
AIQUILE,atencion de partos en servicios,cesareas,2015-08-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2015-08-01,35,35
BAURES,atencion de partos en servicios,cesareas,2015-08-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2015-08-01,29,29
CAMARGO,atencion de partos en servicios,cesareas,2015-08-01,8,8
CAMIRI,atencion de partos en servicios,cesareas,2015-08-01,55,55
CARACOLLO,atencion de partos en servicios,cesareas,2015-08-01,3,3
CARANAVI,atencion de partos en servicios,cesareas,2015-08-01,33,33
CHALLAPATA,atencion de partos en servicios,cesareas,2015-08-01,9,9
CHARAGUA,atencion de partos en servicios,cesareas,2015-08-01,17,17
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2015-08-01,1,1
CLIZA,atencion de partos en servicios,cesareas,2015-08-01,17,17
COBIJA,atencion de partos en servicios,cesareas,2015-08-01,74,74
COCHABAMBA,atencion de partos en servicios,cesareas,2015-08-01,824,824
COLCAPIRHUA,atencion de partos en servicios,cesareas,2015-08-01,2,2
COMARAPA,atencion de partos en servicios,cesareas,2015-08-01,7,7
CONCEPCION,atencion de partos en servicios,cesareas,2015-08-01,3,3
COROICO,atencion de partos en servicios,cesareas,2015-08-01,8,8
COTOCA,atencion de partos en servicios,cesareas,2015-08-01,15,15
CULPINA,atencion de partos en servicios,cesareas,2015-08-01,2,2
EL ALTO,atencion de partos en servicios,cesareas,2015-08-01,318,318
EL TORNO,atencion de partos en servicios,cesareas,2015-08-01,54,54
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2015-08-01,1,1
GUANAY,atencion de partos en servicios,cesareas,2015-08-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2015-08-01,54,54
HUANUNI,atencion de partos en servicios,cesareas,2015-08-01,6,6
HUARACAJE,atencion de partos en servicios,cesareas,2015-08-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2015-08-01,771,771
LLALLAGUA,atencion de partos en servicios,cesareas,2015-08-01,25,25
MAGDALENA,atencion de partos en servicios,cesareas,2015-08-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2015-08-01,13,13
MIZQUE,atencion de partos en servicios,cesareas,2015-08-01,5,5
MONTEAGUDO,atencion de partos en servicios,cesareas,2015-08-01,14,14
MONTERO,atencion de partos en servicios,cesareas,2015-08-01,215,215
ORURO,atencion de partos en servicios,cesareas,2015-08-01,345,345
PADILLA,atencion de partos en servicios,cesareas,2015-08-01,9,9
PAILON,atencion de partos en servicios,cesareas,2015-08-01,10,10
PATACAMAYA,atencion de partos en servicios,cesareas,2015-08-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2015-08-01,34,34
POTOSI,atencion de partos en servicios,cesareas,2015-08-01,126,126
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2015-08-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2015-08-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2015-08-01,34,34
PUNATA,atencion de partos en servicios,cesareas,2015-08-01,39,39
QUILLACOLLO,atencion de partos en servicios,cesareas,2015-08-01,74,74
REYES,atencion de partos en servicios,cesareas,2015-08-01,2,2
RIBERALTA,atencion de partos en servicios,cesareas,2015-08-01,93,93
ROBORE,atencion de partos en servicios,cesareas,2015-08-01,7,7
RURRENABAQUE,atencion de partos en servicios,cesareas,2015-08-01,13,13
SACABA,atencion de partos en servicios,cesareas,2015-08-01,39,39
SAN BORJA,atencion de partos en servicios,cesareas,2015-08-01,26,26
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2015-08-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2015-08-01,6,6
SAN IGNACIO,atencion de partos en servicios,cesareas,2015-08-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2015-08-01,38,38
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2015-08-01,7,7
SAN JOAQUIN,atencion de partos en servicios,cesareas,2015-08-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2015-08-01,19,19
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2015-08-01,5,5
SAN JULIAN,atencion de partos en servicios,cesareas,2015-08-01,3,3
SAN LUCAS,atencion de partos en servicios,cesareas,2015-08-01,1,1
SAN MATIAS,atencion de partos en servicios,cesareas,2015-08-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2015-08-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2015-08-01,23,23
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2015-08-01,2147,2147
SANTA ROSA,atencion de partos en servicios,cesareas,2015-08-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2015-08-01,10,10
SUCRE,atencion de partos en servicios,cesareas,2015-08-01,280,280
TARABUCO,atencion de partos en servicios,cesareas,2015-08-01,2,2
TARIJA,atencion de partos en servicios,cesareas,2015-08-01,246,246
TARVITA,atencion de partos en servicios,cesareas,2015-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2015-08-01,26,26
TOTORA(CBBA),atencion de partos en servicios,cesareas,2015-08-01,16,16
TRINIDAD,atencion de partos en servicios,cesareas,2015-08-01,127,127
TUPIZA,atencion de partos en servicios,cesareas,2015-08-01,28,28
UNCIA,atencion de partos en servicios,cesareas,2015-08-01,8,8
UYUNI,atencion de partos en servicios,cesareas,2015-08-01,10,10
VALLEGRANDE,atencion de partos en servicios,cesareas,2015-08-01,16,16
VIACHA,atencion de partos en servicios,cesareas,2015-08-01,7,7
VILLA MONTES,atencion de partos en servicios,cesareas,2015-08-01,21,21
VILLA TUNARI,atencion de partos en servicios,cesareas,2015-08-01,35,35
VILLAZON,atencion de partos en servicios,cesareas,2015-08-01,16,16
VINTO,atencion de partos en servicios,cesareas,2015-08-01,5,5
WARNES,atencion de partos en servicios,cesareas,2015-08-01,24,24
YACUIBA,atencion de partos en servicios,cesareas,2015-08-01,92,92
YAPACANI,atencion de partos en servicios,cesareas,2015-08-01,28,28
ACHACACHI,atencion de partos en servicios,cesareas,2015-09-01,2,2
AIQUILE,atencion de partos en servicios,cesareas,2015-09-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2015-09-01,27,27
BAURES,atencion de partos en servicios,cesareas,2015-09-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2015-09-01,32,32
BETANZOS,atencion de partos en servicios,cesareas,2015-09-01,1,1
CAMARGO,atencion de partos en servicios,cesareas,2015-09-01,12,12
CAMIRI,atencion de partos en servicios,cesareas,2015-09-01,51,51
CARANAVI,atencion de partos en servicios,cesareas,2015-09-01,18,18
CHALLAPATA,atencion de partos en servicios,cesareas,2015-09-01,3,3
CHARAGUA,atencion de partos en servicios,cesareas,2015-09-01,11,11
CLIZA,atencion de partos en servicios,cesareas,2015-09-01,16,16
COBIJA,atencion de partos en servicios,cesareas,2015-09-01,54,54
COCHABAMBA,atencion de partos en servicios,cesareas,2015-09-01,1019,1019
COMARAPA,atencion de partos en servicios,cesareas,2015-09-01,8,8
CONCEPCION,atencion de partos en servicios,cesareas,2015-09-01,6,6
COROICO,atencion de partos en servicios,cesareas,2015-09-01,7,7
COTOCA,atencion de partos en servicios,cesareas,2015-09-01,14,14
CULPINA,atencion de partos en servicios,cesareas,2015-09-01,2,2
EL ALTO,atencion de partos en servicios,cesareas,2015-09-01,383,383
EL TORNO,atencion de partos en servicios,cesareas,2015-09-01,40,40
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2015-09-01,4,4
GUANAY,atencion de partos en servicios,cesareas,2015-09-01,5,5
GUAYARAMERIN,atencion de partos en servicios,cesareas,2015-09-01,45,45
HUANUNI,atencion de partos en servicios,cesareas,2015-09-01,9,9
LA PAZ,atencion de partos en servicios,cesareas,2015-09-01,993,993
LLALLAGUA,atencion de partos en servicios,cesareas,2015-09-01,23,23
MAGDALENA,atencion de partos en servicios,cesareas,2015-09-01,4,4
MAIRANA,atencion de partos en servicios,cesareas,2015-09-01,17,17
MIZQUE,atencion de partos en servicios,cesareas,2015-09-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2015-09-01,17,17
MONTERO,atencion de partos en servicios,cesareas,2015-09-01,245,245
ORURO,atencion de partos en servicios,cesareas,2015-09-01,417,417
PADILLA,atencion de partos en servicios,cesareas,2015-09-01,7,7
PAILON,atencion de partos en servicios,cesareas,2015-09-01,12,12
PATACAMAYA,atencion de partos en servicios,cesareas,2015-09-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2015-09-01,22,22
POTOSI,atencion de partos en servicios,cesareas,2015-09-01,143,143
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2015-09-01,13,13
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2015-09-01,15,15
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2015-09-01,28,28
PUNATA,atencion de partos en servicios,cesareas,2015-09-01,37,37
QUILLACOLLO,atencion de partos en servicios,cesareas,2015-09-01,63,63
REYES,atencion de partos en servicios,cesareas,2015-09-01,8,8
RIBERALTA,atencion de partos en servicios,cesareas,2015-09-01,107,107
ROBORE,atencion de partos en servicios,cesareas,2015-09-01,6,6
RURRENABAQUE,atencion de partos en servicios,cesareas,2015-09-01,12,12
SACABA,atencion de partos en servicios,cesareas,2015-09-01,52,52
SAN BORJA,atencion de partos en servicios,cesareas,2015-09-01,25,25
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2015-09-01,14,14
SAN CARLOS,atencion de partos en servicios,cesareas,2015-09-01,4,4
SAN IGNACIO,atencion de partos en servicios,cesareas,2015-09-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2015-09-01,56,56
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2015-09-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2015-09-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2015-09-01,14,14
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2015-09-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2015-09-01,3,3
SAN LUCAS,atencion de partos en servicios,cesareas,2015-09-01,2,2
SAN MATIAS,atencion de partos en servicios,cesareas,2015-09-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2015-09-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2015-09-01,8,8
SANTA ANA,atencion de partos en servicios,cesareas,2015-09-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2015-09-01,2401,2401
SHINAOTA,atencion de partos en servicios,cesareas,2015-09-01,5,5
SOPACHUY,atencion de partos en servicios,cesareas,2015-09-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2015-09-01,284,284
TARABUCO,atencion de partos en servicios,cesareas,2015-09-01,12,12
TARIJA,atencion de partos en servicios,cesareas,2015-09-01,220,220
TIQUIPAYA,atencion de partos en servicios,cesareas,2015-09-01,42,42
TOTORA(CBBA),atencion de partos en servicios,cesareas,2015-09-01,6,6
TRINIDAD,atencion de partos en servicios,cesareas,2015-09-01,126,126
TUPIZA,atencion de partos en servicios,cesareas,2015-09-01,29,29
UYUNI,atencion de partos en servicios,cesareas,2015-09-01,19,19
VALLEGRANDE,atencion de partos en servicios,cesareas,2015-09-01,25,25
VIACHA,atencion de partos en servicios,cesareas,2015-09-01,6,6
VILLA MONTES,atencion de partos en servicios,cesareas,2015-09-01,31,31
VILLA TUNARI,atencion de partos en servicios,cesareas,2015-09-01,33,33
VILLAZON,atencion de partos en servicios,cesareas,2015-09-01,19,19
VINTO,atencion de partos en servicios,cesareas,2015-09-01,10,10
WARNES,atencion de partos en servicios,cesareas,2015-09-01,18,18
YACUIBA,atencion de partos en servicios,cesareas,2015-09-01,97,97
YAPACANI,atencion de partos en servicios,cesareas,2015-09-01,29,29
YOTALA,atencion de partos en servicios,cesareas,2015-09-01,2,2
ACHACACHI,atencion de partos en servicios,cesareas,2015-10-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2015-10-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2015-10-01,29,29
BAURES,atencion de partos en servicios,cesareas,2015-10-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2015-10-01,12,12
BETANZOS,atencion de partos en servicios,cesareas,2015-10-01,2,2
CAMARGO,atencion de partos en servicios,cesareas,2015-10-01,6,6
CAMIRI,atencion de partos en servicios,cesareas,2015-10-01,48,48
CARANAVI,atencion de partos en servicios,cesareas,2015-10-01,34,34
CHALLAPATA,atencion de partos en servicios,cesareas,2015-10-01,3,3
CHARAGUA,atencion de partos en servicios,cesareas,2015-10-01,15,15
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2015-10-01,8,8
CLIZA,atencion de partos en servicios,cesareas,2015-10-01,18,18
COBIJA,atencion de partos en servicios,cesareas,2015-10-01,71,71
COCHABAMBA,atencion de partos en servicios,cesareas,2015-10-01,993,993
COMARAPA,atencion de partos en servicios,cesareas,2015-10-01,14,14
CONCEPCION,atencion de partos en servicios,cesareas,2015-10-01,4,4
COROICO,atencion de partos en servicios,cesareas,2015-10-01,9,9
COTOCA,atencion de partos en servicios,cesareas,2015-10-01,13,13
CULPINA,atencion de partos en servicios,cesareas,2015-10-01,1,1
EL ALTO,atencion de partos en servicios,cesareas,2015-10-01,359,359
EL TORNO,atencion de partos en servicios,cesareas,2015-10-01,50,50
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2015-10-01,2,2
GUANAY,atencion de partos en servicios,cesareas,2015-10-01,4,4
GUAYARAMERIN,atencion de partos en servicios,cesareas,2015-10-01,38,38
HUANUNI,atencion de partos en servicios,cesareas,2015-10-01,6,6
LA PAZ,atencion de partos en servicios,cesareas,2015-10-01,794,794
LLALLAGUA,atencion de partos en servicios,cesareas,2015-10-01,20,20
MAGDALENA,atencion de partos en servicios,cesareas,2015-10-01,6,6
MAIRANA,atencion de partos en servicios,cesareas,2015-10-01,11,11
MIZQUE,atencion de partos en servicios,cesareas,2015-10-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2015-10-01,15,15
MONTERO,atencion de partos en servicios,cesareas,2015-10-01,198,198
ORURO,atencion de partos en servicios,cesareas,2015-10-01,369,369
PADILLA,atencion de partos en servicios,cesareas,2015-10-01,3,3
PAILON,atencion de partos en servicios,cesareas,2015-10-01,7,7
PATACAMAYA,atencion de partos en servicios,cesareas,2015-10-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2015-10-01,30,30
POTOSI,atencion de partos en servicios,cesareas,2015-10-01,123,123
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2015-10-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2015-10-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2015-10-01,41,41
PUNATA,atencion de partos en servicios,cesareas,2015-10-01,41,41
