municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
MOJINETE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,10,10
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,45,45
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,12,12
OMEREQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1166,1166
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,13,13
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,6,6
PALCA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,14,14
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
PAPEL PAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,4,4
PASORAPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,31,31
PAZÑA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,4,4
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,11,11
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,11,11
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,347,347
PUCARANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,34,34
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,26,26
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,77,77
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,6,6
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,63,63
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,182,182
QUIME,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
QUIRUSILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,9,9
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,18,18
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,210,210
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,18,18
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,53,53
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,151,151
SACABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,4,4
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,7,7
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,52,52
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,19,19
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,38,38
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,24,24
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,66,66
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,47,47
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,31,31
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,25,25
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,9,9
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,990,990
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,10,10
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,4,4
SAPAHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
SHINAOTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,50,50
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,46,46
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,11,11
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,276,276
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
TAPACARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,11,11
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,324,324
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,7,7
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,6,6
TIAWANACU,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,7,7
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
TIPUANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,11,11
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,95,95
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,21,21
TOCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,8,8
TODOS SANTOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
TOLATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,12,12
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,10,10
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,30,30
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,18,18
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,7,7
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,4,4
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,20,20
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,9,9
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,16,16
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,84,84
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,133,133
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,7,7
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,65,65
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,68,68
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,118,118
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,2,2
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,42,42
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,96,96
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,3,3
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,5,5
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-06-01,6,6
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,34,34
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,35,35
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,7,7
ARBIETO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,19,19
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,52,52
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
AYO AYO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,26,26
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
BATALLAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,15,15
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,10,10
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,42,42
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,30,30
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,26,26
CAIROMA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
CALAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,24,24
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,19,19
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,14,14
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,108,108
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,40,40
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,26,26
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,28,28
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,12,12
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,33,33
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,100,100
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,620,620
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,38,38
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
COLLANA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
COLOMI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,16,16
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
COLQUENCHA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,7,7
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,34,34
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,21,21
COPACABANA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,9,9
CORIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,69,69
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,27,27
DESAGUADERO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,564,564
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,9,9
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,96,96
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,16,16
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,15,15
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,12,12
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,17,17
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,7,7
LA ASUNTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,29,29
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,62,62
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,610,610
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
LAJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,9,9
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,58,58
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,13,13
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,18,18
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,18,18
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,10,10
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,11,11
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,23,23
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
OMEREQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1356,1356
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,14,14
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,9,9
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,24,24
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,19,19
PAMPA AULLAGAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
PAPEL PAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,30,30
PAZÑA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,7,7
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,8,8
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,15,15
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,10,10
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,7,7
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,17,17
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,316,316
PRESTO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,23,23
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,26,26
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,129,129
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,79,79
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,196,196
QUIME,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,23,23
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,183,183
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,16,16
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,42,42
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,146,146
SACABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
SAN AGUSTIN,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,47,47
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,22,22
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,39,39
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,51,51
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,19,19
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,28,28
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,59,59
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,6,6
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,19,19
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,21,21
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,16,16
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,38,38
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1089,1089
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
SHINAOTA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,24,24
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,35,35
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,13,13
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,29,29
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,15,15
TARACO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,10,10
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,290,290
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,16,16
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,11,11
TIAWANACU,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,10,10
TIPUANI,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,13,13
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,88,88
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,13,13
TOCO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,5,5
TOLATA,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,3,3
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2015-07-01,1,1
