municipality,group,variable,month,Controles repetidos en niños de 2 años de < 5 NUEVO,TOTAL-NUEVO,TOTAL-REPETIDO,TOTAL
SAN JOSE DE CHIQUITOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,108,108,87,195
SAN JUAN DE YAPACANI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,97,97,96,193
SAN JULIAN,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,245,245,218,463
SAN LORENZO(PND),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,33,33,19,52
SAN LORENZO(TJA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,214,214,230,444
SAN LUCAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,556,556,591,1147
SAN MATIAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,88,88,79,167
SAN MIGUEL DE VELASCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,53,53,83,136
SAN PABLO DE LIPEZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,20,20,16,36
SAN PEDRO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,169,169,158,327
SAN PEDRO DE BUENA VISTA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,280,280,256,536
SAN PEDRO DE CURAHUARA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,42,42,68,110
SAN PEDRO DE QUEMES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,5,5,8,13
SAN PEDRO DE TIQUINA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,30,30,30,60
SAN PEDRO(PND),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,7,7,5,12
SAN RAFAEL,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,119,119,148,267
SAN RAMON,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,37,37,26,63
SAN RAMON,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,39,39,52,91
SANTA ANA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,72,72,45,117
SANTA CRUZ DE LA SIERRA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,2319,2319,2159,4478
SANTA ROSA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,104,104,89,193
SANTA ROSA DEL SARA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,55,55,62,117
SANTIAGO DE CALLAPA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,67,67,76,143
SANTIAGO DE HUARI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,33,33,46,79
SANTIAGO DE MACHACA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,41,41,36,77
SANTIVAÑES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,52,52,50,102
SANTUARIO DE QUILLACAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,12,12,21,33
SAPAHAQUI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,84,84,88,172
SENA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,75,75,58,133
SICA SICA (VILLA AROMA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,233,233,245,478
SICAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,33,33,21,54
SIPE SIPE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,203,203,215,418
SOPACHUY,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,172,172,187,359
SORACACHI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,57,57,48,105
SORATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,86,86,96,182
SUCRE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,1157,1157,1202,2359
TACACHI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,6,6,4,10
TACACOMA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,45,45,24,69
TACOBAMBA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,73,73,69,142
TACOPAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,140,140,131,271
TAHUA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,8,8,8,16
TAPACARI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,259,259,196,455
TARABUCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,589,589,638,1227
TARACO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,23,23,29,52
TARATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,41,41,40,81
TARIJA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,517,517,517,1034
TARVITA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,481,481,488,969
TEOPONTE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,107,107,110,217
TIAWANACU,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,57,57,66,123
TINGUIPAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,189,189,163,352
TIPUANI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,21,21,25,46
TIQUIPAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,26,26,38,64
TIRAQUE (CBBA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,67,67,99,166
TITO YUPANQUI (PARQUIPUJIO),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,16,16,11,27
TOCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,22,22,9,31
TOLATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,9,9,13,22
TOLEDO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,35,35,43,78
TOMAVE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,81,81,76,157
TOMINA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,231,231,263,494
TORO TORO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,135,135,151,286
TOTORA(CBBA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,57,57,71,128
TOTORA(ORR),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,30,30,27,57
TRIGAL,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,15,15,15,30
TRINIDAD,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,288,288,277,565
TUPIZA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,345,345,365,710
TURCO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,38,38,35,73
UMALA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,24,24,30,54
UNCIA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,71,71,58,129
URIONDO (A. CONCEPCION),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,258,258,213,471
UYUNI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,219,219,232,451
VACAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,29,29,17,46
VALLEGRANDE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,111,111,150,261
VIACHA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,126,126,110,236
VILA VILA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,45,45,47,92
VILLA MONTES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,121,121,114,235
VILLA NUEVA (LOMA ALTA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,23,23,30,53
VILLA RIVERO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,17,17,5,22
VILLA SERRANO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,312,312,318,630
VILLA TUNARI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,214,214,211,425
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,199,199,207,406
VILLAZON,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,279,279,295,574
VINTO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,8,8,9,17
VITICHI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,117,117,131,248
WALDO BALLIVIAN,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,13,13,11,24
WARNES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,111,111,121,232
YACO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,48,48,35,83
YACUIBA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,293,293,249,542
YAMPARAEZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,332,332,292,624
YANACACHI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,49,49,45,94
YAPACANI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,463,463,233,696
YOCALLA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,71,71,65,136
YOTALA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,205,205,231,436
YUNCHARA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,72,72,86,158
ZUDAÑEZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-07-01,133,133,154,287
ACACIO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,208,208,185,393
ACHACACHI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,405,405,397,802
ACHOCALLA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,44,44,32,76
AIQUILE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,102,102,112,214
ALALAY,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,3,3,3,6
ALCALA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,101,101,101,202
ANCORAIMES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,118,118,129,247
ANDAMARCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,19,19,20,39
ANTEQUERA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,32,32,39,71
ANZALDO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,37,37,31,68
APOLO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,125,125,168,293
ARAMPAMPA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,110,110,112,222
ARANI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,36,36,25,61
ARBIETO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,26,26,36,62
ARQUE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,90,90,79,169
ASCENCION DE GUARAYOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,401,401,399,800
ATOCHA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,160,160,158,318
AUCAPATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,34,34,36,70
AYATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,52,52,75,127
AYO AYO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,31,31,39,70
AYOPAYA (V. DE INDEPENDENCIA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,192,192,195,387
AZURDUY,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,228,228,228,456
BATALLAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,58,58,72,130
BAURES,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,32,32,44,76
BELEN DE ANDAMARCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,4,4,1,5
BELEN DE URMIRI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,30,30,24,54
BELLA FLOR,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,44,44,60,104
BERMEJO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,60,60,74,134
BETANZOS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,423,423,461,884
BOLIVAR,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,114,114,141,255
BOLPEBRA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,34,34,24,58
BOYUIBE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,28,28,36,64
BUENA VISTA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,139,139,197,336
CABEZAS,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,120,120,115,235
CAIROMA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,181,181,205,386
"CAIZA ""D""",nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,122,122,117,239
CAJUATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,48,48,51,99
CALACOTO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,21,21,15,36
CALAMARCA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,169,169,192,361
CAMARGO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,215,215,197,412
CAMATAQUI (C. VILLA ABECIA),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,54,54,47,101
CAMIRI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,256,256,246,502
CAPINOTA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,62,62,62,124
CAQUIAVIRI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,72,72,49,121
CARACOLLO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,50,50,43,93
CARANAVI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,409,409,449,858
CARAPARI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,122,122,121,243
CARIPUYO,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,231,231,227,458
CARMEN RIVERO TORREZ,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,12,12,8,20
CATACORA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,8,8,7,15
CHALLAPATA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,179,179,182,361
CHAQUI,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,77,77,103,180
CHARAGUA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,209,209,242,451
CHARAÑA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,7,7,5,12
CHAYANTA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,166,166,196,362
CHIMORE,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,37,37,28,65
CHIPAYA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,14,14,13,27
CHULUMANI (V. DE LA LIBERTAD),nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,23,23,27,50
CHUMA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,42,42,39,81
CLIZA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,28,28,23,51
COBIJA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,223,223,218,441
COCHABAMBA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,965,965,849,1814
COIPASA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,9,9,10,19
COLCAPIRHUA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,75,75,64,139
"COLCHA ""K""",nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,74,74,96,170
COLLANA,nutricion y desarrollo infantil,controles repetidos en ninos de 2 anos de < 5,2005-08-01,22,22,11,33
