municipality,group,variable,month,Cesáreas,TOTAL
VALLEGRANDE,atencion de partos en servicios,cesareas,2016-05-01,19,19
VIACHA,atencion de partos en servicios,cesareas,2016-05-01,2,2
VILLA MONTES,atencion de partos en servicios,cesareas,2016-05-01,42,42
VILLA TUNARI,atencion de partos en servicios,cesareas,2016-05-01,28,28
VILLAZON,atencion de partos en servicios,cesareas,2016-05-01,7,7
VINTO,atencion de partos en servicios,cesareas,2016-05-01,8,8
WARNES,atencion de partos en servicios,cesareas,2016-05-01,37,37
YACUIBA,atencion de partos en servicios,cesareas,2016-05-01,77,77
YAPACANI,atencion de partos en servicios,cesareas,2016-05-01,40,40
ACHACACHI,atencion de partos en servicios,cesareas,2016-06-01,5,5
AIQUILE,atencion de partos en servicios,cesareas,2016-06-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2016-06-01,19,19
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2016-06-01,3,3
BAURES,atencion de partos en servicios,cesareas,2016-06-01,3,3
BERMEJO,atencion de partos en servicios,cesareas,2016-06-01,25,25
CAMARGO,atencion de partos en servicios,cesareas,2016-06-01,12,12
CAMIRI,atencion de partos en servicios,cesareas,2016-06-01,39,39
CARACOLLO,atencion de partos en servicios,cesareas,2016-06-01,5,5
CARANAVI,atencion de partos en servicios,cesareas,2016-06-01,36,36
CHALLAPATA,atencion de partos en servicios,cesareas,2016-06-01,10,10
CHARAGUA,atencion de partos en servicios,cesareas,2016-06-01,20,20
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2016-06-01,13,13
CLIZA,atencion de partos en servicios,cesareas,2016-06-01,13,13
COBIJA,atencion de partos en servicios,cesareas,2016-06-01,108,108
COCHABAMBA,atencion de partos en servicios,cesareas,2016-06-01,862,862
COLCAPIRHUA,atencion de partos en servicios,cesareas,2016-06-01,21,21
COMARAPA,atencion de partos en servicios,cesareas,2016-06-01,16,16
COROICO,atencion de partos en servicios,cesareas,2016-06-01,6,6
COTOCA,atencion de partos en servicios,cesareas,2016-06-01,13,13
EL ALTO,atencion de partos en servicios,cesareas,2016-06-01,310,310
EL TORNO,atencion de partos en servicios,cesareas,2016-06-01,48,48
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2016-06-01,6,6
GUANAY,atencion de partos en servicios,cesareas,2016-06-01,4,4
GUAYARAMERIN,atencion de partos en servicios,cesareas,2016-06-01,41,41
HUANUNI,atencion de partos en servicios,cesareas,2016-06-01,10,10
HUARACAJE,atencion de partos en servicios,cesareas,2016-06-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2016-06-01,751,751
LLALLAGUA,atencion de partos en servicios,cesareas,2016-06-01,15,15
MAGDALENA,atencion de partos en servicios,cesareas,2016-06-01,8,8
MAIRANA,atencion de partos en servicios,cesareas,2016-06-01,3,3
MIZQUE,atencion de partos en servicios,cesareas,2016-06-01,11,11
MONTEAGUDO,atencion de partos en servicios,cesareas,2016-06-01,18,18
MONTERO,atencion de partos en servicios,cesareas,2016-06-01,233,233
ORURO,atencion de partos en servicios,cesareas,2016-06-01,295,295
PADILLA,atencion de partos en servicios,cesareas,2016-06-01,10,10
PAILON,atencion de partos en servicios,cesareas,2016-06-01,9,9
PATACAMAYA,atencion de partos en servicios,cesareas,2016-06-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2016-06-01,18,18
POTOSI,atencion de partos en servicios,cesareas,2016-06-01,72,72
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2016-06-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2016-06-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2016-06-01,51,51
PUNATA,atencion de partos en servicios,cesareas,2016-06-01,34,34
QUILLACOLLO,atencion de partos en servicios,cesareas,2016-06-01,53,53
REYES,atencion de partos en servicios,cesareas,2016-06-01,5,5
RIBERALTA,atencion de partos en servicios,cesareas,2016-06-01,97,97
ROBORE,atencion de partos en servicios,cesareas,2016-06-01,12,12
RURRENABAQUE,atencion de partos en servicios,cesareas,2016-06-01,12,12
SACABA,atencion de partos en servicios,cesareas,2016-06-01,74,74
SAMAIPATA,atencion de partos en servicios,cesareas,2016-06-01,5,5
SAN BORJA,atencion de partos en servicios,cesareas,2016-06-01,15,15
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2016-06-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2016-06-01,10,10
SAN IGNACIO,atencion de partos en servicios,cesareas,2016-06-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2016-06-01,34,34
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2016-06-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2016-06-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2016-06-01,14,14
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2016-06-01,4,4
SAN JULIAN,atencion de partos en servicios,cesareas,2016-06-01,3,3
SAN LUCAS,atencion de partos en servicios,cesareas,2016-06-01,6,6
SAN MATIAS,atencion de partos en servicios,cesareas,2016-06-01,3,3
SAN RAMON BENI,atencion de partos en servicios,cesareas,2016-06-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2016-06-01,4,4
SANTA ANA,atencion de partos en servicios,cesareas,2016-06-01,14,14
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2016-06-01,2241,2241
SHINAOTA,atencion de partos en servicios,cesareas,2016-06-01,11,11
SUCRE,atencion de partos en servicios,cesareas,2016-06-01,319,319
TARIJA,atencion de partos en servicios,cesareas,2016-06-01,270,270
TARVITA,atencion de partos en servicios,cesareas,2016-06-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2016-06-01,29,29
TOTORA(CBBA),atencion de partos en servicios,cesareas,2016-06-01,1,1
TRINIDAD,atencion de partos en servicios,cesareas,2016-06-01,132,132
TUPIZA,atencion de partos en servicios,cesareas,2016-06-01,16,16
UNCIA,atencion de partos en servicios,cesareas,2016-06-01,7,7
UYUNI,atencion de partos en servicios,cesareas,2016-06-01,16,16
VALLEGRANDE,atencion de partos en servicios,cesareas,2016-06-01,16,16
VIACHA,atencion de partos en servicios,cesareas,2016-06-01,10,10
VILLA MONTES,atencion de partos en servicios,cesareas,2016-06-01,36,36
VILLA TUNARI,atencion de partos en servicios,cesareas,2016-06-01,25,25
VILLAZON,atencion de partos en servicios,cesareas,2016-06-01,17,17
VINTO,atencion de partos en servicios,cesareas,2016-06-01,6,6
WARNES,atencion de partos en servicios,cesareas,2016-06-01,18,18
YACUIBA,atencion de partos en servicios,cesareas,2016-06-01,81,81
YAPACANI,atencion de partos en servicios,cesareas,2016-06-01,37,37
ACHACACHI,atencion de partos en servicios,cesareas,2016-07-01,4,4
AIQUILE,atencion de partos en servicios,cesareas,2016-07-01,10,10
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2016-07-01,19,19
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2016-07-01,2,2
BAURES,atencion de partos en servicios,cesareas,2016-07-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2016-07-01,25,25
CAMARGO,atencion de partos en servicios,cesareas,2016-07-01,11,11
CAMIRI,atencion de partos en servicios,cesareas,2016-07-01,42,42
CARANAVI,atencion de partos en servicios,cesareas,2016-07-01,28,28
CHALLAPATA,atencion de partos en servicios,cesareas,2016-07-01,9,9
CHARAGUA,atencion de partos en servicios,cesareas,2016-07-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2016-07-01,12,12
CLIZA,atencion de partos en servicios,cesareas,2016-07-01,17,17
COBIJA,atencion de partos en servicios,cesareas,2016-07-01,63,63
COCHABAMBA,atencion de partos en servicios,cesareas,2016-07-01,792,792
COLCAPIRHUA,atencion de partos en servicios,cesareas,2016-07-01,23,23
COMARAPA,atencion de partos en servicios,cesareas,2016-07-01,15,15
COROICO,atencion de partos en servicios,cesareas,2016-07-01,2,2
COTOCA,atencion de partos en servicios,cesareas,2016-07-01,10,10
CULPINA,atencion de partos en servicios,cesareas,2016-07-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2016-07-01,358,358
EL TORNO,atencion de partos en servicios,cesareas,2016-07-01,54,54
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2016-07-01,1,1
GUANAY,atencion de partos en servicios,cesareas,2016-07-01,7,7
GUAYARAMERIN,atencion de partos en servicios,cesareas,2016-07-01,47,47
HUANUNI,atencion de partos en servicios,cesareas,2016-07-01,9,9
LA PAZ,atencion de partos en servicios,cesareas,2016-07-01,709,709
LLALLAGUA,atencion de partos en servicios,cesareas,2016-07-01,9,9
MAGDALENA,atencion de partos en servicios,cesareas,2016-07-01,2,2
MAIRANA,atencion de partos en servicios,cesareas,2016-07-01,17,17
MIZQUE,atencion de partos en servicios,cesareas,2016-07-01,4,4
MONTEAGUDO,atencion de partos en servicios,cesareas,2016-07-01,15,15
MONTERO,atencion de partos en servicios,cesareas,2016-07-01,218,218
ORURO,atencion de partos en servicios,cesareas,2016-07-01,303,303
PADILLA,atencion de partos en servicios,cesareas,2016-07-01,6,6
PAILON,atencion de partos en servicios,cesareas,2016-07-01,8,8
PATACAMAYA,atencion de partos en servicios,cesareas,2016-07-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2016-07-01,24,24
POTOSI,atencion de partos en servicios,cesareas,2016-07-01,132,132
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2016-07-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2016-07-01,8,8
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2016-07-01,31,31
PUNATA,atencion de partos en servicios,cesareas,2016-07-01,21,21
QUILLACOLLO,atencion de partos en servicios,cesareas,2016-07-01,45,45
REYES,atencion de partos en servicios,cesareas,2016-07-01,1,1
RIBERALTA,atencion de partos en servicios,cesareas,2016-07-01,120,120
ROBORE,atencion de partos en servicios,cesareas,2016-07-01,9,9
RURRENABAQUE,atencion de partos en servicios,cesareas,2016-07-01,12,12
SACABA,atencion de partos en servicios,cesareas,2016-07-01,61,61
SAMAIPATA,atencion de partos en servicios,cesareas,2016-07-01,1,1
SAN BORJA,atencion de partos en servicios,cesareas,2016-07-01,24,24
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2016-07-01,2,2
SAN CARLOS,atencion de partos en servicios,cesareas,2016-07-01,1,1
SAN IGNACIO,atencion de partos en servicios,cesareas,2016-07-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2016-07-01,40,40
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2016-07-01,5,5
SAN JOAQUIN,atencion de partos en servicios,cesareas,2016-07-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2016-07-01,22,22
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2016-07-01,6,6
SAN JULIAN,atencion de partos en servicios,cesareas,2016-07-01,10,10
SAN LUCAS,atencion de partos en servicios,cesareas,2016-07-01,9,9
SAN RAMON BENI,atencion de partos en servicios,cesareas,2016-07-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2016-07-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2016-07-01,19,19
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2016-07-01,2260,2260
SANTA ROSA,atencion de partos en servicios,cesareas,2016-07-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2016-07-01,9,9
SOPACHUY,atencion de partos en servicios,cesareas,2016-07-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2016-07-01,277,277
TARIJA,atencion de partos en servicios,cesareas,2016-07-01,211,211
TARVITA,atencion de partos en servicios,cesareas,2016-07-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2016-07-01,28,28
TOTORA(CBBA),atencion de partos en servicios,cesareas,2016-07-01,4,4
TRINIDAD,atencion de partos en servicios,cesareas,2016-07-01,123,123
TUPIZA,atencion de partos en servicios,cesareas,2016-07-01,24,24
UNCIA,atencion de partos en servicios,cesareas,2016-07-01,12,12
UYUNI,atencion de partos en servicios,cesareas,2016-07-01,9,9
VALLEGRANDE,atencion de partos en servicios,cesareas,2016-07-01,24,24
VIACHA,atencion de partos en servicios,cesareas,2016-07-01,4,4
VILLA MONTES,atencion de partos en servicios,cesareas,2016-07-01,35,35
VILLA TUNARI,atencion de partos en servicios,cesareas,2016-07-01,62,62
VILLAZON,atencion de partos en servicios,cesareas,2016-07-01,12,12
VINTO,atencion de partos en servicios,cesareas,2016-07-01,8,8
WARNES,atencion de partos en servicios,cesareas,2016-07-01,30,30
YACUIBA,atencion de partos en servicios,cesareas,2016-07-01,67,67
YAPACANI,atencion de partos en servicios,cesareas,2016-07-01,24,24
ACHACACHI,atencion de partos en servicios,cesareas,2016-08-01,4,4
AIQUILE,atencion de partos en servicios,cesareas,2016-08-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2016-08-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2016-08-01,2,2
AZURDUY,atencion de partos en servicios,cesareas,2016-08-01,1,1
BAURES,atencion de partos en servicios,cesareas,2016-08-01,3,3
BERMEJO,atencion de partos en servicios,cesareas,2016-08-01,17,17
CAMARGO,atencion de partos en servicios,cesareas,2016-08-01,14,14
CAMIRI,atencion de partos en servicios,cesareas,2016-08-01,56,56
CARACOLLO,atencion de partos en servicios,cesareas,2016-08-01,3,3
CARANAVI,atencion de partos en servicios,cesareas,2016-08-01,30,30
CHALLAPATA,atencion de partos en servicios,cesareas,2016-08-01,9,9
CHARAGUA,atencion de partos en servicios,cesareas,2016-08-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2016-08-01,13,13
CLIZA,atencion de partos en servicios,cesareas,2016-08-01,15,15
COBIJA,atencion de partos en servicios,cesareas,2016-08-01,45,45
COCHABAMBA,atencion de partos en servicios,cesareas,2016-08-01,806,806
COLCAPIRHUA,atencion de partos en servicios,cesareas,2016-08-01,7,7
COMARAPA,atencion de partos en servicios,cesareas,2016-08-01,13,13
COROICO,atencion de partos en servicios,cesareas,2016-08-01,3,3
COTOCA,atencion de partos en servicios,cesareas,2016-08-01,12,12
CULPINA,atencion de partos en servicios,cesareas,2016-08-01,9,9
EL ALTO,atencion de partos en servicios,cesareas,2016-08-01,375,375
EL TORNO,atencion de partos en servicios,cesareas,2016-08-01,56,56
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2016-08-01,2,2
GUANAY,atencion de partos en servicios,cesareas,2016-08-01,4,4
GUAYARAMERIN,atencion de partos en servicios,cesareas,2016-08-01,48,48
HUANUNI,atencion de partos en servicios,cesareas,2016-08-01,8,8
LA PAZ,atencion de partos en servicios,cesareas,2016-08-01,686,686
LLALLAGUA,atencion de partos en servicios,cesareas,2016-08-01,11,11
MAGDALENA,atencion de partos en servicios,cesareas,2016-08-01,2,2
MAIRANA,atencion de partos en servicios,cesareas,2016-08-01,20,20
MIZQUE,atencion de partos en servicios,cesareas,2016-08-01,4,4
MONTEAGUDO,atencion de partos en servicios,cesareas,2016-08-01,14,14
MONTERO,atencion de partos en servicios,cesareas,2016-08-01,185,185
ORURO,atencion de partos en servicios,cesareas,2016-08-01,345,345
PADILLA,atencion de partos en servicios,cesareas,2016-08-01,7,7
PAILON,atencion de partos en servicios,cesareas,2016-08-01,11,11
PATACAMAYA,atencion de partos en servicios,cesareas,2016-08-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2016-08-01,24,24
POTOSI,atencion de partos en servicios,cesareas,2016-08-01,149,149
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2016-08-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2016-08-01,18,18
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2016-08-01,37,37
PUNATA,atencion de partos en servicios,cesareas,2016-08-01,20,20
QUILLACOLLO,atencion de partos en servicios,cesareas,2016-08-01,64,64
REYES,atencion de partos en servicios,cesareas,2016-08-01,10,10
RIBERALTA,atencion de partos en servicios,cesareas,2016-08-01,96,96
ROBORE,atencion de partos en servicios,cesareas,2016-08-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2016-08-01,12,12
SACABA,atencion de partos en servicios,cesareas,2016-08-01,86,86
SAN BORJA,atencion de partos en servicios,cesareas,2016-08-01,15,15
SAN CARLOS,atencion de partos en servicios,cesareas,2016-08-01,6,6
SAN IGNACIO,atencion de partos en servicios,cesareas,2016-08-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2016-08-01,36,36
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2016-08-01,2,2
SAN JOAQUIN,atencion de partos en servicios,cesareas,2016-08-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2016-08-01,14,14
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2016-08-01,5,5
SAN JULIAN,atencion de partos en servicios,cesareas,2016-08-01,6,6
SAN LUCAS,atencion de partos en servicios,cesareas,2016-08-01,4,4
SAN MATIAS,atencion de partos en servicios,cesareas,2016-08-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2016-08-01,2,2
SANTA ANA,atencion de partos en servicios,cesareas,2016-08-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2016-08-01,2174,2174
SANTA ROSA,atencion de partos en servicios,cesareas,2016-08-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2016-08-01,27,27
SUCRE,atencion de partos en servicios,cesareas,2016-08-01,237,237
TARABUCO,atencion de partos en servicios,cesareas,2016-08-01,4,4
TARIJA,atencion de partos en servicios,cesareas,2016-08-01,236,236
TARVITA,atencion de partos en servicios,cesareas,2016-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2016-08-01,27,27
TOTORA(CBBA),atencion de partos en servicios,cesareas,2016-08-01,4,4
TRINIDAD,atencion de partos en servicios,cesareas,2016-08-01,102,102
TUPIZA,atencion de partos en servicios,cesareas,2016-08-01,23,23
UNCIA,atencion de partos en servicios,cesareas,2016-08-01,15,15
UYUNI,atencion de partos en servicios,cesareas,2016-08-01,18,18
VALLEGRANDE,atencion de partos en servicios,cesareas,2016-08-01,22,22
VIACHA,atencion de partos en servicios,cesareas,2016-08-01,8,8
VILLA MONTES,atencion de partos en servicios,cesareas,2016-08-01,39,39
VILLA TUNARI,atencion de partos en servicios,cesareas,2016-08-01,16,16
VILLAZON,atencion de partos en servicios,cesareas,2016-08-01,16,16
VINTO,atencion de partos en servicios,cesareas,2016-08-01,3,3
WARNES,atencion de partos en servicios,cesareas,2016-08-01,27,27
YACUIBA,atencion de partos en servicios,cesareas,2016-08-01,65,65
YAPACANI,atencion de partos en servicios,cesareas,2016-08-01,26,26
YOTALA,atencion de partos en servicios,cesareas,2016-08-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2016-09-01,2,2
AIQUILE,atencion de partos en servicios,cesareas,2016-09-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2016-09-01,16,16
BAURES,atencion de partos en servicios,cesareas,2016-09-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2016-09-01,19,19
CAMARGO,atencion de partos en servicios,cesareas,2016-09-01,10,10
CAMIRI,atencion de partos en servicios,cesareas,2016-09-01,50,50
CARACOLLO,atencion de partos en servicios,cesareas,2016-09-01,5,5
CARANAVI,atencion de partos en servicios,cesareas,2016-09-01,27,27
CHALLAPATA,atencion de partos en servicios,cesareas,2016-09-01,6,6
CHARAGUA,atencion de partos en servicios,cesareas,2016-09-01,13,13
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2016-09-01,18,18
CLIZA,atencion de partos en servicios,cesareas,2016-09-01,17,17
COBIJA,atencion de partos en servicios,cesareas,2016-09-01,45,45
COCHABAMBA,atencion de partos en servicios,cesareas,2016-09-01,845,845
COLCAPIRHUA,atencion de partos en servicios,cesareas,2016-09-01,23,23
COMARAPA,atencion de partos en servicios,cesareas,2016-09-01,2,2
COROICO,atencion de partos en servicios,cesareas,2016-09-01,6,6
COTOCA,atencion de partos en servicios,cesareas,2016-09-01,11,11
CULPINA,atencion de partos en servicios,cesareas,2016-09-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2016-09-01,406,406
EL TORNO,atencion de partos en servicios,cesareas,2016-09-01,43,43
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2016-09-01,2,2
GUANAY,atencion de partos en servicios,cesareas,2016-09-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2016-09-01,50,50
HUANUNI,atencion de partos en servicios,cesareas,2016-09-01,5,5
HUARACAJE,atencion de partos en servicios,cesareas,2016-09-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2016-09-01,680,680
LLALLAGUA,atencion de partos en servicios,cesareas,2016-09-01,5,5
MAGDALENA,atencion de partos en servicios,cesareas,2016-09-01,3,3
MAIRANA,atencion de partos en servicios,cesareas,2016-09-01,12,12
MIZQUE,atencion de partos en servicios,cesareas,2016-09-01,5,5
MONTEAGUDO,atencion de partos en servicios,cesareas,2016-09-01,9,9
MONTERO,atencion de partos en servicios,cesareas,2016-09-01,218,218
ORURO,atencion de partos en servicios,cesareas,2016-09-01,306,306
PADILLA,atencion de partos en servicios,cesareas,2016-09-01,1,1
PAILON,atencion de partos en servicios,cesareas,2016-09-01,12,12
PATACAMAYA,atencion de partos en servicios,cesareas,2016-09-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2016-09-01,26,26
POTOSI,atencion de partos en servicios,cesareas,2016-09-01,139,139
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2016-09-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2016-09-01,8,8
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2016-09-01,28,28
PUNATA,atencion de partos en servicios,cesareas,2016-09-01,28,28
QUILLACOLLO,atencion de partos en servicios,cesareas,2016-09-01,18,18
REYES,atencion de partos en servicios,cesareas,2016-09-01,5,5
RIBERALTA,atencion de partos en servicios,cesareas,2016-09-01,86,86
ROBORE,atencion de partos en servicios,cesareas,2016-09-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2016-09-01,11,11
SACABA,atencion de partos en servicios,cesareas,2016-09-01,67,67
SAN BORJA,atencion de partos en servicios,cesareas,2016-09-01,25,25
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2016-09-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2016-09-01,8,8
SAN IGNACIO,atencion de partos en servicios,cesareas,2016-09-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2016-09-01,37,37
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2016-09-01,9,9
SAN JOAQUIN,atencion de partos en servicios,cesareas,2016-09-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2016-09-01,23,23
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2016-09-01,2,2
SAN JULIAN,atencion de partos en servicios,cesareas,2016-09-01,16,16
SAN RAMON BENI,atencion de partos en servicios,cesareas,2016-09-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2016-09-01,1,1
SANTA ANA,atencion de partos en servicios,cesareas,2016-09-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2016-09-01,2283,2283
SANTA ROSA,atencion de partos en servicios,cesareas,2016-09-01,3,3
SHINAOTA,atencion de partos en servicios,cesareas,2016-09-01,19,19
SUCRE,atencion de partos en servicios,cesareas,2016-09-01,247,247
TARABUCO,atencion de partos en servicios,cesareas,2016-09-01,2,2
TARIJA,atencion de partos en servicios,cesareas,2016-09-01,252,252
TIQUIPAYA,atencion de partos en servicios,cesareas,2016-09-01,36,36
TRINIDAD,atencion de partos en servicios,cesareas,2016-09-01,151,151
TUPIZA,atencion de partos en servicios,cesareas,2016-09-01,13,13
UNCIA,atencion de partos en servicios,cesareas,2016-09-01,13,13
UYUNI,atencion de partos en servicios,cesareas,2016-09-01,11,11
VALLEGRANDE,atencion de partos en servicios,cesareas,2016-09-01,20,20
VIACHA,atencion de partos en servicios,cesareas,2016-09-01,7,7
VILLA MONTES,atencion de partos en servicios,cesareas,2016-09-01,25,25
VILLA TUNARI,atencion de partos en servicios,cesareas,2016-09-01,26,26
VILLAZON,atencion de partos en servicios,cesareas,2016-09-01,9,9
VINTO,atencion de partos en servicios,cesareas,2016-09-01,10,10
WARNES,atencion de partos en servicios,cesareas,2016-09-01,25,25
YACUIBA,atencion de partos en servicios,cesareas,2016-09-01,73,73
YAPACANI,atencion de partos en servicios,cesareas,2016-09-01,20,20
ACHACACHI,atencion de partos en servicios,cesareas,2016-10-01,10,10
AIQUILE,atencion de partos en servicios,cesareas,2016-10-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2016-10-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2016-10-01,3,3
AZURDUY,atencion de partos en servicios,cesareas,2016-10-01,1,1
BAURES,atencion de partos en servicios,cesareas,2016-10-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2016-10-01,18,18
CAMARGO,atencion de partos en servicios,cesareas,2016-10-01,19,19
CAMIRI,atencion de partos en servicios,cesareas,2016-10-01,61,61
CARACOLLO,atencion de partos en servicios,cesareas,2016-10-01,1,1
CARANAVI,atencion de partos en servicios,cesareas,2016-10-01,22,22
CHALLAPATA,atencion de partos en servicios,cesareas,2016-10-01,3,3
CHARAGUA,atencion de partos en servicios,cesareas,2016-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2016-10-01,9,9
CLIZA,atencion de partos en servicios,cesareas,2016-10-01,16,16
COBIJA,atencion de partos en servicios,cesareas,2016-10-01,58,58
COCHABAMBA,atencion de partos en servicios,cesareas,2016-10-01,861,861
COLCAPIRHUA,atencion de partos en servicios,cesareas,2016-10-01,19,19
COMARAPA,atencion de partos en servicios,cesareas,2016-10-01,14,14
COROICO,atencion de partos en servicios,cesareas,2016-10-01,5,5
COTOCA,atencion de partos en servicios,cesareas,2016-10-01,8,8
CULPINA,atencion de partos en servicios,cesareas,2016-10-01,3,3
EL ALTO,atencion de partos en servicios,cesareas,2016-10-01,360,360
EL TORNO,atencion de partos en servicios,cesareas,2016-10-01,36,36
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2016-10-01,2,2
ESCOMA,atencion de partos en servicios,cesareas,2016-10-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2016-10-01,40,40
HUANUNI,atencion de partos en servicios,cesareas,2016-10-01,11,11
LA PAZ,atencion de partos en servicios,cesareas,2016-10-01,640,640
LLALLAGUA,atencion de partos en servicios,cesareas,2016-10-01,13,13
MAGDALENA,atencion de partos en servicios,cesareas,2016-10-01,6,6
MAIRANA,atencion de partos en servicios,cesareas,2016-10-01,17,17
MIZQUE,atencion de partos en servicios,cesareas,2016-10-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2016-10-01,16,16
MONTERO,atencion de partos en servicios,cesareas,2016-10-01,194,194
ORURO,atencion de partos en servicios,cesareas,2016-10-01,318,318
PADILLA,atencion de partos en servicios,cesareas,2016-10-01,9,9
PAILON,atencion de partos en servicios,cesareas,2016-10-01,15,15
PATACAMAYA,atencion de partos en servicios,cesareas,2016-10-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2016-10-01,21,21
