municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,5,5
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,91,91
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,3,3
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,76,76
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,10,10
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,61,61
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,55,55
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,3,3
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,18,18
YACO,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,1,1
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,145,145
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,6,6
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,135,135
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,3,3
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-03-01,8,8
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,17,17
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,23,23
ALALAY,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
ANZALDO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
ARBIETO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,12,12
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,59,59
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,9,9
AYO AYO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,14,14
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,47,47
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,21,21
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,23,23
CAIROMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,41,41
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,19,19
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,69,69
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,9,9
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,46,46
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,9,9
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,40,40
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
CHIMORE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,31,31
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,17,17
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,9,9
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,24,24
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,144,144
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,13,13
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1675,1675
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,49,49
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
COLOMI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,17,17
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
COMANCHE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,23,23
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,17,17
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,91,91
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,24,24
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,15,15
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1353,1353
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,101,101
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,16,16
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,33,33
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
EUREKA (SANTOS MERCADO),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
HUACHACALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,26,26
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
ICLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,8,8
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
LA ASUNTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,38,38
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,61,61
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,739,739
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
LAJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,48,48
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
LURIBAY,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,18,18
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,18,18
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,21,21
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,17,17
MOJOCOYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,52,52
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1119,1119
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,13,13
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,39,39
PAMPA AULLAGAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,24,24
PAZÑA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,14,14
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,10,10
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,408,408
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,22,22
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,52,52
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,119,119
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,13,13
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,71,71
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,172,172
QUIRUSILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,19,19
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,248,248
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,33,33
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,203,203
SACABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,10,10
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,8,8
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
SAN BENITO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,48,48
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,24,24
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,27,27
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,41,41
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,108,108
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,26,26
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,14,14
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,42,42
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,8,8
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,25,25
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,10,10
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,17,17
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,20,20
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,43,43
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1680,1680
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,40,40
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,448,448
TAPACARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,11,11
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,12,12
TARACO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,346,346
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
TINGUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,97,97
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,19,19
TOCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
TOLATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,3,3
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,4,4
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,9,9
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,25,25
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,53,53
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
UMALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,2,2
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,37,37
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,8,8
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,39,39
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,9,9
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,10,10
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,79,79
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,7,7
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,82,82
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,11,11
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,51,51
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,51,51
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,10,10
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,5,5
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,6,6
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,104,104
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,1,1
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,8,8
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-04-01,8,8
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,32,32
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,25,25
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,3,3
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
ANZALDO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,6,6
ARBIETO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,10,10
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,51,51
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,8,8
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,13,13
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,4,4
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,3,3
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,43,43
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,13,13
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,8,8
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,7,7
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,26,26
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,4,4
CALACOTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,3,3
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,28,28
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,21,21
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,67,67
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,42,42
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,4,4
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,29,29
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,11,11
CHIMORE,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,20,20
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,18,18
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,9,9
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,29,29
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,135,135
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,8,8
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1602,1602
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,43,43
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
COLOMI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,20,20
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,12,12
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,26,26
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,20,20
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,93,93
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,19,19
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1281,1281
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,3,3
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,90,90
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,22,22
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,2,2
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,13,13
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,4,4
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,19,19
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,9,9
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,6,6
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,8,8
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,49,49
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,697,697
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,3,3
LAJA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,7,7
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,44,44
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
LURIBAY,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,3,3
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2016-05-01,5,5
