municipality,group,variable,month,Egresos,TOTAL
SAN BENITO,internaciones,egresos,2007-08-01,4,4
SAN BORJA,internaciones,egresos,2007-08-01,220,220
SAN BUENA VENTURA,internaciones,egresos,2007-08-01,46,46
SAN CARLOS,internaciones,egresos,2007-08-01,124,124
SAN IGNACIO,internaciones,egresos,2007-08-01,65,65
SAN IGNACIO DE VELASCO,internaciones,egresos,2007-08-01,408,408
SAN JAVIER(STC),internaciones,egresos,2007-08-01,42,42
SAN JOAQUIN,internaciones,egresos,2007-08-01,62,62
SAN JOSE DE CHIQUITOS,internaciones,egresos,2007-08-01,102,102
SAN JUAN DE YAPACANI,internaciones,egresos,2007-08-01,115,115
SAN JULIAN,internaciones,egresos,2007-08-01,104,104
SAN LORENZO(TJA),internaciones,egresos,2007-08-01,4,4
SAN LUCAS,internaciones,egresos,2007-08-01,72,72
SAN MATIAS,internaciones,egresos,2007-08-01,73,73
SAN MIGUEL DE VELASCO,internaciones,egresos,2007-08-01,72,72
SAN PEDRO,internaciones,egresos,2007-08-01,19,19
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2007-08-01,17,17
SAN RAFAEL,internaciones,egresos,2007-08-01,33,33
SAN RAMON,internaciones,egresos,2007-08-01,31,31
SAN RAMON,internaciones,egresos,2007-08-01,34,34
SANTA ANA,internaciones,egresos,2007-08-01,99,99
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2007-08-01,6845,6845
SANTA ROSA,internaciones,egresos,2007-08-01,44,44
SANTA ROSA DEL SARA,internaciones,egresos,2007-08-01,84,84
SANTIAGO DE CALLAPA,internaciones,egresos,2007-08-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2007-08-01,1,1
SANTIVAÑES,internaciones,egresos,2007-08-01,5,5
SAPAHAQUI,internaciones,egresos,2007-08-01,2,2
SICA SICA (VILLA AROMA),internaciones,egresos,2007-08-01,16,16
SICAYA,internaciones,egresos,2007-08-01,2,2
SIPE SIPE,internaciones,egresos,2007-08-01,63,63
SOPACHUY,internaciones,egresos,2007-08-01,52,52
SORACACHI,internaciones,egresos,2007-08-01,2,2
SORATA,internaciones,egresos,2007-08-01,27,27
SUCRE,internaciones,egresos,2007-08-01,2843,2843
TACACHI,internaciones,egresos,2007-08-01,1,1
TACACOMA,internaciones,egresos,2007-08-01,4,4
TACOPAYA,internaciones,egresos,2007-08-01,4,4
TAPACARI,internaciones,egresos,2007-08-01,25,25
TARABUCO,internaciones,egresos,2007-08-01,68,68
TARACO,internaciones,egresos,2007-08-01,3,3
TARATA,internaciones,egresos,2007-08-01,8,8
TARIJA,internaciones,egresos,2007-08-01,1684,1684
TARVITA,internaciones,egresos,2007-08-01,58,58
TEOPONTE,internaciones,egresos,2007-08-01,12,12
TIAWANACU,internaciones,egresos,2007-08-01,8,8
TINGUIPAYA,internaciones,egresos,2007-08-01,2,2
TIPUANI,internaciones,egresos,2007-08-01,30,30
TIQUIPAYA,internaciones,egresos,2007-08-01,95,95
TIRAQUE (CBBA),internaciones,egresos,2007-08-01,179,179
TOCO,internaciones,egresos,2007-08-01,4,4
TOLATA,internaciones,egresos,2007-08-01,2,2
TOMAVE,internaciones,egresos,2007-08-01,5,5
TOMINA,internaciones,egresos,2007-08-01,24,24
TOTORA(CBBA),internaciones,egresos,2007-08-01,24,24
TRIGAL,internaciones,egresos,2007-08-01,3,3
TRINIDAD,internaciones,egresos,2007-08-01,1460,1460
TUPIZA,internaciones,egresos,2007-08-01,294,294
TURCO,internaciones,egresos,2007-08-01,4,4
UMALA,internaciones,egresos,2007-08-01,3,3
UNCIA,internaciones,egresos,2007-08-01,211,211
URIONDO (A. CONCEPCION),internaciones,egresos,2007-08-01,5,5
URUBICHA,internaciones,egresos,2007-08-01,22,22
UYUNI,internaciones,egresos,2007-08-01,135,135
VACAS,internaciones,egresos,2007-08-01,9,9
VALLEGRANDE,internaciones,egresos,2007-08-01,121,121
VIACHA,internaciones,egresos,2007-08-01,90,90
VILA VILA,internaciones,egresos,2007-08-01,1,1
VILLA MONTES,internaciones,egresos,2007-08-01,226,226
VILLA RIVERO,internaciones,egresos,2007-08-01,1,1
VILLA SERRANO,internaciones,egresos,2007-08-01,10,10
VILLA TUNARI,internaciones,egresos,2007-08-01,248,248
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2007-08-01,17,17
VILLAZON,internaciones,egresos,2007-08-01,175,175
VINTO,internaciones,egresos,2007-08-01,115,115
WARNES,internaciones,egresos,2007-08-01,61,61
YACUIBA,internaciones,egresos,2007-08-01,632,632
YAMPARAEZ,internaciones,egresos,2007-08-01,11,11
YAPACANI,internaciones,egresos,2007-08-01,242,242
YOCALLA,internaciones,egresos,2007-08-01,4,4
YOTALA,internaciones,egresos,2007-08-01,24,24
ZUDAÑEZ,internaciones,egresos,2007-08-01,32,32
ACHACACHI,internaciones,egresos,2007-09-01,66,66
ACHOCALLA,internaciones,egresos,2007-09-01,22,22
AIQUILE,internaciones,egresos,2007-09-01,114,114
ALALAY,internaciones,egresos,2007-09-01,3,3
ALCALA,internaciones,egresos,2007-09-01,2,2
ANCORAIMES,internaciones,egresos,2007-09-01,3,3
ANTEQUERA,internaciones,egresos,2007-09-01,3,3
ANZALDO,internaciones,egresos,2007-09-01,3,3
APOLO,internaciones,egresos,2007-09-01,29,29
ARAMPAMPA,internaciones,egresos,2007-09-01,5,5
ARANI,internaciones,egresos,2007-09-01,16,16
ARQUE,internaciones,egresos,2007-09-01,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2007-09-01,153,153
ATOCHA,internaciones,egresos,2007-09-01,150,150
AUCAPATA,internaciones,egresos,2007-09-01,1,1
AYATA,internaciones,egresos,2007-09-01,4,4
AYO AYO,internaciones,egresos,2007-09-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2007-09-01,56,56
AZURDUY,internaciones,egresos,2007-09-01,25,25
BATALLAS,internaciones,egresos,2007-09-01,4,4
BAURES,internaciones,egresos,2007-09-01,17,17
BERMEJO,internaciones,egresos,2007-09-01,259,259
BETANZOS,internaciones,egresos,2007-09-01,39,39
BOLIVAR,internaciones,egresos,2007-09-01,3,3
BOYUIBE,internaciones,egresos,2007-09-01,30,30
BUENA VISTA,internaciones,egresos,2007-09-01,19,19
CABEZAS,internaciones,egresos,2007-09-01,30,30
CAIROMA,internaciones,egresos,2007-09-01,3,3
"CAIZA ""D""",internaciones,egresos,2007-09-01,1,1
CAJUATA,internaciones,egresos,2007-09-01,13,13
CALACOTO,internaciones,egresos,2007-09-01,1,1
CALAMARCA,internaciones,egresos,2007-09-01,3,3
CAMARGO,internaciones,egresos,2007-09-01,215,215
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2007-09-01,11,11
CAMIRI,internaciones,egresos,2007-09-01,438,438
CAPINOTA,internaciones,egresos,2007-09-01,50,50
CAQUIAVIRI,internaciones,egresos,2007-09-01,2,2
CARACOLLO,internaciones,egresos,2007-09-01,24,24
CARANAVI,internaciones,egresos,2007-09-01,166,166
CARAPARI,internaciones,egresos,2007-09-01,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2007-09-01,12,12
CHALLAPATA,internaciones,egresos,2007-09-01,69,69
CHAQUI,internaciones,egresos,2007-09-01,3,3
CHARAGUA,internaciones,egresos,2007-09-01,118,118
CHIMORE,internaciones,egresos,2007-09-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2007-09-01,93,93
CHUMA,internaciones,egresos,2007-09-01,7,7
CLIZA,internaciones,egresos,2007-09-01,27,27
COBIJA,internaciones,egresos,2007-09-01,398,398
COCHABAMBA,internaciones,egresos,2007-09-01,6416,6416
COLCAPIRHUA,internaciones,egresos,2007-09-01,143,143
"COLCHA ""K""",internaciones,egresos,2007-09-01,1,1
COLLANA,internaciones,egresos,2007-09-01,2,2
COLOMI,internaciones,egresos,2007-09-01,31,31
COLPA BELGICA,internaciones,egresos,2007-09-01,21,21
COLQUENCHA,internaciones,egresos,2007-09-01,1,1
COLQUIRI,internaciones,egresos,2007-09-01,11,11
COMARAPA,internaciones,egresos,2007-09-01,58,58
CONCEPCION,internaciones,egresos,2007-09-01,94,94
COPACABANA,internaciones,egresos,2007-09-01,17,17
CORIPATA,internaciones,egresos,2007-09-01,10,10
CORO CORO,internaciones,egresos,2007-09-01,5,5
COROICO,internaciones,egresos,2007-09-01,132,132
COTAGAITA,internaciones,egresos,2007-09-01,27,27
COTOCA,internaciones,egresos,2007-09-01,102,102
CUATRO CAÑADAS,internaciones,egresos,2007-09-01,6,6
CUEVO,internaciones,egresos,2007-09-01,4,4
CULPINA,internaciones,egresos,2007-09-01,30,30
CURAHUARA DE CARANGAS,internaciones,egresos,2007-09-01,21,21
DESAGUADERO,internaciones,egresos,2007-09-01,8,8
EL ALTO,internaciones,egresos,2007-09-01,2664,2664
EL PUENTE(STC),internaciones,egresos,2007-09-01,11,11
EL TORNO,internaciones,egresos,2007-09-01,171,171
EL VILLAR,internaciones,egresos,2007-09-01,8,8
ENTRE RIOS,internaciones,egresos,2007-09-01,36,36
ENTRE RIOS,internaciones,egresos,2007-09-01,32,32
EUCALIPTUS,internaciones,egresos,2007-09-01,6,6
EXALTACION,internaciones,egresos,2007-09-01,1,1
FERNANDEZ ALONSO,internaciones,egresos,2007-09-01,26,26
FILADELFIA,internaciones,egresos,2007-09-01,10,10
GENERAL SAAVEDRA,internaciones,egresos,2007-09-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2007-09-01,1,1
GUANAY,internaciones,egresos,2007-09-01,41,41
GUAQUI,internaciones,egresos,2007-09-01,1,1
GUAYARAMERIN,internaciones,egresos,2007-09-01,428,428
GUTIERREZ,internaciones,egresos,2007-09-01,16,16
HUACARETA,internaciones,egresos,2007-09-01,24,24
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2007-09-01,3,3
HUANUNI,internaciones,egresos,2007-09-01,52,52
HUARACAJE,internaciones,egresos,2007-09-01,9,9
HUAYLLAMARCA,internaciones,egresos,2007-09-01,3,3
ICHOCA,internaciones,egresos,2007-09-01,2,2
ICLA,internaciones,egresos,2007-09-01,3,3
INCAHUASI,internaciones,egresos,2007-09-01,17,17
INQUISIVI,internaciones,egresos,2007-09-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2007-09-01,32,32
IXIAMAS,internaciones,egresos,2007-09-01,39,39
JESUS DE MACHACA,internaciones,egresos,2007-09-01,12,12
LA ASUNTA,internaciones,egresos,2007-09-01,53,53
LA GUARDIA,internaciones,egresos,2007-09-01,116,116
LA PAZ,internaciones,egresos,2007-09-01,6960,6960
LAGUNILLAS,internaciones,egresos,2007-09-01,5,5
LAJA,internaciones,egresos,2007-09-01,6,6
LAS CARRERAS,internaciones,egresos,2007-09-01,4,4
LICOMA PAMPA,internaciones,egresos,2007-09-01,1,1
LLALLAGUA,internaciones,egresos,2007-09-01,178,178
LLICA,internaciones,egresos,2007-09-01,6,6
LURIBAY,internaciones,egresos,2007-09-01,7,7
MACHACAMARCA,internaciones,egresos,2007-09-01,3,3
MACHARETI,internaciones,egresos,2007-09-01,15,15
MAGDALENA,internaciones,egresos,2007-09-01,77,77
MAIRANA,internaciones,egresos,2007-09-01,37,37
MAPIRI,internaciones,egresos,2007-09-01,23,23
MECAPACA,internaciones,egresos,2007-09-01,5,5
MINEROS,internaciones,egresos,2007-09-01,23,23
MIZQUE,internaciones,egresos,2007-09-01,51,51
MOCOMOCO,internaciones,egresos,2007-09-01,5,5
MONTEAGUDO,internaciones,egresos,2007-09-01,122,122
MONTERO,internaciones,egresos,2007-09-01,642,642
MORO MORO,internaciones,egresos,2007-09-01,5,5
MOROCHATA,internaciones,egresos,2007-09-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2007-09-01,1,1
OCURI,internaciones,egresos,2007-09-01,29,29
OKINAWA,internaciones,egresos,2007-09-01,10,10
OMEREQUE,internaciones,egresos,2007-09-01,8,8
ORURO,internaciones,egresos,2007-09-01,2157,2157
PADCAYA,internaciones,egresos,2007-09-01,1,1
PADILLA,internaciones,egresos,2007-09-01,78,78
PAILON,internaciones,egresos,2007-09-01,39,39
PALCA,internaciones,egresos,2007-09-01,6,6
PALOS BLANCOS,internaciones,egresos,2007-09-01,66,66
PAMPA GRANDE,internaciones,egresos,2007-09-01,18,18
PAPEL PAMPA,internaciones,egresos,2007-09-01,1,1
PASORAPA,internaciones,egresos,2007-09-01,1,1
PATACAMAYA,internaciones,egresos,2007-09-01,38,38
POCOATA,internaciones,egresos,2007-09-01,9,9
POCONA,internaciones,egresos,2007-09-01,12,12
POJO (CBBA),internaciones,egresos,2007-09-01,5,5
POOPO,internaciones,egresos,2007-09-01,11,11
PORCO,internaciones,egresos,2007-09-01,12,12
POROMA,internaciones,egresos,2007-09-01,14,14
PORONGO,internaciones,egresos,2007-09-01,8,8
PORTACHUELO,internaciones,egresos,2007-09-01,165,165
PORVENIR,internaciones,egresos,2007-09-01,4,4
POSTRER VALLE,internaciones,egresos,2007-09-01,3,3
POTOSI,internaciones,egresos,2007-09-01,1470,1470
PRESTO,internaciones,egresos,2007-09-01,6,6
PUCARANI,internaciones,egresos,2007-09-01,10,10
PUERTO ACOSTA,internaciones,egresos,2007-09-01,70,70
PUERTO CARABUCO,internaciones,egresos,2007-09-01,1,1
PUERTO QUIJARRO,internaciones,egresos,2007-09-01,59,59
PUERTO RICO,internaciones,egresos,2007-09-01,7,7
PUERTO SUAREZ,internaciones,egresos,2007-09-01,146,146
PUERTO VILLARROEL,internaciones,egresos,2007-09-01,178,178
PUNA,internaciones,egresos,2007-09-01,22,22
PUNATA,internaciones,egresos,2007-09-01,209,209
QUILLACOLLO,internaciones,egresos,2007-09-01,250,250
QUIME,internaciones,egresos,2007-09-01,10,10
QUIRUSILLAS,internaciones,egresos,2007-09-01,1,1
RAVELO,internaciones,egresos,2007-09-01,9,9
REYES,internaciones,egresos,2007-09-01,42,42
RIBERALTA,internaciones,egresos,2007-09-01,792,792
ROBORE,internaciones,egresos,2007-09-01,172,172
RURRENABAQUE,internaciones,egresos,2007-09-01,127,127
SABAYA,internaciones,egresos,2007-09-01,1,1
SACABA,internaciones,egresos,2007-09-01,404,404
SACACA,internaciones,egresos,2007-09-01,17,17
SAIPINA,internaciones,egresos,2007-09-01,10,10
SAMAIPATA,internaciones,egresos,2007-09-01,27,27
SAN ANDRES,internaciones,egresos,2007-09-01,1,1
SAN ANDRES DE MACHACA,internaciones,egresos,2007-09-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2007-09-01,18,18
SAN BENITO,internaciones,egresos,2007-09-01,5,5
SAN BORJA,internaciones,egresos,2007-09-01,169,169
SAN BUENA VENTURA,internaciones,egresos,2007-09-01,54,54
SAN CARLOS,internaciones,egresos,2007-09-01,125,125
SAN IGNACIO,internaciones,egresos,2007-09-01,116,116
SAN IGNACIO DE VELASCO,internaciones,egresos,2007-09-01,378,378
SAN JAVIER(STC),internaciones,egresos,2007-09-01,85,85
SAN JOAQUIN,internaciones,egresos,2007-09-01,92,92
SAN JOSE DE CHIQUITOS,internaciones,egresos,2007-09-01,88,88
SAN JUAN DE YAPACANI,internaciones,egresos,2007-09-01,258,258
SAN JULIAN,internaciones,egresos,2007-09-01,112,112
SAN LORENZO(TJA),internaciones,egresos,2007-09-01,7,7
SAN LUCAS,internaciones,egresos,2007-09-01,90,90
SAN MATIAS,internaciones,egresos,2007-09-01,84,84
SAN MIGUEL DE VELASCO,internaciones,egresos,2007-09-01,47,47
SAN PEDRO,internaciones,egresos,2007-09-01,18,18
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2007-09-01,17,17
SAN PEDRO DE TIQUINA,internaciones,egresos,2007-09-01,1,1
SAN RAFAEL,internaciones,egresos,2007-09-01,32,32
SAN RAMON,internaciones,egresos,2007-09-01,5,5
SAN RAMON,internaciones,egresos,2007-09-01,39,39
SANTA ANA,internaciones,egresos,2007-09-01,101,101
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2007-09-01,7899,7899
SANTA ROSA,internaciones,egresos,2007-09-01,53,53
SANTA ROSA DEL SARA,internaciones,egresos,2007-09-01,62,62
SANTIAGO DE CALLAPA,internaciones,egresos,2007-09-01,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2007-09-01,3,3
SANTIVAÑES,internaciones,egresos,2007-09-01,4,4
SAPAHAQUI,internaciones,egresos,2007-09-01,1,1
SICA SICA (VILLA AROMA),internaciones,egresos,2007-09-01,7,7
SICAYA,internaciones,egresos,2007-09-01,2,2
SIPE SIPE,internaciones,egresos,2007-09-01,53,53
SOPACHUY,internaciones,egresos,2007-09-01,33,33
SORACACHI,internaciones,egresos,2007-09-01,5,5
SORATA,internaciones,egresos,2007-09-01,42,42
SUCRE,internaciones,egresos,2007-09-01,2847,2847
TACACHI,internaciones,egresos,2007-09-01,1,1
TACACOMA,internaciones,egresos,2007-09-01,8,8
TACOBAMBA,internaciones,egresos,2007-09-01,1,1
TACOPAYA,internaciones,egresos,2007-09-01,5,5
TAPACARI,internaciones,egresos,2007-09-01,15,15
TARABUCO,internaciones,egresos,2007-09-01,57,57
TARACO,internaciones,egresos,2007-09-01,2,2
TARATA,internaciones,egresos,2007-09-01,8,8
TARIJA,internaciones,egresos,2007-09-01,1751,1751
TARVITA,internaciones,egresos,2007-09-01,50,50
TEOPONTE,internaciones,egresos,2007-09-01,10,10
TIAWANACU,internaciones,egresos,2007-09-01,10,10
TINGUIPAYA,internaciones,egresos,2007-09-01,3,3
TIPUANI,internaciones,egresos,2007-09-01,35,35
TIQUIPAYA,internaciones,egresos,2007-09-01,97,97
TIRAQUE (CBBA),internaciones,egresos,2007-09-01,165,165
TOCO,internaciones,egresos,2007-09-01,2,2
TOLATA,internaciones,egresos,2007-09-01,2,2
TOLEDO,internaciones,egresos,2007-09-01,3,3
TOMAVE,internaciones,egresos,2007-09-01,5,5
TOMINA,internaciones,egresos,2007-09-01,15,15
TORO TORO,internaciones,egresos,2007-09-01,6,6
TOTORA(CBBA),internaciones,egresos,2007-09-01,25,25
TRIGAL,internaciones,egresos,2007-09-01,6,6
TRINIDAD,internaciones,egresos,2007-09-01,1146,1146
TUPIZA,internaciones,egresos,2007-09-01,289,289
TURCO,internaciones,egresos,2007-09-01,4,4
UMALA,internaciones,egresos,2007-09-01,2,2
UNCIA,internaciones,egresos,2007-09-01,184,184
URIONDO (A. CONCEPCION),internaciones,egresos,2007-09-01,8,8
URUBICHA,internaciones,egresos,2007-09-01,11,11
UYUNI,internaciones,egresos,2007-09-01,129,129
VACAS,internaciones,egresos,2007-09-01,8,8
VALLEGRANDE,internaciones,egresos,2007-09-01,101,101
VIACHA,internaciones,egresos,2007-09-01,116,116
VILA VILA,internaciones,egresos,2007-09-01,3,3
VILLA MONTES,internaciones,egresos,2007-09-01,213,213
VILLA RIVERO,internaciones,egresos,2007-09-01,2,2
VILLA SERRANO,internaciones,egresos,2007-09-01,30,30
VILLA TUNARI,internaciones,egresos,2007-09-01,260,260
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2007-09-01,11,11
VILLAZON,internaciones,egresos,2007-09-01,202,202
VINTO,internaciones,egresos,2007-09-01,67,67
VITICHI,internaciones,egresos,2007-09-01,7,7
WARNES,internaciones,egresos,2007-09-01,77,77
YACUIBA,internaciones,egresos,2007-09-01,701,701
YAMPARAEZ,internaciones,egresos,2007-09-01,13,13
YANACACHI,internaciones,egresos,2007-09-01,4,4
YAPACANI,internaciones,egresos,2007-09-01,378,378
YOCALLA,internaciones,egresos,2007-09-01,13,13
YOTALA,internaciones,egresos,2007-09-01,39,39
ZUDAÑEZ,internaciones,egresos,2007-09-01,46,46
ACACIO,internaciones,egresos,2007-10-01,3,3
ACHACACHI,internaciones,egresos,2007-10-01,51,51
ACHOCALLA,internaciones,egresos,2007-10-01,12,12
AIQUILE,internaciones,egresos,2007-10-01,161,161
ALALAY,internaciones,egresos,2007-10-01,1,1
ALCALA,internaciones,egresos,2007-10-01,8,8
ANCORAIMES,internaciones,egresos,2007-10-01,5,5
ANDAMARCA,internaciones,egresos,2007-10-01,1,1
ANTEQUERA,internaciones,egresos,2007-10-01,2,2
ANZALDO,internaciones,egresos,2007-10-01,2,2
APOLO,internaciones,egresos,2007-10-01,21,21
ARANI,internaciones,egresos,2007-10-01,17,17
ARQUE,internaciones,egresos,2007-10-01,6,6
ASCENCION DE GUARAYOS,internaciones,egresos,2007-10-01,171,171
ATOCHA,internaciones,egresos,2007-10-01,176,176
AYATA,internaciones,egresos,2007-10-01,2,2
AYO AYO,internaciones,egresos,2007-10-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2007-10-01,67,67
AZURDUY,internaciones,egresos,2007-10-01,23,23
BATALLAS,internaciones,egresos,2007-10-01,5,5
BAURES,internaciones,egresos,2007-10-01,14,14
BELEN DE URMIRI,internaciones,egresos,2007-10-01,1,1
BERMEJO,internaciones,egresos,2007-10-01,261,261
BETANZOS,internaciones,egresos,2007-10-01,46,46
BOLIVAR,internaciones,egresos,2007-10-01,1,1
BOYUIBE,internaciones,egresos,2007-10-01,18,18
BUENA VISTA,internaciones,egresos,2007-10-01,20,20
CABEZAS,internaciones,egresos,2007-10-01,38,38
CAIROMA,internaciones,egresos,2007-10-01,6,6
"CAIZA ""D""",internaciones,egresos,2007-10-01,3,3
CAJUATA,internaciones,egresos,2007-10-01,20,20
CALAMARCA,internaciones,egresos,2007-10-01,7,7
CAMARGO,internaciones,egresos,2007-10-01,104,104
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2007-10-01,8,8
CAMIRI,internaciones,egresos,2007-10-01,468,468
CAPINOTA,internaciones,egresos,2007-10-01,67,67
CAQUIAVIRI,internaciones,egresos,2007-10-01,4,4
CARACOLLO,internaciones,egresos,2007-10-01,30,30
CARANAVI,internaciones,egresos,2007-10-01,170,170
CARMEN RIVERO TORREZ,internaciones,egresos,2007-10-01,28,28
CHALLAPATA,internaciones,egresos,2007-10-01,66,66
CHAQUI,internaciones,egresos,2007-10-01,5,5
CHARAGUA,internaciones,egresos,2007-10-01,117,117
CHARAÑA,internaciones,egresos,2007-10-01,2,2
CHAYANTA,internaciones,egresos,2007-10-01,16,16
CHIMORE,internaciones,egresos,2007-10-01,16,16
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2007-10-01,96,96
CHUMA,internaciones,egresos,2007-10-01,2,2
CLIZA,internaciones,egresos,2007-10-01,34,34
COBIJA,internaciones,egresos,2007-10-01,409,409
COCHABAMBA,internaciones,egresos,2007-10-01,6788,6788
COLCAPIRHUA,internaciones,egresos,2007-10-01,111,111
"COLCHA ""K""",internaciones,egresos,2007-10-01,1,1
COLLANA,internaciones,egresos,2007-10-01,3,3
COLOMI,internaciones,egresos,2007-10-01,28,28
COLPA BELGICA,internaciones,egresos,2007-10-01,30,30
COLQUIRI,internaciones,egresos,2007-10-01,21,21
COMARAPA,internaciones,egresos,2007-10-01,88,88
CONCEPCION,internaciones,egresos,2007-10-01,72,72
COPACABANA,internaciones,egresos,2007-10-01,16,16
CORIPATA,internaciones,egresos,2007-10-01,18,18
CORO CORO,internaciones,egresos,2007-10-01,3,3
COROICO,internaciones,egresos,2007-10-01,95,95
COTAGAITA,internaciones,egresos,2007-10-01,38,38
COTOCA,internaciones,egresos,2007-10-01,99,99
CUATRO CAÑADAS,internaciones,egresos,2007-10-01,45,45
CUEVO,internaciones,egresos,2007-10-01,7,7
CULPINA,internaciones,egresos,2007-10-01,34,34
CURAHUARA DE CARANGAS,internaciones,egresos,2007-10-01,11,11
DESAGUADERO,internaciones,egresos,2007-10-01,5,5
EL ALTO,internaciones,egresos,2007-10-01,3001,3001
EL CHORO,internaciones,egresos,2007-10-01,2,2
EL PUENTE(STC),internaciones,egresos,2007-10-01,9,9
EL TORNO,internaciones,egresos,2007-10-01,224,224
EL VILLAR,internaciones,egresos,2007-10-01,4,4
ENTRE RIOS,internaciones,egresos,2007-10-01,27,27
ENTRE RIOS,internaciones,egresos,2007-10-01,19,19
EUCALIPTUS,internaciones,egresos,2007-10-01,6,6
FERNANDEZ ALONSO,internaciones,egresos,2007-10-01,18,18
FILADELFIA,internaciones,egresos,2007-10-01,5,5
GENERAL SAAVEDRA,internaciones,egresos,2007-10-01,14,14
GUANAY,internaciones,egresos,2007-10-01,31,31
GUAQUI,internaciones,egresos,2007-10-01,2,2
GUAYARAMERIN,internaciones,egresos,2007-10-01,454,454
GUTIERREZ,internaciones,egresos,2007-10-01,20,20
HUACARETA,internaciones,egresos,2007-10-01,24,24
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2007-10-01,2,2
HUACHACALLA,internaciones,egresos,2007-10-01,6,6
HUANUNI,internaciones,egresos,2007-10-01,50,50
HUARACAJE,internaciones,egresos,2007-10-01,6,6
ICHOCA,internaciones,egresos,2007-10-01,1,1
ICLA,internaciones,egresos,2007-10-01,8,8
INCAHUASI,internaciones,egresos,2007-10-01,25,25
INQUISIVI,internaciones,egresos,2007-10-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2007-10-01,31,31
IXIAMAS,internaciones,egresos,2007-10-01,12,12
JESUS DE MACHACA,internaciones,egresos,2007-10-01,6,6
LA ASUNTA,internaciones,egresos,2007-10-01,33,33
LA GUARDIA,internaciones,egresos,2007-10-01,150,150
LA PAZ,internaciones,egresos,2007-10-01,6870,6870
LAGUNILLAS,internaciones,egresos,2007-10-01,5,5
LAJA,internaciones,egresos,2007-10-01,8,8
LAS CARRERAS,internaciones,egresos,2007-10-01,3,3
LLALLAGUA,internaciones,egresos,2007-10-01,213,213
LLICA,internaciones,egresos,2007-10-01,8,8
LURIBAY,internaciones,egresos,2007-10-01,7,7
MACHACAMARCA,internaciones,egresos,2007-10-01,8,8
MACHARETI,internaciones,egresos,2007-10-01,10,10
MAGDALENA,internaciones,egresos,2007-10-01,65,65
MAIRANA,internaciones,egresos,2007-10-01,50,50
MAPIRI,internaciones,egresos,2007-10-01,18,18
MECAPACA,internaciones,egresos,2007-10-01,6,6
MINEROS,internaciones,egresos,2007-10-01,28,28
MIZQUE,internaciones,egresos,2007-10-01,43,43
MOCOMOCO,internaciones,egresos,2007-10-01,3,3
MOJOCOYA,internaciones,egresos,2007-10-01,10,10
MONTEAGUDO,internaciones,egresos,2007-10-01,169,169
MONTERO,internaciones,egresos,2007-10-01,659,659
MORO MORO,internaciones,egresos,2007-10-01,7,7
MOROCHATA,internaciones,egresos,2007-10-01,19,19
OCURI,internaciones,egresos,2007-10-01,25,25
OKINAWA,internaciones,egresos,2007-10-01,6,6
OMEREQUE,internaciones,egresos,2007-10-01,8,8
ORURO,internaciones,egresos,2007-10-01,2195,2195
PADCAYA,internaciones,egresos,2007-10-01,3,3
PADILLA,internaciones,egresos,2007-10-01,87,87
PAILON,internaciones,egresos,2007-10-01,42,42
PALCA,internaciones,egresos,2007-10-01,6,6
PALOS BLANCOS,internaciones,egresos,2007-10-01,46,46
PAMPA GRANDE,internaciones,egresos,2007-10-01,9,9
PAPEL PAMPA,internaciones,egresos,2007-10-01,2,2
PASORAPA,internaciones,egresos,2007-10-01,2,2
PATACAMAYA,internaciones,egresos,2007-10-01,48,48
POCOATA,internaciones,egresos,2007-10-01,8,8
POCONA,internaciones,egresos,2007-10-01,9,9
POJO (CBBA),internaciones,egresos,2007-10-01,14,14
POOPO,internaciones,egresos,2007-10-01,6,6
PORCO,internaciones,egresos,2007-10-01,8,8
POROMA,internaciones,egresos,2007-10-01,13,13
PORONGO,internaciones,egresos,2007-10-01,15,15
PORTACHUELO,internaciones,egresos,2007-10-01,220,220
PORVENIR,internaciones,egresos,2007-10-01,1,1
