municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
ARANI,internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
ARBIETO,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2007-07-01,456,456
ATOCHA,internaciones,dias camas ocupadas otros servicios,2007-07-01,546,546
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2007-07-01,68,68
AZURDUY,internaciones,dias camas ocupadas otros servicios,2007-07-01,10,10
BAURES,internaciones,dias camas ocupadas otros servicios,2007-07-01,46,46
BERMEJO,internaciones,dias camas ocupadas otros servicios,2007-07-01,467,467
BETANZOS,internaciones,dias camas ocupadas otros servicios,2007-07-01,27,27
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2007-07-01,8,8
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2007-07-01,37,37
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2007-07-01,61,61
CABEZAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,17,17
CAIROMA,internaciones,dias camas ocupadas otros servicios,2007-07-01,6,6
CAMARGO,internaciones,dias camas ocupadas otros servicios,2007-07-01,231,231
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2007-07-01,34,34
CAMIRI,internaciones,dias camas ocupadas otros servicios,2007-07-01,537,537
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2007-07-01,49,49
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2007-07-01,13,13
CARANAVI,internaciones,dias camas ocupadas otros servicios,2007-07-01,467,467
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2007-07-01,22,22
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,66,66
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2007-07-01,152,152
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2007-07-01,9,9
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2007-07-01,261,261
CHUMA,internaciones,dias camas ocupadas otros servicios,2007-07-01,2,2
CLIZA,internaciones,dias camas ocupadas otros servicios,2007-07-01,19,19
COBIJA,internaciones,dias camas ocupadas otros servicios,2007-07-01,1021,1021
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2007-07-01,26699,26699
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2007-07-01,260,260
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
COLOMI,internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2007-07-01,27,27
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2007-07-01,8,8
COMARAPA,internaciones,dias camas ocupadas otros servicios,2007-07-01,251,251
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2007-07-01,209,209
COPACABANA,internaciones,dias camas ocupadas otros servicios,2007-07-01,10,10
CORIPATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,7,7
COROICO,internaciones,dias camas ocupadas otros servicios,2007-07-01,306,306
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2007-07-01,55,55
COTOCA,internaciones,dias camas ocupadas otros servicios,2007-07-01,233,233
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,59,59
CUEVO,internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
CULPINA,internaciones,dias camas ocupadas otros servicios,2007-07-01,38,38
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,5,5
EL ALTO,internaciones,dias camas ocupadas otros servicios,2007-07-01,6225,6225
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2007-07-01,7,7
EL TORNO,internaciones,dias camas ocupadas otros servicios,2007-07-01,717,717
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2007-07-01,18,18
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2007-07-01,6,6
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2007-07-01,2,2
EXALTACION,internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2007-07-01,1002,1002
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2007-07-01,36,36
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
GUANAY,internaciones,dias camas ocupadas otros servicios,2007-07-01,44,44
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2007-07-01,1124,1124
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2007-07-01,34,34
HUACARETA,internaciones,dias camas ocupadas otros servicios,2007-07-01,27,27
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2007-07-01,2,2
HUACHACALLA,internaciones,dias camas ocupadas otros servicios,2007-07-01,6,6
HUANUNI,internaciones,dias camas ocupadas otros servicios,2007-07-01,85,85
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2007-07-01,19,19
ICHOCA,internaciones,dias camas ocupadas otros servicios,2007-07-01,4,4
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2007-07-01,34,34
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2007-07-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2007-07-01,42,42
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,21,21
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2007-07-01,9,9
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2007-07-01,60,60
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2007-07-01,215,215
LA PAZ,internaciones,dias camas ocupadas otros servicios,2007-07-01,44609,44609
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,11,11
LAS CARRERAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,7,7
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2007-07-01,424,424
LURIBAY,internaciones,dias camas ocupadas otros servicios,2007-07-01,17,17
MACHARETI,internaciones,dias camas ocupadas otros servicios,2007-07-01,5,5
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2007-07-01,178,178
MAIRANA,internaciones,dias camas ocupadas otros servicios,2007-07-01,33,33
MAPIRI,internaciones,dias camas ocupadas otros servicios,2007-07-01,12,12
MINEROS,internaciones,dias camas ocupadas otros servicios,2007-07-01,30,30
MIZQUE,internaciones,dias camas ocupadas otros servicios,2007-07-01,74,74
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2007-07-01,379,379
MONTERO,internaciones,dias camas ocupadas otros servicios,2007-07-01,1033,1033
MORO MORO,internaciones,dias camas ocupadas otros servicios,2007-07-01,6,6
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,10,10
OCURI,internaciones,dias camas ocupadas otros servicios,2007-07-01,60,60
OKINAWA,internaciones,dias camas ocupadas otros servicios,2007-07-01,24,24
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2007-07-01,7,7
ORURO,internaciones,dias camas ocupadas otros servicios,2007-07-01,6733,6733
PADILLA,internaciones,dias camas ocupadas otros servicios,2007-07-01,170,170
PAILON,internaciones,dias camas ocupadas otros servicios,2007-07-01,34,34
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2007-07-01,81,81
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2007-07-01,9,9
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2007-07-01,51,51
POCOATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,2,2
POCONA,internaciones,dias camas ocupadas otros servicios,2007-07-01,32,32
POROMA,internaciones,dias camas ocupadas otros servicios,2007-07-01,16,16
PORONGO,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2007-07-01,443,443
PORVENIR,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2007-07-01,5,5
POTOSI,internaciones,dias camas ocupadas otros servicios,2007-07-01,5771,5771
PRESTO,internaciones,dias camas ocupadas otros servicios,2007-07-01,11,11
PUCARA,internaciones,dias camas ocupadas otros servicios,2007-07-01,2,2
PUCARANI,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2007-07-01,264,264
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2007-07-01,75,75
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2007-07-01,34,34
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2007-07-01,357,357
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2007-07-01,318,318
PUNA,internaciones,dias camas ocupadas otros servicios,2007-07-01,26,26
PUNATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,450,450
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2007-07-01,194,194
QUIME,internaciones,dias camas ocupadas otros servicios,2007-07-01,11,11
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
REYES,internaciones,dias camas ocupadas otros servicios,2007-07-01,25,25
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2007-07-01,1518,1518
ROBORE,internaciones,dias camas ocupadas otros servicios,2007-07-01,209,209
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2007-07-01,169,169
SACABA,internaciones,dias camas ocupadas otros servicios,2007-07-01,758,758
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2007-07-01,12,12
SACACA,internaciones,dias camas ocupadas otros servicios,2007-07-01,46,46
SAIPINA,internaciones,dias camas ocupadas otros servicios,2007-07-01,2,2
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,15,15
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2007-07-01,17,17
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2007-07-01,254,254
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2007-07-01,80,80
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2007-07-01,285,285
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2007-07-01,62,62
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2007-07-01,1233,1233
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2007-07-01,117,117
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2007-07-01,48,48
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2007-07-01,179,179
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2007-07-01,412,412
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2007-07-01,175,175
SAN LORENZO(TJA),internaciones,dias camas ocupadas otros servicios,2007-07-01,5,5
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,166,166
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,79,79
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2007-07-01,136,136
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2007-07-01,26,26
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2007-07-01,10,10
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2007-07-01,69,69
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2007-07-01,104,104
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2007-07-01,226,226
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2007-07-01,28488,28488
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2007-07-01,88,88
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2007-07-01,40,40
SANTIAGO DE HUARI,internaciones,dias camas ocupadas otros servicios,2007-07-01,40,40
SENA,internaciones,dias camas ocupadas otros servicios,2007-07-01,9,9
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas otros servicios,2007-07-01,111,111
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2007-07-01,164,164
SORATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,18,18
SUCRE,internaciones,dias camas ocupadas otros servicios,2007-07-01,21851,21851
TACACOMA,internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
TAPACARI,internaciones,dias camas ocupadas otros servicios,2007-07-01,37,37
TARABUCO,internaciones,dias camas ocupadas otros servicios,2007-07-01,175,175
TARATA,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
TARIJA,internaciones,dias camas ocupadas otros servicios,2007-07-01,7116,7116
TARVITA,internaciones,dias camas ocupadas otros servicios,2007-07-01,31,31
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2007-07-01,3,3
TINGUIPAYA,internaciones,dias camas ocupadas otros servicios,2007-07-01,5,5
TIPUANI,internaciones,dias camas ocupadas otros servicios,2007-07-01,15,15
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2007-07-01,91,91
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2007-07-01,277,277
TOLEDO,internaciones,dias camas ocupadas otros servicios,2007-07-01,1,1
TOMAVE,internaciones,dias camas ocupadas otros servicios,2007-07-01,9,9
TOMINA,internaciones,dias camas ocupadas otros servicios,2007-07-01,8,8
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2007-07-01,11,11
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2007-07-01,3423,3423
TUPIZA,internaciones,dias camas ocupadas otros servicios,2007-07-01,1384,1384
TURCO,internaciones,dias camas ocupadas otros servicios,2007-07-01,4,4
UNCIA,internaciones,dias camas ocupadas otros servicios,2007-07-01,709,709
URUBICHA,internaciones,dias camas ocupadas otros servicios,2007-07-01,15,15
UYUNI,internaciones,dias camas ocupadas otros servicios,2007-07-01,335,335
VACAS,internaciones,dias camas ocupadas otros servicios,2007-07-01,5,5
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2007-07-01,300,300
VIACHA,internaciones,dias camas ocupadas otros servicios,2007-07-01,157,157
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2007-07-01,682,682
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2007-07-01,2,2
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2007-07-01,39,39
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2007-07-01,389,389
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2007-07-01,56,56
VILLAZON,internaciones,dias camas ocupadas otros servicios,2007-07-01,1164,1164
VINTO,internaciones,dias camas ocupadas otros servicios,2007-07-01,22,22
VITICHI,internaciones,dias camas ocupadas otros servicios,2007-07-01,12,12
WARNES,internaciones,dias camas ocupadas otros servicios,2007-07-01,295,295
YACUIBA,internaciones,dias camas ocupadas otros servicios,2007-07-01,1277,1277
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2007-07-01,18,18
YAPACANI,internaciones,dias camas ocupadas otros servicios,2007-07-01,364,364
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2007-07-01,47,47
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2007-08-01,38,38
AIQUILE,internaciones,dias camas ocupadas otros servicios,2007-08-01,231,231
ALCALA,internaciones,dias camas ocupadas otros servicios,2007-08-01,10,10
ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2007-08-01,5,5
ANTEQUERA,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
APOLO,internaciones,dias camas ocupadas otros servicios,2007-08-01,41,41
ARANI,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2007-08-01,452,452
ATOCHA,internaciones,dias camas ocupadas otros servicios,2007-08-01,372,372
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2007-08-01,51,51
AZURDUY,internaciones,dias camas ocupadas otros servicios,2007-08-01,35,35
BAURES,internaciones,dias camas ocupadas otros servicios,2007-08-01,50,50
BERMEJO,internaciones,dias camas ocupadas otros servicios,2007-08-01,526,526
BETANZOS,internaciones,dias camas ocupadas otros servicios,2007-08-01,21,21
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2007-08-01,8,8
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2007-08-01,37,37
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2007-08-01,62,62
CABEZAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,10,10
CAIROMA,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
CAMARGO,internaciones,dias camas ocupadas otros servicios,2007-08-01,370,370
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2007-08-01,35,35
CAMIRI,internaciones,dias camas ocupadas otros servicios,2007-08-01,1055,1055
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2007-08-01,82,82
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2007-08-01,17,17
CARANAVI,internaciones,dias camas ocupadas otros servicios,2007-08-01,378,378
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2007-08-01,47,47
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2007-08-01,90,90
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2007-08-01,189,189
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2007-08-01,10,10
CHIMORE,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2007-08-01,365,365
CHUMA,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
CLIZA,internaciones,dias camas ocupadas otros servicios,2007-08-01,13,13
COBIJA,internaciones,dias camas ocupadas otros servicios,2007-08-01,1188,1188
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2007-08-01,27605,27605
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2007-08-01,269,269
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2007-08-01,66,66
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2007-08-01,14,14
COMARAPA,internaciones,dias camas ocupadas otros servicios,2007-08-01,298,298
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2007-08-01,208,208
COPACABANA,internaciones,dias camas ocupadas otros servicios,2007-08-01,6,6
CORIPATA,internaciones,dias camas ocupadas otros servicios,2007-08-01,3,3
COROICO,internaciones,dias camas ocupadas otros servicios,2007-08-01,239,239
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2007-08-01,42,42
COTOCA,internaciones,dias camas ocupadas otros servicios,2007-08-01,218,218
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,70,70
CUEVO,internaciones,dias camas ocupadas otros servicios,2007-08-01,36,36
CULPINA,internaciones,dias camas ocupadas otros servicios,2007-08-01,53,53
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,7,7
DESAGUADERO,internaciones,dias camas ocupadas otros servicios,2007-08-01,1,1
EL ALTO,internaciones,dias camas ocupadas otros servicios,2007-08-01,6580,6580
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2007-08-01,6,6
EL TORNO,internaciones,dias camas ocupadas otros servicios,2007-08-01,637,637
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2007-08-01,6,6
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2007-08-01,695,695
FILADELFIA,internaciones,dias camas ocupadas otros servicios,2007-08-01,5,5
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2007-08-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2007-08-01,3,3
GUANAY,internaciones,dias camas ocupadas otros servicios,2007-08-01,35,35
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2007-08-01,1167,1167
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2007-08-01,21,21
HUACARETA,internaciones,dias camas ocupadas otros servicios,2007-08-01,54,54
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
HUACHACALLA,internaciones,dias camas ocupadas otros servicios,2007-08-01,8,8
HUANUNI,internaciones,dias camas ocupadas otros servicios,2007-08-01,117,117
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2007-08-01,26,26
ICHOCA,internaciones,dias camas ocupadas otros servicios,2007-08-01,1,1
ICLA,internaciones,dias camas ocupadas otros servicios,2007-08-01,17,17
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2007-08-01,11,11
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2007-08-01,51,51
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,32,32
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2007-08-01,53,53
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2007-08-01,36,36
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2007-08-01,201,201
LA PAZ,internaciones,dias camas ocupadas otros servicios,2007-08-01,44263,44263
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,33,33
LAS CARRERAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,8,8
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2007-08-01,375,375
LLICA,internaciones,dias camas ocupadas otros servicios,2007-08-01,4,4
LURIBAY,internaciones,dias camas ocupadas otros servicios,2007-08-01,2,2
MACHARETI,internaciones,dias camas ocupadas otros servicios,2007-08-01,15,15
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2007-08-01,169,169
MAIRANA,internaciones,dias camas ocupadas otros servicios,2007-08-01,86,86
MAPIRI,internaciones,dias camas ocupadas otros servicios,2007-08-01,10,10
MINEROS,internaciones,dias camas ocupadas otros servicios,2007-08-01,63,63
MIZQUE,internaciones,dias camas ocupadas otros servicios,2007-08-01,58,58
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2007-08-01,6,6
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2007-08-01,411,411
MONTERO,internaciones,dias camas ocupadas otros servicios,2007-08-01,852,852
MORO MORO,internaciones,dias camas ocupadas otros servicios,2007-08-01,3,3
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2007-08-01,7,7
OCURI,internaciones,dias camas ocupadas otros servicios,2007-08-01,15,15
OKINAWA,internaciones,dias camas ocupadas otros servicios,2007-08-01,27,27
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2007-08-01,8,8
ORURO,internaciones,dias camas ocupadas otros servicios,2007-08-01,6132,6132
PADILLA,internaciones,dias camas ocupadas otros servicios,2007-08-01,161,161
PAILON,internaciones,dias camas ocupadas otros servicios,2007-08-01,72,72
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2007-08-01,111,111
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2007-08-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2007-08-01,23,23
POCOATA,internaciones,dias camas ocupadas otros servicios,2007-08-01,1,1
POROMA,internaciones,dias camas ocupadas otros servicios,2007-08-01,30,30
PORONGO,internaciones,dias camas ocupadas otros servicios,2007-08-01,6,6
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2007-08-01,447,447
PORVENIR,internaciones,dias camas ocupadas otros servicios,2007-08-01,10,10
POTOSI,internaciones,dias camas ocupadas otros servicios,2007-08-01,5721,5721
PRESTO,internaciones,dias camas ocupadas otros servicios,2007-08-01,5,5
PUCARANI,internaciones,dias camas ocupadas otros servicios,2007-08-01,6,6
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2007-08-01,292,292
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2007-08-01,109,109
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2007-08-01,63,63
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2007-08-01,378,378
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2007-08-01,228,228
PUNA,internaciones,dias camas ocupadas otros servicios,2007-08-01,15,15
PUNATA,internaciones,dias camas ocupadas otros servicios,2007-08-01,516,516
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2007-08-01,298,298
QUIME,internaciones,dias camas ocupadas otros servicios,2007-08-01,11,11
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,15,15
REYES,internaciones,dias camas ocupadas otros servicios,2007-08-01,59,59
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2007-08-01,1414,1414
ROBORE,internaciones,dias camas ocupadas otros servicios,2007-08-01,91,91
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2007-08-01,254,254
SACABA,internaciones,dias camas ocupadas otros servicios,2007-08-01,493,493
SACACA,internaciones,dias camas ocupadas otros servicios,2007-08-01,20,20
SAIPINA,internaciones,dias camas ocupadas otros servicios,2007-08-01,8,8
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2007-08-01,21,21
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2007-08-01,23,23
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2007-08-01,21,21
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2007-08-01,275,275
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2007-08-01,74,74
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2007-08-01,279,279
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2007-08-01,50,50
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2007-08-01,1289,1289
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2007-08-01,43,43
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2007-08-01,71,71
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2007-08-01,208,208
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2007-08-01,467,467
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2007-08-01,309,309
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,107,107
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2007-08-01,78,78
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2007-08-01,171,171
SAN PABLO DE LIPEZ,internaciones,dias camas ocupadas otros servicios,2007-08-01,1,1
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2007-08-01,37,37
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2007-08-01,24,24
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2007-08-01,72,72
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2007-08-01,64,64
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2007-08-01,80,80
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2007-08-01,223,223
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2007-08-01,33419,33419
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2007-08-01,113,113
