municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
INQUISIVI,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2007-07-01,91,91
IXIAMAS,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
LA ASUNTA,internaciones,dias camas disponibles maternidad,2007-07-01,272,272
LA GUARDIA,internaciones,dias camas disponibles maternidad,2007-07-01,527,527
LA PAZ,internaciones,dias camas disponibles maternidad,2007-07-01,13423,13423
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
LAJA,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2007-07-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
MACHARETI,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
MAGDALENA,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2007-07-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
MECAPACA,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
MINEROS,internaciones,dias camas disponibles maternidad,2007-07-01,155,155
MIZQUE,internaciones,dias camas disponibles maternidad,2007-07-01,681,681
MOCOMOCO,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
MOJOCOYA,internaciones,dias camas disponibles maternidad,2007-07-01,155,155
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2007-07-01,434,434
MONTERO,internaciones,dias camas disponibles maternidad,2007-07-01,744,744
MORO MORO,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
MOROCHATA,internaciones,dias camas disponibles maternidad,2007-07-01,402,402
OCURI,internaciones,dias camas disponibles maternidad,2007-07-01,300,300
OKINAWA,internaciones,dias camas disponibles maternidad,2007-07-01,372,372
OMEREQUE,internaciones,dias camas disponibles maternidad,2007-07-01,155,155
ORURO,internaciones,dias camas disponibles maternidad,2007-07-01,3826,3826
PADILLA,internaciones,dias camas disponibles maternidad,2007-07-01,465,465
PAILON,internaciones,dias camas disponibles maternidad,2007-07-01,172,172
PALCA,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2007-07-01,309,309
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2007-07-01,30,30
PASORAPA,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
PATACAMAYA,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
POCOATA,internaciones,dias camas disponibles maternidad,2007-07-01,79,79
POCONA,internaciones,dias camas disponibles maternidad,2007-07-01,279,279
POJO (CBBA),internaciones,dias camas disponibles maternidad,2007-07-01,217,217
POOPO,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
PORCO,internaciones,dias camas disponibles maternidad,2007-07-01,58,58
POROMA,internaciones,dias camas disponibles maternidad,2007-07-01,496,496
PORONGO,internaciones,dias camas disponibles maternidad,2007-07-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2007-07-01,527,527
PORVENIR,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
POTOSI,internaciones,dias camas disponibles maternidad,2007-07-01,1302,1302
PRESTO,internaciones,dias camas disponibles maternidad,2007-07-01,89,89
PUCARA,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2007-07-01,186,186
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
PUERTO RICO,internaciones,dias camas disponibles maternidad,2007-07-01,26,26
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2007-07-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2007-07-01,1023,1023
PUNA,internaciones,dias camas disponibles maternidad,2007-07-01,310,310
PUNATA,internaciones,dias camas disponibles maternidad,2007-07-01,431,431
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2007-07-01,434,434
QUIME,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
REYES,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2007-07-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2007-07-01,339,339
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2007-07-01,155,155
SABAYA,internaciones,dias camas disponibles maternidad,2007-07-01,91,91
SACABA,internaciones,dias camas disponibles maternidad,2007-07-01,1457,1457
SACACA,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
SAMAIPATA,internaciones,dias camas disponibles maternidad,2007-07-01,279,279
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2007-07-01,30,30
SAN ANDRES,internaciones,dias camas disponibles maternidad,2007-07-01,22,22
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
SAN BENITO,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
SAN BORJA,internaciones,dias camas disponibles maternidad,2007-07-01,403,403
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2007-07-01,61,61
SAN CARLOS,internaciones,dias camas disponibles maternidad,2007-07-01,403,403
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2007-07-01,493,493
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2007-07-01,1116,1116
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2007-07-01,124,124
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2007-07-01,496,496
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2007-07-01,170,170
SAN JULIAN,internaciones,dias camas disponibles maternidad,2007-07-01,682,682
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2007-07-01,124,124
SAN LUCAS,internaciones,dias camas disponibles maternidad,2007-07-01,405,405
SAN MATIAS,internaciones,dias camas disponibles maternidad,2007-07-01,341,341
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2007-07-01,152,152
SAN PEDRO,internaciones,dias camas disponibles maternidad,2007-07-01,400,400
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-07-01,186,186
SANTA ANA,internaciones,dias camas disponibles maternidad,2007-07-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2007-07-01,14033,14033
SANTA ROSA,internaciones,dias camas disponibles maternidad,2007-07-01,123,123
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2007-07-01,434,434
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2007-07-01,186,186
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2007-07-01,155,155
SICAYA,internaciones,dias camas disponibles maternidad,2007-07-01,34,34
SIPE SIPE,internaciones,dias camas disponibles maternidad,2007-07-01,310,310
SOPACHUY,internaciones,dias camas disponibles maternidad,2007-07-01,155,155
SORACACHI,internaciones,dias camas disponibles maternidad,2007-07-01,116,116
SORATA,internaciones,dias camas disponibles maternidad,2007-07-01,217,217
SUCRE,internaciones,dias camas disponibles maternidad,2007-07-01,4030,4030
TACACHI,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
TACACOMA,internaciones,dias camas disponibles maternidad,2007-07-01,61,61
TACOPAYA,internaciones,dias camas disponibles maternidad,2007-07-01,187,187
TAPACARI,internaciones,dias camas disponibles maternidad,2007-07-01,617,617
TARABUCO,internaciones,dias camas disponibles maternidad,2007-07-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
TARATA,internaciones,dias camas disponibles maternidad,2007-07-01,151,151
TARIJA,internaciones,dias camas disponibles maternidad,2007-07-01,1157,1157
TARVITA,internaciones,dias camas disponibles maternidad,2007-07-01,740,740
TEOPONTE,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
TIAWANACU,internaciones,dias camas disponibles maternidad,2007-07-01,123,123
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
TIPUANI,internaciones,dias camas disponibles maternidad,2007-07-01,248,248
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2007-07-01,589,589
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2007-07-01,991,991
TOCO,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
TOLATA,internaciones,dias camas disponibles maternidad,2007-07-01,54,54
TOLEDO,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
TOMAVE,internaciones,dias camas disponibles maternidad,2007-07-01,268,268
TOMINA,internaciones,dias camas disponibles maternidad,2007-07-01,496,496
TORO TORO,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2007-07-01,210,210
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2007-07-01,120,120
TRIGAL,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
TRINIDAD,internaciones,dias camas disponibles maternidad,2007-07-01,1447,1447
TUPIZA,internaciones,dias camas disponibles maternidad,2007-07-01,372,372
TURCO,internaciones,dias camas disponibles maternidad,2007-07-01,153,153
UNCIA,internaciones,dias camas disponibles maternidad,2007-07-01,248,248
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2007-07-01,74,74
URUBICHA,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
UYUNI,internaciones,dias camas disponibles maternidad,2007-07-01,310,310
VACAS,internaciones,dias camas disponibles maternidad,2007-07-01,217,217
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2007-07-01,217,217
VIACHA,internaciones,dias camas disponibles maternidad,2007-07-01,310,310
VILA VILA,internaciones,dias camas disponibles maternidad,2007-07-01,62,62
VILLA MONTES,internaciones,dias camas disponibles maternidad,2007-07-01,150,150
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2007-07-01,93,93
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2007-07-01,248,248
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2007-07-01,1424,1424
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2007-07-01,248,248
VILLAZON,internaciones,dias camas disponibles maternidad,2007-07-01,434,434
VINTO,internaciones,dias camas disponibles maternidad,2007-07-01,217,217
VITICHI,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
WARNES,internaciones,dias camas disponibles maternidad,2007-07-01,662,662
YACUIBA,internaciones,dias camas disponibles maternidad,2007-07-01,657,657
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
YANACACHI,internaciones,dias camas disponibles maternidad,2007-07-01,60,60
YAPACANI,internaciones,dias camas disponibles maternidad,2007-07-01,429,429
YOCALLA,internaciones,dias camas disponibles maternidad,2007-07-01,31,31
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2007-07-01,124,124
ACACIO,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2007-08-01,248,248
ACHOCALLA,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
AIQUILE,internaciones,dias camas disponibles maternidad,2007-08-01,310,310
ALALAY,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
ALCALA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
ANDAMARCA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
ANTEQUERA,internaciones,dias camas disponibles maternidad,2007-08-01,24,24
APOLO,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
ARANI,internaciones,dias camas disponibles maternidad,2007-08-01,186,186
ARBIETO,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
ARQUE,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2007-08-01,341,341
ATOCHA,internaciones,dias camas disponibles maternidad,2007-08-01,310,310
AUCAPATA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
AYATA,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
AYO AYO,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2007-08-01,651,651
AZURDUY,internaciones,dias camas disponibles maternidad,2007-08-01,216,216
BATALLAS,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2007-08-01,365,365
BETANZOS,internaciones,dias camas disponibles maternidad,2007-08-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
BOYUIBE,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-08-01,368,368
CABEZAS,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
CAIROMA,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2007-08-01,124,124
CAJUATA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
CALAMARCA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
CAMARGO,internaciones,dias camas disponibles maternidad,2007-08-01,243,243
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2007-08-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2007-08-01,713,713
CAPINOTA,internaciones,dias camas disponibles maternidad,2007-08-01,279,279
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
CARACOLLO,internaciones,dias camas disponibles maternidad,2007-08-01,214,214
CARANAVI,internaciones,dias camas disponibles maternidad,2007-08-01,434,434
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2007-08-01,49,49
CHALLAPATA,internaciones,dias camas disponibles maternidad,2007-08-01,372,372
CHAQUI,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2007-08-01,249,249
CHARAÑA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
CHAYANTA,internaciones,dias camas disponibles maternidad,2007-08-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2007-08-01,248,248
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2007-08-01,155,155
CHUMA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
CLIZA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
COBIJA,internaciones,dias camas disponibles maternidad,2007-08-01,680,680
COCHABAMBA,internaciones,dias camas disponibles maternidad,2007-08-01,12803,12803
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2007-08-01,434,434
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2007-08-01,62,62
COLLANA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2007-08-01,347,347
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
COLQUIRI,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2007-08-01,279,279
CONCEPCION,internaciones,dias camas disponibles maternidad,2007-08-01,186,186
COPACABANA,internaciones,dias camas disponibles maternidad,2007-08-01,92,92
CORIPATA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
CORO CORO,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
COROICO,internaciones,dias camas disponibles maternidad,2007-08-01,179,179
COTAGAITA,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2007-08-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2007-08-01,183,183
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2007-08-01,93,93
CUEVO,internaciones,dias camas disponibles maternidad,2007-08-01,60,60
CULPINA,internaciones,dias camas disponibles maternidad,2007-08-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2007-08-01,147,147
DESAGUADERO,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
EL ALTO,internaciones,dias camas disponibles maternidad,2007-08-01,4898,4898
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2007-08-01,124,124
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2007-08-01,90,90
EL TORNO,internaciones,dias camas disponibles maternidad,2007-08-01,434,434
EL VILLAR,internaciones,dias camas disponibles maternidad,2007-08-01,219,219
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2007-08-01,401,401
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
EXALTACION,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2007-08-01,744,744
FILADELFIA,internaciones,dias camas disponibles maternidad,2007-08-01,60,60
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2007-08-01,124,124
GUANAY,internaciones,dias camas disponibles maternidad,2007-08-01,217,217
GUAQUI,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2007-08-01,650,650
GUTIERREZ,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
HUACARETA,internaciones,dias camas disponibles maternidad,2007-08-01,217,217
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2007-08-01,93,93
HUACHACALLA,internaciones,dias camas disponibles maternidad,2007-08-01,13,13
HUANUNI,internaciones,dias camas disponibles maternidad,2007-08-01,248,248
HUARACAJE,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
ICHOCA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
ICLA,internaciones,dias camas disponibles maternidad,2007-08-01,91,91
INCAHUASI,internaciones,dias camas disponibles maternidad,2007-08-01,217,217
INQUISIVI,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2007-08-01,62,62
IXIAMAS,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
LA ASUNTA,internaciones,dias camas disponibles maternidad,2007-08-01,310,310
LA GUARDIA,internaciones,dias camas disponibles maternidad,2007-08-01,527,527
LA PAZ,internaciones,dias camas disponibles maternidad,2007-08-01,13175,13175
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
LAJA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2007-08-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
MACHARETI,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
MAGDALENA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2007-08-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
MECAPACA,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
MINEROS,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
MIZQUE,internaciones,dias camas disponibles maternidad,2007-08-01,650,650
MOCOMOCO,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
MOJOCOYA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2007-08-01,434,434
MONTERO,internaciones,dias camas disponibles maternidad,2007-08-01,744,744
MORO MORO,internaciones,dias camas disponibles maternidad,2007-08-01,91,91
MOROCHATA,internaciones,dias camas disponibles maternidad,2007-08-01,372,372
OCURI,internaciones,dias camas disponibles maternidad,2007-08-01,450,450
OKINAWA,internaciones,dias camas disponibles maternidad,2007-08-01,310,310
OMEREQUE,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
ORURO,internaciones,dias camas disponibles maternidad,2007-08-01,3674,3674
PADILLA,internaciones,dias camas disponibles maternidad,2007-08-01,434,434
PAILON,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
PALCA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2007-08-01,309,309
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2007-08-01,56,56
PATACAMAYA,internaciones,dias camas disponibles maternidad,2007-08-01,120,120
PAZÑA,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
POCOATA,internaciones,dias camas disponibles maternidad,2007-08-01,77,77
POCONA,internaciones,dias camas disponibles maternidad,2007-08-01,302,302
POJO (CBBA),internaciones,dias camas disponibles maternidad,2007-08-01,246,246
POOPO,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
PORCO,internaciones,dias camas disponibles maternidad,2007-08-01,44,44
POROMA,internaciones,dias camas disponibles maternidad,2007-08-01,338,338
PORONGO,internaciones,dias camas disponibles maternidad,2007-08-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2007-08-01,527,527
PORVENIR,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
POTOSI,internaciones,dias camas disponibles maternidad,2007-08-01,1297,1297
PRESTO,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
PUCARA,internaciones,dias camas disponibles maternidad,2007-08-01,30,30
PUCARANI,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2007-08-01,217,217
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
PUERTO PEREZ,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
PUERTO RICO,internaciones,dias camas disponibles maternidad,2007-08-01,36,36
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2007-08-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2007-08-01,992,992
PUNA,internaciones,dias camas disponibles maternidad,2007-08-01,341,341
PUNATA,internaciones,dias camas disponibles maternidad,2007-08-01,372,372
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2007-08-01,434,434
QUIME,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
RIBERALTA,internaciones,dias camas disponibles maternidad,2007-08-01,775,775
ROBORE,internaciones,dias camas disponibles maternidad,2007-08-01,400,400
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2007-08-01,91,91
SACABA,internaciones,dias camas disponibles maternidad,2007-08-01,1457,1457
SACABAMBA,internaciones,dias camas disponibles maternidad,2007-08-01,16,16
SACACA,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2007-08-01,68,68
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
SAMAIPATA,internaciones,dias camas disponibles maternidad,2007-08-01,279,279
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2007-08-01,91,91
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
SAN BENITO,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
SAN BORJA,internaciones,dias camas disponibles maternidad,2007-08-01,372,372
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2007-08-01,92,92
SAN CARLOS,internaciones,dias camas disponibles maternidad,2007-08-01,403,403
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2007-08-01,371,371
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2007-08-01,1521,1521
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2007-08-01,124,124
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2007-08-01,581,581
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2007-08-01,104,104
SAN JULIAN,internaciones,dias camas disponibles maternidad,2007-08-01,682,682
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2007-08-01,124,124
SAN LUCAS,internaciones,dias camas disponibles maternidad,2007-08-01,364,364
SAN MATIAS,internaciones,dias camas disponibles maternidad,2007-08-01,341,341
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2007-08-01,152,152
SAN PEDRO,internaciones,dias camas disponibles maternidad,2007-08-01,392,392
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-08-01,93,93
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-08-01,186,186
SANTA ANA,internaciones,dias camas disponibles maternidad,2007-08-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2007-08-01,14038,14038
SANTA ROSA,internaciones,dias camas disponibles maternidad,2007-08-01,123,123
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2007-08-01,434,434
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2007-08-01,31,31
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2007-08-01,124,124
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2007-08-01,62,62
