municipality,group,variable,month,Ingresos espontáneos,TOTAL
VILLA MONTES,internaciones,ingresos espontaneos,2007-09-01,230,230
VILLA RIVERO,internaciones,ingresos espontaneos,2007-09-01,2,2
VILLA SERRANO,internaciones,ingresos espontaneos,2007-09-01,30,30
VILLA TUNARI,internaciones,ingresos espontaneos,2007-09-01,241,241
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2007-09-01,11,11
VILLAZON,internaciones,ingresos espontaneos,2007-09-01,193,193
VINTO,internaciones,ingresos espontaneos,2007-09-01,68,68
VITICHI,internaciones,ingresos espontaneos,2007-09-01,7,7
WARNES,internaciones,ingresos espontaneos,2007-09-01,82,82
YACUIBA,internaciones,ingresos espontaneos,2007-09-01,671,671
YAMPARAEZ,internaciones,ingresos espontaneos,2007-09-01,11,11
YANACACHI,internaciones,ingresos espontaneos,2007-09-01,4,4
YAPACANI,internaciones,ingresos espontaneos,2007-09-01,378,378
YOCALLA,internaciones,ingresos espontaneos,2007-09-01,13,13
YOTALA,internaciones,ingresos espontaneos,2007-09-01,31,31
ZUDAÑEZ,internaciones,ingresos espontaneos,2007-09-01,45,45
ACACIO,internaciones,ingresos espontaneos,2007-10-01,7,7
ACHACACHI,internaciones,ingresos espontaneos,2007-10-01,50,50
ACHOCALLA,internaciones,ingresos espontaneos,2007-10-01,12,12
AIQUILE,internaciones,ingresos espontaneos,2007-10-01,155,155
ALALAY,internaciones,ingresos espontaneos,2007-10-01,1,1
ALCALA,internaciones,ingresos espontaneos,2007-10-01,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2007-10-01,5,5
ANDAMARCA,internaciones,ingresos espontaneos,2007-10-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2007-10-01,2,2
ANZALDO,internaciones,ingresos espontaneos,2007-10-01,2,2
APOLO,internaciones,ingresos espontaneos,2007-10-01,21,21
ARANI,internaciones,ingresos espontaneos,2007-10-01,17,17
ARQUE,internaciones,ingresos espontaneos,2007-10-01,6,6
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2007-10-01,177,177
ATOCHA,internaciones,ingresos espontaneos,2007-10-01,126,126
AYATA,internaciones,ingresos espontaneos,2007-10-01,2,2
AYO AYO,internaciones,ingresos espontaneos,2007-10-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2007-10-01,63,63
AZURDUY,internaciones,ingresos espontaneos,2007-10-01,22,22
BATALLAS,internaciones,ingresos espontaneos,2007-10-01,5,5
BAURES,internaciones,ingresos espontaneos,2007-10-01,12,12
BELEN DE URMIRI,internaciones,ingresos espontaneos,2007-10-01,1,1
BERMEJO,internaciones,ingresos espontaneos,2007-10-01,253,253
BETANZOS,internaciones,ingresos espontaneos,2007-10-01,42,42
BOLIVAR,internaciones,ingresos espontaneos,2007-10-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2007-10-01,21,21
BUENA VISTA,internaciones,ingresos espontaneos,2007-10-01,20,20
CABEZAS,internaciones,ingresos espontaneos,2007-10-01,33,33
CAIROMA,internaciones,ingresos espontaneos,2007-10-01,6,6
"CAIZA ""D""",internaciones,ingresos espontaneos,2007-10-01,3,3
CAJUATA,internaciones,ingresos espontaneos,2007-10-01,20,20
CALAMARCA,internaciones,ingresos espontaneos,2007-10-01,7,7
CAMARGO,internaciones,ingresos espontaneos,2007-10-01,102,102
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2007-10-01,6,6
CAMIRI,internaciones,ingresos espontaneos,2007-10-01,505,505
CAPINOTA,internaciones,ingresos espontaneos,2007-10-01,68,68
CAQUIAVIRI,internaciones,ingresos espontaneos,2007-10-01,4,4
CARACOLLO,internaciones,ingresos espontaneos,2007-10-01,29,29
CARANAVI,internaciones,ingresos espontaneos,2007-10-01,153,153
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2007-10-01,29,29
CHALLAPATA,internaciones,ingresos espontaneos,2007-10-01,64,64
CHAQUI,internaciones,ingresos espontaneos,2007-10-01,5,5
CHARAGUA,internaciones,ingresos espontaneos,2007-10-01,113,113
CHARAÑA,internaciones,ingresos espontaneos,2007-10-01,2,2
CHAYANTA,internaciones,ingresos espontaneos,2007-10-01,16,16
CHIMORE,internaciones,ingresos espontaneos,2007-10-01,16,16
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2007-10-01,102,102
CHUMA,internaciones,ingresos espontaneos,2007-10-01,2,2
CLIZA,internaciones,ingresos espontaneos,2007-10-01,34,34
COBIJA,internaciones,ingresos espontaneos,2007-10-01,336,336
COCHABAMBA,internaciones,ingresos espontaneos,2007-10-01,6849,6849
COLCAPIRHUA,internaciones,ingresos espontaneos,2007-10-01,111,111
"COLCHA ""K""",internaciones,ingresos espontaneos,2007-10-01,1,1
COLLANA,internaciones,ingresos espontaneos,2007-10-01,3,3
COLOMI,internaciones,ingresos espontaneos,2007-10-01,31,31
COLPA BELGICA,internaciones,ingresos espontaneos,2007-10-01,30,30
COLQUIRI,internaciones,ingresos espontaneos,2007-10-01,21,21
COMARAPA,internaciones,ingresos espontaneos,2007-10-01,88,88
CONCEPCION,internaciones,ingresos espontaneos,2007-10-01,79,79
COPACABANA,internaciones,ingresos espontaneos,2007-10-01,16,16
CORIPATA,internaciones,ingresos espontaneos,2007-10-01,18,18
CORO CORO,internaciones,ingresos espontaneos,2007-10-01,3,3
COROICO,internaciones,ingresos espontaneos,2007-10-01,87,87
COTAGAITA,internaciones,ingresos espontaneos,2007-10-01,39,39
COTOCA,internaciones,ingresos espontaneos,2007-10-01,99,99
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2007-10-01,47,47
CUEVO,internaciones,ingresos espontaneos,2007-10-01,7,7
CULPINA,internaciones,ingresos espontaneos,2007-10-01,32,32
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2007-10-01,11,11
DESAGUADERO,internaciones,ingresos espontaneos,2007-10-01,5,5
EL ALTO,internaciones,ingresos espontaneos,2007-10-01,2799,2799
EL CHORO,internaciones,ingresos espontaneos,2007-10-01,2,2
EL PUENTE(STC),internaciones,ingresos espontaneos,2007-10-01,9,9
EL TORNO,internaciones,ingresos espontaneos,2007-10-01,49,49
EL VILLAR,internaciones,ingresos espontaneos,2007-10-01,4,4
ENTRE RIOS,internaciones,ingresos espontaneos,2007-10-01,32,32
ENTRE RIOS,internaciones,ingresos espontaneos,2007-10-01,19,19
EUCALIPTUS,internaciones,ingresos espontaneos,2007-10-01,6,6
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2007-10-01,18,18
FILADELFIA,internaciones,ingresos espontaneos,2007-10-01,5,5
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2007-10-01,15,15
GUANAY,internaciones,ingresos espontaneos,2007-10-01,28,28
GUAQUI,internaciones,ingresos espontaneos,2007-10-01,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2007-10-01,461,461
GUTIERREZ,internaciones,ingresos espontaneos,2007-10-01,20,20
HUACARETA,internaciones,ingresos espontaneos,2007-10-01,24,24
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2007-10-01,2,2
HUACHACALLA,internaciones,ingresos espontaneos,2007-10-01,6,6
HUANUNI,internaciones,ingresos espontaneos,2007-10-01,50,50
HUARACAJE,internaciones,ingresos espontaneos,2007-10-01,6,6
ICLA,internaciones,ingresos espontaneos,2007-10-01,8,8
INCAHUASI,internaciones,ingresos espontaneos,2007-10-01,25,25
INQUISIVI,internaciones,ingresos espontaneos,2007-10-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2007-10-01,33,33
IXIAMAS,internaciones,ingresos espontaneos,2007-10-01,12,12
JESUS DE MACHACA,internaciones,ingresos espontaneos,2007-10-01,6,6
LA ASUNTA,internaciones,ingresos espontaneos,2007-10-01,33,33
LA GUARDIA,internaciones,ingresos espontaneos,2007-10-01,144,144
LA PAZ,internaciones,ingresos espontaneos,2007-10-01,6153,6153
LAGUNILLAS,internaciones,ingresos espontaneos,2007-10-01,5,5
LAJA,internaciones,ingresos espontaneos,2007-10-01,8,8
LAS CARRERAS,internaciones,ingresos espontaneos,2007-10-01,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2007-10-01,193,193
LLICA,internaciones,ingresos espontaneos,2007-10-01,8,8
LURIBAY,internaciones,ingresos espontaneos,2007-10-01,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2007-10-01,8,8
MACHARETI,internaciones,ingresos espontaneos,2007-10-01,10,10
MAGDALENA,internaciones,ingresos espontaneos,2007-10-01,57,57
MAIRANA,internaciones,ingresos espontaneos,2007-10-01,48,48
MAPIRI,internaciones,ingresos espontaneos,2007-10-01,17,17
MECAPACA,internaciones,ingresos espontaneos,2007-10-01,6,6
MINEROS,internaciones,ingresos espontaneos,2007-10-01,28,28
MIZQUE,internaciones,ingresos espontaneos,2007-10-01,41,41
MOCOMOCO,internaciones,ingresos espontaneos,2007-10-01,3,3
MOJOCOYA,internaciones,ingresos espontaneos,2007-10-01,10,10
MONTEAGUDO,internaciones,ingresos espontaneos,2007-10-01,151,151
MONTERO,internaciones,ingresos espontaneos,2007-10-01,595,595
MORO MORO,internaciones,ingresos espontaneos,2007-10-01,7,7
MOROCHATA,internaciones,ingresos espontaneos,2007-10-01,19,19
OCURI,internaciones,ingresos espontaneos,2007-10-01,17,17
OKINAWA,internaciones,ingresos espontaneos,2007-10-01,6,6
OMEREQUE,internaciones,ingresos espontaneos,2007-10-01,8,8
ORURO,internaciones,ingresos espontaneos,2007-10-01,2055,2055
PADCAYA,internaciones,ingresos espontaneos,2007-10-01,3,3
PADILLA,internaciones,ingresos espontaneos,2007-10-01,73,73
PAILON,internaciones,ingresos espontaneos,2007-10-01,40,40
PALCA,internaciones,ingresos espontaneos,2007-10-01,6,6
PALOS BLANCOS,internaciones,ingresos espontaneos,2007-10-01,43,43
PAMPA GRANDE,internaciones,ingresos espontaneos,2007-10-01,9,9
PAPEL PAMPA,internaciones,ingresos espontaneos,2007-10-01,2,2
PASORAPA,internaciones,ingresos espontaneos,2007-10-01,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2007-10-01,42,42
POCOATA,internaciones,ingresos espontaneos,2007-10-01,8,8
POCONA,internaciones,ingresos espontaneos,2007-10-01,9,9
POJO (CBBA),internaciones,ingresos espontaneos,2007-10-01,14,14
POOPO,internaciones,ingresos espontaneos,2007-10-01,6,6
PORCO,internaciones,ingresos espontaneos,2007-10-01,8,8
POROMA,internaciones,ingresos espontaneos,2007-10-01,13,13
PORONGO,internaciones,ingresos espontaneos,2007-10-01,15,15
PORTACHUELO,internaciones,ingresos espontaneos,2007-10-01,129,129
PORVENIR,internaciones,ingresos espontaneos,2007-10-01,1,1
POSTRER VALLE,internaciones,ingresos espontaneos,2007-10-01,4,4
POTOSI,internaciones,ingresos espontaneos,2007-10-01,1530,1530
PRESTO,internaciones,ingresos espontaneos,2007-10-01,9,9
PUCARANI,internaciones,ingresos espontaneos,2007-10-01,6,6
PUERTO ACOSTA,internaciones,ingresos espontaneos,2007-10-01,18,18
PUERTO CARABUCO,internaciones,ingresos espontaneos,2007-10-01,2,2
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-10-01,57,57
PUERTO RICO,internaciones,ingresos espontaneos,2007-10-01,36,36
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-10-01,116,116
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-10-01,170,170
PUNA,internaciones,ingresos espontaneos,2007-10-01,11,11
PUNATA,internaciones,ingresos espontaneos,2007-10-01,174,174
QUILLACOLLO,internaciones,ingresos espontaneos,2007-10-01,291,291
QUIME,internaciones,ingresos espontaneos,2007-10-01,11,11
QUIRUSILLAS,internaciones,ingresos espontaneos,2007-10-01,1,1
RAVELO,internaciones,ingresos espontaneos,2007-10-01,7,7
REYES,internaciones,ingresos espontaneos,2007-10-01,38,38
RIBERALTA,internaciones,ingresos espontaneos,2007-10-01,586,586
ROBORE,internaciones,ingresos espontaneos,2007-10-01,94,94
RURRENABAQUE,internaciones,ingresos espontaneos,2007-10-01,126,126
SACABA,internaciones,ingresos espontaneos,2007-10-01,430,430
SACABAMBA,internaciones,ingresos espontaneos,2007-10-01,19,19
SACACA,internaciones,ingresos espontaneos,2007-10-01,19,19
SAIPINA,internaciones,ingresos espontaneos,2007-10-01,8,8
SAMAIPATA,internaciones,ingresos espontaneos,2007-10-01,22,22
SAN AGUSTIN,internaciones,ingresos espontaneos,2007-10-01,1,1
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2007-10-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-10-01,9,9
SAN BORJA,internaciones,ingresos espontaneos,2007-10-01,183,183
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-10-01,55,55
SAN CARLOS,internaciones,ingresos espontaneos,2007-10-01,119,119
SAN IGNACIO,internaciones,ingresos espontaneos,2007-10-01,135,135
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-10-01,422,422
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-10-01,72,72
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-10-01,68,68
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-10-01,128,128
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-10-01,119,119
SAN JULIAN,internaciones,ingresos espontaneos,2007-10-01,157,157
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-10-01,7,7
SAN LUCAS,internaciones,ingresos espontaneos,2007-10-01,88,88
SAN MATIAS,internaciones,ingresos espontaneos,2007-10-01,75,75
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-10-01,59,59
SAN PEDRO,internaciones,ingresos espontaneos,2007-10-01,16,16
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-10-01,11,11
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2007-10-01,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2007-10-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2007-10-01,45,45
SAN RAMON,internaciones,ingresos espontaneos,2007-10-01,42,42
SANTA ANA,internaciones,ingresos espontaneos,2007-10-01,87,87
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-10-01,7391,7391
SANTA ROSA,internaciones,ingresos espontaneos,2007-10-01,38,38
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-10-01,69,69
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2007-10-01,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-10-01,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2007-10-01,4,4
SENA,internaciones,ingresos espontaneos,2007-10-01,12,12
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-10-01,8,8
SIPE SIPE,internaciones,ingresos espontaneos,2007-10-01,57,57
SOPACHUY,internaciones,ingresos espontaneos,2007-10-01,39,39
SORACACHI,internaciones,ingresos espontaneos,2007-10-01,6,6
SORATA,internaciones,ingresos espontaneos,2007-10-01,58,58
SUCRE,internaciones,ingresos espontaneos,2007-10-01,3007,3007
TACACHI,internaciones,ingresos espontaneos,2007-10-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2007-10-01,5,5
TACOPAYA,internaciones,ingresos espontaneos,2007-10-01,7,7
TAPACARI,internaciones,ingresos espontaneos,2007-10-01,11,11
TARABUCO,internaciones,ingresos espontaneos,2007-10-01,56,56
TARACO,internaciones,ingresos espontaneos,2007-10-01,2,2
TARATA,internaciones,ingresos espontaneos,2007-10-01,6,6
TARIJA,internaciones,ingresos espontaneos,2007-10-01,1818,1818
TARVITA,internaciones,ingresos espontaneos,2007-10-01,37,37
TEOPONTE,internaciones,ingresos espontaneos,2007-10-01,9,9
TIAWANACU,internaciones,ingresos espontaneos,2007-10-01,17,17
TIPUANI,internaciones,ingresos espontaneos,2007-10-01,40,40
TIQUIPAYA,internaciones,ingresos espontaneos,2007-10-01,112,112
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2007-10-01,197,197
TOCO,internaciones,ingresos espontaneos,2007-10-01,4,4
TOLATA,internaciones,ingresos espontaneos,2007-10-01,3,3
TOLEDO,internaciones,ingresos espontaneos,2007-10-01,4,4
TOMAVE,internaciones,ingresos espontaneos,2007-10-01,15,15
TOMINA,internaciones,ingresos espontaneos,2007-10-01,16,16
TORO TORO,internaciones,ingresos espontaneos,2007-10-01,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2007-10-01,31,31
TOTORA(ORR),internaciones,ingresos espontaneos,2007-10-01,1,1
TRIGAL,internaciones,ingresos espontaneos,2007-10-01,2,2
TRINIDAD,internaciones,ingresos espontaneos,2007-10-01,1276,1276
TUPIZA,internaciones,ingresos espontaneos,2007-10-01,293,293
TURCO,internaciones,ingresos espontaneos,2007-10-01,1,1
UMALA,internaciones,ingresos espontaneos,2007-10-01,1,1
UNCIA,internaciones,ingresos espontaneos,2007-10-01,27,27
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2007-10-01,16,16
URUBICHA,internaciones,ingresos espontaneos,2007-10-01,15,15
UYUNI,internaciones,ingresos espontaneos,2007-10-01,127,127
VACAS,internaciones,ingresos espontaneos,2007-10-01,23,23
VALLEGRANDE,internaciones,ingresos espontaneos,2007-10-01,97,97
VIACHA,internaciones,ingresos espontaneos,2007-10-01,93,93
VILA VILA,internaciones,ingresos espontaneos,2007-10-01,3,3
VILLA MONTES,internaciones,ingresos espontaneos,2007-10-01,260,260
VILLA RIVERO,internaciones,ingresos espontaneos,2007-10-01,4,4
VILLA SERRANO,internaciones,ingresos espontaneos,2007-10-01,22,22
VILLA TUNARI,internaciones,ingresos espontaneos,2007-10-01,285,285
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2007-10-01,12,12
VILLAZON,internaciones,ingresos espontaneos,2007-10-01,174,174
VINTO,internaciones,ingresos espontaneos,2007-10-01,61,61
VITICHI,internaciones,ingresos espontaneos,2007-10-01,6,6
WARNES,internaciones,ingresos espontaneos,2007-10-01,118,118
YACUIBA,internaciones,ingresos espontaneos,2007-10-01,735,735
YAMPARAEZ,internaciones,ingresos espontaneos,2007-10-01,15,15
YANACACHI,internaciones,ingresos espontaneos,2007-10-01,5,5
YAPACANI,internaciones,ingresos espontaneos,2007-10-01,298,298
YOCALLA,internaciones,ingresos espontaneos,2007-10-01,4,4
YOTALA,internaciones,ingresos espontaneos,2007-10-01,27,27
ZUDAÑEZ,internaciones,ingresos espontaneos,2007-10-01,18,18
ACHACACHI,internaciones,ingresos espontaneos,2007-11-01,70,70
ACHOCALLA,internaciones,ingresos espontaneos,2007-11-01,5,5
AIQUILE,internaciones,ingresos espontaneos,2007-11-01,119,119
ALCALA,internaciones,ingresos espontaneos,2007-11-01,5,5
ANCORAIMES,internaciones,ingresos espontaneos,2007-11-01,5,5
ANDAMARCA,internaciones,ingresos espontaneos,2007-11-01,3,3
ANTEQUERA,internaciones,ingresos espontaneos,2007-11-01,1,1
ANZALDO,internaciones,ingresos espontaneos,2007-11-01,1,1
APOLO,internaciones,ingresos espontaneos,2007-11-01,28,28
ARAMPAMPA,internaciones,ingresos espontaneos,2007-11-01,2,2
ARANI,internaciones,ingresos espontaneos,2007-11-01,20,20
ARQUE,internaciones,ingresos espontaneos,2007-11-01,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2007-11-01,187,187
ATOCHA,internaciones,ingresos espontaneos,2007-11-01,104,104
AUCAPATA,internaciones,ingresos espontaneos,2007-11-01,1,1
AYO AYO,internaciones,ingresos espontaneos,2007-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2007-11-01,50,50
AZURDUY,internaciones,ingresos espontaneos,2007-11-01,16,16
BATALLAS,internaciones,ingresos espontaneos,2007-11-01,7,7
BAURES,internaciones,ingresos espontaneos,2007-11-01,14,14
BELEN DE ANDAMARCA,internaciones,ingresos espontaneos,2007-11-01,1,1
BERMEJO,internaciones,ingresos espontaneos,2007-11-01,229,229
BETANZOS,internaciones,ingresos espontaneos,2007-11-01,34,34
BOLIVAR,internaciones,ingresos espontaneos,2007-11-01,2,2
BOYUIBE,internaciones,ingresos espontaneos,2007-11-01,27,27
BUENA VISTA,internaciones,ingresos espontaneos,2007-11-01,18,18
CABEZAS,internaciones,ingresos espontaneos,2007-11-01,23,23
CAIROMA,internaciones,ingresos espontaneos,2007-11-01,6,6
"CAIZA ""D""",internaciones,ingresos espontaneos,2007-11-01,2,2
CAJUATA,internaciones,ingresos espontaneos,2007-11-01,8,8
CALAMARCA,internaciones,ingresos espontaneos,2007-11-01,10,10
CAMARGO,internaciones,ingresos espontaneos,2007-11-01,206,206
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2007-11-01,8,8
CAMIRI,internaciones,ingresos espontaneos,2007-11-01,235,235
CAPINOTA,internaciones,ingresos espontaneos,2007-11-01,56,56
CARACOLLO,internaciones,ingresos espontaneos,2007-11-01,26,26
CARANAVI,internaciones,ingresos espontaneos,2007-11-01,156,156
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2007-11-01,21,21
CHACARILLA,internaciones,ingresos espontaneos,2007-11-01,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2007-11-01,74,74
CHAQUI,internaciones,ingresos espontaneos,2007-11-01,1,1
CHARAGUA,internaciones,ingresos espontaneos,2007-11-01,108,108
CHARAÑA,internaciones,ingresos espontaneos,2007-11-01,3,3
CHAYANTA,internaciones,ingresos espontaneos,2007-11-01,9,9
CHIMORE,internaciones,ingresos espontaneos,2007-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2007-11-01,110,110
CHUMA,internaciones,ingresos espontaneos,2007-11-01,2,2
CLIZA,internaciones,ingresos espontaneos,2007-11-01,27,27
COBIJA,internaciones,ingresos espontaneos,2007-11-01,337,337
COCHABAMBA,internaciones,ingresos espontaneos,2007-11-01,6634,6634
COLCAPIRHUA,internaciones,ingresos espontaneos,2007-11-01,141,141
COLLANA,internaciones,ingresos espontaneos,2007-11-01,2,2
COLOMI,internaciones,ingresos espontaneos,2007-11-01,37,37
COLPA BELGICA,internaciones,ingresos espontaneos,2007-11-01,20,20
COLQUENCHA,internaciones,ingresos espontaneos,2007-11-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2007-11-01,19,19
COMARAPA,internaciones,ingresos espontaneos,2007-11-01,88,88
COMBAYA,internaciones,ingresos espontaneos,2007-11-01,2,2
CONCEPCION,internaciones,ingresos espontaneos,2007-11-01,75,75
COPACABANA,internaciones,ingresos espontaneos,2007-11-01,22,22
CORIPATA,internaciones,ingresos espontaneos,2007-11-01,11,11
CORO CORO,internaciones,ingresos espontaneos,2007-11-01,1,1
COROICO,internaciones,ingresos espontaneos,2007-11-01,70,70
COTAGAITA,internaciones,ingresos espontaneos,2007-11-01,22,22
COTOCA,internaciones,ingresos espontaneos,2007-11-01,109,109
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2007-11-01,51,51
CUEVO,internaciones,ingresos espontaneos,2007-11-01,9,9
CULPINA,internaciones,ingresos espontaneos,2007-11-01,42,42
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2007-11-01,20,20
DESAGUADERO,internaciones,ingresos espontaneos,2007-11-01,6,6
EL ALTO,internaciones,ingresos espontaneos,2007-11-01,2713,2713
EL CHORO,internaciones,ingresos espontaneos,2007-11-01,5,5
EL PUENTE(STC),internaciones,ingresos espontaneos,2007-11-01,11,11
EL TORNO,internaciones,ingresos espontaneos,2007-11-01,38,38
EL VILLAR,internaciones,ingresos espontaneos,2007-11-01,4,4
ENTRE RIOS,internaciones,ingresos espontaneos,2007-11-01,30,30
ENTRE RIOS,internaciones,ingresos espontaneos,2007-11-01,24,24
EUCALIPTUS,internaciones,ingresos espontaneos,2007-11-01,11,11
EXALTACION,internaciones,ingresos espontaneos,2007-11-01,3,3
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2007-11-01,20,20
FILADELFIA,internaciones,ingresos espontaneos,2007-11-01,6,6
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2007-11-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2007-11-01,4,4
GUANAY,internaciones,ingresos espontaneos,2007-11-01,34,34
GUAQUI,internaciones,ingresos espontaneos,2007-11-01,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2007-11-01,418,418
GUTIERREZ,internaciones,ingresos espontaneos,2007-11-01,29,29
HUACARETA,internaciones,ingresos espontaneos,2007-11-01,28,28
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2007-11-01,5,5
HUACHACALLA,internaciones,ingresos espontaneos,2007-11-01,3,3
HUANUNI,internaciones,ingresos espontaneos,2007-11-01,56,56
HUARACAJE,internaciones,ingresos espontaneos,2007-11-01,2,2
ICLA,internaciones,ingresos espontaneos,2007-11-01,7,7
INCAHUASI,internaciones,ingresos espontaneos,2007-11-01,26,26
INQUISIVI,internaciones,ingresos espontaneos,2007-11-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2007-11-01,20,20
IXIAMAS,internaciones,ingresos espontaneos,2007-11-01,13,13
JESUS DE MACHACA,internaciones,ingresos espontaneos,2007-11-01,8,8
LA ASUNTA,internaciones,ingresos espontaneos,2007-11-01,50,50
LA GUARDIA,internaciones,ingresos espontaneos,2007-11-01,172,172
LA PAZ,internaciones,ingresos espontaneos,2007-11-01,6365,6365
LAGUNILLAS,internaciones,ingresos espontaneos,2007-11-01,11,11
LAJA,internaciones,ingresos espontaneos,2007-11-01,11,11
LAS CARRERAS,internaciones,ingresos espontaneos,2007-11-01,6,6
LICOMA PAMPA,internaciones,ingresos espontaneos,2007-11-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2007-11-01,170,170
LLICA,internaciones,ingresos espontaneos,2007-11-01,3,3
LURIBAY,internaciones,ingresos espontaneos,2007-11-01,6,6
MACHACAMARCA,internaciones,ingresos espontaneos,2007-11-01,6,6
MACHARETI,internaciones,ingresos espontaneos,2007-11-01,9,9
MAGDALENA,internaciones,ingresos espontaneos,2007-11-01,76,76
MAIRANA,internaciones,ingresos espontaneos,2007-11-01,38,38
MAPIRI,internaciones,ingresos espontaneos,2007-11-01,14,14
MECAPACA,internaciones,ingresos espontaneos,2007-11-01,2,2
MINEROS,internaciones,ingresos espontaneos,2007-11-01,24,24
MIZQUE,internaciones,ingresos espontaneos,2007-11-01,46,46
MOCOMOCO,internaciones,ingresos espontaneos,2007-11-01,8,8
MOJOCOYA,internaciones,ingresos espontaneos,2007-11-01,8,8
MONTEAGUDO,internaciones,ingresos espontaneos,2007-11-01,123,123
MONTERO,internaciones,ingresos espontaneos,2007-11-01,635,635
MORO MORO,internaciones,ingresos espontaneos,2007-11-01,3,3
MOROCHATA,internaciones,ingresos espontaneos,2007-11-01,20,20
OCURI,internaciones,ingresos espontaneos,2007-11-01,25,25
OKINAWA,internaciones,ingresos espontaneos,2007-11-01,17,17
OMEREQUE,internaciones,ingresos espontaneos,2007-11-01,3,3
ORURO,internaciones,ingresos espontaneos,2007-11-01,1814,1814
PADILLA,internaciones,ingresos espontaneos,2007-11-01,65,65
PAILON,internaciones,ingresos espontaneos,2007-11-01,55,55
PALCA,internaciones,ingresos espontaneos,2007-11-01,3,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2007-11-01,56,56
PAMPA GRANDE,internaciones,ingresos espontaneos,2007-11-01,13,13
