municipality,group,variable,month,Ingresos referidos de otros establecimientos,TOTAL
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2007-10-01,19,19
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2007-10-01,5,5
YOTALA,internaciones,ingresos referidos de otros establecimientos,2007-10-01,1,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos,2007-10-01,2,2
ACACIO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,5,5
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2007-11-01,12,12
APOLO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,7,7
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,35,35
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2007-11-01,3,3
AZURDUY,internaciones,ingresos referidos de otros establecimientos,2007-11-01,3,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,4,4
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,6,6
BOYUIBE,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
CAJUATA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,4,4
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,28,28
CAPINOTA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,4,4
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,30,30
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,4,4
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,8,8
CHARAÑA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,91,91
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,22,22
COLOMI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,3,3
CONCEPCION,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
COTAGAITA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
COTOCA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,15,15
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
CUEVO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,169,169
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,5,5
EXALTACION,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2007-11-01,24,24
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
HUACARETA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,10,10
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1836,1836
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,13,13
MACHARETI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,8,8
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,5,5
MAPIRI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos,2007-11-01,4,4
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,16,16
MONTERO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,61,61
OCURI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,8,8
OMEREQUE,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,216,216
PADILLA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,24,24
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,4,4
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
POCOATA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,7,7
POTOSI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,49,49
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,42,42
PUERTO SILES,internaciones,ingresos referidos de otros establecimientos,2007-11-01,3,3
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2007-11-01,13,13
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2007-11-01,12,12
PUNA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
PUNATA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,25,25
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,7,7
REYES,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,79,79
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2007-11-01,18,18
SACACA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,26,26
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,4,4
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,12,12
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2007-11-01,6,6
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2007-11-01,10,10
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
SANTA ANA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,75,75
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2007-11-01,13,13
SORATA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos,2007-11-01,81,81
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2007-11-01,12,12
TARIJA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,162,162
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,27,27
UNCIA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,29,29
UYUNI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2007-11-01,22,22
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2007-11-01,7,7
VITICHI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos,2007-11-01,12,12
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,96,96
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
YOTALA,internaciones,ingresos referidos de otros establecimientos,2007-11-01,2,2
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos,2007-11-01,1,1
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
APOLO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2007-12-01,8,8
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,47,47
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
BAURES,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,8,8
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2007-12-01,5,5
CABEZAS,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,13,13
CAPINOTA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,20,20
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,5,5
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos,2007-12-01,5,5
COBIJA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,71,71
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,39,39
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
COMARAPA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,2,2
COPACABANA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
CORIPATA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,6,6
COTOCA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,14,14
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,165,165
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,5,5
EL VILLAR,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
EUCALIPTUS,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2007-12-01,11,11
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
HUACARETA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,2,2
HUANUNI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,7,7
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1623,1623
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,11,11
LLICA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,8,8
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
MAPIRI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,11,11
MONTERO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,74,74
OCURI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,14,14
OMEREQUE,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,128,128
PADILLA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,31,31
PAILON,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
POCOATA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,4,4
POTOSI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,53,53
PRESTO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,42,42
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,2,2
PUERTO SILES,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2007-12-01,18,18
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2007-12-01,20,20
PUNATA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,18,18
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,23,23
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,293,293
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2007-12-01,14,14
SACABA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
SACACA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,2,2
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2007-12-01,15,15
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,10,10
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2007-12-01,6,6
SAN LORENZO(TJA),internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2007-12-01,8,8
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
SANTA ANA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,2,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,119,119
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2007-12-01,11,11
SUCRE,internaciones,ingresos referidos de otros establecimientos,2007-12-01,77,77
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,13,13
TARATA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
TARIJA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,155,155
TIPUANI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos,2007-12-01,2,2
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,53,53
UNCIA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,6,6
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2007-12-01,17,17
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2007-12-01,8,8
VITICHI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos,2007-12-01,11,11
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,9,9
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2007-12-01,6,6
YOTALA,internaciones,ingresos referidos de otros establecimientos,2007-12-01,3,3
