municipality,group,variable,month,Fallecidos antes de las 48 horas,TOTAL
CAMIRI,internaciones,fallecidos antes de las 48 horas,2007-07-01,5,5
CARANAVI,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
CHARAGUA,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
COBIJA,internaciones,fallecidos antes de las 48 horas,2007-07-01,4,4
COCHABAMBA,internaciones,fallecidos antes de las 48 horas,2007-07-01,65,65
COLCAPIRHUA,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
COROICO,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
CUATRO CAÑADAS,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
EL ALTO,internaciones,fallecidos antes de las 48 horas,2007-07-01,22,22
FERNANDEZ ALONSO,internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
GUAYARAMERIN,internaciones,fallecidos antes de las 48 horas,2007-07-01,4,4
INCAHUASI,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
LA PAZ,internaciones,fallecidos antes de las 48 horas,2007-07-01,69,69
LLALLAGUA,internaciones,fallecidos antes de las 48 horas,2007-07-01,3,3
MAGDALENA,internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
MIZQUE,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
MONTERO,internaciones,fallecidos antes de las 48 horas,2007-07-01,8,8
OCURI,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
ORURO,internaciones,fallecidos antes de las 48 horas,2007-07-01,23,23
PALOS BLANCOS,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
POTOSI,internaciones,fallecidos antes de las 48 horas,2007-07-01,8,8
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 horas,2007-07-01,3,3
PUNATA,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
QUILLACOLLO,internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
RIBERALTA,internaciones,fallecidos antes de las 48 horas,2007-07-01,4,4
ROBORE,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
SACACA,internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
SAN BORJA,internaciones,fallecidos antes de las 48 horas,2007-07-01,3,3
SAN IGNACIO,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-07-01,3,3
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
SAN RAMON,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 horas,2007-07-01,59,59
SUCRE,internaciones,fallecidos antes de las 48 horas,2007-07-01,26,26
TACACOMA,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
TARABUCO,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
TARIJA,internaciones,fallecidos antes de las 48 horas,2007-07-01,16,16
TIRAQUE (CBBA),internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 horas,2007-07-01,8,8
TUPIZA,internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
UNCIA,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
VALLEGRANDE,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 horas,2007-07-01,2,2
VILLAZON,internaciones,fallecidos antes de las 48 horas,2007-07-01,3,3
YACUIBA,internaciones,fallecidos antes de las 48 horas,2007-07-01,7,7
YAPACANI,internaciones,fallecidos antes de las 48 horas,2007-07-01,1,1
AIQUILE,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 horas,2007-08-01,3,3
ATOCHA,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
CAMIRI,internaciones,fallecidos antes de las 48 horas,2007-08-01,4,4
CARANAVI,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
CHARAGUA,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
COBIJA,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
COCHABAMBA,internaciones,fallecidos antes de las 48 horas,2007-08-01,47,47
COMARAPA,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
COTAGAITA,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
CUATRO CAÑADAS,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
EL ALTO,internaciones,fallecidos antes de las 48 horas,2007-08-01,22,22
FERNANDEZ ALONSO,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
GUANAY,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 horas,2007-08-01,4,4
HUARACAJE,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
LA PAZ,internaciones,fallecidos antes de las 48 horas,2007-08-01,75,75
LLALLAGUA,internaciones,fallecidos antes de las 48 horas,2007-08-01,3,3
MONTEAGUDO,internaciones,fallecidos antes de las 48 horas,2007-08-01,3,3
MONTERO,internaciones,fallecidos antes de las 48 horas,2007-08-01,6,6
ORURO,internaciones,fallecidos antes de las 48 horas,2007-08-01,26,26
PADILLA,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
POTOSI,internaciones,fallecidos antes de las 48 horas,2007-08-01,15,15
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
PUNATA,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
RIBERALTA,internaciones,fallecidos antes de las 48 horas,2007-08-01,6,6
RURRENABAQUE,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-08-01,7,7
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
SAN JUAN DE YAPACANI,internaciones,fallecidos antes de las 48 horas,2007-08-01,3,3
SAN LUCAS,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 horas,2007-08-01,40,40
SUCRE,internaciones,fallecidos antes de las 48 horas,2007-08-01,20,20
TARIJA,internaciones,fallecidos antes de las 48 horas,2007-08-01,10,10
TIPUANI,internaciones,fallecidos antes de las 48 horas,2007-08-01,3,3
TRINIDAD,internaciones,fallecidos antes de las 48 horas,2007-08-01,8,8
TUPIZA,internaciones,fallecidos antes de las 48 horas,2007-08-01,3,3
UNCIA,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
VALLEGRANDE,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 horas,2007-08-01,3,3
VILLA TUNARI,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
VILLAZON,internaciones,fallecidos antes de las 48 horas,2007-08-01,2,2
VINTO,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
WARNES,internaciones,fallecidos antes de las 48 horas,2007-08-01,1,1
YACUIBA,internaciones,fallecidos antes de las 48 horas,2007-08-01,5,5
AIQUILE,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
APOLO,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
ATOCHA,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
BAURES,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
BERMEJO,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
CAMARGO,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
CAMIRI,internaciones,fallecidos antes de las 48 horas,2007-09-01,3,3
CHALLAPATA,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
CHARAGUA,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
COBIJA,internaciones,fallecidos antes de las 48 horas,2007-09-01,4,4
COCHABAMBA,internaciones,fallecidos antes de las 48 horas,2007-09-01,59,59
COROICO,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
EL ALTO,internaciones,fallecidos antes de las 48 horas,2007-09-01,10,10
GUANAY,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
GUAYARAMERIN,internaciones,fallecidos antes de las 48 horas,2007-09-01,7,7
IXIAMAS,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
LA PAZ,internaciones,fallecidos antes de las 48 horas,2007-09-01,77,77
LLALLAGUA,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
MONTEAGUDO,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
MONTERO,internaciones,fallecidos antes de las 48 horas,2007-09-01,4,4
ORURO,internaciones,fallecidos antes de las 48 horas,2007-09-01,13,13
PADILLA,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
POTOSI,internaciones,fallecidos antes de las 48 horas,2007-09-01,19,19
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
PUNA,internaciones,fallecidos antes de las 48 horas,2007-09-01,5,5
PUNATA,internaciones,fallecidos antes de las 48 horas,2007-09-01,3,3
QUILLACOLLO,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
REYES,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 horas,2007-09-01,9,9
ROBORE,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN BORJA,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 horas,2007-09-01,3,3
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN JULIAN,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN LUCAS,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN PEDRO,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
SAN PEDRO DE BUENA VISTA,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
SANTA ANA,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 horas,2007-09-01,39,39
SICA SICA (VILLA AROMA),internaciones,fallecidos antes de las 48 horas,2007-09-01,7,7
SUCRE,internaciones,fallecidos antes de las 48 horas,2007-09-01,17,17
TARIJA,internaciones,fallecidos antes de las 48 horas,2007-09-01,18,18
TRINIDAD,internaciones,fallecidos antes de las 48 horas,2007-09-01,8,8
TUPIZA,internaciones,fallecidos antes de las 48 horas,2007-09-01,7,7
UNCIA,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
UYUNI,internaciones,fallecidos antes de las 48 horas,2007-09-01,3,3
VILLA MONTES,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
VILLAZON,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
WARNES,internaciones,fallecidos antes de las 48 horas,2007-09-01,1,1
YACUIBA,internaciones,fallecidos antes de las 48 horas,2007-09-01,4,4
YAPACANI,internaciones,fallecidos antes de las 48 horas,2007-09-01,2,2
AIQUILE,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
APOLO,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
BERMEJO,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
CAMIRI,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
CARANAVI,internaciones,fallecidos antes de las 48 horas,2007-10-01,3,3
COBIJA,internaciones,fallecidos antes de las 48 horas,2007-10-01,4,4
COCHABAMBA,internaciones,fallecidos antes de las 48 horas,2007-10-01,47,47
COLCAPIRHUA,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
CULPINA,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
EL ALTO,internaciones,fallecidos antes de las 48 horas,2007-10-01,13,13
GUANAY,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
IXIAMAS,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
LA ASUNTA,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
LA PAZ,internaciones,fallecidos antes de las 48 horas,2007-10-01,67,67
LLALLAGUA,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
MAGDALENA,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
MONTEAGUDO,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
MOROCHATA,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
ORURO,internaciones,fallecidos antes de las 48 horas,2007-10-01,20,20
PAILON,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
POTOSI,internaciones,fallecidos antes de las 48 horas,2007-10-01,22,22
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 horas,2007-10-01,5,5
PUNATA,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
QUILLACOLLO,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
REYES,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 horas,2007-10-01,10,10
ROBORE,internaciones,fallecidos antes de las 48 horas,2007-10-01,3,3
RURRENABAQUE,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
SACABA,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
SAN BORJA,internaciones,fallecidos antes de las 48 horas,2007-10-01,3,3
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
SAN CARLOS,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-10-01,5,5
SAN JOAQUIN,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 horas,2007-10-01,29,29
SUCRE,internaciones,fallecidos antes de las 48 horas,2007-10-01,24,24
TARABUCO,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
TARIJA,internaciones,fallecidos antes de las 48 horas,2007-10-01,13,13
TIPUANI,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
TOLEDO,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
TUPIZA,internaciones,fallecidos antes de las 48 horas,2007-10-01,4,4
VALLEGRANDE,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 horas,2007-10-01,3,3
VILLA TUNARI,internaciones,fallecidos antes de las 48 horas,2007-10-01,1,1
YACUIBA,internaciones,fallecidos antes de las 48 horas,2007-10-01,4,4
YAPACANI,internaciones,fallecidos antes de las 48 horas,2007-10-01,2,2
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
ATOCHA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
BERMEJO,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
CAMARGO,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
CAMATAQUI (C. VILLA ABECIA),internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
CAMIRI,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
CARANAVI,internaciones,fallecidos antes de las 48 horas,2007-11-01,3,3
COBIJA,internaciones,fallecidos antes de las 48 horas,2007-11-01,3,3
COCHABAMBA,internaciones,fallecidos antes de las 48 horas,2007-11-01,44,44
CONCEPCION,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
COROICO,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
EL ALTO,internaciones,fallecidos antes de las 48 horas,2007-11-01,17,17
GUAYARAMERIN,internaciones,fallecidos antes de las 48 horas,2007-11-01,3,3
HUACARETA,internaciones,fallecidos antes de las 48 horas,2007-11-01,3,3
LA PAZ,internaciones,fallecidos antes de las 48 horas,2007-11-01,61,61
LLALLAGUA,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
MAGDALENA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
MAIRANA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
MIZQUE,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
MONTERO,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
MOROCHATA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
ORURO,internaciones,fallecidos antes de las 48 horas,2007-11-01,13,13
PADILLA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
PAILON,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
POCONA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
POTOSI,internaciones,fallecidos antes de las 48 horas,2007-11-01,19,19
PUERTO CARABUCO,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 horas,2007-11-01,3,3
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
PUNATA,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
RIBERALTA,internaciones,fallecidos antes de las 48 horas,2007-11-01,10,10
ROBORE,internaciones,fallecidos antes de las 48 horas,2007-11-01,6,6
SACABA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
SAN BORJA,internaciones,fallecidos antes de las 48 horas,2007-11-01,3,3
SAN CARLOS,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
SAN IGNACIO,internaciones,fallecidos antes de las 48 horas,2007-11-01,4,4
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
SAN RAMON,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 horas,2007-11-01,44,44
SOPACHUY,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
SUCRE,internaciones,fallecidos antes de las 48 horas,2007-11-01,27,27
TARIJA,internaciones,fallecidos antes de las 48 horas,2007-11-01,19,19
TARVITA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 horas,2007-11-01,9,9
TUPIZA,internaciones,fallecidos antes de las 48 horas,2007-11-01,6,6
VIACHA,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 horas,2007-11-01,4,4
VILLAZON,internaciones,fallecidos antes de las 48 horas,2007-11-01,2,2
WARNES,internaciones,fallecidos antes de las 48 horas,2007-11-01,1,1
YACUIBA,internaciones,fallecidos antes de las 48 horas,2007-11-01,8,8
YAPACANI,internaciones,fallecidos antes de las 48 horas,2007-11-01,3,3
ACHACACHI,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
AIQUILE,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 horas,2007-12-01,3,3
ATOCHA,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
BERMEJO,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
CAMIRI,internaciones,fallecidos antes de las 48 horas,2007-12-01,3,3
CARANAVI,internaciones,fallecidos antes de las 48 horas,2007-12-01,6,6
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
COBIJA,internaciones,fallecidos antes de las 48 horas,2007-12-01,6,6
COCHABAMBA,internaciones,fallecidos antes de las 48 horas,2007-12-01,67,67
COLCAPIRHUA,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
COLOMI,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
COROICO,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
CUEVO,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
EL ALTO,internaciones,fallecidos antes de las 48 horas,2007-12-01,20,20
GUAYARAMERIN,internaciones,fallecidos antes de las 48 horas,2007-12-01,6,6
LA PAZ,internaciones,fallecidos antes de las 48 horas,2007-12-01,85,85
LLALLAGUA,internaciones,fallecidos antes de las 48 horas,2007-12-01,4,4
LURIBAY,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
MAIRANA,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
MONTERO,internaciones,fallecidos antes de las 48 horas,2007-12-01,3,3
ORURO,internaciones,fallecidos antes de las 48 horas,2007-12-01,29,29
PALOS BLANCOS,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
POTOSI,internaciones,fallecidos antes de las 48 horas,2007-12-01,15,15
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
PUNATA,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
QUILLACOLLO,internaciones,fallecidos antes de las 48 horas,2007-12-01,3,3
RIBERALTA,internaciones,fallecidos antes de las 48 horas,2007-12-01,7,7
ROBORE,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
RURRENABAQUE,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
SACABA,internaciones,fallecidos antes de las 48 horas,2007-12-01,5,5
SAN CARLOS,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 horas,2007-12-01,7,7
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
SAN JUAN DE YAPACANI,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 horas,2007-12-01,94,94
SUCRE,internaciones,fallecidos antes de las 48 horas,2007-12-01,15,15
TARIJA,internaciones,fallecidos antes de las 48 horas,2007-12-01,8,8
TIPUANI,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
TRINIDAD,internaciones,fallecidos antes de las 48 horas,2007-12-01,11,11
TUPIZA,internaciones,fallecidos antes de las 48 horas,2007-12-01,5,5
VACAS,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
VIACHA,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
VILLAZON,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
YACUIBA,internaciones,fallecidos antes de las 48 horas,2007-12-01,2,2
YAPACANI,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
ZUDAÑEZ,internaciones,fallecidos antes de las 48 horas,2007-12-01,1,1
