municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
AIQUILE,internaciones,dias camas ocupadas maternidad,2007-04-01,122,122
ALALAY,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
ALCALA,internaciones,dias camas ocupadas maternidad,2007-04-01,9,9
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
ANZALDO,internaciones,dias camas ocupadas maternidad,2007-04-01,7,7
APOLO,internaciones,dias camas ocupadas maternidad,2007-04-01,14,14
ARANI,internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
ARBIETO,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
ARQUE,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2007-04-01,80,80
ATOCHA,internaciones,dias camas ocupadas maternidad,2007-04-01,53,53
AYATA,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
AYO AYO,internaciones,dias camas ocupadas maternidad,2007-04-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2007-04-01,52,52
AZURDUY,internaciones,dias camas ocupadas maternidad,2007-04-01,34,34
BATALLAS,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
BAURES,internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
BERMEJO,internaciones,dias camas ocupadas maternidad,2007-04-01,134,134
BETANZOS,internaciones,dias camas ocupadas maternidad,2007-04-01,31,31
BOLIVAR,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
BOYUIBE,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2007-04-01,13,13
CABEZAS,internaciones,dias camas ocupadas maternidad,2007-04-01,30,30
CAIROMA,internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
CAJUATA,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
CALAMARCA,internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
CAMARGO,internaciones,dias camas ocupadas maternidad,2007-04-01,76,76
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
CAMIRI,internaciones,dias camas ocupadas maternidad,2007-04-01,240,240
CAPINOTA,internaciones,dias camas ocupadas maternidad,2007-04-01,35,35
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
CARACOLLO,internaciones,dias camas ocupadas maternidad,2007-04-01,59,59
CARANAVI,internaciones,dias camas ocupadas maternidad,2007-04-01,157,157
CARAPARI,internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2007-04-01,18,18
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2007-04-01,73,73
CHAQUI,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
CHARAGUA,internaciones,dias camas ocupadas maternidad,2007-04-01,69,69
CHAYANTA,internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
CHIMORE,internaciones,dias camas ocupadas maternidad,2007-04-01,35,35
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2007-04-01,32,32
CHUMA,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
CLIZA,internaciones,dias camas ocupadas maternidad,2007-04-01,13,13
COBIJA,internaciones,dias camas ocupadas maternidad,2007-04-01,405,405
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2007-04-01,4579,4579
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2007-04-01,119,119
COLOMI,internaciones,dias camas ocupadas maternidad,2007-04-01,70,70
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2007-04-01,18,18
COLQUIRI,internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
COMARAPA,internaciones,dias camas ocupadas maternidad,2007-04-01,80,80
CONCEPCION,internaciones,dias camas ocupadas maternidad,2007-04-01,65,65
COPACABANA,internaciones,dias camas ocupadas maternidad,2007-04-01,37,37
CORIPATA,internaciones,dias camas ocupadas maternidad,2007-04-01,22,22
CORO CORO,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
COROICO,internaciones,dias camas ocupadas maternidad,2007-04-01,85,85
COTAGAITA,internaciones,dias camas ocupadas maternidad,2007-04-01,24,24
COTOCA,internaciones,dias camas ocupadas maternidad,2007-04-01,127,127
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2007-04-01,24,24
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
CUEVO,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
CULPINA,internaciones,dias camas ocupadas maternidad,2007-04-01,63,63
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
CURVA,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
EL ALTO,internaciones,dias camas ocupadas maternidad,2007-04-01,2397,2397
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2007-04-01,15,15
EL TORNO,internaciones,dias camas ocupadas maternidad,2007-04-01,45,45
EL VILLAR,internaciones,dias camas ocupadas maternidad,2007-04-01,65,65
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2007-04-01,15,15
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2007-04-01,25,25
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2007-04-01,13,13
EXALTACION,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2007-04-01,226,226
FILADELFIA,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2007-04-01,5,5
GUANAY,internaciones,dias camas ocupadas maternidad,2007-04-01,22,22
GUAQUI,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2007-04-01,631,631
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2007-04-01,20,20
HUACARETA,internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2007-04-01,9,9
HUANUNI,internaciones,dias camas ocupadas maternidad,2007-04-01,45,45
HUARACAJE,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
ICLA,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
INCAHUASI,internaciones,dias camas ocupadas maternidad,2007-04-01,48,48
INQUISIVI,internaciones,dias camas ocupadas maternidad,2007-04-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
IXIAMAS,internaciones,dias camas ocupadas maternidad,2007-04-01,17,17
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2007-04-01,44,44
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2007-04-01,242,242
LA PAZ,internaciones,dias camas ocupadas maternidad,2007-04-01,4837,4837
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
LAJA,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2007-04-01,226,226
LLICA,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
LURIBAY,internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
MACHARETI,internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
MAGDALENA,internaciones,dias camas ocupadas maternidad,2007-04-01,23,23
MAIRANA,internaciones,dias camas ocupadas maternidad,2007-04-01,56,56
MAPIRI,internaciones,dias camas ocupadas maternidad,2007-04-01,14,14
MECAPACA,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
MINEROS,internaciones,dias camas ocupadas maternidad,2007-04-01,38,38
MIZQUE,internaciones,dias camas ocupadas maternidad,2007-04-01,41,41
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2007-04-01,5,5
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2007-04-01,11,11
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2007-04-01,157,157
MONTERO,internaciones,dias camas ocupadas maternidad,2007-04-01,624,624
MORO MORO,internaciones,dias camas ocupadas maternidad,2007-04-01,11,11
MOROCHATA,internaciones,dias camas ocupadas maternidad,2007-04-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
OCURI,internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
OKINAWA,internaciones,dias camas ocupadas maternidad,2007-04-01,30,30
OMEREQUE,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
ORURO,internaciones,dias camas ocupadas maternidad,2007-04-01,1454,1454
PADILLA,internaciones,dias camas ocupadas maternidad,2007-04-01,101,101
PAILON,internaciones,dias camas ocupadas maternidad,2007-04-01,48,48
PALCA,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2007-04-01,23,23
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
PASORAPA,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2007-04-01,58,58
PAZÑA,internaciones,dias camas ocupadas maternidad,2007-04-01,18,18
POCOATA,internaciones,dias camas ocupadas maternidad,2007-04-01,60,60
POCONA,internaciones,dias camas ocupadas maternidad,2007-04-01,27,27
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
POOPO,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
PORCO,internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
POROMA,internaciones,dias camas ocupadas maternidad,2007-04-01,25,25
PORONGO,internaciones,dias camas ocupadas maternidad,2007-04-01,19,19
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2007-04-01,173,173
PORVENIR,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2007-04-01,872,872
PRESTO,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2007-04-01,65,65
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2007-04-01,42,42
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2007-04-01,99,99
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2007-04-01,247,247
PUNA,internaciones,dias camas ocupadas maternidad,2007-04-01,30,30
PUNATA,internaciones,dias camas ocupadas maternidad,2007-04-01,182,182
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2007-04-01,388,388
QUIME,internaciones,dias camas ocupadas maternidad,2007-04-01,28,28
RAVELO,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
REYES,internaciones,dias camas ocupadas maternidad,2007-04-01,24,24
RIBERALTA,internaciones,dias camas ocupadas maternidad,2007-04-01,362,362
ROBORE,internaciones,dias camas ocupadas maternidad,2007-04-01,61,61
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2007-04-01,98,98
SABAYA,internaciones,dias camas ocupadas maternidad,2007-04-01,30,30
SACABA,internaciones,dias camas ocupadas maternidad,2007-04-01,308,308
SACABAMBA,internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
SACACA,internaciones,dias camas ocupadas maternidad,2007-04-01,37,37
SAIPINA,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2007-04-01,15,15
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2007-04-01,20,20
SAN AGUSTIN,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2007-04-01,36,36
SAN BENITO,internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
SAN BORJA,internaciones,dias camas ocupadas maternidad,2007-04-01,75,75
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2007-04-01,43,43
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2007-04-01,198,198
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2007-04-01,91,91
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2007-04-01,261,261
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2007-04-01,39,39
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2007-04-01,11,11
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2007-04-01,105,105
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2007-04-01,21,21
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2007-04-01,191,191
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2007-04-01,24,24
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2007-04-01,95,95
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2007-04-01,42,42
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2007-04-01,59,59
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2007-04-01,42,42
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2007-04-01,11,11
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
SAN RAMON,internaciones,dias camas ocupadas maternidad,2007-04-01,27,27
SAN RAMON,internaciones,dias camas ocupadas maternidad,2007-04-01,40,40
SANTA ANA,internaciones,dias camas ocupadas maternidad,2007-04-01,100,100
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2007-04-01,7257,7257
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2007-04-01,44,44
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2007-04-01,38,38
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2007-04-01,1,1
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2007-04-01,11,11
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2007-04-01,69,69
SOPACHUY,internaciones,dias camas ocupadas maternidad,2007-04-01,22,22
SORACACHI,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
SORATA,internaciones,dias camas ocupadas maternidad,2007-04-01,13,13
SUCRE,internaciones,dias camas ocupadas maternidad,2007-04-01,1600,1600
TACACHI,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
TACACOMA,internaciones,dias camas ocupadas maternidad,2007-04-01,20,20
TACOPAYA,internaciones,dias camas ocupadas maternidad,2007-04-01,62,62
TAPACARI,internaciones,dias camas ocupadas maternidad,2007-04-01,35,35
TARABUCO,internaciones,dias camas ocupadas maternidad,2007-04-01,54,54
TARACO,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
TARATA,internaciones,dias camas ocupadas maternidad,2007-04-01,12,12
TARIJA,internaciones,dias camas ocupadas maternidad,2007-04-01,710,710
TARVITA,internaciones,dias camas ocupadas maternidad,2007-04-01,43,43
TEOPONTE,internaciones,dias camas ocupadas maternidad,2007-04-01,7,7
TIAWANACU,internaciones,dias camas ocupadas maternidad,2007-04-01,11,11
TIPUANI,internaciones,dias camas ocupadas maternidad,2007-04-01,20,20
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2007-04-01,102,102
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2007-04-01,140,140
TOCO,internaciones,dias camas ocupadas maternidad,2007-04-01,6,6
TOLATA,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
TOLEDO,internaciones,dias camas ocupadas maternidad,2007-04-01,5,5
TOMINA,internaciones,dias camas ocupadas maternidad,2007-04-01,18,18
TORO TORO,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2007-04-01,36,36
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
TRIGAL,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
TRINIDAD,internaciones,dias camas ocupadas maternidad,2007-04-01,1051,1051
TUPIZA,internaciones,dias camas ocupadas maternidad,2007-04-01,124,124
TURCO,internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
UNCIA,internaciones,dias camas ocupadas maternidad,2007-04-01,77,77
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
URUBICHA,internaciones,dias camas ocupadas maternidad,2007-04-01,30,30
UYUNI,internaciones,dias camas ocupadas maternidad,2007-04-01,110,110
VACAS,internaciones,dias camas ocupadas maternidad,2007-04-01,10,10
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2007-04-01,85,85
VIACHA,internaciones,dias camas ocupadas maternidad,2007-04-01,31,31
VILA VILA,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2007-04-01,72,72
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2007-04-01,2,2
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2007-04-01,25,25
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2007-04-01,258,258
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2007-04-01,16,16
VILLAZON,internaciones,dias camas ocupadas maternidad,2007-04-01,182,182
VINTO,internaciones,dias camas ocupadas maternidad,2007-04-01,60,60
VITICHI,internaciones,dias camas ocupadas maternidad,2007-04-01,8,8
WARNES,internaciones,dias camas ocupadas maternidad,2007-04-01,245,245
YACUIBA,internaciones,dias camas ocupadas maternidad,2007-04-01,372,372
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2007-04-01,25,25
YANACACHI,internaciones,dias camas ocupadas maternidad,2007-04-01,4,4
YAPACANI,internaciones,dias camas ocupadas maternidad,2007-04-01,108,108
YOCALLA,internaciones,dias camas ocupadas maternidad,2007-04-01,3,3
YOTALA,internaciones,dias camas ocupadas maternidad,2007-04-01,52,52
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2007-04-01,30,30
ACACIO,internaciones,dias camas ocupadas maternidad,2007-05-01,9,9
ACHACACHI,internaciones,dias camas ocupadas maternidad,2007-05-01,67,67
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2007-05-01,5,5
AIQUILE,internaciones,dias camas ocupadas maternidad,2007-05-01,77,77
ALALAY,internaciones,dias camas ocupadas maternidad,2007-05-01,6,6
ALCALA,internaciones,dias camas ocupadas maternidad,2007-05-01,9,9
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2007-05-01,1,1
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2007-05-01,2,2
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2007-05-01,2,2
ANZALDO,internaciones,dias camas ocupadas maternidad,2007-05-01,10,10
APOLO,internaciones,dias camas ocupadas maternidad,2007-05-01,31,31
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2007-05-01,7,7
ARQUE,internaciones,dias camas ocupadas maternidad,2007-05-01,2,2
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2007-05-01,96,96
ATOCHA,internaciones,dias camas ocupadas maternidad,2007-05-01,97,97
AYO AYO,internaciones,dias camas ocupadas maternidad,2007-05-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2007-05-01,55,55
AZURDUY,internaciones,dias camas ocupadas maternidad,2007-05-01,41,41
BATALLAS,internaciones,dias camas ocupadas maternidad,2007-05-01,8,8
BAURES,internaciones,dias camas ocupadas maternidad,2007-05-01,13,13
BERMEJO,internaciones,dias camas ocupadas maternidad,2007-05-01,76,76
BETANZOS,internaciones,dias camas ocupadas maternidad,2007-05-01,43,43
BOLIVAR,internaciones,dias camas ocupadas maternidad,2007-05-01,2,2
BOYUIBE,internaciones,dias camas ocupadas maternidad,2007-05-01,9,9
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2007-05-01,25,25
CABEZAS,internaciones,dias camas ocupadas maternidad,2007-05-01,24,24
CAIROMA,internaciones,dias camas ocupadas maternidad,2007-05-01,12,12
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2007-05-01,16,16
CAJUATA,internaciones,dias camas ocupadas maternidad,2007-05-01,9,9
CALACOTO,internaciones,dias camas ocupadas maternidad,2007-05-01,4,4
CALAMARCA,internaciones,dias camas ocupadas maternidad,2007-05-01,10,10
CAMARGO,internaciones,dias camas ocupadas maternidad,2007-05-01,120,120
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2007-05-01,33,33
CAMIRI,internaciones,dias camas ocupadas maternidad,2007-05-01,214,214
CAPINOTA,internaciones,dias camas ocupadas maternidad,2007-05-01,63,63
CARACOLLO,internaciones,dias camas ocupadas maternidad,2007-05-01,56,56
CARANAVI,internaciones,dias camas ocupadas maternidad,2007-05-01,134,134
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2007-05-01,6,6
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2007-05-01,50,50
CHAQUI,internaciones,dias camas ocupadas maternidad,2007-05-01,3,3
CHARAGUA,internaciones,dias camas ocupadas maternidad,2007-05-01,89,89
CHAYANTA,internaciones,dias camas ocupadas maternidad,2007-05-01,18,18
CHIMORE,internaciones,dias camas ocupadas maternidad,2007-05-01,43,43
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2007-05-01,36,36
CLIZA,internaciones,dias camas ocupadas maternidad,2007-05-01,17,17
COBIJA,internaciones,dias camas ocupadas maternidad,2007-05-01,386,386
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2007-05-01,4608,4608
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2007-05-01,90,90
COLLANA,internaciones,dias camas ocupadas maternidad,2007-05-01,2,2
COLOMI,internaciones,dias camas ocupadas maternidad,2007-05-01,57,57
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2007-05-01,5,5
COLQUIRI,internaciones,dias camas ocupadas maternidad,2007-05-01,23,23
COMARAPA,internaciones,dias camas ocupadas maternidad,2007-05-01,115,115
CONCEPCION,internaciones,dias camas ocupadas maternidad,2007-05-01,123,123
COPACABANA,internaciones,dias camas ocupadas maternidad,2007-05-01,14,14
CORIPATA,internaciones,dias camas ocupadas maternidad,2007-05-01,16,16
COROICO,internaciones,dias camas ocupadas maternidad,2007-05-01,41,41
COTAGAITA,internaciones,dias camas ocupadas maternidad,2007-05-01,38,38
COTOCA,internaciones,dias camas ocupadas maternidad,2007-05-01,134,134
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2007-05-01,35,35
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2007-05-01,4,4
CUEVO,internaciones,dias camas ocupadas maternidad,2007-05-01,5,5
CULPINA,internaciones,dias camas ocupadas maternidad,2007-05-01,46,46
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2007-05-01,15,15
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2007-05-01,5,5
EL ALTO,internaciones,dias camas ocupadas maternidad,2007-05-01,2368,2368
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2007-05-01,30,30
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2007-05-01,12,12
EL TORNO,internaciones,dias camas ocupadas maternidad,2007-05-01,128,128
EL VILLAR,internaciones,dias camas ocupadas maternidad,2007-05-01,12,12
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2007-05-01,12,12
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2007-05-01,14,14
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2007-05-01,10,10
EXALTACION,internaciones,dias camas ocupadas maternidad,2007-05-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2007-05-01,362,362
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2007-05-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2007-05-01,9,9
GUANAY,internaciones,dias camas ocupadas maternidad,2007-05-01,47,47
GUAQUI,internaciones,dias camas ocupadas maternidad,2007-05-01,2,2
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2007-05-01,529,529
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2007-05-01,12,12
HUACARETA,internaciones,dias camas ocupadas maternidad,2007-05-01,6,6
HUANUNI,internaciones,dias camas ocupadas maternidad,2007-05-01,35,35
HUARACAJE,internaciones,dias camas ocupadas maternidad,2007-05-01,7,7
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2007-05-01,1,1
ICHOCA,internaciones,dias camas ocupadas maternidad,2007-05-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2007-05-01,23,23
INCAHUASI,internaciones,dias camas ocupadas maternidad,2007-05-01,79,79
INQUISIVI,internaciones,dias camas ocupadas maternidad,2007-05-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2007-05-01,14,14
IXIAMAS,internaciones,dias camas ocupadas maternidad,2007-05-01,9,9
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2007-05-01,10,10
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2007-05-01,93,93
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2007-05-01,84,84
LA PAZ,internaciones,dias camas ocupadas maternidad,2007-05-01,5019,5019
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2007-05-01,6,6
LAJA,internaciones,dias camas ocupadas maternidad,2007-05-01,6,6
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2007-05-01,6,6
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2007-05-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2007-05-01,250,250
LLICA,internaciones,dias camas ocupadas maternidad,2007-05-01,8,8
LURIBAY,internaciones,dias camas ocupadas maternidad,2007-05-01,13,13
