municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,469,469
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,12,12
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,332,332
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,37,37
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,152,152
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,1751,1751
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,1273,1273
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,14,14
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-06-01,40,40
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,58,58
ACHOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,11,11
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,55,55
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,3,3
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,37,37
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,38,38
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,170,170
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,482,482
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,26,26
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,94,94
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,140,140
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,399,399
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,48,48
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,14,14
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,60,60
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,168,168
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,746,746
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,15,15
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2,2
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,151,151
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,0,0
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,31,31
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,242,242
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,110,110
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,81,81
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,102,102
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,5,5
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,9,9
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2934,2934
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,25092,25092
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,308,308
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,67,67
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,96,96
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,211,211
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,156,156
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,24,24
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,309,309
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,190,190
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,6,6
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,32,32
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,7521,7521
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,124,124
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,76,76
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,24,24
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,136,136
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,13,13
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1,1
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,5,5
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1065,1065
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,76,76
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,15,15
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,11,11
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,147,147
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,75,75
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,13,13
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,27,27
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,19,19
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,58,58
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,298,298
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,31587,31587
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,10,10
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,337,337
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,15,15
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,184,184
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,34,34
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,17,17
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,92,92
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,93,93
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,58,58
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,584,584
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,3065,3065
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,8,8
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,6,6
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,64,64
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,6307,6307
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,521,521
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,91,91
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,7,7
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,14,14
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,18,18
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2,2
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1,1
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,11,11
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,3,3
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,330,330
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,31,31
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,3866,3866
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,207,207
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,8,8
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,216,216
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,135,135
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,192,192
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,472,472
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,567,567
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1060,1060
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,5,5
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,64,64
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1907,1907
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,327,327
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,136,136
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1345,1345
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2,2
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,129,129
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,32,32
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,84,84
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,448,448
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,279,279
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,10,10
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,252,252
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1255,1255
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,40,40
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,64,64
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,546,546
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,100,100
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,151,151
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,107,107
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,108,108
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,211,211
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,297,297
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,4,4
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,21,21
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,40,40
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,61,61
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,324,324
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,23899,23899
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,169,169
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,25,25
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,26,26
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,34,34
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,75,75
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,3,3
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,19095,19095
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,8,8
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,282,282
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,7266,7266
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,109,109
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,23,23
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,174,174
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,3,3
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,366,366
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2,2
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,29,29
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2909,2909
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1637,1637
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,13,13
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,203,203
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,401,401
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,368,368
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,1,1
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,208,208
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,338,338
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,118,118
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,487,487
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,33,33
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,123,123
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,2103,2103
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,569,569
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-07-01,169,169
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,41,41
ACHOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2,2
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,62,62
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,34,34
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,15,15
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,212,212
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,52,52
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,22,22
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,82,82
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,72,72
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,720,720
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,55,55
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,40,40
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,25,25
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,43,43
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,235,235
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,7,7
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,379,379
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,5,5
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,1,1
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,172,172
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,0,0
CARIPUYO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,22,22
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,231,231
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,178,178
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,31,31
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,13,13
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,141,141
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,6,6
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,9,9
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2780,2780
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,23228,23228
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,239,239
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,17,17
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,408,408
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,45,45
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,280,280
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,42,42
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,524,524
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,68,68
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,3,3
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,12,12
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,7113,7113
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,86,86
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,129,129
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,35,35
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,87,87
ESCARA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,7,7
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,6,6
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,38,38
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,6,6
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,753,753
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,75,75
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,34,34
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,4,4
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,252,252
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,63,63
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,10,10
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,16,16
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,7,7
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,11,11
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,84,84
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,374,374
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,23750,23750
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,15,15
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,311,311
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,12,12
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,172,172
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,27,27
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,3,3
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,78,78
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,167,167
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,9,9
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,889,889
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,1725,1725
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,8,8
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,6,6
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,8,8
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,46,46
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,7834,7834
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,195,195
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,98,98
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,3,3
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,6,6
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2,2
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,3,3
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,4,4
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,44,44
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,14,14
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,31,31
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,306,306
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,53,53
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,39,39
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,3377,3377
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,58,58
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,32,32
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,193,193
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,161,161
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,251,251
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,508,508
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,643,643
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,815,815
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2,2
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,27,27
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2107,2107
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,234,234
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,273,273
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,999,999
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,9,9
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,165,165
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,9,9
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,5,5
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,322,322
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,367,367
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,12,12
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,62,62
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,672,672
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,3,3
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,55,55
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,60,60
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,325,325
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,127,127
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,571,571
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,147,147
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,35,35
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2020-08-01,145,145
