municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,279,279
SENA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,136,136
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,699,699
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,62,62
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,178,178
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,248,248
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,37689,37689
TACACOMA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,31,31
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,123,123
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,775,775
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,90,90
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,589,589
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,15962,15962
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,713,713
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,341,341
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,93,93
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,155,155
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,235,235
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,341,341
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,341,341
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,682,682
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,62,62
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,6439,6439
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,2232,2232
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,93,93
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,186,186
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,1240,1240
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,62,62
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,770,770
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,2139,2139
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,124,124
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,242,242
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,992,992
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,62,62
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,244,244
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,2384,2384
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,155,155
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,1457,1457
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,1023,1023
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,693,693
YACO,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,93,93
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,4189,4189
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,186,186
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,581,581
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,217,217
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2020-03-01,186,186
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,540,540
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,990,990
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,270,270
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1920,1920
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1186,1186
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,843,843
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,205,205
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2587,2587
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,570,570
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,330,330
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,393,393
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,360,360
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,240,240
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1302,1302
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,3331,3331
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,600,600
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,870,870
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1350,1350
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,338,338
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,780,780
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,121,121
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1110,1110
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,480,480
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,780,780
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,210,210
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,450,450
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,4286,4286
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,449,449
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,53680,53680
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1296,1296
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,300,300
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,840,840
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,420,420
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,292,292
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,960,960
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,510,510
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,494,494
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,360,360
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,7,7
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,300,300
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,21160,21160
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,720,720
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1320,1320
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,570,570
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,109,109
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1860,1860
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,940,940
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,414,414
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1680,1680
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,360,360
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,360,360
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,540,540
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,330,330
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2166,2166
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,76586,76586
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,360,360
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1050,1050
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,358,358
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,256,256
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,689,689
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1280,1280
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,270,270
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1572,1572
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,5879,5879
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,31,31
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,600,600
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,210,210
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,19260,19260
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,570,570
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,272,272
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,300,300
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1,1
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,231,231
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,750,750
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,300,300
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,148,148
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,571,571
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2220,2220
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,210,210
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,15440,15440
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,330,330
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,32,32
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,182,182
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,810,810
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,285,285
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1590,1590
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,210,210
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2040,2040
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,3150,3150
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,630,630
REYES,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,4250,4250
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1363,1363
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,420,420
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,5550,5550
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,310,310
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,175,175
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,629,629
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,210,210
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,778,778
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2340,2340
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,210,210
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1050,1050
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1986,1986
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1201,1201
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,661,661
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,270,270
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,300,300
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,270,270
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,630,630
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,55008,55008
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,336,336
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,270,270
SENA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,260,260
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,729,729
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,240,240
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,38475,38475
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,780,780
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,570,570
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,11863,11863
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,690,690
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,330,330
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,229,229
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,330,330
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,270,270
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,690,690
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,6032,6032
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2190,2190
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,90,90
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1200,1200
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,826,826
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2070,2070
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,120,120
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,66,66
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,960,960
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,60,60
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,210,210
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,2021,2021
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,305,305
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,1410,1410
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,990,990
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,600,600
YACO,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,150,150
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,4277,4277
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,184,184
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,30,30
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,755,755
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,270,270
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2020-04-01,180,180
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,62,62
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,558,558
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,992,992
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,31,31
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,381,381
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,279,279
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,31,31
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,62,62
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,1922,1922
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,1167,1167
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,713,713
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,183,183
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,2667,2667
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,527,527
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,438,438
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,350,350
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,249,249
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,248,248
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,62,62
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,1302,1302
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,3369,3369
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,651,651
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,62,62
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,868,868
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,1395,1395
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,351,351
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,837,837
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,155,155
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,1113,1113
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,124,124
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,589,589
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,124,124
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,217,217
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,465,465
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,3923,3923
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,339,339
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,56346,56346
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,1333,1333
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,124,124
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,310,310
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,868,868
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,280,280
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2020-05-01,62,62
