municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,84,84
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,5,5
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,44,44
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,23,23
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,1,1
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,15,15
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,17,17
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,2,2
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,4,4
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,19,19
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,41,41
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,914,914
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,4,4
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,24,24
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,10,10
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,6,6
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,2,2
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,3,3
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,9,9
SENA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,2,2
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,54,54
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,19,19
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,2,2
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,31,31
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,14,14
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,9,9
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,20,20
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,277,277
TACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,1,1
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,5,5
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,8,8
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,12,12
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,42,42
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,28,28
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,4,4
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,15,15
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,183,183
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,22,22
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,10,10
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,23,23
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,15,15
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,17,17
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,96,96
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,31,31
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,2,2
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,2,2
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,13,13
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,5,5
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,3,3
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,12,12
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,9,9
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,6,6
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,8,8
TRIGAL,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,1,1
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,133,133
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,50,50
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,5,5
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,7,7
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,14,14
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,8,8
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,27,27
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,2,2
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,26,26
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,54,54
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,1,1
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,28,28
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,83,83
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,4,4
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,15,15
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,88,88
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,17,17
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,66,66
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,32,32
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,3,3
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,64,64
YACO,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,3,3
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,109,109
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,9,9
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,8,8
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,80,80
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,5,5
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,9,9
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,6,6
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-06-01,14,14
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,54,54
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,24,24
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,14,14
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,6,6
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,20,20
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,36,36
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,59,59
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,21,21
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,25,25
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,36,36
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,34,34
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,26,26
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,21,21
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,27,27
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,29,29
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,18,18
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,21,21
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,73,73
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,52,52
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,26,26
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,27,27
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,25,25
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,19,19
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,14,14
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,30,30
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,20,20
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,36,36
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,30,30
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,641,641
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,24,24
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,32,32
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,61,61
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,27,27
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,35,35
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,6,6
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,14,14
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,18,18
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,13,13
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,63,63
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,19,19
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,764,764
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,26,26
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,23,23
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,6,6
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,25,25
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,17,17
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,25,25
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,20,20
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,14,14
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,22,22
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,40,40
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,49,49
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1178,1178
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,36,36
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,30,30
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,22,22
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,20,20
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,26,26
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,35,35
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,62,62
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,43,43
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,579,579
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,21,21
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,14,14
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,21,21
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,6,6
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,39,39
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,11,11
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,33,33
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,6,6
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,39,39
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,13,13
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,14,14
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,30,30
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,18,18
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,13,13
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,345,345
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,13,13
PUCARA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,34,34
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,19,19
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,18,18
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
PUERTO SILES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,40,40
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,79,79
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,21,21
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,23,23
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,2,2
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,87,87
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
QUIRUSILLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,18,18
REYES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,24,24
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,29,29
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,4,4
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,156,156
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,19,19
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,15,15
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,78,78
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,1,1
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,80,80
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,31,31
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,16,16
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,46,46
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,22,22
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,9,9
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,8,8
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,17,17
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2011-07-01,31,31
